reply_settings,lang,conversation_id,author_id,public_metrics,id,text,source,created_at,search_query,in_reply_to_user_id,referenced_tweets,geo
everyone,de,509774486967975936,979958474,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",509774486967975936,Ist das eigentlich gewollt das ein #stream immer laggt/buffert wenn es spannend wird oO #annoyed,Twitter Web Client,2014-09-10T18:44:43.000Z,#annoyed,,,
everyone,de,507530038754148352,2759003756,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",507530038754148352,Heute ne nette Begegnung gemacht.. hätte wohl kotzen können. #annoyed,Twitter for Android,2014-09-04T14:06:05.000Z,#annoyed,,,
everyone,de,507054390721925120,1187683284,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",507054390721925120,Können wir mal den quatsch mit der ANGEBLICHEN playlist vergessen und einfach abwarten bis TOKIO HOTEL etwas released? #annoyed,Twitter for Android,2014-09-03T06:36:02.000Z,#annoyed,,,
everyone,de,506761089523412992,937246940,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",506761089523412992,@someuser ärgern die Erste! #no1 #hulk #fisting #prank #annoyed #youtube #deutschland #germany... http://someurl,Instagram,2014-09-02T11:10:33.000Z,#annoyed,34053278,,
everyone,de,504883936590168064,271526763,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",504883936590168064,Dammit!  #annoyed #pissedoff 😠✌,Twitter for Android,2014-08-28T06:51:25.000Z,#annoyed,,,
everyone,de,504559777062465537,246688529,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",504559777062465537,Sydney trains are so GFGSBXFDGFMGKLDMBGE! -_- #ANNOYED #WAITEDANHOURFORNOTHING #CANCELLED #WTH #SYDNEYTRAINSBOOOO #YOUSUCK #SOANGRYCAPSLOCK,Twitter Web Client,2014-08-27T09:23:19.000Z,#annoyed,,,
everyone,de,504528065851326464,2664624247,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",504528065851326464,Anne #and Pokémon #Shipwreck. | | ♢ http://someurl com ♝| | #annoyed | | ☉ follow @someuser ❍|  #wigglytuff,fdg432523453,2014-08-27T07:17:19.000Z,#annoyed,,,
everyone,de,504319497051058177,2162433804,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",504319497051058177,Wieso schreiben Abschlussarbeiten sich nicht von allein?  #annoyed #procrastination,Twitter Web Client,2014-08-26T17:28:32.000Z,#annoyed,,,
everyone,de,503892512441126913,2721668995,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",503959124787625984,@someuser @someuser @someuser Da verhält sich #MUC schlechter als der letzte Buschflughafen. #fail #airport #travel #annoyed,Twitter Web Client,2014-08-25T17:36:33.000Z,#annoyed,2721668995,"[{'type': 'replied_to', 'id': '503958350212923392'}]",
everyone,de,503083085152681987,2192770372,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",503083085152681987,"Bei manchen Leuten hätte ich nicht übel Lust, denen die Antarktis übern Kopf zu kippen, damit sie wieder klarkommen😁#annoyed",Twitter for iPhone,2014-08-23T07:35:28.000Z,#annoyed,,,
everyone,de,502024955174060032,2634317548,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",502024955174060032,Sitze im Zug. Eben waren 2 Hippies bei uns und haben gefragt wo der Zug hinfährt. #what? #Logik #sokannmansauchmachen #annoyed,Twitter for Android,2014-08-20T09:30:51.000Z,#annoyed,,,
everyone,de,501815218486657025,355713301,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",501815218486657025,Motivation level? Absolute Zeeerrroo!! #annoyed:/,Twitter for BlackBerry®,2014-08-19T19:37:26.000Z,#annoyed,,,
everyone,de,501406178648543233,2634317548,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",501406178648543233,"Kennt ihr diese Yolokinder, die so tun als ob sich die Welt nur um sie dreht? | | Seid froh wenn nicht. Das will niemand wissen! :( #annoyed",Twitter for Android,2014-08-18T16:32:03.000Z,#annoyed,,,
everyone,de,498375401085751296,303280231,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",498375401085751296,bosan plak bce status die kt fb..eskinol xhbes2..gmbr pn edit..kang unfreind kang..#annoyed,Twitter for Android,2014-08-10T07:48:49.000Z,#annoyed,,,"{'coordinates': {'type': 'Point', 'coordinates': [102.5677117, 2.0355228]}, 'place_id': '3ac37bda8e1bb7d6'}"
everyone,de,498234936609210368,622740503,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",498234936609210368,"#fuckvox hätte ich gewusst, dass es um alles nur nicht 1D geht, hätte ich nicht 4 Stunden meines Lebens dafür verschwendet 😡 - #annoyed",Twitter for iPhone,2014-08-09T22:30:40.000Z,#annoyed,,,
everyone,de,497792301746249728,2208860773,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",497792301746249728,"Meine fresse, denk über dein ignorantes Gelaber nach. #annoyed",Twitter for iPhone,2014-08-08T17:11:47.000Z,#annoyed,,,
everyone,de,496983407163764736,476785996,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",496983407163764736,Lch. fckthsfeeling -__- #Annoyed,Twitter Web Client,2014-08-06T11:37:32.000Z,#annoyed,,,
everyone,de,496329129399418880,22803876,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",496329129399418880,"Irgendwann poste ich nur noch Selfies von mir, mit total inspirierenden Zitaten! #annoyed",Twitter for Android,2014-08-04T16:17:40.000Z,#annoyed,,,
everyone,de,495611215524417536,2322729586,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",495611215524417536,Mich mobbt eine Fliege. #annoyed #fliege #bäh,Twitter for iPhone,2014-08-02T16:44:56.000Z,#annoyed,,,
everyone,de,494337129309569024,835387446,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",494337129309569024,"Wenn man nichts weiss, sollte man auch zu Schweigen wissen... #BullshitAmMorgen #annoyed",Twitter for Windows Phone,2014-07-30T04:22:10.000Z,#annoyed,,,
everyone,de,494252635697205248,73031430,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",494252635697205248,Ardufkauvgh#)&?$hsta. #Annoyed&Angry,Twitter for iPhone,2014-07-29T22:46:25.000Z,#annoyed,,,
everyone,de,492077825349124096,520800933,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",492077825349124096,Meine Nachtruhe ist hin... #annoyed,Twitter for iPhone,2014-07-23T22:44:30.000Z,#annoyed,,,
everyone,de,490525987005034497,2433720136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",490525987005034497,Mückenstiche sind einfach nur unnötig.😓 #Annoyed,Twitter for iPhone,2014-07-19T15:58:03.000Z,#annoyed,,,
everyone,de,489168390964391937,32341197,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",489168390964391937,BASE und KabelBW nerven mich! -.- #annoyed,Twitter for iPhone,2014-07-15T22:03:27.000Z,#annoyed,,,
everyone,de,488052322405470208,2692605917,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",488052322405470208,Statt #braned Stau auf der A7| Toller Fußballabend! #annoyed,Twitter for Android,2014-07-12T20:08:35.000Z,#annoyed,,,
everyone,de,486638367019651072,1602143647,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",486638367019651072,Omw hme ! #hot #annoyed #sleepy #biggulp 👀👀 @ market-Frankford line@someuser st http://someurl,Instagram,2014-07-08T22:30:02.000Z,#annoyed,,,"{'coordinates': {'type': 'Point', 'coordinates': [-75.24073793, 39.96209969]}, 'place_id': 'e4a0d228eb6be76b'}"
everyone,de,485932368944201728,499905087,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",485932368944201728,Ich bin mal gespannt wie sich die Deutschen übermorgen schlagen! #annoyed #GERBRA #WC14 #WM2014 #Germany #Brazil #GERvsBRA,Twitter Web Client,2014-07-06T23:44:39.000Z,#annoyed,,,
everyone,de,483659834831949825,162021850,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",483659834831949825,Ich bin dafür meinen Studiengang umzubenennen. In 100 gute Gründe warum ich niemals Architekt werden wöllte. #annoyed,Twitter for Mac,2014-06-30T17:14:25.000Z,#annoyed,,,
everyone,de,482167456174071809,336773145,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",482167456174071809,KHDSjkhasuidfyqeywhsnzrdkjwhbzwefugbxq #annoyed,Twitter Web Client,2014-06-26T14:24:14.000Z,#annoyed,,,
everyone,de,481715345754193920,414644969,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",481715345754193920,"Schon komisch, diese bewegten Verschränken-Sie-bitte-die-Arme-vor-der-Brust-Spielerbilder #annoyed #WM2014 http://someurl",Twitter Web Client,2014-06-25T08:27:42.000Z,#annoyed,,,
everyone,de,481290698071605249,51979449,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",481290698071605249,🔪Die Kermit Die....🔪| Im so over it! | #wednesday #addams #addamsfamily #annoyed #ugh #lol #instalike... http://someurl,Instagram,2014-06-24T04:20:19.000Z,#annoyed,,,
everyone,de,480006448898793474,619489471,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",480061796867641344,@someuser @someuser was soll das denn? was stört euch an meiner Auflösung? warum ist sie überhaupt von Relevanz? #annoyed,Twitter for iPad,2014-06-20T18:57:06.000Z,#annoyed,17965092,"[{'type': 'replied_to', 'id': '480006448898793474'}]",
everyone,de,479933107223953408,2204978605,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",479933107223953408,Normaler Wahnsinn: 100 Leute vor mir im #bürgeramtmainz #annoyed,Twitter for iPhone,2014-06-20T10:25:44.000Z,#annoyed,,,
everyone,de,478548676139577344,148243976,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",478548676139577344,Plastik mo Nichole! Buseeet!! #Annoyed #PBBAnoBaTalaga,erased675638,2014-06-16T14:44:30.000Z,#annoyed,,,
everyone,de,473508945114300417,270106650,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",473508945114300417,F.U pollen!! #annoyed#allergies,Twitter for iPhone,2014-06-02T16:58:24.000Z,#annoyed,,,
everyone,de,472848226983628800,271336438,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",472848226983628800,Totale Netzüberlastung in Bornheim. Kommt dieser Tweet durch lieber Anbieter #nonmention #annoyed,Tweetbot for iΟS,2014-05-31T21:12:57.000Z,#annoyed,,,
everyone,de,471579119541829632,2515520330,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",471579119541829632,"@someuser kannst du mal aufhören, meine Teppichfusseln zu essen? #annoyed",Twitter Web Client,2014-05-28T09:09:58.000Z,#annoyed,2228550409,,
everyone,de,470924598599761921,2429131617,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",470924598599761921,Dum gutne lagne hai ghar main rehte rehte and bore hote hote #Annoyed,Twitter for iPhone,2014-05-26T13:49:08.000Z,#annoyed,,,
everyone,de,470123186978578432,14997176,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",470123186978578432,Es ist einfach unmöglich in dieser Stadt mal eben was zu besorgen.  #annoyed #konstanz,Plume for Android,2014-05-24T08:44:36.000Z,#annoyed,,,{'place_id': '573f0dce3d1916cc'}
everyone,de,469742757993783296,2214336856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",469742757993783296,"Dieser Moment, wenn man ihn der Bahn durchgehend angeatmet, sowie angehustet wird... -.- #annoyed",Twitter for Android,2014-05-23T07:32:55.000Z,#annoyed,,,
everyone,de,469523193154506752,149495207,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",469523193154506752,Ich hätte gern nochmal die Probleme der kleinen Kinder und Girlys... 😩😓😤 Mimimimimi #annoyingpeople #annoyed,Twitter for iPhone,2014-05-22T17:00:27.000Z,#annoyed,,,
everyone,de,468535857406676992,33427673,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",468535857406676992,Dammit sony!!!| #annoyed :@,Twitter for Android,2014-05-19T23:37:08.000Z,#annoyed,,,
everyone,de,466402620002017280,33409622,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",466402620002017280,Die Mosquito!! Die! Die! Die! Argh! #Annoyed #wannaSleep,UberSocial for iPhone,2014-05-14T02:20:24.000Z,#annoyed,,,
everyone,de,466231891994365954,162021850,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",466231891994365954,"Ich hätte wissen müssen das korrigieren eher komplett umschreiben, weil mein Englisch unter aller Sau ist bedeutet. #annoyed",Twitter Web Client,2014-05-13T15:01:59.000Z,#annoyed,,,
everyone,de,465273726519758849,2281229893,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",465273726519758849,An manchen Tagen gehen mir selbst Leute auf den Sack die ich mag ... #annoyed #lonely,Twitter for Android,2014-05-10T23:34:35.000Z,#annoyed,,,
everyone,de,464495737435619328,1499435023,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",464495737435619328,Go Steffi! Du rockst das 😊👠 Immer diese Werbung 😑 #ProSieben #GNTMFinale #annoyed #teamstefanie,Twitter for iPhone,2014-05-08T20:03:08.000Z,#annoyed,,,
everyone,de,462221917366124544,1683504043,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",462221917366124544,"Beim einen Ohr rein, bei anderen Ohr wieder raus 😠 #annoyed",Twitter Web Client,2014-05-02T13:27:47.000Z,#annoyed,,,
everyone,de,461231041760743424,2447655079,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",461231041760743424,AKHONA & MZWANELE| #ANNOYED,Twitter for  Android,2014-04-29T19:50:24.000Z,#annoyed,,,
everyone,de,460360879159402496,1673255136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",460360879159402496,Hate sisters!!!!! Ergh! #annoyed,Twitter for BlackBerry®,2014-04-27T10:12:41.000Z,#annoyed,,,
everyone,de,455974806782226432,635671872,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",455974806782226432,Französisch ist auch verdammt hart .. scheiß drauf! #annoyed,Twitter Web Client,2014-04-15T07:44:00.000Z,#annoyed,,,
everyone,de,455452252216758273,226351256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",455452252216758273,Aarrggg 😡😡 #ragin #annoyed,Twitter for iPhone,2014-04-13T21:07:33.000Z,#annoyed,,,
everyone,de,454748362416586753,302428990,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",454748362416586753,Hsst #Annoyed,Twitter for Android,2014-04-11T22:30:33.000Z,#annoyed,,,
everyone,de,452848114425421825,160718325,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",452848114425421825,Dammit. #annoyed,Twitter Web Client,2014-04-06T16:39:38.000Z,#annoyed,,,
everyone,de,452831331593224192,19124480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",452831331593224192,"Wieso gibt es immer noch so dumme Menschen, die Stunden vor Auktionsende bei ebay sinnlos den Preis hochpushen!?#annoyed",Twitter for Mac,2014-04-06T15:32:57.000Z,#annoyed,,,
everyone,de,452493729635782656,368365239,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",452493729635782656,"Andere Mütter arbeiten 40h Wochen, machen Haushalt und haben trotzdem noch ein Privatleben. Warum kann meine Mutter das nicht? #annoyed",Twitter for iPhone,2014-04-05T17:11:26.000Z,#annoyed,,,"{'coordinates': {'type': 'Point', 'coordinates': [9.76984826, 49.95933625]}, 'place_id': '72eeb3d57d5f2c6d'}"
everyone,de,450919202741055488,162021850,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",450919202741055488,"Das konstante Bohren,Hämmern und Krachen seit um 7,dass aufgrund der Reparaturarbeiten im Haus widerhallt, ist ein toller Wecker. #annoyed",Twitter for iPhone,2014-04-01T08:54:50.000Z,#annoyed,,,"{'coordinates': {'type': 'Point', 'coordinates': [13.75137812, 51.06706635]}, 'place_id': '65c76835f6d06b63'}"
everyone,de,450738108561383424,15269880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",450738108561383424,Scheiß Fotos.... ô.0| #cats #catsofinstagram #kitten #kittensofinstagram #cute #bored #annoyed http://someurl,Instagram,2014-03-31T20:55:14.000Z,#annoyed,,,
everyone,de,450551516634832896,19124480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",450551516634832896,"Da will man 1x ne Kampagne auf Großflächen bringen & dann ist zum Termin so ne Dreckswahl, die alles blockt -.- #WahlwerbungNervt! #annoyed",Twitter for iPhone,2014-03-31T08:33:47.000Z,#annoyed,,,
everyone,de,450344158331670529,2414871486,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",450344158331670529,Auftritt von Frank Schätzing - das war ja jetzt mehr als überflüssig #Tatort #annoyed,Twitter Web Client,2014-03-30T18:49:48.000Z,#annoyed,,,
everyone,de,450270569187917824,2183089446,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",450270569187917824,PFFFT PFFFFFTTTTTTTTTTT | | #Annoyed  I HATE THERMOCOL. 😒😒,Twitter for iPhone,2014-03-30T13:57:23.000Z,#annoyed,,,
everyone,de,449957438935293952,18100217,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",449957438935293952,"Immer diese dumme Angst davor, das jemand, im Haus oder nähere Umgebung, Party macht... #annoyed",Twitter for iPhone,2014-03-29T17:13:07.000Z,#annoyed,,,
everyone,de,449649396272357377,2429297475,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",449649396272357377,"Schon erwähnt, dass ich ruhige Nachbarn vorziehe?! Seine Tochter würde mir auf den Sack gehen, wenn ich einen hätte! #Infotweet #annoyed",Twitter for Android,2014-03-28T20:49:04.000Z,#annoyed,,,
everyone,de,448711839963025408,165648315,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",448711839963025408,Late ang dentist #annoyed,Twitter for Android,2014-03-26T06:43:33.000Z,#annoyed,,,
everyone,de,448390516250779648,19124480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",448390516250779648,Der Blödmann der Großraumbüros erfand gehört standrechtlich erschossen! Dieses Dauertastaturklappern hält doch niemand aus. #annoyed -.-,Twitter for iPhone,2014-03-25T09:26:44.000Z,#annoyed,,,
everyone,de,448207891024343040,74799447,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",448207891024343040,Schonwieder krank... Langsam bin ich bei meiner Krankenkasse auf der Abschussliste... #annoyed  #bored,Twitter Web Client,2014-03-24T21:21:03.000Z,#annoyed,,,
everyone,de,446948084061589504,73612274,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",446948084061589504,"Da arbeitet man 2 Monate an einem Projekt um festzustellen, das Apple schon ein Patent darauf hat. #annoyed",Twitter for iPhone,2014-03-21T09:55:01.000Z,#annoyed,,,
everyone,de,446767841329823744,798436327,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",446767841329823744,"Ob @someuser jedes Mal ein Dose bekommt, wenn er #Bullen oder #RB sagt? #annoyed #Fußball ist kein #Basketball @someuser",Twitter for BlackBerry®,2014-03-20T21:58:48.000Z,#annoyed,,,
everyone,de,446027163230535681,2296735730,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",446027163230535681,Muss mich grade mal über das neue Update von meinem Handy beschweren! Das sieht wieder alles unmöglich aus #apple #update #annoyed,Twitter for iPhone,2014-03-18T20:55:37.000Z,#annoyed,,,
everyone,de,445823505494331392,68331075,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",445823505494331392,BESTFRANDBESTFRANDBESRFRAND | #annoyed? 🙈😘❤️💖❤️😍☁️💩🌊  and our waiter was Michael Scofield. #thanks @someuser http://someurl,Twitter for iPhone,2014-03-18T07:26:21.000Z,#annoyed,,,
everyone,de,445519442148327425,431684871,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",445519442148327425,College meh #college #selfie #boiling #annoyed #pick #guitar #work #not http://someurl,Instagram,2014-03-17T11:18:07.000Z,#annoyed,,,
everyone,de,443631117619724288,2404032940,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",443631117619724288,abcdefvvk!| Init~| | #annoyed,Mobile Web (M2),2014-03-12T06:14:35.000Z,#annoyed,,,
everyone,de,441281305591156736,174977612,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",441281305591156736,oooheeemgeeeee #annoyed,Twitter for iPhone,2014-03-05T18:37:16.000Z,#annoyed,,,"{'coordinates': {'type': 'Point', 'coordinates': [-87.75930873, 42.03305503]}, 'place_id': '4b3758bc32868265'}"
everyone,de,439973507246854144,1074496460,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",439973507246854144,Im such a klutz. #annoyed,Twitter for Android,2014-03-02T04:00:33.000Z,#annoyed,,,
everyone,de,439041398784794624,604623700,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",439041398784794624,Freshmen 😒 #annoyed,Twitter for iPhone,2014-02-27T14:16:41.000Z,#annoyed,,,
everyone,de,436920015644684288,916033244,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",436921048529780736,“@someuser #annoyed” icux,Twitter for iPhone,2014-02-21T17:51:10.000Z,#annoyed,735268532,"[{'type': 'replied_to', 'id': '436920015644684288'}]",
everyone,de,436732277176147968,122685250,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",436732277176147968,So eintlik Kaizer Chiefs ayizimiselanga ku lose(a) neh ? #Annoyed,Twitter for BlackBerry,2014-02-21T05:21:03.000Z,#annoyed,,,
everyone,de,434625004219559938,2219039718,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",434625004219559938,Gua rindu wechat gua >_<| #annoyed,Samsung Mobile,2014-02-15T09:47:30.000Z,#annoyed,,,
everyone,de,434106019178770433,2266212451,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",434106019178770433,Xboleh register course server problem lagi.... | #annoyed,Twitter for Android,2014-02-13T23:25:14.000Z,#annoyed,,,"{'coordinates': {'type': 'Point', 'coordinates': [103.6459056, 1.5951714]}, 'place_id': '299bcf9388bcaef4'}"
everyone,de,433077010051497984,2248111850,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",433077010051497984,Über facts is starting to repeat itself. #annoyed,Twitter for iPhone,2014-02-11T03:16:20.000Z,#annoyed,,,
everyone,de,432255104738422785,183127129,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",432255104738422785,#ANNOYED #NEEDADRINK #StillGettn2tha$$ #AT&Tthen Im off 2 #BRANDYSLOUNGE #2NITE #THESELIPS... http://someurl,Instagram,2014-02-08T20:50:22.000Z,#annoyed,,,
everyone,de,431541491270705152,2291570430,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",431541491270705152,"Aber mal im Ernst, wie unterbelichtet können Leute sein? Hat Asien überhaupt Länder? / Singapur liegt in Malaysia Ughhh #annoyed",Twitter Web Client,2014-02-06T21:34:43.000Z,#annoyed,,,
everyone,de,431075740642078721,1496082084,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",431075740642078721,Ich möchte auf eine einsame Insel mit wombats und Schokolade. #annoyed,Twitter Web Client,2014-02-05T14:44:00.000Z,#annoyed,,,
everyone,de,430837762762489857,1108206888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",430837762762489857,Uwoah! So many bitches kulotwitter #annoyed #rollingEyes,Twitter for BlackBerry®,2014-02-04T22:58:21.000Z,#annoyed,,,
everyone,de,430522665187950592,1142891060,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",430522665187950592,A drunken schlapp camm   #Real #SlappCam #Slapcam #Vine #annoyed #Funny #dumb http://someurl,Vine - Make a Scene,2014-02-04T02:06:16.000Z,#annoyed,,,
everyone,de,430246101078138880,1591436269,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",430246101078138880,"Heute ist am Nordkreuz ein LKW, der tonnenweise Süßigkeiten geladen hatte umgekippt und sie diente als Umleitung. #lasttweet #annoyed",Twitter Web Client,2014-02-03T07:47:18.000Z,#annoyed,,,
everyone,de,429602029439180800,25121342,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",429602029439180800,"Kann mir mal jemand sagen, wieso ich für eine Seite #Hausarbeit zwei Stunden brauche? Ich mach eindeutig was falsch! #uni #annoyed",Twitter Web Client,2014-02-01T13:08:00.000Z,#annoyed,,,
everyone,de,428254599368425473,75243724,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",428254599368425473,"Ja, wir wissen, dass gaanz viele Promis in #Schladming sind! Aber muss man sie deswegen immer einblenden? #annoyed #nightrace",Twitter for Android,2014-01-28T19:53:47.000Z,#annoyed,,,
everyone,de,426667974200946688,30825622,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",426667974200946688,Hier ist heute jemand mit dem falschen Fuß aufgestanden. #boss #work #annoyed,Twitbin.com,2014-01-24T10:49:06.000Z,#annoyed,,,
everyone,de,426389313287639040,708988316,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",426389313287639040,... weil man ja über Schüler reden muss die versetzungsgefährdet sind - die es übrigens gar nicht gibt!! #typischlehrer 😒 #bored #annoyed,Twitter for iPhone,2014-01-23T16:21:48.000Z,#annoyed,,,
everyone,de,425249283336859648,489718712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",425249283336859648,"Voll krass, dass sich Menschen im Zug auch Fitness-Musik reinziehen und das auch noch so laut?! -_- #annoyed",Twitter for iPhone,2014-01-20T12:51:44.000Z,#annoyed,,,
everyone,de,424655595489492992,480493211,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",424655595489492992,"Alle Jahre wieder lobt iwer das #Dschungelcamp (ja, hab das auch mal gesehen) als hochwertige Sozialstudie. http://someurl #annoyed",Twitter for Android,2014-01-18T21:32:38.000Z,#annoyed,,,
