source,public_metrics,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,geo,referenced_tweets,in_reply_to_user_id
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",810845953859186688,I dont need youre gym I got my own gym #Pumped,812091277323960320,812091277323960320,en,everyone,2016-12-23T00:23:43.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",793950103014899716,Disney tomorrow!!!🙌🏻💓🤗 #Disney #disneyworld #vacation #dreams #excited #yay #MickeyMouse @someuser #pumped #lit #christmas #winter,812090241809055748,812090241809055748,en,everyone,2016-12-23T00:19:36.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",748563409,@someuser @someuser @someuser MUST WATCH! 👇🏻 #Titans #TitanUp #Pumped 👊🏻 http://someurl,812087633396592640,812087633396592640,en,everyone,2016-12-23T00:09:14.000Z,#pumped,,"[{'type': 'quoted', 'id': '812024159362371584'}]",453514087
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",983226356,Headphones ✔.....Kanye West on ✔....Hands being wrapped ✔..... #LetsDoThis #ThursdayNightBoxing #Pumped,812084776698048512,812084776698048512,en,everyone,2016-12-22T23:57:53.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}",385448568,After hand washing dishes for over a year I finally decided to replace my dish washer #pumped http://someurl,812083603932938240,812083603932938240,en,everyone,2016-12-22T23:53:13.000Z,#pumped,{'place_id': '27c45d804c777999'},,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",735240831410397184,"@someuser good to see you Made it, rest up and enjoy. Youll need the energy for Next year, With battlegrounds coming out. #pumped",812079145031233536,812078595640266752,en,everyone,2016-12-22T23:35:30.000Z,#pumped,,"[{'type': 'replied_to', 'id': '812078595640266752'}]",1880574811
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",1170540828,Im so excited for this show and spending time with everyone in it! #pumped http://someurl,812078656487100416,812078656487100416,en,everyone,2016-12-22T23:33:34.000Z,#pumped,,"[{'type': 'quoted', 'id': '812046396375334912'}]",
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",589976529,Movie World 🙆🏻 #pumped,812077570464235520,812077570464235520,en,everyone,2016-12-22T23:29:15.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2453242243,#pumped up pussy porn nude gallery bitch http://someurl,812074926471544833,812074926471544833,en,everyone,2016-12-22T23:18:44.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",237361444,No rest for the weary! The #gauntlet starts now! #Pumped! #LetsDoThis!,812071279692021761,812071279692021761,en,everyone,2016-12-22T23:04:15.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",109485544,Just heard Renegade by @someuser at the gym & Im so ready to beat the Ravens on Christmas to win the division 👏🏼 #pumped #SteelersNation,812070631785250816,812070631785250816,en,everyone,2016-12-22T23:01:40.000Z,#pumped,{'place_id': '284b000948ae3688'},,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2552860542,girl pantsed has sex video #pumped up pussy porn http://someurl,812068624202600448,812068624202600448,en,everyone,2016-12-22T22:53:42.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",214458573,All I want for Christmas is the new @someuser album 😍@someuser #pumped #breeders,812067362270810112,812067362270810112,en,everyone,2016-12-22T22:48:41.000Z,#pumped,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",597396731,Tris and bis Thursday.| | Top from @someuser| | #biceps #triceps #bicepflex #flex #flexing #pumped... http://someurl,812063826342539264,812063826342539264,en,everyone,2016-12-22T22:34:38.000Z,#pumped,"{'place_id': 'ae01d92f06962b96', 'coordinates': {'type': 'Point', 'coordinates': [5.72261, 51.2481003]}}",,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",747891468,Headed to @someuser for #Friendmas with @someuser tonight! #pumped #tacos #sangria,812053083924692993,812053083924692993,en,everyone,2016-12-22T21:51:57.000Z,#pumped,{'place_id': '6a6d896ba1cb5dc4'},,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",36602790,Listening to #MACHINEHEAD getting ready and #Pumped to #cheer the @someuser as the go to... http://someurl,812046533499715584,812046533499715584,en,everyone,2016-12-22T21:25:55.000Z,#pumped,"{'place_id': '3df0e3eb1e91170b', 'coordinates': {'type': 'Point', 'coordinates': [-82.9833, 39.9833]}}",,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3107886980,#AcidBlackCherry to release Recreation 4  on 2017/1/25. GLAMOROUS SKY is one of my favorite songs.  I am so #pumped to hear Yasu sing it http://someurl,812043716416270336,812043716416270336,en,everyone,2016-12-22T21:14:43.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",341678360,#pumped pussy free hd pussy picture http://someurl,812040163526373377,812040163526373377,en,everyone,2016-12-22T21:00:36.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",160118106,trannys fucking guys #pumped pussy movie http://someurl,812039632242298880,812039632242298880,en,everyone,2016-12-22T20:58:29.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",858868308,submit adult #pumped black pussy http://someurl,812033786200358914,812033786200358914,en,everyone,2016-12-22T20:35:16.000Z,#pumped,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",87580403,✨THIS SONGS FOR #emcees #mosdef #talibkweli #nas  #biggie #common 💯| | #pump #pumped... http://someurl,812030316089065473,812030316089065473,en,everyone,2016-12-22T20:21:28.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",812010857785917445,@someuser Im so excited for your party!!! #pumped,812028526127939585,812028526127939585,en,everyone,2016-12-22T20:14:22.000Z,#pumped,,,2935397115
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",347984464,#pumped pussy movie jessica simpson sexy naked http://someurl,812025708012830721,812025708012830721,en,everyone,2016-12-22T20:03:10.000Z,#pumped,,,
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",70231428,Its Christmas Eve eve in NZ!!! #yassss #christmas #pumped,812015869043707904,812015869043707904,en,everyone,2016-12-22T19:24:04.000Z,#pumped,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3246186744,#shoulders today 💪🏻 feeling #pumped !seeing some #progress in the #reardelts 😁 . Land mines here... http://someurl,812008725552644096,812008725552644096,en,everyone,2016-12-22T18:55:41.000Z,#pumped,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",728012036316205056,I get my tattoo today #pumped,812006029416402944,812006029416402944,en,everyone,2016-12-22T18:44:58.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}",437188432,30 minutes until I get to watch @someuser on my lunch break???! This cant be real life!! #Pumped #GoPokes http://someurl,811987238699536384,811987238699536384,en,everyone,2016-12-22T17:30:18.000Z,#pumped,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",451889958,Still cant believe Im leaving in a week to study abroad in New Delhi! #pumped #NewDelhi,811978291175444480,811978291175444480,en,everyone,2016-12-22T16:54:45.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",3278880751,Socks and slides? This is a trend now!? I used to get made fun of for doing this. #pumped http://someurl,811973561384583168,811973561384583168,en,everyone,2016-12-22T16:35:57.000Z,#pumped,,"[{'type': 'quoted', 'id': '811972295333990400'}]",
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",797541544563712000,Just got done with basketball practice and almost done with school #pumped,811962174902046725,811962174902046725,en,everyone,2016-12-22T15:50:42.000Z,#pumped,,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",313352745,TOMORROW NIGHT at 7pm starts our Christmas weekend here at Journey Church!  #PUMPED| | You still have time to make... http://someurl,811959355864182784,811959355864182784,en,everyone,2016-12-22T15:39:30.000Z,#pumped,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",278444591,OMG! Here we go. The @someuser xmas podcast. http://someurl #LetsDoThis #Pumped #SuperExcited,811955528754720768,811955528754720768,en,everyone,2016-12-22T15:24:18.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",72278422,free sexy porn pictures #pumped pussy free http://someurl,811949062182371328,811949062182371328,en,everyone,2016-12-22T14:58:36.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",126644325,I think any song off Last Stand by #Sabaton will get me fucking pumped! | Current Favourite   http://someurl| #pumped #metal,811942937466667009,811942937466667009,en,everyone,2016-12-22T14:34:16.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",216169525,@someuser @someuser @someuser thank you! #pumped,811941991957360641,811941792761475072,en,everyone,2016-12-22T14:30:30.000Z,#pumped,,"[{'type': 'replied_to', 'id': '811941792761475072'}]",24802436
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1126506930,Does anyone else wake up on their last day of work before vacation singing Holiday by @someuser or is that just me? #Pumped,811937777558388736,811937777558388736,en,everyone,2016-12-22T14:13:45.000Z,#pumped,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1675513795,"Think Im going to loose my #festive 5h1t with my #kids. Constant bickering, #pumped #hyper #excited #Christmas",811936255432937473,811936255432937473,en,everyone,2016-12-22T14:07:42.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2464635359,#pumped black pussy ufo porno http://someurl,811936160314523648,811936160314523648,en,everyone,2016-12-22T14:07:20.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1166053934,free images of men fingering #pumped pussy movie http://someurl,811935340940427264,811935340940427264,en,everyone,2016-12-22T14:04:04.000Z,#pumped,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4718933329,Buy 3 and the third item for only P50. P299 + P299 + 50 = P648.| #PUMPED-UP TEES| #Black... http://someurl,811919461896912896,811919461896912896,en,everyone,2016-12-22T13:00:59.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",732882337696997376,💪🏼🏃🏽#NewYearsResolution? @someuser is just what you need to get #pumped - #newyearnewme #newyearnewyou http://someurl http://someurl,811913348187095040,811913348187095040,en,everyone,2016-12-22T12:36:41.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",3431759110,2nd shift is now gooooo @someuser #Pumped http://someurl,811876334670643200,811876334670643200,en,everyone,2016-12-22T10:09:36.000Z,#pumped,,,
Shoutlet API,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",53349365,@someuser Best way to fight the winter chill #Pumped #PureMotivation,811876310238765056,811834526112632832,en,everyone,2016-12-22T10:09:30.000Z,#pumped,,"[{'type': 'replied_to', 'id': '811834526112632832'}]",45404326
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",619655998,brunette teacher porn #pumped pussy galleries http://someurl,811868590731313153,811868590731313153,en,everyone,2016-12-22T09:38:50.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3409148482,Apparently my Christmas gift from my dad is gonna be pretty epic!! #Christmas2016 #Pumped #Anxious,811840684948856832,811840684948856832,en,everyone,2016-12-22T07:47:57.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",241365968,#pumped black pussy nubile mature http://someurl,811813445695840256,811813445695840256,en,everyone,2016-12-22T05:59:42.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1166053934,camera during sex #pumped pussy movie http://someurl,811812582281637888,811812582281637888,en,everyone,2016-12-22T05:56:17.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3495465627,@someuser IS THIS REAL LIFE?! Im seriously SO excited for my first ever #nErDcampMI Is it July yet?! #pumped #booksonbooksonbooks,811807744466571264,811558453080653824,en,everyone,2016-12-22T05:37:03.000Z,#pumped,,"[{'type': 'replied_to', 'id': '811558453080653824'}]",236644153
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",277024638,Christmas Eve is about to be LIT! 😄🙆🙅🙇 #MyTypeOfLituation #Pumped... http://someurl,811806511198564352,811806511198564352,en,everyone,2016-12-22T05:32:09.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",811785640681623552,"Hi guys, just got a twitter😛😛 #pumped #lifestories",811795206743949312,811795206743949312,en,everyone,2016-12-22T04:47:14.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",544791591,This cant hit my tv screen any fast!!!! #Pumped #LetsGo #ILoveGab! http://someurl,811765131428397056,811765131428397056,en,everyone,2016-12-22T02:47:43.000Z,#pumped,,"[{'type': 'quoted', 'id': '811760049177640961'}]",
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1385116896,@someuser finally going to be around for a stream and its looks to be a good one #pumped,811765101573324800,811724482641625088,en,everyone,2016-12-22T02:47:36.000Z,#pumped,,"[{'type': 'replied_to', 'id': '811725203361398784'}]",27578143
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4769456865,2017 is going to be a big year! #pumped #2017,811764841144811520,811764841144811520,en,everyone,2016-12-22T02:46:34.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",183258342,#pumped up pussy porn sexy naked pron pictures of dragon ball z http://someurl,811764572709326848,811764572709326848,en,everyone,2016-12-22T02:45:30.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",477275517,Wife and I wanted to see sing. We appear much older than others who wanted to see this movie. #pumped #nevergrowingup,811759012328812544,811759012328812544,en,everyone,2016-12-22T02:23:24.000Z,#pumped,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",82257794,So Louisville just happened! #pumped,811757762204069888,811757762204069888,en,everyone,2016-12-22T02:18:26.000Z,#pumped,{'place_id': '018929347840059e'},,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",804722561867255810,Get ready! Get #pumped! Your trip to Memphis is almost here! #countdown,811756197829365760,811756197829365760,en,everyone,2016-12-22T02:12:13.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",796368361735135232,Get ready! Get #pumped! Your trip to Hagerstown is almost here! #countdown,811756195807711233,811756195807711233,en,everyone,2016-12-22T02:12:13.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2821437431,Get ready! Get #pumped! Your trip to Daytona Beach is almost here! #countdown,811756193656045569,811756193656045569,en,everyone,2016-12-22T02:12:12.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",722477616293363713,Get ready! Get #pumped! Your trip to Charlotte is almost here! #countdown,811756190774554628,811756190774554628,en,everyone,2016-12-22T02:12:12.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",707651575695679488,Get ready! Get #pumped! Your trip to Fairfield is almost here! #countdown,811756190342541312,811756190342541312,en,everyone,2016-12-22T02:12:12.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4331741482,Get ready! Get #pumped! Your trip to Billings is almost here! #countdown,811756189482676224,811756189482676224,en,everyone,2016-12-22T02:12:11.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",809491257957482496,Get ready! Get #pumped! Your trip to Winchester is almost here! #countdown,811756188849278976,811756188849278976,en,everyone,2016-12-22T02:12:11.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4331926042,Get ready! Get #pumped! Your trip to Centennial is almost here! #countdown,811756187792404480,811756187792404480,en,everyone,2016-12-22T02:12:11.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",795711878005747714,Get ready! Get #pumped! Your trip to Albuquerque is almost here! #countdown,811756183845556224,811756183845556224,en,everyone,2016-12-22T02:12:10.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",183925414,Get ready! Get #pumped! Your trip to Encinitas is almost here! #countdown,811756183824592897,811756183824592897,en,everyone,2016-12-22T02:12:10.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",717739451015958529,Get ready! Get #pumped! Your trip to West Sacramento is almost here! #countdown,811756180884389888,811756180884389888,en,everyone,2016-12-22T02:12:09.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2327526518,Get ready! Get #pumped! Your trip to Los Gatos is almost here! #countdown,811756179693142017,811756179693142017,en,everyone,2016-12-22T02:12:09.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4892694417,Get ready! Get #pumped! Your trip to Destin is almost here! #countdown,811756178543931396,811756178543931396,en,everyone,2016-12-22T02:12:09.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2788022894,Get ready! Get #pumped! Your trip to Miles City is almost here! #countdown,811756176115372032,811756176115372032,en,everyone,2016-12-22T02:12:08.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",793167184432336896,Get ready! Get #pumped! Your trip to Orlando is almost here! #countdown,811756175595307008,811756175595307008,en,everyone,2016-12-22T02:12:08.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",738165985295794177,Get ready! Get #pumped! Your trip to Mesa  is almost here! #countdown,811756173456273409,811756173456273409,en,everyone,2016-12-22T02:12:08.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3891711917,Get ready! Get #pumped! Your trip to Naples is almost here! #countdown,811756172768329728,811756172768329728,en,everyone,2016-12-22T02:12:07.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",713346662635323392,Get ready! Get #pumped! Your trip to Wethersfield is almost here! #countdown,811756171975651328,811756171975651328,en,everyone,2016-12-22T02:12:07.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",738361320601440256,Get ready! Get #pumped! Your trip to Hardeeville is almost here! #countdown,811756170260127744,811756170260127744,en,everyone,2016-12-22T02:12:07.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",64932330,Get ready! Get #pumped! Your trip to Rochelle is almost here! #countdown,811756168083361792,811756168083361792,en,everyone,2016-12-22T02:12:06.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",702886214228119553,Get ready! Get #pumped! Your trip to South Portland is almost here! #countdown,811756166560759808,811756166560759808,en,everyone,2016-12-22T02:12:06.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",803308725444472833,Get ready! Get #pumped! Your trip to Oklahoma City is almost here! #countdown,811756162823716864,811756162823716864,en,everyone,2016-12-22T02:12:05.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",720714152755466240,Get ready! Get #pumped! Your trip to Artesia is almost here! #countdown,811756161997357056,811756161997357056,en,everyone,2016-12-22T02:12:05.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3309339587,Get ready! Get #pumped! Your trip to Fredericksburg is almost here! #countdown,811756159464067073,811756159464067073,en,everyone,2016-12-22T02:12:04.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",124937713,Get ready! Get #pumped! Your trip to Eugene is almost here! #countdown,811756156771307520,811756156771307520,en,everyone,2016-12-22T02:12:04.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",74253961,Get ready! Get #pumped! Your trip to Vancouver is almost here! #countdown,811756154095357952,811756154095357952,en,everyone,2016-12-22T02:12:03.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4895279469,Get ready! Get #pumped! Your trip to Walla Walla is almost here! #countdown,811756152300204032,811756152300204032,en,everyone,2016-12-22T02:12:03.000Z,#pumped,,,
engage121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4314524963,Get ready! Get #pumped! Your trip to Clearfield is almost here! #countdown,811756151025127424,811756151025127424,en,everyone,2016-12-22T02:12:02.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",207011926,oldwomen oldmen porn sexy movies #pumped up pussy porn http://someurl,811744989185249281,811744989185249281,en,everyone,2016-12-22T01:27:41.000Z,#pumped,,,
Twitter for Mac,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",277430409,RAAAMEN DAAAY #pumped,811741285904044032,811741285904044032,en,everyone,2016-12-22T01:12:58.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",522543347,#pumped pussy free colombian girls sex chat http://someurl,811721425392377856,811721425392377856,en,everyone,2016-12-21T23:54:03.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",397546744,This is so exciting for the @someuser kids - were trying a new kind of football today! #pumped http://someurl,811712277556563968,811712277556563968,en,everyone,2016-12-21T23:17:42.000Z,#pumped,,"[{'type': 'quoted', 'id': '811711886664286208'}]",
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",230300268,#pumped to start decorating cookies and practicing carols with #GBCkids | | Come join us @someuser !,811697311604678658,811697311604678658,en,everyone,2016-12-21T22:18:14.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",28114400,Today was a good day for a good day. Feels great to accomplish something great. #pumped,811694719495536640,811694719495536640,en,everyone,2016-12-21T22:07:56.000Z,#pumped,{'place_id': '01ac4c9b51fa2e35'},,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",114241897,i get to meet my little brothers for the first time today im #pumped,811691150688026624,811691150688026624,en,everyone,2016-12-21T21:53:45.000Z,#pumped,,,
Twitter for iPhone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",636395715,My life is happy after seeing the @someuser 🙌🏼😍 #assassinscreed #assassinscreedmovie #awesome #nerdstatus #noshame #pumped,811685354864574464,811685354864574464,en,everyone,2016-12-21T21:30:43.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",444128515,teentwinks tubes #pumped pussy galleries http://someurl,811684959220023297,811684959220023297,en,everyone,2016-12-21T21:29:09.000Z,#pumped,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",62093474,The new Trainers Den is going wireless in 2017 and taking music to another level! #sonos #pumped... http://someurl,811664177857175552,811664177857175552,en,everyone,2016-12-21T20:06:34.000Z,#pumped,"{'place_id': '7d328f290343463a', 'coordinates': {'type': 'Point', 'coordinates': [-81.6242155, 42.971321]}}",,
Twitter for iPhone,"{'retweet_count': 12, 'reply_count': 4, 'like_count': 35, 'quote_count': 1}",148090884,We have some very exciting news coming very shortly with regards to racing in 2017! @someuser #nascar #pumped,811661406240182272,811661406240182272,en,everyone,2016-12-21T19:55:33.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",99219467,girl adult game #pumped black pussy http://someurl,811659042607144960,811659042607144960,en,everyone,2016-12-21T19:46:10.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",858868308,sexy tan girls naked videos #pumped black pussy http://someurl,811656074751340547,811656074751340547,en,everyone,2016-12-21T19:34:22.000Z,#pumped,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",361394360,Going to see the new star wars with the father tonight. #pumped,811655758496546817,811655758496546817,en,everyone,2016-12-21T19:33:07.000Z,#pumped,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",460534644,sexy anime males #pumped pussy movie http://someurl,811655267121328128,811655267121328128,en,everyone,2016-12-21T19:31:10.000Z,#pumped,,,
Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",409640427,Ive kept myself from watching all @someuser clips of @someuser so I can watch it all unfold tonight. #pumped,811654503267258368,811654503267258368,en,everyone,2016-12-21T19:28:08.000Z,#pumped,,,
