reply_settings,conversation_id,public_metrics,id,text,created_at,source,author_id,lang,search_query,referenced_tweets,geo,in_reply_to_user_id
everyone,566994121534234626,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",566994121534234626,Vanavoond draaien wij in Jimmy Woo #FANTASTIC http://someurl,2015-02-15T16:15:07.000Z,Facebook,102055857,nl,#fantastic,,,
everyone,566011578324369408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",566011578324369408,#PhotoGrid #Bombastic #Fantastic Oe oe oe http://someurl,2015-02-12T23:10:50.000Z,Instagram,479573374,nl,#fantastic,,,
everyone,565922687273668609,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",565922687273668609,"RT @someuser: Bij @someuser ,gaan praten over bont en waarom echt bont dragen NIET cool is.@someuser #furfree #fantastic ...",2015-02-12T17:17:37.000Z,Tweetbot for iΟS,135252661,nl,#fantastic,"[{'type': 'retweeted', 'id': '565797682745446401'}]",,
everyone,565797682745446401,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",565797682745446401,"Bij @someuser ,gaan praten over bont en waarom echt bont dragen NIET cool is.@someuser #furfree #fantastic http://someurl",2015-02-12T09:00:54.000Z,Twitter for iPhone,112166555,nl,#fantastic,,,
everyone,565248270503804928,"{'retweet_count': 0, 'reply_count': 7, 'like_count': 3, 'quote_count': 0}",565248270503804928,Met vriendinnen lekker eten #friends #diner #fantastic http://someurl,2015-02-10T20:37:44.000Z,Instagram,625908457,nl,#fantastic,,,
everyone,564181908192763904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",564181908192763904,Ontwerpstadium nieuw kot. #chinchilla #newplace #theirownmansion #fantastic http://someurl,2015-02-07T22:00:23.000Z,Instagram,221454909,nl,#fantastic,,,
everyone,564145830291337216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",564145830291337216,Steven Gerrard :* ({}) :) #StevieG #SG8 #Fantastic #Captain #LFC #Legend #Hero #YNWA #Kopite #YNWA http://someurl,2015-02-07T19:37:01.000Z,Instagram,1005421686,nl,#fantastic,,,
everyone,564107287087042561,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",564107287087042561,Steven gerrard #ynwa #liverpoolfc #lfc #kopites #legend #captain #fantastic #thereds #derby #rivals... http://someurl,2015-02-07T17:03:52.000Z,Instagram,146479902,nl,#fantastic,,,
everyone,563628599828553728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",563628599828553728,Dagje MRI draaien #fantastic job http://someurl,2015-02-06T09:21:44.000Z,Twitter for Android,193796211,nl,#fantastic,,,
everyone,563025606150217728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",563025606150217728,En we hebben stage en de dees heeft een zwaar oorontsteking #fantastic,2015-02-04T17:25:39.000Z,Twitter for iPhone,100557577,nl,#fantastic,,,
everyone,562832166313558018,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",562832166313558018,Ek hou van hom_| Hy hou van haar_ #fantastic,2015-02-04T04:37:00.000Z,Twitter for Android,2879325069,nl,#fantastic,,,
everyone,562366431225196545,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",562366431225196545,#fantastic #sahara trekkers! http://someurl,2015-02-02T21:46:20.000Z,Twitter Web Client,2827833624,nl,#fantastic,,,
everyone,560870589326696448,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",560870589326696448,VANAVOND KOMEN WE STRICLY MET LEKKERBEKKEN! #DAGHAP TRAKTEERT! #FANTASTIC GOOIT SWEETNESS! BE HERE! http://someurl,2015-01-29T18:42:23.000Z,Facebook,518585166,nl,#fantastic,,,
everyone,560812371682557952,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",560812371682557952,#fantastic#art#movie#copenhagenfashionweek freyadalsjo #fashion http://someurl,2015-01-29T14:51:03.000Z,Instagram,2225473431,nl,#fantastic,,,
everyone,559478474931707904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",559478474931707904,Sonata Op.10 n°1 de Beethoven #Fantastic,2015-01-25T22:30:37.000Z,Twitter for Android Tablets,536673147,nl,#fantastic,,,
everyone,556466699705126913,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",557322532320452608,@someuser @someuser @someuser @someuser @someuser @someuser @someuser @someuser @someuser TOP MAN KEN #FANTASTIC REDS,2015-01-19T23:43:40.000Z,Twitter for Android,2191791976,nl,#fantastic,"[{'type': 'replied_to', 'id': '557321258111881216'}]",,582996540
everyone,556851731456614400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",556851731456614400,Luis  Vuitton 👜💼👛 #love #legend #Lovevelvet #f4f #fashion #fantastic #LuisVuitton #beautiful http://someurl,2015-01-18T16:32:53.000Z,IFTTT,2943685431,nl,#fantastic,,,
everyone,556143926558875648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",556143926558875648,Mark Kozelek - Lost Verses Live. #nowspinning #longplayersclub #kozelek #music #vinyl #odense #fantastic http://someurl,2015-01-16T17:40:19.000Z,Twitter for iPhone,1546430707,nl,#fantastic,,,
everyone,556071054662459392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",556071054662459392,"Heeeeeee, its Fridaaay! 🙌 #friday #fantastic #sayhey #SchaamtelozeSelfie @ Het hol van de Gouden Leeuw http://someurl",2015-01-16T12:50:45.000Z,Instagram,209157804,nl,#fantastic,,,
everyone,555866837355741186,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",555866837355741186,"#Desserts @someuser @someuser special Cheesecake, Chocolate Mousse or Crème Brulee. #Fantastic! http://someurl",2015-01-15T23:19:16.000Z,Twitter Web Client,282816641,nl,#fantastic,,{'place_id': '01c7ed8caf11e8b2'},
everyone,555396190674903040,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",555396190674903040,Fantastic - Alte Linde (ft. FEEL.ikx) #fantastic #alte #linde #ft #feelikx #gefuehle #deep #hiphop #rap #kindheit  http://someurl,2015-01-14T16:09:05.000Z,iOS,272942520,nl,#fantastic,,,
everyone,553970870251581443,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",553970870251581443,RT @someuser @someuser ik heb geen vragen.  Alleen maar complimenten.   #juniorsuite #lounge #room1015 #fantastic,2015-01-10T17:45:22.000Z,Twitter for Websites,786671190,nl,#fantastic,"[{'type': 'retweeted', 'id': '553942089185361920'}]",,
everyone,553942089185361920,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",553942089185361920,@someuser ik heb geen vragen.  Alleen maar complimenten.   #juniorsuite #lounge #room1015 #fantastic,2015-01-10T15:51:00.000Z,Twitter for Android,60764581,nl,#fantastic,,,786671190
everyone,552160031270240256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",552160031270240256,Steven Gerrard 😭😭😭😭| #stevengerrard #gerrard #greatpicture #good #photooftheday #fantastic #legend... http://someurl,2015-01-05T17:49:44.000Z,Instagram,2914513194,nl,#fantastic,,,
everyone,551038700050980864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",551038700050980864,STEVEN GEORGE GERRARD | #myHero #myInspiration #myCaptain #myBrother #LEGEND #SUPERNOVA #FANTASTIC... http://someurl,2015-01-02T15:33:58.000Z,Instagram,133357251,nl,#fantastic,,,
everyone,548439883547541505,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",548439883547541505,@someuser vanmam #fantastic acting.... Very nice  ..,2014-12-26T11:27:12.000Z,Twitter for Android,2245040513,nl,#fantastic,,,2200995272
everyone,547807052647923712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",547807052647923712,Mooie #kerstcircus voorstelling in #stadsschouwburg in #Utrecht met oa @someuser  #fantastic!,2014-12-24T17:32:33.000Z,Twitter for iPhone,252761302,nl,#fantastic,,,
everyone,547783436799574017,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",547783436799574017,Heidi in de club #fantastic #jimmywoo http://someurl,2014-12-24T15:58:43.000Z,Instagram,29711623,nl,#fantastic,,,
everyone,546704229780701184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",546704229780701184,Vanavond draai ik voor het eerst op #Fantastic x @someuser w/ @someuser @someuser @someuser Alles... http://someurl,2014-12-21T16:30:20.000Z,Instagram,33189924,nl,#fantastic,,,
everyone,546664680748769280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",546664680748769280,Zooo we leven weer na een nachtje #538JingleBall !!! Was toppp!!  #friends #fun #dancing #fantastic,2014-12-21T13:53:11.000Z,Twitter for Android,104272916,nl,#fantastic,,,
everyone,546297716700364800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",546297716700364800,#blind date juice #fantastic falafel salad #christmas shopping Maastricht #thesaladbar #GoodFood http://someurl,2014-12-20T13:35:00.000Z,Instagram,2229619507,nl,#fantastic,,,
everyone,546022410961833984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",546022410961833984,"Zo, 2e samba optreden in een week tijd! SAMBAAAA #fun #fantastic",2014-12-19T19:21:02.000Z,Twitter for Android,576085019,nl,#fantastic,,,
everyone,546022137224790017,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",546022137224790017,@someuser  ineens tijdens Wie is de Chef ^^ #fantastic,2014-12-19T19:19:56.000Z,Twitter for iPhone,25584866,nl,#fantastic,,,19281354
everyone,545401199608877056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",545401199608877056,Human-Driven Development - Ernie Miller #Fantastic http://someurl,2014-12-18T02:12:33.000Z,iOS,22207033,nl,#fantastic,,,
everyone,544549571746340864,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",544549571746340864,Altijd leuk als Afrojack naast je staat te dansen in de dj booth. #fantastic #jimmywoo #sunday,2014-12-15T17:48:29.000Z,Echofon,255548423,nl,#fantastic,,,
everyone,544513567014551552,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",544513567014551552,RT @someuser Crossing Borders bij de #apostelhoeve in Maastricht. @someuser #fantastic location http://someurl,2014-12-15T15:25:25.000Z,Twitter for iPhone,2855479948,nl,#fantastic,"[{'type': 'retweeted', 'id': '511118693318012929'}]",,
everyone,543387577827332096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",543387577827332096,#detail of #OutiPieski #fantastic #painting Gammi/Turf Hut (160x320cm ) #art #contemporary #sami http://someurl,2014-12-12T12:51:08.000Z,Instagram,134219660,nl,#fantastic,,,
everyone,542262596834177024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",542262596834177024,#Erotischemassage v.a. € 65 zónder #afspraak! Wil je ook een #Relaxession met een #Sexy #Woman! Kom langs! #EnjoyBy #Fantastic #relax #date,2014-12-09T10:20:52.000Z,Twitter Web Client,1243476960,nl,#fantastic,,{'place_id': 'e51f87d4e9148e26'},
everyone,542073705363697666,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",542073705363697666,Juf is bij @someuser geweest.  #fantastic many thanks,2014-12-08T21:50:17.000Z,Twitter for Android,612354964,nl,#fantastic,,,
everyone,540132317423886336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",540132317423886336,Steven Gerrard #liverpool #football #club #legend #number #8 #captain #fantastic #loyal #idol #role... http://someurl,2014-12-03T13:15:54.000Z,Instagram,1099101224,nl,#fantastic,,,
everyone,539143785931112448,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",539143785931112448,"RT @someuser .@someuser zegt hij komt met vuur naar de @someuser vanavond. En @someuser is jarig. Wij, @someuser & @someuser",2014-11-30T19:47:50.000Z,Twitter for iPhone,23373885,nl,#fantastic,"[{'type': 'retweeted', 'id': '539092341949464576'}]",,
everyone,539092341949464576,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",539092341949464576,".@someuser zegt hij komt met vuur naar de @someuser vanavond. En @someuser is jarig. Wij, @someuser & @someuser draaien #fantastic",2014-11-30T16:23:24.000Z,Echofon,31762713,nl,#fantastic,,,
everyone,536624620934553600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",536624620934553600,Vanavond even een dansje doen in de | @someuser .. #Fantastic it is!,2014-11-23T20:57:34.000Z,Twitter for iPhone,24747939,nl,#fantastic,,,
everyone,536526290690772993,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",536526783911579651,@someuser JEEEJ! Nieuwe Whovian! #Fantastic #AllonsY #Geronimo!,2014-11-23T14:28:48.000Z,Twitter Web Client,71363508,nl,#fantastic,"[{'type': 'replied_to', 'id': '536526290690772993'}]",,50667502
everyone,536214441034268672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",536214441034268672,Prototypes #contemporaryarts #art #sculptures #sugoiart #fall2014 #fantastic http://someurl,2014-11-22T17:47:39.000Z,Instagram,37616824,nl,#fantastic,,,
everyone,535354702062698496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",535354702062698496,Dag 2! Flinke stage. Denk dat de vorige spreker een Amerikaan was. #amazing #fantastic #omg http://someurl,2014-11-20T08:51:22.000Z,Twitter for Android,62481704,nl,#fantastic,,,
everyone,535071955574329344,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",535071955574329344,RT @someuser: @someuser #Toyota Styling laatste modellen kan inderdaad beter. Vond hun autos altijd heel mooi. #kwaliteit bli...,2014-11-19T14:07:50.000Z,TweetDeck,866157062,nl,#fantastic,"[{'type': 'retweeted', 'id': '535071810040397824'}]",,
everyone,534688117882912769,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",535071810040397824,@someuser #Toyota Styling laatste modellen kan inderdaad beter. Vond hun autos altijd heel mooi. #kwaliteit blijft wel #fantastic,2014-11-19T14:07:15.000Z,Twitter Web Client,596795285,nl,#fantastic,"[{'type': 'replied_to', 'id': '534688117882912769'}]",{'place_id': 'b538938ca48e6ea0'},866157062
everyone,533678463610531840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",533678463610531840,"#Vanavond hete #erotiek, #massage en een geweldig #orgasme toe! #video #masseuse in #actie : http://someurl #spannend #fantastic",2014-11-15T17:50:35.000Z,Twitter Web Client,1243476960,nl,#fantastic,,{'place_id': '7ef7543bd074c205'},
everyone,532229597770022912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",532229597770022912,Wat maakt onze vriend en kunstenaar Paul Louis Kalishoek van #Fantastic #Visions toch een prachtig... http://someurl,2014-11-11T17:53:19.000Z,Instagram,45519259,nl,#fantastic,,"{'coordinates': {'type': 'Point', 'coordinates': [4.233087, 52.0496422]}, 'place_id': '8cb67e5457853086'}",
everyone,531213428007129088,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",531213428007129088,#Nachos #Malaysia #happines #fantastic #amazing #good_time #Jeddah #جدة #Limkokwing @ Limkokwing... http://someurl,2014-11-08T22:35:25.000Z,Instagram,1458760740,nl,#fantastic,,,
everyone,528948195779702784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",528948195779702784,InDeBan is ten einde! We zweven vol energie en geluk door de foyer. WAUW! Love the whole crew! #fantastic http://someurl,2014-11-02T16:34:11.000Z,Twitter for Android,238179831,nl,#fantastic,,,
everyone,528198046665175040,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",528198046665175040,"O,jee.... betekent dat nog een nachtje geduld..??| @someuser #livealbum #gelukkigalwelopSpotify #fantastic http://someurl",2014-10-31T14:53:22.000Z,Twitter for iPad,1181998824,nl,#fantastic,,,
everyone,528099468902547456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",528099468902547456,Zig Zag Prin Romania !| #nice #Beautiful #beauty #fantastic #abundance #Prosperity #car #yoga #ZigZag... http://someurl,2014-10-31T08:21:39.000Z,Instagram,340340968,nl,#fantastic,,,
everyone,526880007008706560,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",526880007008706560,@someuser was #fantastic on SNL #awesome @someuser #student!,2014-10-27T23:35:57.000Z,Twitter Web App,54457094,nl,#fantastic,,,41136167
everyone,526414554449080321,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",526414554449080321,RT @someuser Vanavond draai ik van 01.00 tot 02.00 plaatjes bij #FANTASTIC @someuser .. Kom het beseffen! http://someurl,2014-10-26T16:46:24.000Z,Twitter for iPhone,54217940,nl,#fantastic,"[{'type': 'retweeted', 'id': '526414484903317504'}]",,
everyone,526414484903317504,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",526414484903317504,Vanavond draai ik van 01.00 tot 02.00 plaatjes bij #FANTASTIC @someuser .. Kom het beseffen! http://someurl,2014-10-26T16:46:08.000Z,Echofon,27663708,nl,#fantastic,,,
everyone,526355558950268929,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",526355558950268929,Wesley Sneijder gol Orduspor #Legend #Sneijder #Fantastic #goal #Galatasaray http://someurl,2014-10-26T12:51:59.000Z,Vine - Make a Scene,62245211,nl,#fantastic,,,
everyone,525412483285397507,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",525412483285397507,#metro #vijftig #jaar #sint#katelijne#waver #jp #is #the #best #fantastic #red #wine #numanthia #2009... http://someurl,2014-10-23T22:24:32.000Z,Instagram,237791982,nl,#fantastic,,"{'coordinates': {'type': 'Point', 'coordinates': [4.526503, 51.061966]}, 'place_id': 'beef10110d8ebbb8'}",
everyone,524255619021541377,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",524255619021541377,RT @someuser Ik had een #Berlijn momentje in #Rotterdam. #Plastic #Fantastic http://someurl http://someurl,2014-10-20T17:47:34.000Z,Twitter for Android,200019017,nl,#fantastic,"[{'type': 'retweeted', 'id': '524255244776390656'}]",,
everyone,524255244776390656,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",524255244776390656,Ik had een #Berlijn momentje in #Rotterdam. #Plastic #Fantastic http://someurl http://someurl,2014-10-20T17:46:05.000Z,Twitter Web Client,161757977,nl,#fantastic,,,
everyone,524206758970269696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",524206758970269696,Last night was gezellie affff #ADE2014 #fantastic,2014-10-20T14:33:25.000Z,Twitter for iPhone,332953429,nl,#fantastic,,,
everyone,523963695005970432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",523963695005970432,Vanavond ade_nl afsluiten met deze toppers!! #Dirtcaps #Fantastic #JimmyWoo http://someurl,2014-10-19T22:27:34.000Z,Instagram,59218279,nl,#fantastic,,,
everyone,523118058974756864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",523118058974756864,Jahoeee! Nu het hele jaar door in Amsterdam te koop: pepernoten!  #vanWoustraat #fantastic http://someurl,2014-10-17T14:27:18.000Z,Twitter for Android,17674107,nl,#fantastic,,,
everyone,521608438003302400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",521608438003302400,Op naar school voor een nutteloos uurtje engels en een bloed saaie toekomstmiddag #fantastic,2014-10-13T10:28:37.000Z,Twitter for Android,262697268,nl,#fantastic,,,
everyone,521347251135082497,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",521347251135082497,RT @someuser Amethystzwam of paarse donut zwam? #fungi #fantastic http://someurl,2014-10-12T17:10:45.000Z,Hootsuite,157276786,nl,#fantastic,"[{'type': 'retweeted', 'id': '521344838676279296'}]",,
everyone,521344838676279296,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",521344838676279296,Amethystzwam of paarse donut zwam? #fungi #fantastic http://someurl,2014-10-12T17:01:10.000Z,Instagram,324319099,nl,#fantastic,,,
everyone,520869077137764352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",520869077137764352,Steven Gerrard #LFC #Captain #midfielder #8 #fantastic #loyal #ynwa http://someurl,2014-10-11T09:30:39.000Z,Instagram,330093298,nl,#fantastic,,,
everyone,519821451633770497,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",519821451633770497,Vlammende @someuser #jimmywoo #fantastic #dj #eclectic #deephouse #fashion #lights #amsterdam @someuser http://someurl,2014-10-08T12:07:46.000Z,Instagram,137359515,nl,#fantastic,,,
everyone,519210016503767041,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",519210016503767041,Onvoorstelbaar mooi om te zien. #fantastic! Trailriding Isle of #Skye by Danny Macaskill: The Ridge: http://someurl,2014-10-06T19:38:09.000Z,Twitter for Android,2754929309,nl,#fantastic,,,
everyone,518950616006418434,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",518950616006418434,Dansen met mn jarige meisje ❤️... Happy birthday #love #bbash #jimmywoo #fantastic #nachtbrakers #top... http://someurl,2014-10-06T02:27:23.000Z,Instagram,137359515,nl,#fantastic,,,
everyone,518343328468054017,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",518343328468054017,Agapw ❤️ latreuw ❤️ #new #kiss #skirt #pencil #inlove #my #favorite #fantastic #best #beautiful #w15... http://someurl,2014-10-04T10:14:14.000Z,Instagram,378063049,nl,#fantastic,,"{'coordinates': {'type': 'Point', 'coordinates': [33.98172667, 35.03909886]}, 'place_id': 'f0af1239cbebb474'}",
everyone,517524517418045441,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",517548216238477312,"@someuser gefeliciteerd, op naar de volgende mooie jaren! #fantastic",2014-10-02T05:34:44.000Z,Twitter for Android,298706879,nl,#fantastic,"[{'type': 'replied_to', 'id': '517524517418045441'}]",,333380387
everyone,516463398444625920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",516463398444625920,"Wat een super gave dag gisteren! Heerlijk weer, mooie opkomst en een geweldige organisatie. #waspik #fantastic",2014-09-29T05:44:04.000Z,Twitter for iPhone,386533917,nl,#fantastic,,,
everyone,515906336409014272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",515906336409014272,Het ziet er al goed uit voor vanavond en morgen!!! #waspik #fantastic http://someurl,2014-09-27T16:50:30.000Z,Twitter for iPhone,386533917,nl,#fantastic,,,
everyone,515240648212234241,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",515240648212234241,Wat een heerlijke aflevering weer van #syndroom @someuser #kitt #fantastic,2014-09-25T20:45:17.000Z,Twitter for iPhone,188226980,nl,#fantastic,,"{'coordinates': {'type': 'Point', 'coordinates': [5.89230876, 50.86476527]}, 'place_id': 'dc5576dd85cb08cd'}",
everyone,515048636179546112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",515048636179546112,Gelukkig geeft dat appje voor het weekend beter weer op! #waspik #fantastic http://someurl,2014-09-25T08:02:18.000Z,Twitter for iPhone,386533917,nl,#fantastic,,,
everyone,514532176080424960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",514532176080424960,Wat een koning die @someuser in engeland #great #fantastic,2014-09-23T21:50:04.000Z,Twitter for Android,199028154,nl,#fantastic,,,
everyone,514415795892666368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",514432228030709760,@someuser @someuser - Wel echt mooi geworden. #clubtropicana #4oktober #inviteonly #fantastic,2014-09-23T15:12:55.000Z,Twitter Web Client,55202984,nl,#fantastic,"[{'type': 'replied_to', 'id': '514430871357911041'}]",,208588863
everyone,512334844001398786,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",512334844001398786,RT @someuser Blij met bieb Idea in #Bilthoven! 2 tassen vol Engelse leesboeken gehaald voor de #topklas @someuser #fantastic http://someurl,2014-09-17T20:18:40.000Z,Twitter for Websites,2251798980,nl,#fantastic,"[{'type': 'retweeted', 'id': '512287592050876416'}]",,
everyone,512287592050876416,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",512287592050876416,Blij met bieb Idea in #Bilthoven! 2 tassen vol Engelse leesboeken gehaald voor de #topklas @someuser #fantastic http://someurl,2014-09-17T17:10:54.000Z,Twitter for Android,1124862354,nl,#fantastic,,,
everyone,511556270198104064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",511556270198104064,#Bazaart #cool #Love #super #WOW 🙀🙀 #Fantastic 😻😻 @ Bazaart http://someurl,2014-09-15T16:44:53.000Z,Instagram,2749226051,nl,#fantastic,,,
everyone,511246311770030080,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",511246311770030080,Ik draai straks @someuser bij #Fantastic . 01u tot 02.30 pokoenation inna di persuation !!! 🐋🐋🐋🐋🐋🐋🐋,2014-09-14T20:13:13.000Z,Echofon,27663708,nl,#fantastic,,,
everyone,511118693318012929,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",511118693318012929,Crossing Borders bij de #apostelhoeve in Maastricht. @someuser #fantastic location http://someurl,2014-09-14T11:46:07.000Z,Twitter for iPhone,868473776,nl,#fantastic,,,
everyone,510249993656360960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",510249993656360960,“Tehmeena Afzal @someuser - The Black Tape Project - Venge Media Great http://someurl http://someurl #Fantastic ;),2014-09-12T02:14:13.000Z,Twitter for iPhone,125496501,nl,#fantastic,,,
everyone,509770582616207360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",509772845799731200,@someuser haha cheers gra. #fantastic,2014-09-10T18:38:12.000Z,Twitter for Android,468240769,nl,#fantastic,"[{'type': 'replied_to', 'id': '509770582616207360'}]",,333410082
everyone,509755711283142657,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",509755711283142657,#FANTASTIC Rita Ora-fans opgelet! Ben jij fan van Rita? Mail snel naar cosmogirl@someuser #RitaOra,2014-09-10T17:30:07.000Z,TweetDeck,104800447,nl,#fantastic,,,
everyone,509469787916099584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",509469787916099584,Jumping trough the roof... een van mijn favorieten van de laatste #bruidsreportage #fantastic #wedding #kids http://someurl,2014-09-09T22:33:57.000Z,Twitter for Android,1540716770,nl,#fantastic,,,
