source,public_metrics,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,referenced_tweets,in_reply_to_user_id,geo
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",585076553,@someuser 2-1 to Boro #hopeful,514497991236128768,514497755725987841,pt,everyone,2014-09-23T19:34:14.000Z,#hopeful,"[{'type': 'replied_to', 'id': '514497755725987841'}]",17573329,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",42496814,parece que eu vi uma esperança... ;)| #hopeful #hope #euacredito,514353708864643073,514353708864643073,pt,everyone,2014-09-23T10:00:55.000Z,#hopeful,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",315595577,"Sorria mais,transmita paz,não desista jamais! #night #hopeful #pretty #photooftheday http://someurl",510615283556286464,510615283556286464,pt,everyone,2014-09-13T02:25:45.000Z,#hopeful,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",35859179,Estou muito ansiosa para segunda-feira! #happy #chegalogo #hopeful,509525387634679808,509525387634679808,pt,everyone,2014-09-10T02:14:53.000Z,#hopeful,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",294963995,"Seja leve, mas que nada te leve. #Happy #Red #Lively #Love #SemFiltro #Hopeful @ Alto Santo - CE http://someurl",509218023413415936,509218023413415936,pt,everyone,2014-09-09T05:53:32.000Z,#hopeful,,,{'place_id': 'b0283f1c8893f849'}
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",135923110,@someuser @someuser color me #hopeful !! #EDMSrocksitonthecourt,507209132253126657,507208723547553792,en,everyone,2014-09-03T16:50:55.000Z,#hopeful,"[{'type': 'replied_to', 'id': '507208836135284736'}]",1375609243,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",56311280,Mamas #DoctorsAppointment #Hopeful #fb,506582493848678401,506582493848678401,et,everyone,2014-09-01T23:20:53.000Z,#hopeful,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",331841199,Jesus. #Hopeful,506511536924667905,506511536924667905,en,everyone,2014-09-01T18:38:55.000Z,#hopeful,,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",309378798,"Pra que esperar o destino realizar o sonho no futuro, se nós podemos realiza-los no presente?| #Booa #Noite - #Lykan #Feeling #Hopeful",505896075790909440,505896075790909440,pt,everyone,2014-08-31T01:53:18.000Z,#hopeful,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",770509364,@someuser Acho que vou sofrer muito até Dezembro. #hopeful,504825268494954497,504801584849895424,pt,everyone,2014-08-28T02:58:17.000Z,#hopeful,"[{'type': 'replied_to', 'id': '504822048301268994'}]",151504755,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",501944629,#SoGood #SoGoodTogether w/ @someuser soooooon! Hehehe! #hopeful #blessed http://someurl,504696615685615617,504696615685615617,tl,everyone,2014-08-27T18:27:04.000Z,#hopeful,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1117565377,Só espero que a minha mãe seja uma fofinha e guarde um pouco para mim para o jantar #hopeful,504577127837335552,504577127837335552,pt,everyone,2014-08-27T10:32:16.000Z,#hopeful,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1477620264,#myfriendsplace #MTVHottest Miley Cyrus #Hopeful #BSAForMiley,504024836570873856,504024836570873856,in,everyone,2014-08-25T21:57:40.000Z,#hopeful,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",51140266,"@someuser yei :) eu tb estou a gostar. vamos lá ver se conseguem dar a volta ao livro, têm uma boa equipa a trabalhar na série #hopeful",502204394536853505,501806029957771264,pt,everyone,2014-08-20T21:23:52.000Z,#hopeful,"[{'type': 'replied_to', 'id': '501837011511025664'}]",20692482,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",928090380,@someuser ahahahaha omg #hopeful,501394842535362560,501367999711178753,nl,everyone,2014-08-18T15:47:00.000Z,#hopeful,"[{'type': 'replied_to', 'id': '501394367492661250'}]",2398017922,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",499100969,Chau me fui 😘🌺😘🌺😘🌺🌺😘🌺😘🌺😘🌺😘🌺😘🌺 #hairstyle #happiness #sg #suicidegirls #sghopeful #hopeful #sglatinas... http://someurl,499752354171076608,499752354171076608,fr,everyone,2014-08-14T03:00:20.000Z,#hopeful,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",339599319,@someuser hahaha #hopeful hahaha,499192653989158912,499144627337707520,tl,everyone,2014-08-12T13:56:17.000Z,#hopeful,"[{'type': 'replied_to', 'id': '499151036624281602'}]",80523367,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",38437758,Bio: Page 02| #AboutMe #Asshole #Sociopath #SmartAss #Hopeful #Survivor #Bio http://someurl,498465154653093889,498465154653093889,en,everyone,2014-08-10T13:45:28.000Z,#hopeful,,,
Mobile Web (M2),"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2354918798,CAS...Suarez Ban #Anticipate #Hopeful!! VISÇA EL BARCAAAA,497643990926503936,497643990926503936,pt,everyone,2014-08-08T07:22:27.000Z,#hopeful,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",264209735,"A persistência realiza o impossível. Eu vou conseguir, eu tenho fé! | #school #cold #backpack #hopeful... http://someurl",497229951808966656,497229951808966656,pt,everyone,2014-08-07T03:57:13.000Z,#hopeful,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",281162018,Moreno! #Hopeful,495194898081906688,495194898081906688,en,everyone,2014-08-01T13:10:38.000Z,#hopeful,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",37431512,¡Que frio! #Cold #Winter #Morning #thursday #instamoment #instacold #frio #hopeful #rap http://someurl,494847591629484033,494847591629484033,pt,everyone,2014-07-31T14:10:34.000Z,#hopeful,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1969654279,"Se n consegue esquecer ,lute para que dê certo !! #AindaVaiDarCerto #QuemSabeSabe #Hopeful 😆💜✌ http://someurl",494684394146525185,494684394146525185,pt,everyone,2014-07-31T03:22:05.000Z,#hopeful,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",242046165,Simple prayer. 🙌 #100happydays  #day29 #grateful #hopeful #prayer http://someurl,494193507251146752,494193507251146752,en,everyone,2014-07-29T18:51:28.000Z,#hopeful,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",142413644,Creo que encontré al amor de mi vida ☺️😍 HAHAHA #hopeful,493871151785840640,493871151785840640,es,everyone,2014-07-28T21:30:32.000Z,#hopeful,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",601266652,@someuser Já ouviram o primeiro single da Dupla @someuser ? Musica sobre Anti-Bullying Toquem http://someurl #Hopeful,493424750065385473,493424750065385473,pt,everyone,2014-07-27T15:56:42.000Z,#hopeful,,9604032,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",601266652,Já ouviram o primeiro single da Dupla @someuser ? Musica sobre Anti-Bullying Toquem http://someurl #Hopeful,493423838391447552,493423838391447552,pt,everyone,2014-07-27T15:53:05.000Z,#hopeful,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",499100969,Cachetes 📷💎📷💎📷💎📷💎📷💎📷💎 #hopeful #sg #suicidegirls #sglatinas #berenicesuicide #sghopeful http://someurl,493207052622503939,493207052622503939,es,everyone,2014-07-27T01:31:39.000Z,#hopeful,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",151942072,Meus cachos molhados #Happy #hopeful #wannaBeLoved http://someurl,492283508073578497,492283508073578497,pt,everyone,2014-07-24T12:21:49.000Z,#hopeful,,,
iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",56495175,"Carrie sempre fala o que eu preciso ouvir, socorro #hopeful http://someurl",489967408837566464,489967408837566464,pt,everyone,2014-07-18T02:58:28.000Z,#hopeful,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",42496814,"SONHE SEMPRE Quando o sonho florir, não o impeça de realizar, vá em frente! Não recue diante do que poderá viver. Sonhe sempre... #hopeful",488740038440914944,488740038440914944,pt,everyone,2014-07-14T17:41:20.000Z,#hopeful,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",97047212,Novidade pras meninas teens - a dupla @someuser - Preparem-se pra HISTERIA! Tem dedo do @someuser e estão lançando single #hopeful,487254091253678080,487254091253678080,pt,everyone,2014-07-10T15:16:42.000Z,#hopeful,,,
SantiagoSurvey,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2527523520,Que sera sera... #Hopeful #happy,487110553308246017,487110553308246017,pt,everyone,2014-07-10T05:46:20.000Z,#hopeful,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",33903510,Mostra sua força Brasil 💚💛💙 #gobrazil #worldcup #amarraoamornachuteira #hopeful http://someurl,486599234490085377,486599234490085377,pt,everyone,2014-07-08T19:54:32.000Z,#hopeful,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",152676718,"Anos a seguir o Leondre, e agora os @someuser e FINALMENTE o Leo e o Charlie conseguiram! #Hopeful http://someurl Está dispo.!",486531900904079360,486531900904079360,pt,everyone,2014-07-08T15:26:59.000Z,#hopeful,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1658766703,#ronpaul 2016 republican  #Hopeful,486361587645964288,486361587645964288,fr,everyone,2014-07-08T04:10:13.000Z,#hopeful,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",100998867,Oh meu deus...será que dessa vez vai? #hopeful,485996315416211456,485996315416211456,pt,everyone,2014-07-07T03:58:45.000Z,#hopeful,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",799312843,Exame de Biologia mais facil de sempre!! #hopeful,481755462057332736,481755462057332736,pt,everyone,2014-06-25T11:07:07.000Z,#hopeful,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",27548656,Vamos Colombia....goal #2!!!! #hopeful #FifaWorldCup,481546781701197824,481546781701197824,pt,everyone,2014-06-24T21:17:54.000Z,#hopeful,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",217045305,@someuser @someuser 2-1 to AUS :D #hopeful,480922319607455744,480919782561030144,en,everyone,2014-06-23T03:56:30.000Z,#hopeful,"[{'type': 'replied_to', 'id': '480919782561030144'}]",78185470,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",27032845,@someuser PIDO MANO!!!! PIDO MANO!!! CALL DIBS!!!! :D #Hopeful,479778333006114816,479755133937385473,it,everyone,2014-06-20T00:10:43.000Z,#hopeful,"[{'type': 'replied_to', 'id': '479755133937385473'}]",55072675,
TweetCaster for iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",347380790,@someuser Cara cara CARA!!! #hopeful,479719685370703873,479719685370703873,pt,everyone,2014-06-19T20:17:40.000Z,#hopeful,,164024647,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1681621933, Caminhe com confiança em direção a seus sonhos  | #hopeful #happy #alive @ Dreamland  💫 http://someurl,476503432920973312,476503432920973312,pt,everyone,2014-06-10T23:17:26.000Z,#hopeful,,,"{'place_id': 'd98807d2800ba4c6', 'coordinates': {'type': 'Point', 'coordinates': [-46.4397252, -23.6759139]}}"
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275550928,Sana macontrol :) #Hopeful,471467269801771008,471467269801771008,es,everyone,2014-05-28T01:45:31.000Z,#hopeful,,,
Plume for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",369431413,Siap. RT @someuser SemangART! RT @someuser lançar lan lançar #hopeful,471413750453370881,471413750453370881,ca,everyone,2014-05-27T22:12:51.000Z,#hopeful,,,
Twitter for Mac,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",369431413,lançar lan lançar #hopeful,471403704130625536,471403704130625536,ca,everyone,2014-05-27T21:32:55.000Z,#hopeful,,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",295309512,@someuser Ashushahsuah Vai saber ? A J.K ta escrevendo coisas da Copa Mundial de Quadribol vai que ela se empolga ? #Hopeful,471339656328806400,471338202864050176,pt,everyone,2014-05-27T17:18:25.000Z,#hopeful,"[{'type': 'replied_to', 'id': '471338882014134272'}]",1165992306,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",185544462,1d concert vip #hopeful,469861116760162304,469861116760162304,fr,everyone,2014-05-23T15:23:14.000Z,#hopeful,,,"{'place_id': '53df18e21825a89c', 'coordinates': {'type': 'Point', 'coordinates': [121.0351099, 14.573414]}}"
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",165547135,#someday #hopeful #noteToSelf @ miniBatcave http://someurl,468944687051837440,468944687051837440,tl,everyone,2014-05-21T02:41:40.000Z,#hopeful,,,"{'place_id': '53df18e21825a89c', 'coordinates': {'type': 'Point', 'coordinates': [121.1028975, 14.591106]}}"
Tweetbot for Mac,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",18669401,"bem, não foi hoje, pode ser que seja amanhã #hopeful",468448261406490624,468448261406490624,pt,everyone,2014-05-19T17:49:03.000Z,#hopeful,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",549170809,Ano na may escort ba? Hihi. #hopeful,467979696198529024,467979696198529024,tl,everyone,2014-05-18T10:47:08.000Z,#hopeful,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",36989819,Espero em Deus que tudo dê certo para eu ver meu dengo @someuser hoje [= #hopeful,467744985698537472,467744985698537472,pt,everyone,2014-05-17T19:14:29.000Z,#hopeful,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",125144887,Fiona!!! #loveit #blessed #hopeful #greatful http://someurl,467464039480582144,467464039480582144,pt,everyone,2014-05-17T00:38:06.000Z,#hopeful,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",96619156,#LOVE # logans #friends #family #hopeful #happy #greatness #optimist #praying #quotes #plain#simple... http://someurl,465986493320679425,465986493320679425,en,everyone,2014-05-12T22:46:52.000Z,#hopeful,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",255235522,@someuser to Titans!! #hopeful,464571616262094849,464571313219440641,en,everyone,2014-05-09T01:04:39.000Z,#hopeful,"[{'type': 'replied_to', 'id': '464571313219440641'}]",484416265,
Tumblr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",57805492,"Photo: Uma Drika irrita muita gente , duas Drikas irritam muito mais.... rsrs #hopeful #suicidegirl... http://someurl",464233109119336448,464233109119336448,pt,everyone,2014-05-08T02:39:32.000Z,#hopeful,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",57805492,"Uma Drika irrita muita gente , duas Drikas irritam muito mais....    rsrs| | #hopeful #suicidegirl... http://someurl",464233099635609600,464233099635609600,pt,everyone,2014-05-08T02:39:30.000Z,#hopeful,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",65570826,"O mês de Maio chegou cheio de boas noticias, novas parcerias e muito trabalho. Que continue assim sempre. #Hopeful http://someurl",462398905343172609,462398905343172609,pt,everyone,2014-05-03T01:11:04.000Z,#hopeful,,,
Go247News,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",288514224,"Despite #Russia #crisis, #Ukraine #hopeful for #future http://someurl #May012014 http://someurl",461990009453555713,461990009453555713,pt,everyone,2014-05-01T22:06:16.000Z,#hopeful,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",57805492,Making of do ensaio que fiz com a ituitsuicide   <3| | #hopefulsuicidegirls #hopeful... http://someurl,460810403732525057,460810403732525057,pt,everyone,2014-04-28T15:58:56.000Z,#hopeful,,,
dlvr.it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",244014934,#Bafana Bafana #Coach #Hopeful #After #Afcon #2015 #Draw http://someurl,460754233860440064,460754233860440064,pt,everyone,2014-04-28T12:15:44.000Z,#hopeful,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",353837083,"vixi, foi boato :( a Milena não acordou não... mas irá acordar em breve, creio nisso!!! ❤️ #hopeful",458807124706222081,458807124706222081,pt,everyone,2014-04-23T03:18:37.000Z,#hopeful,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",75303658,@someuser (o #hopeful era referente a mim xD),458708041068584960,458704772711727104,pt,everyone,2014-04-22T20:44:54.000Z,#hopeful,"[{'type': 'replied_to', 'id': '458707682614992897'}]",363858700,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",47334266,Incríveis os programas de intercâmbio do @someuser estou me organizando para ir a NY..! #hopeful :D,458691403510722562,458691403510722562,pt,everyone,2014-04-22T19:38:47.000Z,#hopeful,,,
TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1690554582,Kakaotalk raffle for DOS concert #hopeful #lastchance #please #fangirl @someuser,458207776758456320,458207776758456320,pt,everyone,2014-04-21T11:37:01.000Z,#hopeful,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",493546205,"April??| #wishyoudbeensnowedinwithme| #gonetomorrow #hopeful @ Denver, Colorado http://someurl",455489994309001216,455489994309001216,pt,everyone,2014-04-13T23:37:31.000Z,#hopeful,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1267699584,mas eu sei que está quase! #certainty #hopeful,454765796091527168,454765796091527168,pt,everyone,2014-04-11T23:39:49.000Z,#hopeful,,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",600264678,Trauma on Apples hahahaha| | #goodVibes #hopeful http://someurl,453367400071577600,453367400071577600,et,everyone,2014-04-08T03:03:06.000Z,#hopeful,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2258002722,"Je continue de chercher, je trouverai. 🙏✌️ #PersistOfferYouOpportunities #Hopeful #Rich4Ever",452103063927787520,452103063927787520,fr,everyone,2014-04-04T15:19:04.000Z,#hopeful,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",57613073,Abril na @someuser #hopeful #waiting http://someurl,450852890077560832,450852890077560832,pt,everyone,2014-04-01T04:31:20.000Z,#hopeful,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",70289595,"Mas que priguiça boa, me deixa aqui à toa (8) caansado de estuda hein #tired #night #now #hopeful... http://someurl",450453091553660929,450453091553660929,pt,everyone,2014-03-31T02:02:40.000Z,#hopeful,,,"{'place_id': '3808e75b9aad7e5d', 'coordinates': {'type': 'Point', 'coordinates': [-48.9312537, -23.1030854]}}"
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",26389206,Falando sério. Queria que fosse feito o filme dos outros 4 livros das crônicas de Nárnia. #hopeful,450311766791446530,450311766791446530,pt,everyone,2014-03-30T16:41:06.000Z,#hopeful,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1055313834,"Se nao for pedir demais, chega logo primavera! #Hopeful #Spring #Cavalera http://someurl",449943491205152768,449943491205152768,pt,everyone,2014-03-29T16:17:42.000Z,#hopeful,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",68591286,Cada dia me sorprendo mas #hopeful,445450603180093440,445450603180093440,pt,everyone,2014-03-17T06:44:34.000Z,#hopeful,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",464874055,"Colorado, Jamaica, Vegas this year! #letssqueezeababyintheretoo #hopeful",441944001412087809,441944001412087809,en,everyone,2014-03-07T14:30:35.000Z,#hopeful,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",68798676,Esse vai ser um ano muito bom.. so acho :) #hopeful,441598125619548161,441598125619548161,pt,everyone,2014-03-06T15:36:12.000Z,#hopeful,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",768377312,Hello March ! Olá Março ! #happy #hopeful #somethingood,439768141187788800,439768141187788800,pt,everyone,2014-03-01T14:24:30.000Z,#hopeful,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",459387107,Regalitos de b-day!!! #superhappy #hopeful #lucky ❤️😊❤️ http://someurl,438065421280096256,438065421280096256,pt,everyone,2014-02-24T21:38:29.000Z,#hopeful,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",288234629,"Comecei bem a minha segunda-feira, já fiz as minhas comprinhas para o acampamento. #excited #happy #hopeful | Boa tarde a todos *-*",438040546691784704,438040546691784704,pt,everyone,2014-02-24T19:59:39.000Z,#hopeful,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",26636680,"@someuser ainda não sou RYCO kkkk quaaaase lá, até o final do meu curso eu fico ;) #Dreamer #Believer #HOPEFUL",437638724579774464,436507829252665344,pt,everyone,2014-02-23T17:22:57.000Z,#hopeful,"[{'type': 'replied_to', 'id': '436524991606435840'}]",267326010,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",190394648,Mas é claro que o sol vai voltar amanhã. #hope #hopeful #bless,436314146691641344,436314146691641344,pt,everyone,2014-02-20T01:39:33.000Z,#hopeful,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",87623326,Sana concert... #hopeful #LMHcomeback,436236776244383744,436236776244383744,es,everyone,2014-02-19T20:32:07.000Z,#hopeful,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",62080673,"ATENÇÃO, LEVE BRISA SOPRANDO! Será o fim da estiagem? #hopeful",434039400343687169,434039400343687169,pt,everyone,2014-02-13T19:00:31.000Z,#hopeful,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",109992774,Atlético Madrid is killing me!! #comeon #wishful #hopeful,433334644709142528,433334644709142528,pt,everyone,2014-02-11T20:20:04.000Z,#hopeful,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",92672519,Revelando membranas 🙏🙏🙏 #hopeful,433282748825231360,433282748825231360,pt,everyone,2014-02-11T16:53:51.000Z,#hopeful,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",225506021,Viver não vale nada se eu não me expressar seja certo ou errado..(8) #happy  #hopeful http://someurl,432655766173261824,432655766173261824,pt,everyone,2014-02-09T23:22:27.000Z,#hopeful,,,
iOS,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1110585625,Gloria a Dios ! #hopeful http://someurl,432193489653481472,432193489653481472,pt,everyone,2014-02-08T16:45:32.000Z,#hopeful,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",32081993,#hopeful...gnite,431710649991704576,431710649991704576,pt,everyone,2014-02-07T08:46:54.000Z,#hopeful,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",321770424,"Ja parou pra pensar, oq vc perdeu por nao tentar!? | #thoughtful #hopeful #determined #followme  #like http://someurl",431652579135991808,431652579135991808,pt,everyone,2014-02-07T04:56:09.000Z,#hopeful,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",278002545,Electro Deluxe - Hopeful - pra animar um pouco a tarde... #electrodeluxe #hopeful,431115765736296448,431115765736296448,pt,everyone,2014-02-05T17:23:02.000Z,#hopeful,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",51140266,"@someuser no site que o @someuser partilhou diz que sim, na Exponor :) #hopeful @someuser @someuser @someuser",431097145324998657,431092035324358656,pt,everyone,2014-02-05T16:09:03.000Z,#hopeful,"[{'type': 'replied_to', 'id': '431095991429636096'}]",20692482,
Twitter for BlackBerry®,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",241899390,S/O to @someuser #KendrickLamartickets #hopeful #witsOweek2014,430966339059335169,430966339059335169,pt,everyone,2014-02-05T07:29:16.000Z,#hopeful,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",181655134,Late Fulham goal maybe? #Hopeful,430816440111742976,430816440111742976,en,everyone,2014-02-04T21:33:38.000Z,#hopeful,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",320074709,Só peço mais uma chance! #hopeful,429681086910566400,429681086910566400,pt,everyone,2014-02-01T18:22:08.000Z,#hopeful,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1223226481,Fotico de Liss Rodriguez (lethal sg) 😍😍😍#pic #hopeful #suicidegirls #sabado #sexy #doll #ink #black http://someurl,429604056857075712,429604056857075712,pt,everyone,2014-02-01T13:16:03.000Z,#hopeful,,,
