id,source,conversation_id,reply_settings,public_metrics,created_at,text,author_id,lang,search_query,referenced_tweets,geo,in_reply_to_user_id
369270312384229377,Twitter for iPad,369270312384229377,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2013-08-19T01:31:17.000Z,“@someuser Tomorrow is the day. #pumped ! #NCAA89Swimming !!” put.. Wag ka mag tweet niyan nakikita ko sa timeline ee. Wag daw isipim,1447710114,tl,#pumped,,,
369171240717545472,Twitter for iPhone,369168001448173568,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-18T18:57:37.000Z,@someuser hahahah perff!! 😊😊😊😁😁😂😂 #pumped,384109373,tl,#pumped,"[{'type': 'replied_to', 'id': '369168001448173568'}]",,549664118
368669849913806849,Twitter for iPhone,368669849913806849,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-08-17T09:45:16.000Z,Philipinnes 2015 #pumped #travel #family,414476446,tl,#pumped,,,
367942475928707072,Twitter for iPhone,367942475928707072,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-15T09:34:56.000Z,Ha! Katabi ko siya next grading period. (Gonna make him cry for more.) | #pumped,1665031465,tl,#pumped,,,
366961289093844992,Twitter for iPhone,366961289093844992,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-12T16:36:03.000Z,PGA golf week! Haha #pumped @someuser @someuser,546230295,tl,#pumped,,,
366790426503553024,Twitter for BlackBerry®,366790426503553024,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-12T05:17:06.000Z,"Sarap at sakit balikan ng LIV, NDC 2012 speaks. May Im a sunflower speech ako shet. #EvolutionOfMan #Pumped",132436054,tl,#pumped,,,
366738037012566017,Instagram,366738037012566017,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-12T01:48:56.000Z,Kalahari on Tuesday! #kalahari #WaterPark #Pumped http://someurl,595942944,tl,#pumped,,,
366352811295911938,Twitter for Android,366352811295911938,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-08-11T00:18:11.000Z,Facetime me ? :o /.\ ♡ * ahtziry101@someuser haha. ._. #pumped,1148877361,tl,#pumped,,,
366206766859567104,Twitter for iPhone,366206766859567104,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-10T14:37:51.000Z,I am a Filipino! LOUD and PROUD!! Go Gilas! LABAN PILIPINAS!! #Pumped #FIBAAsia,1555871695,tl,#pumped,,,
365673726479581185,Twitter for iPad,365669908111044608,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-08-09T03:19:44.000Z,@someuser #pumped=garyism haha,1206246408,tl,#pumped,"[{'type': 'replied_to', 'id': '365673237365006336'}]",,22845414
365297320067211266,Twitter for Android,365297320067211266,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-08T02:24:02.000Z,italy in october!! #thrilled #pumped #soccerlife <3<3<3<3:O:O:O,1651778287,tl,#pumped,,,
365143954238341120,Twitter Web Client,365143954238341120,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-08-07T16:14:37.000Z,Truro soon. :) #nscc #checkingin #lookingatmyroom #pumped #withgavyn,518162560,tl,#pumped,,,
364887162421911552,Twitter for iPhone,364887162421911552,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-06T23:14:13.000Z,Maroon 5 #vip #pumped @someuser ❤😘,1056352866,tl,#pumped,,,
363689803877195776,Twitter for iPhone,363689803877195776,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-03T15:56:20.000Z,parttty daay! 🎉🎈 #stressed #pumped,583182612,tl,#pumped,,,
363677917974233088,Twitter for iPhone,363673345662783488,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-08-03T15:09:07.000Z,@someuser hahaa #Pumped 😂😂💪,69926899,tl,#pumped,"[{'type': 'replied_to', 'id': '363675701280387073'}]",,243923112
363474899979206656,Twitter for iPhone,363474899979206656,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-03T01:42:23.000Z,Friggggggggggyaaaaaa @someuser #pumped,446668931,tl,#pumped,,,
363447404873265152,Twitter for iPhone,363447404873265152,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-08-02T23:53:08.000Z,Woot! Goodbye NB! #pumped #smellya,523497881,tl,#pumped,,,
363296804047044609,Twitter for iPhone,363296081813057536,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-08-02T13:54:42.000Z,“@someuser: off to haze for king & miels! #pumped” ikaw naaa,390065649,tl,#pumped,"[{'type': 'replied_to', 'id': '363296081813057536'}]",,560128389
363121838127583232,Instagram,363121838127583232,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-02T02:19:27.000Z,amamdajoyce tomorrow #pumped #gooddeals http://someurl,57455123,tl,#pumped,,,
363012238849748994,Twitter for iPhone,363012238849748994,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-01T19:03:56.000Z,bvj tomorrow! 😅 #pumped,620548836,tl,#pumped,,,
362883462664962048,Twitter for Android,362883462664962048,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-01T10:32:14.000Z,Di pa tapos ung literature paper kooo~ lets get to work! >:) #Pumped #Determined,77671334,tl,#pumped,,,
362733771855892482,Twitter for Android,362733771855892482,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-01T00:37:25.000Z,Langkawi...here I come!!:) #pumped,209092950,tl,#pumped,,,
362624008425967616,Twitter for BlackBerry®,362619063836491776,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-31T17:21:15.000Z,"@someuser haha, nah mate #pumped",706784923,tl,#pumped,"[{'type': 'replied_to', 'id': '362621934116159488'}]",,38209140
362533873596366849,Twitter Web Client,362533873596366849,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-31T11:23:05.000Z,hay kanami sang pamatyagon #pumped,117394858,tl,#pumped,,,
361808574973882370,Twitter for iPhone,361808574973882370,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-07-29T11:21:01.000Z,Aaaaaaand Karios. #Pumped,226698849,tl,#pumped,,,
361598605720690688,Twitter for Android,361598605720690688,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-28T21:26:40.000Z,Going 2 dah moviez wiff mah gurl mika yo #pumped #score #tits #ilikenoodles #mikalashot,1602849727,tl,#pumped,,,
361227026419564545,Twitter for iPhone,361216473923985408,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-27T20:50:09.000Z,"@someuser Wiz Khalifa, Asap Rocky and B.o.B, Trinidad James and Joey Badass & Pro Era, Berner, Chevy Woods and smoke Dza ☺ #pumped",486195959,tl,#pumped,"[{'type': 'replied_to', 'id': '361216473923985408'}]",,479861327
361192193538523136,Twitter for iPhone,361192193538523136,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-27T18:31:44.000Z,Bye LA! Next stop: San Diego #pumped,367163114,tl,#pumped,,,
360670040837726211,Twitter for iPhone,360670040837726211,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-26T07:56:53.000Z,AHMAGAWD #PUMPED,46470635,tl,#pumped,,,
360424797907324929,Instagram,360424797907324929,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-25T15:42:22.000Z,Pahabol ako aah. My #throwbackthursday #pumped #me GOODNIGHT. http://someurl,222690285,tl,#pumped,,,
360081268576235520,Twitter for iPhone,360081268576235520,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2013-07-24T16:57:19.000Z,7 on 7 at Akron #Pumped,438043731,tl,#pumped,,,
359871736377901057,Twitter for Android,359871420425175040,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-07-24T03:04:42.000Z,@someuser  super xcited guurl <3<3<3 #pumped #family,848559986,tl,#pumped,"[{'type': 'replied_to', 'id': '359871420425175040'}]",,423097898
359819796814102529,Instagram,359819796814102529,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-23T23:38:19.000Z,"Falalala, I am the most impatient person !!!! 😁 #gymready #pumped #workout #waitingsucks http://someurl",259107040,tl,#pumped,,,
359670670759706624,Twitter for iPad,359670670759706624,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-07-23T13:45:44.000Z,"Ahh, beach! :) ohhhyesss :D #beachbitches #fuck #yess :D #pumped",1539867145,tl,#pumped,,,
359455099220787202,Twitter for iPhone,359453236220010498,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2013-07-22T23:29:08.000Z,DAngelo!!! RT @someuser #Pumped #Walkers  http://someurl,24408045,tl,#pumped,"[{'type': 'replied_to', 'id': '359453236220010498'}]",,447689669
359247639562301441,Twitter for Android,359247639562301441,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-22T09:44:46.000Z,Aalis sila Mommy... YES!!!!! :D #pumped,717268154,tl,#pumped,,,
357047294710919168,Twitter Web Client,357047294710919168,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-16T08:01:23.000Z,"Di pwede tumigil, AD lang ng AD!!!!  #Pumped",215604701,tl,#pumped,,,
356840364570705922,Twitter for Android,356840364570705922,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-15T18:19:07.000Z,@someuser @someuser YES DUDE 😃 OHMYGAWD #PUMPED,341878292,tl,#pumped,,,
356773169568284674,Instagram,356773169568284674,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-07-15T13:52:06.000Z,"KBK 2013, day uno! #pumped #mcc #greenteam #leggo http://someurl",381772182,tl,#pumped,,,
356725292942888960,Twitter Web Client,356725292942888960,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-07-15T10:41:52.000Z,"Onti na lang The Other Side, makakabisado na kita haha! #Pumped",235147806,tl,#pumped,,,
355652515464880128,Twitter Web Client,355652515464880128,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-12T11:39:02.000Z,"Sakit nang braso ko, parang lumulutang sya sa ere x))| #Pumped",87592690,tl,#pumped,,,
355360461161627648,Twitter for Android,355360461161627648,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-11T16:18:30.000Z,Holy moly .. jgradue demain .. whataaratatatat!!! #pumped,252872763,tl,#pumped,,,
355045059768492033,Twitter for Android,354429788770926592,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-07-10T19:25:13.000Z,@someuser Omaha! :) #pumped,193523770,tl,#pumped,"[{'type': 'replied_to', 'id': '355017486665658368'}]",,627760140
354909706705305602,Twitter Web Client,354909224419082240,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-07-10T10:27:22.000Z,@someuser OHMYGOSHH YAYY! IAN SOMERHALDER <3 hhihihihiiih #pumped,185137017,tl,#pumped,"[{'type': 'replied_to', 'id': '354909224419082240'}]",,205181740
354689732741054464,Twitter for iPhone,354689732741054464,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2013-07-09T19:53:16.000Z,Alan Jackson #sunfest2013 #cantwait #pumped,336262529,tl,#pumped,,,
353808265605419008,TweetDeck,353808265605419008,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-07T09:30:38.000Z,RT @someuser Woop woop! #PUMPED <3 @someuser BAKIT DI KA CRUSH NG CRUSH MO trailer this week na!:),28968838,tl,#pumped,,,
353334918966816768,Twitter for iPhone,353334918966816768,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-06T02:09:43.000Z,Oh hey iginla #pumped,860675388,tl,#pumped,,,
353304595319103488,Twitter for iPhone,353304595319103488,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-07-06T00:09:14.000Z,Bruins snag Iginla?? #Pumped,381268458,tl,#pumped,,,
353293735225851905,Twitter for Android,353293735225851905,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-07-05T23:26:05.000Z,Wagwan Galaxy S4 #Pumped,279037549,tl,#pumped,,,
353169862635429888,Instagram,353169862635429888,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-05T15:13:51.000Z,mutantnation #mutantpump #bicep #pumped #gym #fitness #noxplode #lift http://someurl,408878760,tl,#pumped,,,
353165900297412608,Twitter Web Client,353165900297412608,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2013-07-05T14:58:06.000Z,Pero iba talaga feeling ng nakakapag invite eh. hahaha #Excited #Pumped,314708951,tl,#pumped,,,
353147392448659457,iOS,353147392448659457,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-05T13:44:34.000Z,"Goodbye Iowa, hello Colorado! #Pumped",1340521988,tl,#pumped,,,
352856154763833344,Twitter for Android,352856154763833344,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-07-04T18:27:17.000Z,#13STRIPESCHALLENGE has made me lmgdao bye god #pumped #dowhat #merica,794765096,tl,#pumped,,,
352598472446316544,Twitter for iPhone,352598472446316544,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-07-04T01:23:21.000Z,Na na na #pumped #4thofJuly #Kennychesney,319965808,tl,#pumped,,"{'coordinates': {'type': 'Point', 'coordinates': [-81.78096513, 37.0137699]}, 'place_id': '633e97cc8e05e112'}",
352549216175927298,Twitter for Android,352549216175927298,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-03T22:07:37.000Z,Making concert plans with Karee>>>> :) #pumped #ItsFinallyHere yayayayayayayayay,380608392,tl,#pumped,,,
352505679250079744,Twitter for BlackBerry®,352505679250079744,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-03T19:14:37.000Z,Jheeeezeeee #pumped,224706726,tl,#pumped,,,
351852208712716288,Twitter Web Client,351852208712716288,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-07-01T23:57:58.000Z,Nauna ako magising sa alarm clock... ng 2mins! #achievement #pumped,747277033,tl,#pumped,,,
351702563743203331,Mobile Web (M2),351702563743203331,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-01T14:03:20.000Z,yey! YAEL YUZON sa Bandila! :)) #Psyched #Pumped hihi :)) @someuser @someuser,159781508,tl,#pumped,,,
351693069063696384,Twitter Web Client,351693069063696384,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-01T13:25:36.000Z,Training day numero uno. #Pumped,787448874,tl,#pumped,,,
351314885860278274,Twitter Web Client,351314885860278274,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-30T12:22:50.000Z,hay kakatapos lang magpractice naraman. #tired #sore #pain #pumped #excited,89639346,tl,#pumped,,,
351227546555252737,Instagram,351227546555252737,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-30T06:35:47.000Z,Officially in holiday mode. #thailand #relaxation #sohot #pumped #gay #holiday @ Pakasai Resort Krabi http://someurl,22368657,tl,#pumped,,"{'coordinates': {'type': 'Point', 'coordinates': [98.81950933, 8.03775122]}}",
350752936009297920,Twitter for Android,350752936009297920,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-06-28T23:09:51.000Z,First Doritos tacos #pumped #nomnomnom #sogood http://someurl,1024566386,tl,#pumped,,,
350752293777444865,Twitter for iPhone,350752293777444865,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-28T23:07:18.000Z,pita pit @someuser #pumped,339704757,tl,#pumped,,,
350729498163023872,Instagram,350729498163023872,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-28T21:36:43.000Z,#pumped #247 bigtimerush #instagramlessjensen http://someurl,560098179,tl,#pumped,,,
350530988738215937,Twitter for iPhone,350530988738215937,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-06-28T08:27:54.000Z,Goodbye Ottawa hello BC! #sturgeonfishing #pumped,869839189,tl,#pumped,,,
350486398886871041,Twitter for BlackBerry®,350486398886871041,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-06-28T05:30:43.000Z,"BANANAaaaaaaa, POTATO NAAAH! #despicableme2 #minions #pumped #kidatheart",244245477,tl,#pumped,,,
350425713242943489,Twitter for iPhone,350425713242943489,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-28T01:29:35.000Z,@someuser clanga is a banga!!!| #pumped,393732755,tl,#pumped,,,25003557
349979055308800000,Twitter for Android,349979055308800000,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-26T19:54:43.000Z,Aka lets gooo #pumped,916961580,tl,#pumped,,,
349928796448768000,Twitter for Android,349928796448768000,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-26T16:35:01.000Z,Humussssssss ^.^ #Pumped,1418267774,tl,#pumped,,,
349364123487834114,Vine - Make a Scene,349364123487834114,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-25T03:11:12.000Z,Shes pumped.. #Liloandstitch #pumped Sara Davis http://someurl,380048106,tl,#pumped,,,
349142476369580033,Twitter for iPhone,349142476369580033,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-24T12:30:27.000Z,Kansas City anyone? :) #pumped,367375316,tl,#pumped,,,
348758050385047552,Twitter for Android,348758050385047552,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-23T11:02:53.000Z,Wassap peepz?? :)) #Pumped,503990913,tl,#pumped,,,
348379960668471297,Twitter for Android,348379960668471297,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2013-06-22T10:00:29.000Z,"goodbye indiana, hello colorado :)) #coloradochallenge #pumped",608750656,tl,#pumped,,,
348264442150150145,Instagram,348264442150150145,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-22T02:21:28.000Z,#Project #graduation #pumped #herewego #toofun #whoop #seniors #2013 angelica_jackson @someuser 😃 http://someurl,202433488,tl,#pumped,,,
348081615144099840,Twitter for Windows Phone,348081615144099840,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2013-06-21T14:14:58.000Z,OMAHA... #Pumped! @someuser @someuser @someuser @someuser @someuser,598995036,tl,#pumped,,,
347811770058014720,Twitter for iPad,347811770058014720,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-20T20:22:42.000Z,Feel so sorry for Tahiti hahaha #pumped,397167512,tl,#pumped,,,
347214527009521664,Twitter for iPhone,347214527009521664,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-19T04:49:28.000Z,Guzman pimped that fucking hr ! #Padres #Pumped,43618980,tl,#pumped,,,
346915790781571072,Twitter for Android,346915790781571072,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-18T09:02:24.000Z,Max interval plyo... Wow #insanity #pumped,1520176315,tl,#pumped,,,
346629491101151232,Twitter for iPhone,346629491101151232,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2013-06-17T14:04:45.000Z,Wahooo!! #BadgerTickets @someuser @someuser @someuser @someuser @someuser @someuser #pumped #BadgerNation,417182631,tl,#pumped,,"{'coordinates': {'type': 'Point', 'coordinates': [-88.27430335, 43.03749401]}, 'place_id': 'ce868cf1adf8c805'}",
346244462768439296,Twitter Web Client,346244462768439296,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-16T12:34:47.000Z,I think bati na kami. wahooo! #pumped,963968006,tl,#pumped,,,
346069147446300672,Twitter for iPad,346069147446300672,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-16T00:58:09.000Z,Kumintang pictoriaaaaaaal. Eeeeeepppp! #pumped,980303706,tl,#pumped,,,
345865433380954114,Twitter for iPhone,345865433380954114,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-15T11:28:39.000Z,Guuvvv tn #pumped!!!,190879135,tl,#pumped,,,
345731310347759616,Twitter for iPhone,345731310347759616,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-15T02:35:42.000Z,Tamarack! #pumped,396614647,tl,#pumped,,,
345050609164091392,Instagram,345050609164091392,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-13T05:30:50.000Z,Single digit!!!!! #pumped #ernstwedding http://someurl,27472567,tl,#pumped,,,
344472506427662336,Twitter for iPhone,344464326813421570,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-11T15:13:40.000Z,“@someuser birthday part 2 tomorrow :-) #pumped” wow jelly ko ba. join man ko da bi!! loljk =)),28952563,tl,#pumped,"[{'type': 'replied_to', 'id': '344464326813421570'}]",,291284100
344258388647092224,Twitter for Android,344258388647092224,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-11T01:02:50.000Z,Packing for Sarasota! #pumped @someuser,1495037664,tl,#pumped,,,
343377284016771073,Twitter SMS,343377284016771073,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-06-08T14:41:38.000Z,Party daayyyy! :D #pumped,199000333,tl,#pumped,,,
343363798490566656,Twitter for iPhone,343363798490566656,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-08T13:48:03.000Z,First regattttaa AYYYY #pumped 😎😎😎,429532705,tl,#pumped,,,
343271949922885632,Twitter for iPhone,343271949922885632,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-08T07:43:05.000Z,Ether - Nas >>>>>> #Pumped,448587789,tl,#pumped,,,
343039106189758464,Twitter for iPhone,343039106189758464,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-07T16:17:50.000Z,Time to kayak #pumped,609557372,tl,#pumped,,,
342602832446382080,Twitter for BlackBerry®,342600751878635520,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-06-06T11:24:15.000Z,@someuser ay taraaay. =))). Okay. =)))). YEY SO BAKA MAKAABOT PA AKO? #pumped,43870124,tl,#pumped,"[{'type': 'replied_to', 'id': '342601601166479360'}]",,1471717278
342436477122265088,Twitter for Android,342436477122265088,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-06T00:23:12.000Z,t-swift concerrt next friidaayyy #pumped #t-swift,309311322,tl,#pumped,,"{'coordinates': {'type': 'Point', 'coordinates': [-81.3380395, 48.4731378]}, 'place_id': '6d550f1b3d34ccea'}",
342240001951686656,Twitter for iPhone,342240001951686656,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-05T11:22:29.000Z,Last daayy✌ #pumped,967191751,tl,#pumped,,,
342010195528011776,Twitter for Android,342010195528011776,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-04T20:09:19.000Z,Graduate tamah #pumped #hyped #freashman :-),1317710198,tl,#pumped,,,
341932219268472832,Twitter for iPhone,341908565080023041,everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2013-06-04T14:59:28.000Z,@someuser @someuser @someuser swearyoso papi siguro naka 6 games ako ng basket this summer #pumped #nike,278508299,tl,#pumped,"[{'type': 'replied_to', 'id': '341931720209211393'}]",,609953197
341530963257458688,Twitter for Android,341530589691801600,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-06-03T12:25:01.000Z,@someuser hahahahaha yeahhhh! #pumped ikaw kase bat uke yung inaral mo =)),1070918276,tl,#pumped,"[{'type': 'replied_to', 'id': '341530589691801600'}]",,38138539
340210434013528064,Twitter for iPhone,340210434013528064,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 11, 'quote_count': 0}",2013-05-30T20:57:43.000Z,Gameee daayy... legggoooo #pumped 😁 http://someurl,757708783,tl,#pumped,,,
339950949722370048,Twitter for Android,339950295738118145,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-05-30T03:46:37.000Z,@someuser @someuser Haha same man #pumped!!!,96625107,tl,#pumped,"[{'type': 'replied_to', 'id': '339950708277260289'}]",,1410444686
339812193937797120,Twitter for Android,339812193937797120,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-29T18:35:15.000Z,Interview at kwik trip #hellyeah #pumped #needthis,1077546426,tl,#pumped,,,
339578423456432128,Twitter Web Client,339577068528480257,everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2013-05-29T03:06:19.000Z,@someuser @someuser @someuser @someuser ahahaha! yayaayayayay #MayOrMayNotBeJumpingAroundRightNow #Pumped,701874685,tl,#pumped,"[{'type': 'replied_to', 'id': '339578007863832576'}]",,377451356
339524123166396418,Twitter for iPhone,339524123166396418,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-28T23:30:33.000Z,Wahoo! #Pumped #Music,1327169136,tl,#pumped,,,
