id,conversation_id,public_metrics,text,reply_settings,created_at,author_id,source,lang,search_query,referenced_tweets,in_reply_to_user_id,geo
709836312401027072,709836312401027072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",At isa pa hnd NaMan nilait YoNg idol nyo GrAbi naman makasalita na nilait idol nila💔#DiSAppointed,everyone,2016-03-15T20:18:59.000Z,4243632065,Twitter for Android,tl,#disappointed,,,
709834190901145600,709827205120000001,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser KC is my team & I LOVE IT with all my❤ bt niyasilinga manje... nibethwa njalo #disappointed lyk really😞,everyone,2016-03-15T20:10:33.000Z,1729054556,Twitter for Android,tl,#disappointed,"[{'type': 'replied_to', 'id': '709827205120000001'}]",255427651,
709826920700121089,709826920700121089,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","*SMH Mathata A Teng Ko Naturena, A maholo #KaizerChiefs #disappointed",everyone,2016-03-15T19:41:40.000Z,491601134,Mobile Web (M2),tl,#disappointed,,,
709653038781177856,709653038781177856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Di Mo Alm Kung Sno Tlga Ang Isang Tao Kapg Dka Lumingon PaTalikoD. #Disappointed,everyone,2016-03-15T08:10:43.000Z,2556634304,Facebook,tl,#disappointed,,,
709637730926395392,709637730926395392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",*Ako pa talaga namomroblema ng pagtuturn over ng trabaho ko. Tsk! 😒 #facepalm #disappointed,everyone,2016-03-15T07:09:54.000Z,198065325,Twitter for Android,tl,#disappointed,,,
709414002493816832,709402786643873793,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@someuser ulol haha!!!! Ingay2 mo dto sa twitter ah. 😂 btw, idol mo ba si Yayadub? Tsktsk #disappointed haha!!!",everyone,2016-03-14T16:20:53.000Z,1485569995,Twitter for iPhone,tl,#disappointed,"[{'type': 'replied_to', 'id': '709413484476239872'}]",1257358958,
709404236900114434,709404236900114434,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@someuser kch dash log bff hona ke bate krte ha lakin mahino tak ek msg ne karte kaha ha or kaha jarhy 😠😡😤😏😑😞😓#disappointed,everyone,2016-03-14T15:42:04.000Z,4894116508,Twitter for Android,tl,#disappointed,,1965412914,
709218763799969794,709218763799969794,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yung 3Hours Kang NagAntay| Wala Palang Doctor Na Dadating 󾌺󾌺| Ang Sakit Talaga Umasa Sa Wala !!| | #Disappointed,everyone,2016-03-14T03:25:04.000Z,493944395,Facebook,tl,#disappointed,,,
709211698335391744,709211698335391744,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 12, 'quote_count': 0}",Uh oh! Hindi ko gusto yang mga pinagtitweet mo.. #disappointed,everyone,2016-03-14T02:57:00.000Z,142227266,Twitter for Android,tl,#disappointed,,,
709149275872108544,709133243145015296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser Guess what?! Your branch in SM CDO didnt follow this. Umuwi nlang kami after 6:30AM kasi may pasok p kami. #disappointed,everyone,2016-03-13T22:48:57.000Z,1010041963,Twitter Web Client,tl,#disappointed,"[{'type': 'replied_to', 'id': '709133243145015296'}]",377443782,
709076521558810624,709076521558810624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser expect nehi kiya tha yaar tum logo se aisa boring episode . #disappointed,everyone,2016-03-13T17:59:51.000Z,384471930,Twitter Web Client,tl,#disappointed,,266714730,
709018145281810432,709018145281810432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tame your tongue. Nakaka stumble ka e. Nag pray ka mna sana bago ka nag sasalita ng mga ganyan. #disappointed,everyone,2016-03-13T14:07:53.000Z,73401444,Twitter for Android,tl,#disappointed,,,
708976185137496064,708976185137496064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",kapoy man hagog tuon pero ang manggawas layo ras natun.an hahayssstt | #disappointed,everyone,2016-03-13T11:21:09.000Z,1469279936,Twitter Web Client,tl,#disappointed,,,
708969044418887680,708969044418887680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ija sabi man gud kay lahi ra.| Ugh. Lami jud duklon 󾌠󾁈| #Disappointed 󾬎,everyone,2016-03-13T10:52:46.000Z,3788945538,Facebook,tl,#disappointed,,,
708873686174990337,708873686174990337,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#disappointed huhuhu,everyone,2016-03-13T04:33:51.000Z,64174168,Twitter for Android,tl,#disappointed,,,
708689440051372037,708689440051372037,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tungod sa filter message wala mi nagka uyab ni crush. 󾍀󾬎󾌹󾌺| #NgayonKoLangNabasa #SadLife #Disappointed #Aray 󾌹󾌮󾌺󾬎,everyone,2016-03-12T16:21:43.000Z,305467210,Facebook,tl,#disappointed,,,
708311714383548416,708311714383548416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Amputcha :/ ! Bat kailangan niyo pang gamitin ang picture ko para gawing PROFILE niyo :/ :( :( :( ! | | #Disappointed :( :( :( ....,everyone,2016-03-11T15:20:47.000Z,4913766984,Twitter for Android,tl,#disappointed,,,
708222081616449538,708222081616449538,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Have a peace of mind... Matapos gid na tanan...| | #disappointed!!tsk!!!,everyone,2016-03-11T09:24:37.000Z,552437222,Facebook,tl,#disappointed,,,
707963114436755456,707963114436755456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Pag gusto may paraan, pag ayaw maraming dahilan. :-) #disappointed",everyone,2016-03-10T16:15:34.000Z,732623449,Twitter for Android,tl,#disappointed,,,
707907191936647168,707907191936647168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Bakit wala pang street view ang Google Earth sa Baler, Aurora?!?!? #Disappointed",everyone,2016-03-10T12:33:21.000Z,116167661,Twitter for Android,tl,#disappointed,,,
707605662537224192,707605662537224192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Sabi na parang may mali talaga, | | #disappointed| #beastmode 😈",everyone,2016-03-09T16:35:11.000Z,284345348,Facebook,tl,#disappointed,,,
707594076023951360,707594076023951360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sir agar 124 cr sanction karwa k 16 cr me karwate to hi yugpurush ki definition pe khare utarte #DISAPPOINTED http://someurl,everyone,2016-03-09T15:49:08.000Z,1632432780,Twitter for Android,tl,#disappointed,"[{'type': 'quoted', 'id': '707474055918723073'}]",,
707579337126481922,707579337126481922,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Ako: Miss, nag-showing na ba ung The Choice?| Miss: Ay, opo. Tapos na po yun, wala na po ngayon.| Ako: Ganun po, thanks you.| | #Disappointed 😭😖",everyone,2016-03-09T14:50:34.000Z,139454801,Twitter for iPhone,tl,#disappointed,,,
707108286948970497,707108286948970497,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Kaya tayo nagkakagulo. Kasi ultimo constitution natin di na nasusunod. Tsk. #disappointed,everyone,2016-03-08T07:38:47.000Z,1298338230,Twitter for iPhone,tl,#disappointed,,,
706849446412230656,705025741998587907,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser tindi noh. Na bill kasi ako di naman ako nagrregister. Auto register huwow! 599 din un. Kaperahan. Haist. #Disappointed,everyone,2016-03-07T14:30:15.000Z,131124112,Twitter for Android,tl,#disappointed,"[{'type': 'replied_to', 'id': '706849015762030592'}]",385836262,
706475546478153728,706475546478153728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Akalain mong umattend ng party yung nanay at tatay ko para manlait? Dinig na dinig ko. Tsk.  Good job! 👏 #Disappointed #Sarcastic BOO!,everyone,2016-03-06T13:44:30.000Z,730542372,Twitter for Android,tl,#disappointed,,,
706469994104655873,706469994104655873,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Nakakasira ka ng araw at gabi. Tsk #DISAPPOINTED,everyone,2016-03-06T13:22:26.000Z,46828016,Twitter for iPhone,tl,#disappointed,,,{'place_id': '01bb53b81ba40196'}
706464185480122368,706464185480122368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nacancel ang Gods of Egypt movie sa @someuser #disappointed dahil naghintay kami ng last full show tapos sira pala ang projector.,everyone,2016-03-06T12:59:21.000Z,2645990130,Twitter for Android,tl,#disappointed,,,{'place_id': '00913613698f59d9'}
706392555219324928,706392555219324928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Minsan sa twitter mo makikita ang tunay na ugali ng tao. Haha. Boo. #disappointed #SorryNotSorry,everyone,2016-03-06T08:14:43.000Z,137996057,Twitter for Android,tl,#disappointed,,,
706362328892092416,706362328892092416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Best friend muh may gusto sayo nakakailang.| Diko na alam Kong mababalik pa samahan namen.| #disappointed,everyone,2016-03-06T06:14:37.000Z,4897584120,Twitter for Android,tl,#disappointed,,,
706339495910645760,706339495910645760,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Sa sobrang bagal ng Facebook, dito na lang ako mapopost.. #disappointed",everyone,2016-03-06T04:43:53.000Z,1895624161,Twitter for Android,tl,#disappointed,,,
706206607168794624,706199435567431680,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser nung pagbasa ko nang Free Oculus kala ko mamimigay ka #Disappointed,everyone,2016-03-05T19:55:50.000Z,1394670936,Twitter Web Client,tl,#disappointed,"[{'type': 'replied_to', 'id': '706199435567431680'}]",292231640,
706116466429419520,706113259019984896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@someuser ito reaksyon ko. (pamangkin to ni corina hahahahahah) #disappointed http://someurl,everyone,2016-03-05T13:57:39.000Z,315639326,Twitter for iPad,tl,#disappointed,"[{'type': 'replied_to', 'id': '706115593779326978'}]",265844859,
706023396891463680,706023396891463680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yung feeling na sayaw na sayaw na kayo tas hindi na tuloy! | #Disappointed,everyone,2016-03-05T07:47:49.000Z,1054684124,Twitter Web Client,tl,#disappointed,,,
705803251610824705,705803251610824705,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Di ako manghihinayang sa taong ako mismo ang sinayang.| #disappointed  #liar #user #plastic — feeling disappointed,everyone,2016-03-04T17:13:03.000Z,2563141273,Facebook,tl,#disappointed,,,
705795113793019904,705794037886951425,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser man be patriotic simungatiyamikile amalawi anzanu #disappointed,everyone,2016-03-04T16:40:42.000Z,319344661,Mobile Web (M2),tl,#disappointed,"[{'type': 'replied_to', 'id': '705794037886951425'}]",587208040,
705757277718839296,705757277718839296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",wa ko kasagang sa English bay 😓 #disappointed,everyone,2016-03-04T14:10:22.000Z,3195001549,Twitter for iPhone,tl,#disappointed,,,
705718566754979840,705718566754979840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Nagbago kna talga .. Idol panman kita!!!| #Disappointed,everyone,2016-03-04T11:36:32.000Z,1013238780,Twitter for Android,tl,#disappointed,,,
705420724647895040,705420724647895040,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Just saw these ladies, they are my age, mara ne ba sehlefetse oo kare ne ba pitologa godimo ga santa. Ai suka man #disappointed",everyone,2016-03-03T15:53:01.000Z,707049559,Twitter for BlackBerry®,tl,#disappointed,,,
705400748071215105,705400748071215105,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Paalala... Di lang ikaw ang nakapag aral ako din. Di lang tulad ng sayo.| So dont HAMBOG.| #Disappointed,everyone,2016-03-03T14:33:38.000Z,4057279633,Twitter for Android,tl,#disappointed,,,
705090317314301952,705090317314301952,"{'retweet_count': 2, 'reply_count': 3, 'like_count': 6, 'quote_count': 0}",Captain is driving force of a team. Lala tou truck driver nikla. 12am k baad naswaar kha kar poori ki poori truck hi ulat di. #disappointed,everyone,2016-03-02T18:00:06.000Z,147256850,Twitter for Android,tl,#disappointed,,,
705015331182366720,705015331182366720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Parang hnd mo rin yan minahal! #Disappointed,everyone,2016-03-02T13:02:08.000Z,4788627876,Twitter Web Client,tl,#disappointed,,,
705007366555594753,705007366555594753,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 0, 'quote_count': 0}",@someuser yung totoo? Magkaiba ung order ko sa nadeliver 🙄 #disappointed,everyone,2016-03-02T12:30:29.000Z,38841396,Twitter for iPhone,tl,#disappointed,,521029051,
704904839873077249,704904839873077249,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Still feeling sad for carmen :(| Sana hindi nlg ako nanood kagbe.| #disappointed | #cocobel| Haaaay| @someuser | #FPJAPPagnanasa,everyone,2016-03-02T05:43:04.000Z,320560721,Twitter for Android,tl,#disappointed,,,
704809283112730625,704809283112730625,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser nakakalungkot na ang pagkapahamak ni Carmen ay ipinagbunyi pa ng iba. Was that the reaction u were aiming for? #disappointed,everyone,2016-03-01T23:23:22.000Z,3638594712,Twitter for Android,tl,#disappointed,,1299266473,
704684731531591686,704684731531591686,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ung nagbigay ka ng confidence and trust sa isang tao tas malalaman mong 👎 #disappointed,everyone,2016-03-01T15:08:27.000Z,526972672,Twitter for Android,tl,#disappointed,,,
704683451853742080,704683451853742080,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Nxxxxa @someuser movie....so lame!!!#disappointed,everyone,2016-03-01T15:03:21.000Z,581586238,Twitter for BlackBerry,tl,#disappointed,,,
704678333217263616,704678333217263616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",AYAYAY. ABI KO MAKITANAY NA SILAAA ! NEXT EPISODE PA GLI !! 😒😒😒| #DISAPPOINTED,everyone,2016-03-01T14:43:01.000Z,702772947061071872,Twitter for Android,tl,#disappointed,,,
704636472905732096,704636472905732096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",isang buwan mu kmi pinag aantay tpos hohopia-in mu lng kmi..grr.. | #disappointed,everyone,2016-03-01T11:56:41.000Z,3636321792,Twitter for Android,tl,#disappointed,,,{'place_id': '00913613698f59d9'}
704326507930341377,704326507930341377,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Nasasaktan ako para sa tropa ko. #disappointed,everyone,2016-02-29T15:24:59.000Z,544354242,Twitter for iPhone,tl,#disappointed,,,
704325663096856577,704325663096856577,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sana naging honest ka nalang sa kung ano ba talaga nangyayari #disappointed,everyone,2016-02-29T15:21:38.000Z,544354242,Twitter for iPhone,tl,#disappointed,,,
704299002489999361,704299002489999361,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Thank you kasi napatunayan kong kahit bestfriend kita. Hindi talaga kita mapagkakatiwalaan...#disappointed...,everyone,2016-02-29T13:35:42.000Z,771279901,Twitter for Android,tl,#disappointed,,,
704135755438788608,704135755438788608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",May mga tao talagang hindi sa lahat ng oras ay maasahan 😔| #disappointed,everyone,2016-02-29T02:47:00.000Z,2999175949,Twitter for Android,tl,#disappointed,,,
703983909382463488,703983909382463488,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",nagiging isa nalang yung tingin ko sa mga lalake. #disappointed,everyone,2016-02-28T16:43:38.000Z,289225248,Twitter for Android,tl,#disappointed,,,
703980238510886912,703980238510886912,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Mwana wa Maama. It was an ashaming display from @someuser #disappointed http://someurl,everyone,2016-02-28T16:29:02.000Z,501724156,Twitter for Android,tl,#disappointed,"[{'type': 'quoted', 'id': '703958760188993536'}]",,
703886584379117568,703886584379117568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Unsa kaya plano niya sa iyang life... Nawerla njud na siya sa gugma. 😒 #disappointed,everyone,2016-02-28T10:16:53.000Z,145903376,Twitter Web App,tl,#disappointed,,,
703769108882456576,703769108882456576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Why am I so stupid, di ko man lang inaalala yun!!| #disappointed",everyone,2016-02-28T02:30:05.000Z,2509895880,Twitter for Android,tl,#disappointed,,,
703676424629198848,703676176146022401,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",akala ko makikita ko abs niya e lol naexcite pa ako #disappointed,everyone,2016-02-27T20:21:47.000Z,110058743,Twitter for iPhone,tl,#disappointed,"[{'type': 'replied_to', 'id': '703676176146022401'}]",110058743,
703536446062235648,703536446062235648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Me: Ay ganito lang pala yung loob nito.| Mama: Ganyan din reaction ko nung first time ko dito.| HAHAHAHA. 😂😂😂 #Disappointed,everyone,2016-02-27T11:05:34.000Z,2423272645,Twitter for Android,tl,#disappointed,,,
703509457431564288,703509457431564288,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",si Mike E magaling lang maganchor pag andyan na ang script... #disappointed,everyone,2016-02-27T09:18:19.000Z,67256680,Mobile Web (M2),tl,#disappointed,,,
703226269555519491,703225761491103745,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser hahahahaha. Yon na pala yon. #disappointed jk haha,everyone,2016-02-26T14:33:02.000Z,2434177015,Twitter for Android,tl,#disappointed,"[{'type': 'replied_to', 'id': '703226093155651586'}]",241043165,
703224824647127040,703224824647127040,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Eto na ba big surprise? Akala ko yung honeymoon tas topless si James :( so sad #disappointed,everyone,2016-02-26T14:27:18.000Z,909882145,Twitter for Android,tl,#disappointed,,,
703112346764312576,703112346764312576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Dapat si Demie pa rin yun. Tsk, tsk. #ItsShowtime #TawagNgTanghalan #Disappointed",everyone,2016-02-26T07:00:21.000Z,47904787,Twitter for iPad,tl,#disappointed,,,
702970871338512384,702970871338512384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yung feeling na parati mo syang naiisip pero di ka naman nya kilala sa personal? One-sided talaga ! XD| | #disappointed,everyone,2016-02-25T21:38:10.000Z,4811761033,Twitter for Android,tl,#disappointed,,,
702888977624223744,702888977624223744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ano ba to @someuser nagpa upgrade na kami bagal pa din ng net. Sasabihin na naman may inaayos. #disappointed #globe,everyone,2016-02-25T16:12:45.000Z,413081244,Twitter for Android,tl,#disappointed,,,
702836573906165760,702836573906165760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yung hindi pa ubos ang kinakain mo may reserba ka na ulit na pagkain . Bakit hindi pa rin ako tumataba? | #Disappointed,everyone,2016-02-25T12:44:31.000Z,3322167386,Twitter for Android,tl,#disappointed,,,
702763539044249600,702763539044249600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Kakaumpisa pa lang palpak na agad.| #disappointed,everyone,2016-02-25T07:54:19.000Z,702262448007413760,Twitter for Android,tl,#disappointed,,,
702712355969323008,702712355969323008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",option lang yata ako.... kung mahala ka niya hnd nya mgagawa sayo yun kahit n anung busy mo...... #disappointed #hurt,everyone,2016-02-25T04:30:56.000Z,127011514,Twitter Web Client,tl,#disappointed,,,
702707695871090689,702689385620221952,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",@someuser @someuser maraming calories yan bea... hahaha kala ko pahealthy ka #disappointed hahaha but ansarap lalo na w/ kimchi <3,everyone,2016-02-25T04:12:25.000Z,56975239,Twitter Web Client,tl,#disappointed,"[{'type': 'replied_to', 'id': '702705730395090946'}]",101718054,
702442384760709120,702442384760709120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Di lang ako makapaniwala na nakarating ka ng college ng ganyan. Smh. Smh. #disappointed #TurnOff 😪💔,everyone,2016-02-24T10:38:09.000Z,956855924,Twitter for iPhone,tl,#disappointed,,,
702065427627683840,702065427627683840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ang direction ay nilalagay sa unahan ng test paper para yon ang unang mabasa.| #failed| #disappointed| #devastated| #frustrated,everyone,2016-02-23T09:40:16.000Z,4909536768,Twitter for Android,tl,#disappointed,,,
701717460559355904,701717460559355904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sa Jolibee bida ang....| Delivery man! 😑| #late #nomerienda #cancelled | #disappointed,everyone,2016-02-22T10:37:34.000Z,2212208197,Twitter for Android,tl,#disappointed,,,
701713785635999744,701713785635999744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Is it normal nga mu agi jud kag failure ? #disappointed #saddest 😢😢😢,everyone,2016-02-22T10:22:58.000Z,1070548604,Twitter for Android,tl,#disappointed,,,
701422382452346882,701422382452346882,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Kung pwede lang mag-Deactivate ng FB, ginawa ko na. Anong drama ko? Quing Ina, ito middle finger ko. Saluhin mo! #disappointed #yellowpen",everyone,2016-02-21T15:05:02.000Z,2907866797,Twitter for Mac,tl,#disappointed,,,
701417453130113024,701417453130113024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Ay kabalaka higugmaon nako siya , sama sa iyang paghigugma niya sa imoha nga gisayangan ra. #disappointed",everyone,2016-02-21T14:45:27.000Z,2986346570,Twitter for iPhone,tl,#disappointed,,,
701397518542712833,701397518542712833,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","People should stick with reality. Hanggat di nagsasabi, wag umasa nor maniwala. #disappointed",everyone,2016-02-21T13:26:14.000Z,2236320440,Twitter for iPhone,tl,#disappointed,,,
701380269282963456,701378953861148672,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@someuser Baw Nang. Indi na bala dayon ang Soli Night -_- #Disappointed,everyone,2016-02-21T12:17:41.000Z,1345451250,Twitter Web Client,tl,#disappointed,"[{'type': 'replied_to', 'id': '701379789496541185'}]",2401144350,
701356492385988610,701356492385988610,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Im a pro LGBT pero dahil alam ko na mas open ang utak nila dahil pinili nila maging ganon but I was stand corrected. #Disappointed,everyone,2016-02-21T10:43:13.000Z,197687668,Twitter Web Client,tl,#disappointed,,,
701355823000264704,701355823000264704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Kainis sagot ni madam @someuser on anti-dynasty bill. Napakasafe ng sagot. #disappointed #PiliPinasDebates2016,everyone,2016-02-21T10:40:33.000Z,71457224,Twitter for iPhone,tl,#disappointed,,,{'place_id': '01bb53b81ba40196'}
701329037487001600,701329037487001600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Nope. Di pa rin ako maka-move on. #disappointed,everyone,2016-02-21T08:54:07.000Z,132791701,Twitter for iPad,tl,#disappointed,,,
701255425509830656,701255425509830656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Di talaga ako magaling sa first impression. #disappointed,everyone,2016-02-21T04:01:36.000Z,3731634805,Twitter for Android,tl,#disappointed,,,
701082633682477056,701082633682477056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Waay gid heart2 nga stickers? :( #Disappointed,everyone,2016-02-20T16:35:00.000Z,218409326,Facebook,tl,#disappointed,,,
701073852500021248,701073852500021248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",sa wakas nakag open geap. . .ak FB kaso waray la uga dede LoL DOTA 2 lah pagud hekhekhek..| | #disappointed,everyone,2016-02-20T16:00:06.000Z,936124656,Facebook,tl,#disappointed,,,
701025431852548096,701025431852548096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Makasalig pa ko ayhan cmu? Tsk!󾌥󾍅󾍅| #disappointed,everyone,2016-02-20T12:47:42.000Z,2506942615,Facebook,tl,#disappointed,,,
700688694965997569,700688694965997569,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Napaka-immature... #Disappointed #Nakakalungkot #Nakakapanghinayang :-/,everyone,2016-02-19T14:29:37.000Z,37611908,Twitter for Android,tl,#disappointed,,,
700672017805094915,700672017805094915,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","- nakakalungkot isipin... nang dahil lang sa lupa o pag benta ng lupa, nag kakaaway away ang mag kakapatid. 😩 #disappointed #watakwatak",everyone,2016-02-19T13:23:21.000Z,393881046,Twitter for Android,tl,#disappointed,,,
700562741652619264,700562741652619264,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Sa mga chismosO. Dont be idiots. #disappointed http://someurl,everyone,2016-02-19T06:09:08.000Z,34159412,Twitter for iPhone,tl,#disappointed,,,
700524715060830208,700524715060830208,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Ai BAD MoVe kuya Mackie. Unang una hindi sayong phone. Pinakialaman mo at binasa ng walang phintulot at niDELETE MO! #disappointed #BMLBibes,everyone,2016-02-19T03:38:01.000Z,77413527,Twitter for iPhone,tl,#disappointed,,,{'place_id': '014f42cb3ccb643d'}
700489224546418688,700489224546418688,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Youre so mean. Duwag. Nakakainis. Bakit ba kahit di ko na feel ang effort mo ganon pa rin ang trato ko sayo.? :( #disappointed but #stillOK,everyone,2016-02-19T01:17:00.000Z,614450382,Twitter Web Client,tl,#disappointed,,,
700459632712687616,700459632712687616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","IKAW ang naghugas, nag saing, at nag hain... syempre SILA ang kumain, lumamon, at nabusog. -_-| | #DatsLIFE. #Disappointed.",everyone,2016-02-18T23:19:25.000Z,144096694,Facebook,tl,#disappointed,,,
