source,conversation_id,author_id,reply_settings,id,text,created_at,public_metrics,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
Instagram,599888828527153152,2541359054,everyone,599888828527153152,CP值很高的牛排。| #steak #great #nice_steak #salad #新竹 #chips #cake #soup # @ NICE STEAK 耐斯牛排 http://someurl,2015-05-17T10:46:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [121.018837, 24.7852497]}, 'place_id': '0071f14054b91099'}",,
Twitter Web Client,599821826676662272,3198737882,everyone,599821826676662272,新張致慶，先來第一擊！| 還望各位多多支持！| | #美女 #正妹 #素人 #beauty #great #hot #sexy #baby #sweet #cute #Instagirl| 請不要吝嗇你的like，你的肯定是我們發貼的原動力。 http://someurl,2015-05-17T06:20:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",zh,#great,,,
Instagram,598887569531793409,20425133,everyone,598887569531793409,只有你眉眼百看不厌。 #李宇春 #liyuchun #chrislee #female #chinese #singer #amazing #beautifully #handsome #great... http://someurl,2015-05-14T16:28:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,598728611898781696,350895515,everyone,598728611898781696,#birthday #present #spoon #life #feeling #great 湯匙人生！雖然平時很討人厭！可是收到這個禮物只有開心和被愛的感覺！ http://someurl,2015-05-14T05:56:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Twitter Web Client,598338945882071040,2728381904,everyone,598338945882071040,#Great Wall of China 万里长城长~ http://someurl,2015-05-13T04:08:15.000Z,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}",zh,#great,,,
Instagram,598031994589700096,1016504996,everyone,598031994589700096,帥阿姨愛你們| 兩個都在感冒不舒服| 要乖乖健康長大| 我老姐才不會累到壞掉| #媽媽真偉大| | #Chic #aunt #love #u| #How #great #Mother is* http://someurl,2015-05-12T07:48:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,598005136536051713,759360518,everyone,598005136536051713,我与#西门红楼 #travel #台湾 #台北 #life #great http://someurl,2015-05-12T06:01:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
IFTTT,597050408192897025,552704711,everyone,597050408192897025,放棄規則　放縱去愛　| 放肆自己　放空未來| 我不轉彎　我不轉彎~~~~ #五月天 #Mayday #盛夏光年 #pianocover #video #upload #youtube #piano #great #pianist by... http://someurl,2015-05-09T14:48:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,596856428452798467,759360518,everyone,596856428452798467,"台湾, 我们来咯! #台湾 #bff #travel #love #life #great http://someurl",2015-05-09T01:57:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Trade Now,596718176198504448,849299839,everyone,596718176198504448,大航海時代II http://someurl #Great #navigation #era,2015-05-08T16:47:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,596659707521200128,891090288,everyone,596659707521200128,第一次跟这猪婆@someuser 弄意大利面😍🍝| 一级棒👍👍| #8May15 #Spaghetti #Pasta #First #Try #sistar #Great #Delicious... http://someurl,2015-05-08T12:55:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,596555572050296832,759360518,everyone,596555572050296832,"好像很久都没一个人坐在餐厅里一边喝茶吃东西, 一边等人了, 看我等得多开心吖! 呵呵! #等 #waiting #brunch #alone #life #great http://someurl",2015-05-08T06:01:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,595993086649569280,3061582460,everyone,595993086649569280,紅酒中的極品—羅曼尼·康帝👍🏻喝過還是會想念～ #redwine #alcoholic #best #wine #Romaneeconti #great http://someurl,2015-05-06T16:46:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,595482929981194240,2816507484,everyone,595482929981194240,兩周前預訂的高檔牛來啊！| 生食、炙燒首選，超過五分熟就浪費了！| | #beef #Great #roast #傑理歐法小館 @ 傑理歐法小館 http://someurl,2015-05-05T06:59:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [120.56658513, 24.22984593]}, 'place_id': '0039bc7a30aaa885'}",,
Instagram,595230340488286209,1041191401,everyone,595230340488286209,從小到大最愛吃的糖果之一🍭| 嘿嘿～可以吃ㄧ陣子😋| #candy #lollipop #delicious #yummy #eat #taste #good #great #sweet http://someurl,2015-05-04T14:15:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,595208239962259456,759360518,everyone,595208239962259456,"提前为妈妈庆祝母亲节。 愿妈妈身体健康, 天天开心, 青春美丽。母亲节快乐! #母亲节 #我爱你 #family #love #life #great http://someurl",2015-05-04T12:47:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,594843311195709440,141917130,everyone,594843311195709440,Great night run #worldrun #宜蘭run #taiwanrun #great #goal #loverun  #nikeplus @ 宜蘭壯圍鄉 http://someurl,2015-05-03T12:37:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [121.79586565, 24.76562928]}, 'place_id': '003102e76f9f8573'}",,
Instagram,594353624999919616,759360518,everyone,594353624999919616,我与这可爱女人的三联拍 #bff #lady #love #life #great #cute http://someurl,2015-05-02T04:12:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,593654262451810304,350720356,everyone,593654262451810304,---Last Midterm---| 為什麼每次期中考 天氣都 | 超級無敵爆炸的好⁉️⁉️⁉️⁉️| 這樣子合理嗎 是要怎麼專心考試喇😫| #great #weather #hate #midterm... http://someurl,2015-04-30T05:53:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [121.44927102, 25.17583566]}, 'place_id': '019a3137395a2973'}",,
Tumblr,593209126999760896,146103919,everyone,593209126999760896,Photo: This is the #japan ！！ #irori #囲炉裏 #岩魚の塩焼き #fantastic #amazing #great (上高地) http://someurl,2015-04-29T00:24:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,591861573435695104,2426545100,everyone,591861573435695104,"Tsumtsum展真係好正| 但點解有stitch同elsa,會冇小仙子，好想要小仙子展品wwwww| #tsumtsum #great #stitch #elsa #no #tinkerbell... http://someurl",2015-04-25T07:09:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,591852988131614720,224185514,everyone,591852988131614720,超級漂亮的民宿✨✨| #pretty #beautiful #kenting #great #friends http://someurl,2015-04-25T06:35:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
FaWave,590104583533424640,2568922686,everyone,590104583533424640,RT @someuser 開心玩水~ #sister #I #swimmingpool #thailand #pattaya #sun #sunshine #great #hap @ http://someurl,2015-04-20T10:47:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,590052806767337472,71490425,everyone,590052806767337472,開心玩水~| #sister #I #swimmingpool #thailand #pattaya #sun #sunshine #great #happy @ Baywalk Residence... http://someurl,2015-04-20T07:22:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,589362890936836098,1241761567,everyone,589362890936836098,好挽到飛起！！！| 2個鐘係咁狂彈:3| 爽到呢| #ryze #foamparty #trampoline #park #quarrybay #2hrs #awesome #great http://someurl,2015-04-18T09:40:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,588173754020290561,380906217,everyone,588173754020290561,#great| 今天起了一個大早| 衝個澡之後去買麥當勞早餐| 很開心的提早來公司吃早餐| 不然每次我都是來看人家吃早餐的| | yo 我知道圖文不符| 今天真是美好的一天😍😍😍 http://someurl,2015-04-15T02:55:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,587808337913376769,289212187,everyone,587808337913376769,我采访格兰特希尔！I interviewed #GrantHill in #NY . #great #basketball #player #nice #guy #NBA #TV #host... http://someurl,2015-04-14T02:43:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [121.80583235, 31.15343661]}, 'place_id': '01a20da949498784'}",,
Instagram,585807517046870016,2258913829,everyone,585807517046870016,看完分歧者2，喝綠蓋| 好久沒見的佳君，還是一樣搞笑!| #分歧者 #2#叛亂者 #好看 #綠蓋 | #green #tea #great #happy #day @ 西門綠蓋 http://someurl,2015-04-08T14:12:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [121.50537349, 25.04371441]}, 'place_id': '00180402799fed03'}",,
Instagram,585471444802473985,565643880,everyone,585471444802473985,"Im  Iron man 😍.,, 堅型。好想帶你番屋企😂| #happy #good #nice #boy #girl #guys #ironeman #great #like #verynice http://someurl",2015-04-07T15:57:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,585427363950940160,1879740128,everyone,585427363950940160,這支新買的監聽式耳機真的好讚👍 #鐵三角pro500mk2 #great #tomboy http://someurl,2015-04-07T13:02:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,585011627923283968,1041191401,everyone,585011627923283968,今天玩到這個ㄧ切值得😆🎢| 拿弟弟的身份證也能過關~爽😝| #劍湖山 #g5 #excited #rollercoaster #fun #good #great #happy @ 劍湖山主題樂園 http://someurl,2015-04-06T09:30:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,584331944923566082,1967451368,everyone,584331944923566082,第一次在飞机上吃ice-cream 😄 #Malaysia #Airline #Japan #Trip #nice #feeling #great #will #miss #Japan #so #much http://someurl,2015-04-04T12:29:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,584209735500623872,546190802,everyone,584209735500623872,超愛的鳳梨蝦球😍#instalike #instagood #instafollow #instacool #taiwan #TopGear #TagsForLikes #great #Awesome... http://someurl,2015-04-04T04:23:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",zh,#great,,,
Instagram,583982746621599744,565483375,everyone,583982746621599744,感冒了😷還是會想把每一個蛋糕都吃進肚子！😋🍰| | #taipei #life #cake #great #good night http://someurl,2015-04-03T13:21:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",zh,#great,,,
Instagram,583946143656214528,741169898,everyone,583946143656214528,今晚去食放題😋本人真系好鍾意放題呀😍| Btw呢間野真系唔錯架😆🙆👍| #平成二十二 #放題 #friday #great #delicious #japanese #日本 #刺身 #さしみ @someuser http://someurl,2015-04-03T10:56:24.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,583891945086255104,1130024672,everyone,583891945086255104,每个人都有属于自己的伟大！Live for Now！| #great#school#spring#now#sport#live#life @ 怡海花园 http://someurl,2015-04-03T07:21:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [116.29441281, 39.83280257]}, 'place_id': '01120f703ae9184a'}",,
Instagram,582893129730109441,52318549,everyone,582893129730109441,#shanghai #sightseeing #great @ 上海黃埔江外灘 http://someurl,2015-03-31T13:12:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [121.48490023, 31.23460664]}, 'place_id': '01a20da949498784'}",,
Instagram,582508528511774720,510005623,everyone,582508528511774720,拍攝📷| | 看的出來我騎腳踏車拍嗎?| 一早6:50到高鐵真的超好玩| 先是某廷宏被自動門夾住| 還有超短自拍棒| 整個快笑死| | 可惜沒拍成幕後| #Great#day http://someurl,2015-03-30T11:43:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,582116426804256768,263357845,everyone,582116426804256768,Here it is😍 the #Great #Wall of #China 🇨🇳👌 @ 萬里長城-慕田裕 http://someurl,2015-03-29T09:45:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [116.56423154, 40.43083939]}, 'place_id': '01120f703ae9184a'}",,
Instagram,582077649872396289,1674728941,everyone,582077649872396289,看了第一集後，就一直好想看續集，今天終於看到了，開心!!!seiko_xin1208 #Divergent2 #great http://someurl,2015-03-29T07:11:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
IFTTT,581827868050792449,3035344497,everyone,581827868050792449,Madrid 不思议 #great #travel by yiding_z http://someurl,2015-03-28T14:39:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,581779133451132928,2383397665,everyone,581779133451132928,和美女們悠閒逛大街度過週末午後👭💗👭☀️✌️#girls #talk #great #time #hangout #wt #beauties http://someurl,2015-03-28T11:25:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,581124710320177152,164605541,everyone,581124710320177152,好開心呀！ #Junkung #great #music #night #junny http://someurl,2015-03-26T16:05:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,579344003990081537,173037255,everyone,579344003990081537,#great architecture at #Taipei @ 台北市饒河街觀光夜市 http://someurl,2015-03-21T18:09:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [121.57530363, 25.05038295]}, 'place_id': '00180402799fed03'}",,
Instagram,579271862699630592,1041191401,everyone,579271862699630592,終於來吃了😋| #半個鍋 #dinner #delicious #yummy #taste #eat #food #good #great #bbq #hotpot @ 半個鍋 http://someurl,2015-03-21T13:22:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,578581343535255553,2383397665,everyone,578581343535255553,Gelato 是今天晚餐的意外驚喜🎉| Long time no see my dear friend 😘 #Udon #for #dinner #great #time #with #bestie http://someurl,2015-03-19T15:38:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,578436274219917313,166551971,everyone,578436274219917313,總是有一些令人出乎意料的事發生。| | #sun #is #great #太陽 http://someurl,2015-03-19T06:02:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Twitter for iPad,577335047038083072,2293885826,everyone,577335047038083072,😘 送到家的外卖真的是 救苦救难的 活菩萨！！！#food# #delicous #nice #good #food #great #like #zan #rice http://someurl,2015-03-16T05:06:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,577269787434172416,1099860560,everyone,577269787434172416,這孩子根本超專業啊啊| 也太可愛太療癒太厲害| | #cute #baby #beautiful #ohmygod #Morning #Happy #Good #great #like #love http://someurl,2015-03-16T00:46:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,576993228970287104,2909331385,everyone,576993228970287104,嫩暈我了😍#yummy #nomnomnom #great #foodie #foodstagram #iatethis #instagood #맛있다 #냠냠 #うまい @ 甕也燒肉大安店 http://someurl,2015-03-15T06:28:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,576755402081234944,2383397665,everyone,576755402081234944,踏青後等不及早餐吃好丘😋| #exciting #breakfast #bagel #日曬菜埔 #芋頭蛋黃 #great #sunny #day http://someurl,2015-03-14T14:42:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,576381806712381440,598629651,everyone,576381806712381440,與實踐風保系的廢物來朝聖了| 幹屌到炸| #Taipei #Taiwan #hotpot #great #crazy #delicious #好食多 @ 好食多涮涮屋-雙城店 http://someurl,2015-03-13T13:58:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [121.52447984, 25.06536771]}, 'place_id': '00180402799fed03'}",,
Instagram,576376212798320640,2445209028,everyone,576376212798320640,仙履奇緣 Cinderella 一個人看戲 一個人世界 一個人童話  #Cinderella #great #fairystory #love #lovestory #likeit #loveit... http://someurl,2015-03-13T13:36:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Twitter for Android,576186028207124480,2875369729,everyone,576186028207124480,沒錯！今天會是個美好的一天！#sevenfriday_taiwan #Sevenfriday #Great #Beautiful #Lovely #Amazing #Day #好心情 #建築 #美學 #花東 #石梯坪 #緩慢 #靈魂 http://someurl,2015-03-13T01:00:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [121.5266023, 25.030402]}, 'place_id': '00180402799fed03'}",,
Instagram,575311841473261568,2898307627,everyone,575311841473261568,跳舞的感觉真好，流汗的感觉真爽。#dance #practice #sweating #kpop #cover #swolves #feeling #good #awesome #great #ddly http://someurl,2015-03-10T15:06:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
IFTTT,574793147450064896,807177378,everyone,574793147450064896,出门必花钱也是病！！！😂#snacks #无印良品 #delicious #good #nice #great #cottonCandy | #candy #cotton #cottoncandy #strawberry #choc... http://someurl,2015-03-09T04:45:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,574426552768815104,1472329482,everyone,574426552768815104,一日之计在于晨~| 早餐到~ | #brunch #sunday #morning #noon #great #full #loved @ 新源隆白咖啡 http://someurl,2015-03-08T04:28:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [101.07697273, 4.59313481]}, 'place_id': '19e0b0725a228435'}",,
Instagram,573164081135284226,185714660,everyone,573164081135284226,喜怒哀乐，尽在不言中。| | #besties #bff #silly #great #happy #candysjournals #友谊万岁 http://someurl,2015-03-04T16:52:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
IFTTT,572788454414798849,15241565,everyone,572788454414798849,#IFTTT #พัทยา by yany_y<<痕到我呱呱叫😂😂然後笑傻了| 咬緊我腳板底😆😆 #fishmassage| #laugh #die #me #haha #so #funny #really #great #exper... http://someurl,2015-03-03T15:59:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,571445891703422978,759360518,everyone,571445891703422978,原来我们也可以卖萌 #萌 #bff #life #great http://someurl,2015-02-27T23:04:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,571205250754998272,575053879,everyone,571205250754998272,綠綠幫我拍的好好看的難得一天🌸🌸🌸| #難得 #great #photo http://someurl,2015-02-27T07:08:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,571020000573689857,2906817055,everyone,571020000573689857,中肯到甘拜下風| #great #words http://someurl,2015-02-26T18:52:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,570978394533466113,1945777676,everyone,570978394533466113,#我有#一群#好同學| #great#classmate http://someurl,2015-02-26T16:07:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
IFTTT,570463584561594369,1011428719,everyone,570463584561594369,Love to find pics of me! (not my pic) 不二家😝😜| #不二家 #icecream #ice #deserts #perfect #good #great #fav #jp,2015-02-25T06:01:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
IFTTT,570145817765523456,2933995596,everyone,570145817765523456,New #Coffee Instagram by firowhuang 開工大吉👍🎉💰👯👍🎉💰👯 #cafe #crazy #coffee #brendy #b612#good #girls #great #drink #sun ... http://someurl,2015-02-24T08:58:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,570086854109896704,1183809150,everyone,570086854109896704,開工紅包！#Money #Great #First #Red-Envelope #Lucky @ 內湖科技園區 http://someurl,2015-02-24T05:04:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,569551031778054144,321358409,everyone,569551031778054144,終於買了 #懶人支架 #好方便 #便宜好用 #lazy #useful #great #ipadmini2 #apple #goodnight #instagood #instalife... http://someurl,2015-02-22T17:35:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,569435445777584128,1041191401,everyone,569435445777584128,"😎✈️🇯🇵⛄️| 終於有WiFi了 | #Japan #happy #tour #travel #great #good @ Tokyo, Japan http://someurl",2015-02-22T09:56:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,569360652088807424,1355287950,everyone,569360652088807424,The #Great #Wall at #Mutianyu #Beijing #China #Asia #History #Relic #Snow @ 慕田峪长城 Mutianyu Great Wall http://someurl,2015-02-22T04:58:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [116.41650638, 39.92085584]}, 'place_id': '01120f703ae9184a'}",,
Instagram,569038728666193920,924910237,everyone,569038728666193920,朦胧的美😘 #chor #2 #ootd #great #night #at #bentong http://someurl,2015-02-21T07:39:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,568454002041589760,2851792706,everyone,568454002041589760,#photograph #photo #picture #Happy #happiness #love #lovely #great #Grandfather #春节 #新年快乐 #幸福 #团圆 | | 幸福的一刻 http://someurl,2015-02-19T16:56:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,568443115436154880,532167267,everyone,568443115436154880,Bonne année chinoise à tous !| 新年快樂| #NouvelAnChinois #great #heart #smile #ChineseYear #Lunar #Niosko http://someurl,2015-02-19T16:12:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,567951554973700096,2851792706,everyone,567951554973700096,今天是中国新年的大年三十| 在这里祝所有朋友们新春快乐！| 羊年大吉大利，行大运！发发财💰| | #chinesenewyear #Happy #great #cool #photograph #photo... http://someurl,2015-02-18T07:39:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,566866786461941760,2383397665,everyone,566866786461941760,#linecamera #great #time #to #have #udon 🎌🍲🇯🇵😊| 今天美好天氣適合吃穗科 @ 穗科手打烏龍麵 hoshina http://someurl,2015-02-15T07:49:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,566598871753977857,2383397665,everyone,566598871753977857,看超過三秒就會自動微笑☺️🎤✌️| #LeeHomWang #great #concert #for #free #handsome #smile http://someurl,2015-02-14T14:04:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,565452108846366722,1090859540,everyone,565452108846366722,塞行李塞到一個極致的境界| #great#friends#forever#astounding#ability#laugage @ Hualien Station http://someurl,2015-02-11T10:07:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,565056827835293696,2186204942,everyone,565056827835293696,2015.02.10| | 茶•咖啡•還是我？| Tea•coffee•or me?| | #duke #friend #good #afternoon #great #time #coffee #nice... http://someurl,2015-02-10T07:57:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,564789783168557056,195833092,everyone,564789783168557056,母親大人的裝置藝術| 「Great recycle」| 一天ㄧ燒仙草 成就一個夢| #VSCOcam #Installation #art #great #recycle #燒仙草 #母親大人 http://someurl,2015-02-09T14:15:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,564309449066967040,914057936,everyone,564309449066967040,贏左兩個小可愛❤️@someuser #Great#Fun#AIA#IFC#HK#hkig @ The Aia Great European Carnival 友邦歐陸嘉年華 http://someurl,2015-02-08T06:27:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,563229946165080064,224185514,everyone,563229946165080064,好久沒有走成熟的路線了😁😁| 是不是很小女人👩| 久久一次的接拍📷希望成果是好的✨| #woman #growup #long #time #turn #feel #great #photo... http://someurl,2015-02-05T06:57:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
IFTTT,562983084937969665,218813430,everyone,562983084937969665,#HongKong #香港 第一次用光波爐試整鼓油雞！😋😋😋😛😛 #chicken #sauce #大喜慶 #高師傅 #yummy #food #great #good #training #chef by zombie_ashl... http://someurl,2015-02-04T14:36:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,562955224164597760,569892544,everyone,562955224164597760,很少機會喝手工咖啡☕️| 也是第一次用這樣的杯子喝咖啡😁| 好棒的味道喔😚😚| | 感謝思穎姐介紹這麼讚的咖啡館!!| 這天氣喝杯熱咖啡好幸福～| | Ps. 頭痛病來襲不得不動用毛帽保護一下@someuser| | #great... http://someurl,2015-02-04T12:45:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
