created_at,text,lang,source,id,reply_settings,author_id,conversation_id,public_metrics,search_query,geo,referenced_tweets,in_reply_to_user_id
2014-02-13T20:39:01.000Z,@someuser hahahaha hahahahaha no! #scared! Hahahaha,tl,Twitter for iPhone,434064189083369472,everyone,344879394,434053525270982658,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,"[{'type': 'replied_to', 'id': '434064069147254784'}]",24374097
2014-02-13T10:10:56.000Z,Parcel? #scared #surprised #mysterious http://someurl,es,Instagram,433906125663404032,everyone,202668699,433906125663404032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-13T02:03:06.000Z,Por que é tão difícil para mim escolher o curso que vou cursar na faculdade? Já disse que acho que sou muito novo para isso? #Scared,pt,Twitter Web Client,433783358229733377,everyone,186949006,433783358229733377,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-12T23:21:07.000Z,"Tormenta atormenta-me, amedronta-me, arrebata-me. #scared #life #darkinside http://someurl",pt,Instagram,433742592707403776,everyone,75916208,433742592707403776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-12T19:16:22.000Z,O Zé quase que me matou só porque tenho mais seguidores que ele #scared,pt,Twitter Web Client,433681000984375296,everyone,513316622,433681000984375296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-12T17:25:36.000Z,@someuser ha ha #scared.com,es,Twitter for iPhone,433653125183193088,everyone,378525515,433344193117704192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,"[{'type': 'replied_to', 'id': '433639936185892864'}]",717476145
2014-02-11T23:33:02.000Z,tarde de estudio grupal. #destroyed. #scared,es,Twitter Web Client,433383203642957824,everyone,481626918,433383203642957824,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-11T21:17:05.000Z,Acabei de ver a pessoa e o twitter mais azeite que já vi nos meus 15 anos e 8 meses de vida o.o #scared,pt,Twitter for Android,433348989535006720,everyone,436043820,433348989535006720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-11T16:52:58.000Z,Sisters #taxi 🚖 😔 #speeding #racing #scared #volkswagen #vw #citi #carselfie http://someurl,en,Instagram,433282522622201856,everyone,851638266,433282522622201856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-11T12:50:32.000Z,@someuser 😬 Florida. #scared,pt,Twitter for iPhone,433221513828114432,everyone,303574987,433119191307390976,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,"[{'type': 'replied_to', 'id': '433165743987777536'}]",40838676
2014-02-11T02:27:32.000Z,Detesto criar expectativas sobre uma situação #confused #scared,pt,Twitter for iPhone,433064729897349120,everyone,52583019,433064729897349120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-10T20:06:37.000Z,A letra diz tudo <3 #mileycyrus #adoreyou #love #scared #saveme http://someurl,pt,Instagram,432968870077673472,everyone,222875668,432968870077673472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-10T17:34:47.000Z,Amanhã começa pra valer minha aula de piano 😖 #scared,pt,Twitter for iPhone,432930659280355328,everyone,2322898680,432930659280355328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-10T01:16:03.000Z,Não consigo dormir com este vento #tired #scared,pt,Mobile Web (M2),432684353446236160,everyone,452130872,432684353446236160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-09T23:33:45.000Z,Não estou a gostar nada deste vento... Parece o fim do mundo em cuecas lá fora! #scared,pt,Twitter for iPhone,432658608950870017,everyone,1112648526,432658608950870017,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,"{'place_id': '2183f9157f04e369', 'coordinates': {'type': 'Point', 'coordinates': [-9.305199, 38.76986891]}}",,
2014-02-09T05:03:56.000Z,Se que va a aparecer algoo #scared,es,Twitter for iPhone,432379313602973698,everyone,547091625,432379313602973698,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-08T17:23:39.000Z,@someuser ditto #scared #dyingevery120seconds,it,TweetCaster for Android,432203082810654720,everyone,19623462,432202643717357569,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,"[{'type': 'replied_to', 'id': '432202643717357569'}]",1240673462
2014-02-08T08:13:23.000Z,Preparo le ultime cose e alluna parto da qui. Alle quattro e cinquanta ho il volo e alle sette e mezza sono arrivata. #help #scared,it,Twitter for iPhone,432064603577921536,everyone,539077001,432064603577921536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,,,
2014-02-07T08:17:53.000Z,Photo: Malditos truenos☁️☔️⚡️ #thunder #thunderstorm #storm #scared #helpme #weather #lightning #nosleep... http://someurl,es,Tumblr,431703349608845312,everyone,34114266,431703349608845312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-06T12:52:03.000Z,Vai dar certo se Deus quiser (y) | | #Deusquiraquesim #féemDeus #excited #scared,pt,Twitter Web Client,431409957980745730,everyone,349324562,431409957980745730,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-05T18:29:16.000Z,@someuser estou a ficar preocupado com os teus tweets ... XD #Scared,pt,Twitter for iPhone,431132430561705984,everyone,964689446,431091035658530816,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#scared,,"[{'type': 'replied_to', 'id': '431091035658530816'}]",1551235796
2014-02-04T20:18:04.000Z,Aaaah mais trop de vent 😭😭😭 ! #scared,fr,Twitter for iPhone,430797426270932993,everyone,320921838,430797426270932993,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-04T19:47:51.000Z,Seminar #doublecheeseburger #nottttaatttt #scared #notscared #steardychair #chamakh http://someurl,in,Instagram,430789819191816192,everyone,536531012,430789819191816192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-04T17:58:23.000Z,Faço #memes para fim de #ferias no #blog http://someurl #whatsapp #Facebook #cool #susto #scared #muitacoisa,pt,TweetDeck,430762270705332224,everyone,38415098,430762270705332224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-04T12:04:50.000Z,#memes para fim de #ferias no #blog http://someurl #whatsapp #Facebook #cool #susto #scared,pt,Twitter Web Client,430673296330223616,everyone,38415098,430673296330223616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-04T04:47:21.000Z,Esta poseida o que ?! #pet #pets #dog #dogs #funny #love #scared http://someurl,pt,Instagram,430563201068318720,everyone,189953063,430563201068318720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-03T21:07:40.000Z,Ando um bocado assustada sou sincera...#scared #afraidof,pt,Twitter for BlackBerry®,430447520939245568,everyone,586035498,430447520939245568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-03T20:58:33.000Z,De novedoso!| #thailand #Elephant #smilefake #scared http://someurl,es,Instagram,430445222842368001,everyone,124379818,430445222842368001,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-03T19:29:53.000Z,o twitter está super diferente #scared,pt,Twitter Web Client,430422911204073472,everyone,627834211,430422911204073472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-02-02T20:17:09.000Z,"Estava a jogar dumb ways to die e perdi numa pontuação de 666 , #scared #meeeeedo http://someurl",pt,iOS,430072419600973825,everyone,1947934657,430072419600973825,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",#scared,,,
2014-01-31T22:32:16.000Z,"Photo: Ma finalmente, io direi... #license #finally #gotit #today #scared #icandrive #bitches #payattention... http://someurl",it,Tumblr,429381647415652353,everyone,146826720,429381647415652353,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-31T22:32:14.000Z,"Ma finalmente, io direi... #license #finally #gotit #today #scared #icandrive #bitches #payattention... http://someurl",it,Instagram,429381638406275073,everyone,146826720,429381638406275073,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-31T14:37:14.000Z,Photo: Meu bolinha de pelo mais lindo #animals #cat #kiko #cute #aww #scared @someuser Rodrigues cunha http://someurl,pt,Tumblr,429262101195292672,everyone,97725588,429262101195292672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-31T14:37:12.000Z,Meu bolinha de pelo mais lindo #animals #cat #kiko #cute #aww #scared @someuser Rodrigues cunha http://someurl,pt,Instagram,429262091703570432,everyone,97725588,429262091703570432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-31T13:16:22.000Z,¡Santa cachucha! 👀👹 #devil #scared #vscocam http://someurl,pt,Instagram,429241746661584896,everyone,115826864,429241746661584896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-31T08:09:23.000Z,Ahhhh cheguei demasiado cedo á escola e ainda não está quase ninguém 😖#scared,pt,Twitter for iPhone,429164491923013632,everyone,1307034666,429164491923013632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-30T22:23:55.000Z,- Se eu ver as Quengas na esquina to a voltar manos xD ! #scared,pt,Mobile Web (M2),429017157733601280,everyone,1709983285,429017157733601280,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-29T19:14:13.000Z,@someuser até assusta #scared kkkk,pt,Twitter Web Client,428607029544902656,everyone,805404787,428597407731838976,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,"[{'type': 'replied_to', 'id': '428606887169241088'}]",635309062
2014-01-29T11:51:14.000Z,Td pronto p faculdade... #uni #univel #1styear #scared http://someurl,pt,Instagram,428495550087188481,everyone,761282587,428495550087188481,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-28T22:58:57.000Z,@someuser @someuser RJ is #scared,pt,Twitter for iPhone,428301195716075520,everyone,2295929787,428292002762203136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,,"[{'type': 'replied_to', 'id': '428295501692170240'}]",1252797198
2014-01-28T18:50:33.000Z,Heeeeeu . Sa ressemble a ma dar #scared,pt,Twitter for iPhone,428238683477921792,everyone,525545353,428238683477921792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-28T00:11:08.000Z,4 months <3... o.o #scared #love #happy #shocked,pt,TweetDeck,427956976027303937,everyone,87127138,427956976027303937,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-27T19:12:17.000Z,Disse que tava afastada de algumas pessoas e tou mesmo #scared.,pt,Twitter Web Client,427881766813044737,everyone,991169448,427881766813044737,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-27T03:51:53.000Z,Oh noooooooooo :O  Massimo .. noooooooooo @someuser @someuser :/  #scared,it,Twitter Web Client,427650141940498432,everyone,584900359,427650141940498432,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-25T22:38:10.000Z,@someuser @someuser parece uma cara! #scared,pt,Twitter Web Client,427208803910553600,everyone,420228547,427199918868946944,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,"[{'type': 'replied_to', 'id': '427199918868946944'}]",420228547
2014-01-25T15:27:30.000Z,Voglio essere libera della paura del futuro! #scared #emotional  #hardtimes #hope,it,Twitter Web Client,427100422440906752,everyone,1593313988,427100422440906752,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,,,
2014-01-25T09:51:44.000Z,Primeiro é levar pa veia e depois strip ahah depois é o que? #Scared,pt,Twitter for BlackBerry®,427015922667520000,everyone,1713763495,427015922667520000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,"{'place_id': '1a14511b3739606d', 'coordinates': {'type': 'Point', 'coordinates': [-16.91354, 32.64847]}}",,
2014-01-25T00:36:15.000Z,#Crazy #Guys  | #We #Are #Scared| Viviii and Me :3 @ Terminal Terrestre http://someurl,it,Instagram,426876133779705857,everyone,381230458,426876133779705857,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,"{'coordinates': {'type': 'Point', 'coordinates': [-79.87953186, -2.14294999]}}",,
2014-01-24T20:52:42.000Z,Vértigooooooo| #me #friend #boy #girl #vertigo #avila #venezuela #teleferico #lovely #scared #elbebe... http://someurl,pt,Instagram,426819875051675648,everyone,130237114,426819875051675648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-24T19:19:46.000Z,Isso foi um trovão ? #amelie #scared #chuvacapirota http://someurl,pt,Instagram,426796487163805696,everyone,43479736,426796487163805696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-24T19:04:41.000Z,PELIGRO! #Me #Peligro #Careta #Bate #Danguerous #Blue #Scared #like #follow #followme #instapic... http://someurl,pt,Instagram,426792689288613888,everyone,1064671112,426792689288613888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-24T10:16:58.000Z,#such #astronaut #wow #very #dark #many #scared #much #universe #space @ 3D planetárium http://someurl,pt,Instagram,426659887272448000,everyone,208121663,426659887272448000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,"{'place_id': '227ab02aca7f4b08', 'coordinates': {'type': 'Point', 'coordinates': [13.36228971, 49.73952746]}}",,
2014-01-24T01:59:20.000Z,Espantadita pt. 2 #scared  #MexicanVines http://someurl,pt,Vine - Make a Scene,426534651474477056,everyone,605035501,426534651474477056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-23T22:51:48.000Z,Mudar as vezes é bom e outras vezes é um saco #chateada #cansada #Sad #scared,pt,Twitter for Android,426487458650656770,everyone,278860380,426487458650656770,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-23T12:49:43.000Z,SCREAMO HAHAHHAHAHAHAHA. NO #scared,it,Twitter for iPad,426335937967456256,everyone,520699625,426335937967456256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,,,
2014-01-22T06:59:29.000Z,Amityville Horror 😳🙈 #scared #notsleepingtonight #holdme,pt,Twitter for iPhone,425885412222308352,everyone,398125656,425885412222308352,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-22T06:08:10.000Z,@someuser TRUE #scared o.O,pt,Twitter Web Client,425872496424796160,everyone,605092601,425868401123135489,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,,"[{'type': 'replied_to', 'id': '425872293638578176'}]",605641009
2014-01-20T14:27:19.000Z,Tenho medo que chegue o dia...não quero... #scared :s,pt,Mobile Web (M2),425273338144243712,everyone,840459326,425273338144243712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-19T23:57:33.000Z,Filme de terror é só pros fortes :#| #besties #scared #sundaynight #horrormovies http://someurl,pt,Instagram,425054453696581632,everyone,63890108,425054453696581632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-19T06:17:33.000Z,estou realmente com medo da SF de sleepy hollow todo mundo dizendo que vai ter muitas lagrimas e vai acabar com todo mundo #scared,pt,Twitter Web Client,424787695705923584,everyone,1467876481,424787695705923584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-19T05:06:03.000Z,@someuser ulo mo :p hahaha #scared,tl,Twitter for iPad,424769703316164608,everyone,1461236718,424768722025201664,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#scared,,"[{'type': 'replied_to', 'id': '424769505772851201'}]",159460842
2014-01-18T21:11:13.000Z,Aleta abraçam que els llamps foten por!! #rain #lightnings #cat #scared http://someurl,ca,Instagram,424650205833986049,everyone,130564828,424650205833986049,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-18T19:34:35.000Z,Aquela sensação de que alguem ta te observando. #scared #medo #Brasil #vinebr #watchingyou http://someurl,pt,Vine for Android,424625888958103552,everyone,236509400,424625888958103552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-18T18:27:21.000Z,Maus tempos se avizinham. #scared,pt,Twitter for Android,424608969550991360,everyone,2290158835,424608969550991360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,,,
2014-01-18T07:51:56.000Z,Masacre de Texas. #scared #uuh #bff :p http://someurl,es,Instagram,424449061820047360,everyone,142796392,424449061820047360,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-17T03:06:32.000Z,Para matemáticas no se estudia #scared,pt,Twitter for iPhone,424014849761222656,everyone,1072862714,424014849761222656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-16T23:11:23.000Z,teve um clarão tão grande q eu pra minhã irmã: ta tirando foto?ela:eu não 2segs depois o barulho do trovão parecia uma bomba.. o.o #Scared,pt,TweetDeck,423955670879068162,everyone,146590141,423955670879068162,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,,,
2014-01-16T19:37:25.000Z,Como assim o Teste Intermédio de Português é daqui a 3 semanas? #scared,pt,Twitter Web Client,423901823737425920,everyone,887383164,423901823737425920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-16T15:59:25.000Z,Já são 20h00? :O #chuva #rain #greysky #scared @ Michael Page http://someurl,pt,Instagram,423846965055868928,everyone,2244885946,423846965055868928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-16T07:18:47.000Z,Donde esta isabel???? -Aki estaAaAaAAAAhHH🙀🙀 #cat #scared #devil #laMaldiçaodChki http://someurl,pt,Instagram,423715940153720832,everyone,106173864,423715940153720832,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-15T22:50:31.000Z,@someuser @someuser hahahhaha tmbi god #scared,tl,Twitter for iPhone,423588033460719616,everyone,1281124034,423519726699311105,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,"[{'type': 'replied_to', 'id': '423587650764034048'}]",1170512280
2014-01-14T23:12:30.000Z,"Menos de uma semana para o lançamento :O #scared  - Connor, Instagram http://someurl",pt,Twitter Web Client,423231175809712128,everyone,1594375212,423231175809712128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-14T17:23:40.000Z,@someuser Ah ah tu le sens pas ? #Scared,fr,Twitter for iPhone,423143391309094912,everyone,734472565,423105781182234624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,"[{'type': 'replied_to', 'id': '423143228788183040'}]",2166854761
2014-01-13T05:44:03.000Z,TEMBLORRRRRRRRR #earthquake #puertorico #wow #scared #temblor #PR #prswagscene2k14 http://someurl,pt,Vine for Android,422604937009561600,everyone,1191700687,422604937009561600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,,,
2014-01-13T03:01:43.000Z,"@someuser Um, hello? #scared",en,Twitter for iPhone,422564084782219266,everyone,352090741,422539468692652034,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,"[{'type': 'replied_to', 'id': '422539468692652034'}]",333489299
2014-01-12T00:02:15.000Z,Dizfrazados  con Thiago #scared #terror #wuuuuu http://someurl,pt,Instagram,422156531271213056,everyone,220444557,422156531271213056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-10T00:53:25.000Z,Partiu Lepo Lepo #sqn #health #hospital #ressaca #scared #bored #blood @ Hospital Jorge Valente http://someurl,pt,Instagram,421444635882692608,everyone,75283841,421444635882692608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,"{'place_id': 'e60cc1f72c303272', 'coordinates': {'type': 'Point', 'coordinates': [-38.50036714, -13.00635272]}}",,
2014-01-09T14:53:54.000Z,Mas a matéria não vai ser nada soft este ano #Scared,pt,Twitter Web Client,421293760928940033,everyone,1543261184,421293760928940033,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-08T20:18:36.000Z,A bravo acertou...tá certa e isso assusta :O #scared !!!!,pt,Twitter Web Client,421013085264961536,everyone,840459326,421013085264961536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-08T13:06:38.000Z,Hoje é o dia #Anxious #Scared,pt,Twitter for Android,420904377315229696,everyone,617203683,420904377315229696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-08T10:02:23.000Z,"Nothing, not even scared halanadgs @someuser Já quero de novo! #swing #nevisswing #scared #scream... http://someurl",pt,Instagram,420858010228252672,everyone,2216737071,420858010228252672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-07T08:45:33.000Z,Home alone O.O #scared,en,Twitter Web Client,420476286130069504,everyone,702767046,420476286130069504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-07T04:06:07.000Z,Part 1/2 #broken #scared #ineedhelp  #help #mymindrightnow http://someurl,en,Twitter for iPhone,420405963368464384,everyone,2217574107,420405963368464384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,,,
2014-01-06T20:49:42.000Z,Waaaaaa senti que moria! 😱| #trip #guatemala #scared #fight #fly,pt,Twitter for iPhone,420296138873647104,everyone,1367784576,420296138873647104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,"{'place_id': '7142eb97ae21e839', 'coordinates': {'type': 'Point', 'coordinates': [-84.43013871, 33.64149501]}}",,
2014-01-05T21:25:49.000Z,"Ok, vou ter mesmo de confirmar se tenho testes já para a semana #Scared",pt,Twitter Web Client,419942839548534785,everyone,1314385298,419942839548534785,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-05T20:05:46.000Z,Ok acho que tenho tpc s pa amanha e ns o que é .... #scared começar o ano cm uma falta de tpc.... La se vai este periodo vou me esforçar,pt,Twitter for Android,419922691639222273,everyone,1556649949,419922691639222273,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-05T15:16:07.000Z,#photooftheday #instadaily #instanight #me #face #masker #scared haha :D http://someurl,tl,Instagram,419849802051252224,everyone,261645359,419849802051252224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-04T22:56:01.000Z,@someuser @someuser Jesus!!! #scared #brokenneck,en,Twitter for iPhone,419603148828078080,everyone,398060924,419514761664286720,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,"[{'type': 'replied_to', 'id': '419525611959631872'}]",47297999
2014-01-04T21:17:12.000Z,RER A. 🚇 #nobody #alone #rer #a #today #scared #strange http://someurl,es,Instagram,419578280107577344,everyone,852834152,419578280107577344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-04T19:58:36.000Z,A minha mãe foi à rua com o cão e ainda não voltou #scared,pt,Twitter Web Client,419558500864237568,everyone,1143587701,419558500864237568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,{'place_id': '9bb3ff5feb410f60'},,
2014-01-04T19:02:18.000Z,@someuser hahaha! #scared :D :),tl,Twitter Web Client,419544334384390144,everyone,395311272,419327357258719233,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,"[{'type': 'replied_to', 'id': '419426172280111104'}]",143343062
2014-01-04T08:07:24.000Z,E eu acordei assim #SCARED :O http://someurl,pt,Instagram,419379523231444992,everyone,263989617,419379523231444992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-04T03:17:11.000Z,Parece que o teto me vai cair em cima! E a trovoada! #Scared #PleaseHaveMercyOnUsGod,pt,Twitter for Android,419306488503746560,everyone,57295260,419306488503746560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-03T18:42:59.000Z,Geno is #scared http://someurl,und,Twitter for iPhone,419177084905586688,everyone,500095500,419177084905586688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,,,
2014-01-01T20:35:51.000Z,Dito! Pendiente a la pirotecnia! 😕 #chloe #chihuahua #toy #scared #pretty #nye http://someurl,it,Instagram,418480712078331904,everyone,334869385,418480712078331904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2014-01-01T12:02:48.000Z,@someuser tshahahhaha meu whatsapp ainda esta online para receber os #Scared,pt,Twitter for BlackBerry®,418351599665549312,everyone,263989617,418340501298102273,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,"[{'type': 'replied_to', 'id': '418350604092993536'}]",1536103477
2013-12-31T17:04:53.000Z,Os foguetes tinham de começar agora?! #dog #scared #fireworks #trying #to #study #cute #funny http://someurl,pt,Instagram,418065232083570688,everyone,83154368,418065232083570688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
2013-12-31T14:40:52.000Z,Les mem angoisses #Scared,pt,Twitter for BlackBerry®,418028990394535936,everyone,1621085186,418028990394535936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
