source,conversation_id,author_id,reply_settings,id,text,created_at,public_metrics,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
Path,503570075983429633,194000854,everyone,503570075983429633,AUTIS!! -_________- #annoyed,2014-08-24T15:50:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",lt,#annoyed,,,
Instagram,503365593480056833,153113724,everyone,503365593480056833,"No hay tiempo, pa pensar en maricadas </3 #goodnight #Agacé #bonnenuit  #attitude  #fitness #annoyed. http://someurl",2014-08-24T02:18:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,503224305216663552,225635498,everyone,503224305216663552,Eso de hacer colas en los bancos y en la SAT no es para mi! #Annoyed,2014-08-23T16:56:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter Web Client,502958536843071488,65803656,everyone,502958536843071488,"Me encanta lo facil q mami se safa d un lugar al cual ninguna de las dos quiere irr, pero entonces yo tngo q dar la cara #annoyed",2014-08-22T23:20:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,502651675136364544,2314215294,everyone,502651675136364544,La verdad es que hay que tener paciencia. #annoyed,2014-08-22T03:01:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,502634570140094464,598948289,everyone,502634570140094464,Odio que los que quiero que me hagan caso no me hacen caso 😡 y como deshacerme de los que si #annoyed,2014-08-22T01:53:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPad,502617447313440770,245083117,everyone,502617447313440770,Estoy tan sensible q no me soporto ni a mi misma... #annoyed 😒😒😒😒,2014-08-22T00:45:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,502593931226648578,269661169,everyone,502593931226648578,Ay cabron a mi me vale lo que agas en tu vida -___- #annoyed,2014-08-21T23:11:45.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,"{'place_id': 'e21c8e4914eef2b3', 'coordinates': {'type': 'Point', 'coordinates': [-104.6483936, 40.068586]}}",,
Twitter for iPhone,502388156658753536,435858711,everyone,502388156658753536,Ustedes no lo conosen como yo. #annoyed,2014-08-21T09:34:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,502305256634478592,1240060927,everyone,502306193088339968,“@someuser #annoyed” animo mijo #comunicación #de #daddy #a #jr,2014-08-21T04:08:23.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",lt,#annoyed,,"[{'type': 'replied_to', 'id': '502305256634478592'}]",553077176
Twitter Web Client,502130291868442624,65803656,everyone,502130291868442624,prefiero una B d 80 a una de 88. q co~o t cuesta regalarme esos dos puntos? ughhhhh #annoyed,2014-08-20T16:29:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,502087249635606528,118888702,everyone,502087249635606528,Entro a las 1 y me levanté a las 7am #annoyed,2014-08-20T13:38:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,501797442388766720,632532486,everyone,501797442388766720,si no es una es otra 😒👊💢 #Annoyed,2014-08-19T18:26:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,501791224215650304,48919171,everyone,501791224215650304,Incompetent!!! #annoyed,2014-08-19T18:02:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,"{'place_id': '1c69a67ad480e1b1', 'coordinates': {'type': 'Point', 'coordinates': [-95.5345098, 29.78531726]}}",,
Twitter for Android,501571963538907136,56419558,everyone,501571963538907136,¿cómo carajos llegaron a mi facebook? #Annoyed,2014-08-19T03:30:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,501570278187888640,56419558,everyone,501570278187888640,Como me molesta q me inboxen hombres q no conozco. #Annoyed Debería poner mi facebook private,2014-08-19T03:24:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter Web Client,501482070045368322,81117158,everyone,501482070045368322,Tengo menos ganas de cumplir años ...puede ser miercoles directamente #annoyed,2014-08-18T21:33:37.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,501421861453185025,128480681,everyone,501421861453185025,Gente que no sabe dar presentaciones y vende lo que no debe... #annoyed,2014-08-18T17:34:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,501237037161525248,353327346,everyone,501237037161525248,therealjoseroques video http://someurl #IceBucketChallenge #instagram #facebook #annoyed,2014-08-18T05:19:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,501146662925250560,277359283,everyone,501146662925250560,Coño por que quieres ir hasta este momento? #annoyed #angry #fuck,2014-08-17T23:20:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,501140850337124353,91617019,everyone,501140850337124353,ya estoy harta de ver en mi news feed tantos ice bucket challenges #annoyed,2014-08-17T22:57:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPad,501118966103048192,376870549,everyone,501118966103048192,Favoritism 😡 #annoyed,2014-08-17T21:30:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,500851893007310851,38735508,everyone,500851893007310851,El cabello todavia me huele a peroxido. #annoyed,2014-08-17T03:49:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Nokia S40,500782704309579776,341097048,everyone,500782704309579776,"A veces hasta el fuego tiene miedo, como mi fósforo que se apaga al escuchar un trueno. #Annoyed",2014-08-16T23:14:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Websites,500780589453017089,75344143,everyone,500780589453017089,#Annoyed EXTRAS: http://someurl via @someuser,2014-08-16T23:06:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,500473427040665601,219916571,everyone,500473427040665601,"Ay no, la gente de las colonias populosas como se pelea por un espacio de parqueo, ni que tuvieran mas de dos carros. #Annoyed",2014-08-16T02:45:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,500348484831019008,50547708,everyone,500348484831019008,Que pedo que el parquímetro te robe 5 pesos #annoyed,2014-08-15T18:29:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter Web Client,500309408287838208,216810414,everyone,500309408287838208,"Las actualizaciones de Java deberían ser más automáticas. Obvio que quiero la nueva versión, sino no puedo trabajar... #annoyed",2014-08-15T15:53:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter Web Client,500271758751309824,562770427,everyone,500271758751309824,LANDE ni ate 😒 #annoyed,2014-08-15T13:24:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
TweetDeck,500181434506964992,307842682,everyone,500181434506964992,Vue cinema POS website... #annoyed,2014-08-15T07:25:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter Web Client,499979961361793024,105343356,everyone,499979961361793024,Que dificil es realizar posts con un viento asi!!! #Annoyed,2014-08-14T18:04:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,499976103159930880,170379501,everyone,499976103159930880,La gente es terrible...!! #annoyed,2014-08-14T17:49:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter Web Client,499746585946095617,177382614,everyone,499746585946095617,"En vez de estar publicando pendejadas para hacerse el intelectual, haga algo productivo lea, haga oficio tan si quisiera #Annoyed !",2014-08-14T02:37:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,499729333154762755,63625441,everyone,499729333154762755,Como uno estar bn cuando no estas! #annoyed,2014-08-14T01:28:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,499700512091308033,241200112,everyone,499700512091308033,Este dolorcito de espalda que no se va #annoyed,2014-08-13T23:34:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,499648203202240512,559866711,everyone,499648203202240512,Tanto presume de morales y es la que menos morales tiene! | #annoyed,2014-08-13T20:06:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,499565874840600576,215565337,everyone,499565874840600576,"Porque de 10 mesas en la explanada, 8 vacias, 2 ocupdas, una chava decide sentarse en la mia mientras estoy leyendo. #annoyed",2014-08-13T14:39:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,499334067071238146,277359283,everyone,499334067071238146,Que no sepan como ayudarte en el gym es de las cosas que mas me pueden enojar! #fuckyou @someuser @someuser,2014-08-12T23:18:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,499211096184881152,182166755,everyone,499211096184881152,Jamás pregunten a nadie por ninguna circunstancia: ¿Y que cuentas? #friendzoned #annoyed #sorrynotsorry,2014-08-12T15:09:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,499016993627209728,571447493,everyone,499016993627209728,Pa que chingado tienen telephono si no lo van a contestar. #Pissed #Annoyed,2014-08-12T02:18:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Instagram,498961179864076289,286666952,everyone,498961179864076289,Las princesas también mean. #Princess #pee #annoyed http://someurl,2014-08-11T22:36:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,498208629477359617,37586970,everyone,498208629477359617,Tener un recorrido en transmilenio sin vendedores o cantantes es prácticamente un milagro #annoyed,2014-08-09T20:46:08.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,"{'place_id': '0161be1b3f98d6c3', 'coordinates': {'type': 'Point', 'coordinates': [-74.0942903, 4.6976745]}}",,
Twitter for Android,498149755285811200,159740969,everyone,498149755285811200,No fuel #annoyed #Lahore,2014-08-09T16:52:11.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",es,#annoyed,"{'place_id': '64a07f675a8a699a', 'coordinates': {'type': 'Point', 'coordinates': [74.2813637, 31.5147904]}}",,
Twitter for iPad,497830088457482240,154381165,everyone,497830088457482240,Tratar de dormir y no poder creo que es lo peor . #annoyed,2014-08-08T19:41:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,497788369028796417,18015027,everyone,497788369028796417,@someuser el check-in del vuelo vy7293 va con mucho retraso. Nos esperará el avión? #annoyed,2014-08-08T16:56:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,7849082
iOS,497768258012213251,1961181415,everyone,497768258012213251,#Average #America vs the #OnePercent- #money #richvspoor #economy #annoyed #wallstreet #bigshots  http://someurl,2014-08-08T15:36:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,497494974628646912,173726241,everyone,497494974628646912,Jueves en serio te vas a poner asi? #annoyed,2014-08-07T21:30:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,497466871096958976,490521078,everyone,497466871096958976,Me puedo estar muriendo y nadie me contesta #annoyed,2014-08-07T19:38:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,497075054065491968,798896077,everyone,497075054065491968,La gente si que es una ignorante! #hatermode #PeopleJustDoNothing #annoyed,2014-08-06T17:41:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,496889558030880768,67204485,everyone,496889558030880768,Que mal me cae cuando la gente no sabe agradecer! #annoyed :@,2014-08-06T05:24:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,496714333775466496,277359283,everyone,496714333775466496,"Cuento hasta 100 en cada idioma que se, tal ves así se pasa esta cólera!!!! #mad #fuckyou #annoyed",2014-08-05T17:48:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,496430292866191360,128241232,everyone,496430581576908800,“@someuser Odio la gente que se hecha guille por que tienen ojos claros 😒 #annoyed” yo tengo ojos claros,2014-08-04T23:00:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,"[{'type': 'replied_to', 'id': '496430292866191360'}]",2458701362
Twitter for iPhone,496294944416731136,147781802,everyone,496303153654939648,RT!!!! @someuser En esta casa nunca te dejan dormir!! 😠😠😠😠😠 #disrespectful #pissed #annoyed,2014-08-04T14:34:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,"[{'type': 'replied_to', 'id': '496294944416731136'}]",273086619
Twitter for BlackBerry®,496064445186334720,219485989,everyone,496064445186334720,Todas esas formas en las que algunas personas tratan de llamar la atencion ¬¬ #annoyed,2014-08-03T22:45:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter Web App,496017898196840448,1102901389,everyone,496017898196840448,Ya necesito llegar.. #annoyed,2014-08-03T19:40:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter Web Client,495878315845353472,376350381,everyone,495878315845353472,Eurgh #annoyed,2014-08-03T10:26:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,#annoyed,,,
Twitter for Android,495637883026685953,338624114,everyone,495637883026685953,#noespornadapero la bachata es demasiado desesperante -.- #annoyed,2014-08-02T18:30:54.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Instagram,495381049921130496,265511949,everyone,495381049921130496,Dibujar me hace feliz por eso lo hago cuando estoy triste o molesta 🎭〽 #drawing👍💓 #happy #sad #annoyed http://someurl,2014-08-02T01:30:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Mobile Web (M2),495374817290248192,161101568,everyone,495374817290248192,Me entero que están pasando 300 en Space cuando le falta 4 minutos para terminar. Bien. #Annoyed.,2014-08-02T01:05:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Facebook,495366005955514368,608390521,everyone,495366005955514368,Una con el a carcajadas #annoyed #white #eyes #this #instalike #photos #instamood #photoday #instadaily... http://someurl,2014-08-02T00:30:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,495314170989281281,1444067359,everyone,495314170989281281,"Feliz fin de semana a todos! Menos a los que usan el hombro de la calle como  otro carril, a esos no! #annoyed",2014-08-01T21:04:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,495307816211869696,85196668,everyone,495307816211869696,"Existe algo que se llama siase y ahí está la respuesta... o vayan ustedes por sus horarios, si tanto les importa. #ANNOYED",2014-08-01T20:39:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter Web Client,495302996440272897,485125567,everyone,495302996440272897,"se que a veces es inevitable, pero esto de los #Celos es algo que no va bien conmigo... #Innecesario #quieromicama #ARRRGGGG! #annoyed",2014-08-01T20:20:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,495232084630593536,160436971,everyone,495232084630593536,"Asi como cuando a uno se le parte el carnet de la U , lo dejan POR FUERA y  preciso hacen quiz! #KillMe #Annoyed #Fuck",2014-08-01T15:38:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,494761937603801089,629769379,everyone,494761937603801089,Tengo sueño! #Annoyed,2014-07-31T08:30:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,494683810399657984,98812791,everyone,494683810399657984,Ya quiero que se termine el )€&/:;-#}*^#¥$£ dia!!!!! Quiero subditos que hagan todo por mi! #stressed #VERYtired #annoyed #grinch,2014-07-31T03:19:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,494674860421820416,57827211,everyone,494674860421820416,Aparentemente la cara de pocos amigos en el gym no me está funcionando.... #annoyed,2014-07-31T02:44:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,494327304504356864,155939397,everyone,494328085601218561,@someuser #ANNOYED!!!!!!!!! Estrés mil y mi amigui y yo sólo nos entendemos. Te amo por siempre!,2014-07-30T03:46:14.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",es,#annoyed,,"[{'type': 'replied_to', 'id': '494327304504356864'}]",308159761
Twitter for Android,494244239316750336,788311717,everyone,494244239316750336,Pq todo tiene q ser tanto drama contigo? #annoyed,2014-07-29T22:13:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,493913266767544320,297520324,everyone,493913266767544320,Que traficoooooooo!!!!! #Annoyed,2014-07-29T00:17:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,493659386435608576,78785289,everyone,493659386435608576,"Alarmas incontrolables a las 2:30 am, no son la mejor idea cuando lo único que quieres hacer es DORMIR #Annoyed #LetMeSleep #Goodnight 😲😴",2014-07-28T07:29:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,493521979727564802,2606391337,everyone,493521979727564802,Lo que mas me molesta es tener que esperar a que se carguen las energias. #annoyed,2014-07-27T22:23:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,493209055008415744,22532797,everyone,493209055008415744,Vuelo de @someuser BAR-CCS demorado desde las 6:40 a las 9pm pero ni sombras del avión aún #Annoyed,2014-07-27T01:39:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter Web Client,493155671471161344,47382594,everyone,493155671471161344,Mi maldito internet no me ha permitido ver ni un solo episodio de Bones de golpe desde la semana pasada. #annoyed,2014-07-26T22:07:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,492921462412808192,34071904,everyone,492921462412808192,SOLO HEROES TIENEN EN EL PICO! #annoyed,2014-07-26T06:36:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,492872759978893312,74608215,everyone,492872759978893312,ME FASTIDIA LA GENTE IGNORANTE Y CREIDA ASI. NI SABES EN LO QUE TE METES. ALGO SAGRADO Y NO COMO LO DEMAS. #annoyed,2014-07-26T03:23:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,492676088837853184,50142551,everyone,492676088837853184,"Of course, siempre te pegas #annoyed 😒",2014-07-25T14:21:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter Web Client,492405436897697792,956293549,everyone,492405436897697792,Ahora tengo la presión de ser más bonita #annoyed,2014-07-24T20:26:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter Web Client,492100573408133120,176579140,everyone,492100573408133120,estufa tonta hace frío y cooperas para calentar la casa #annoyed,2014-07-24T00:14:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter Web Client,492052338052694016,346181018,everyone,492052338052694016,Quisiera ser sorda en estos momentos!!!!!!!! #annoyed,2014-07-23T21:03:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter Web Client,491825915219820544,245566147,everyone,491827274522431489,@someuser cuando te vea te digo. #annoyed,2014-07-23T06:08:54.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,"[{'type': 'replied_to', 'id': '491827082943414272'}]",618639371
Twitter for Android,491785777504718849,497123924,everyone,491785777504718849,I hate when ppl te habla por convencía #fake #annoyed,2014-07-23T03:24:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,"{'place_id': '6057f1e35bcc6c20', 'coordinates': {'type': 'Point', 'coordinates': [-78.7727635, 33.7830571]}}",,
Twitter for iPad,491741132770910208,70526294,everyone,491741132770910208,Para qué me hablan cuando estoy ocupada #annoyed,2014-07-23T00:26:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,491472352492797952,2715780795,everyone,491472352492797952,Si me vas a mandar msg pa luego dejar d contestarme mejor no me mandes msg ke es pura perdida d tiempo 😒😏😠😤👊| #Mad #Annoyed #LaEstasCa*****,2014-07-22T06:38:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter Web Client,491410625898479616,41929490,everyone,491410625898479616,"primera vez que a mi compu le pasa algo desde que la compre en diciembre, y ahora esta lenta. #annoyed.",2014-07-22T02:33:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,491355233222942720,206283193,everyone,491355233222942720,"Una cosa es creer que estas en el camino correcto, y otra es creer que tu camino es el unico. #annoyed",2014-07-21T22:53:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,491288988670758912,179643101,everyone,491288988670758912,¡Dios mío! ¿Hasta cuándo me tengo que calar el violín de esta gente? Verano vete yaaaa 😠 #annoyed #pissoff http://someurl,2014-07-21T18:29:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,491083950370983938,347585504,everyone,491083950370983938,Sino querías que te contestara sarcásticamente no hubieras preguntado algo tan estúpido😒 #annoyed,2014-07-21T04:55:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,490903587816767488,595696559,everyone,490903587816767488,Tíos que me tapáis el sol e impedís mi moreno: estar de pie no os hará ligar más. #tampocoosestabaiscomiendounarosca #guiris #playa #annoyed,2014-07-20T16:58:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,"{'place_id': '74c8e195422281dd', 'coordinates': {'type': 'Point', 'coordinates': [2.1979697, 41.3848885]}}",,
Twitter for iPhone,490880800892547073,550525484,everyone,490880800892547073,Esta cabron salir de tu cuarto por primera vez en el dia y que ya te esten gritando y dando ordenes. #Annoyed,2014-07-20T15:27:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for iPhone,490013570349162497,41929490,everyone,490013570349162497,Quién putas es ese wereverwero que solo sale en mi timeline? #annoyed,2014-07-18T06:01:53.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",es,#annoyed,,,
Twitter Web Client,489962496728387585,439451725,everyone,489962496728387585,pff..... QUE BIEN CUMPLEN PROMESAS :C #Im #getting #annoyed >:l,2014-07-18T02:38:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,489941153169428481,29286644,everyone,489941153169428481,Se me olvida que no puedo comentar en instagram!!🙏 #annoyed,2014-07-18T01:14:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,,,
Instagram,489566636807290880,167972075,everyone,489566636807290880,Me tiro el show de su amor a diario en clase #parejita💏💑 #fuchi #ewww #annoyed #kisses👄... http://someurl,2014-07-17T00:25:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#annoyed,"{'place_id': 'd2a0bb4acbd6b824', 'coordinates': {'type': 'Point', 'coordinates': [-86.21850054, 12.08118448]}}",,
Twitter for iPhone,488940084301819904,66928281,everyone,488940084301819904,Hay de gente a gente enserio😒 #annoyed,2014-07-15T06:56:14.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",es,#annoyed,,,
Twitter for Android,488443042492596225,510261208,everyone,488443042492596225,Menuda mierda de FIFA. ¿Mejor jugador Messi? #Vergonzoso #annoyed,2014-07-13T22:01:10.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#annoyed,,,
