created_at,text,lang,source,id,reply_settings,author_id,conversation_id,public_metrics,search_query,geo,referenced_tweets,in_reply_to_user_id,withheld
2016-12-27T07:04:32.000Z,Biggest loss is the Obamas leaving us-Never once did I worry or fear crzy threats when @someuser was our Caring & Perfect Ldr| #depressed http://someurl,en,Twitter Web Client,813641699230617600,everyone,17480100,813641699230617600,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#depressed,,"[{'type': 'quoted', 'id': '813456515965288448'}]",,
2016-12-27T07:01:08.000Z,Only the insecure withhold praise of anothers achievements | | #depressed #insecurity #compliment,en,MeetEdgar,813640845404622848,everyone,727554254223859712,813640845404622848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-27T06:42:30.000Z,contemplating life right now and whether I should do what makes me happy but scared of failure while watching @someuser #depressed,en,Twitter for iPhone,813636154641641472,everyone,258667986,813636154641641472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-27T06:21:09.000Z,"Im always uncomfortable, especially now that Ive picked up so much weight.  Im the heaviest Ive ever been in my life.  #depressed.",en,Twitter Web Client,813630779448295424,everyone,18831261,813630779448295424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-27T05:46:30.000Z,Im trying not to be #depressed enough to start posting song lyrics. Can I just sleep until 2017?,en,Twitter for iPhone,813622062619258880,everyone,3229944884,813622062619258880,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-27T04:33:01.000Z,"Who else gets #depressed wen #Christmas is over,or am👁the only1?Its like all the magic is gone😩 #missingchristmas #afterchristmasdepression",en,Twitter for iPhone,813603568343203840,everyone,618489431,813603568343203840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-27T04:12:42.000Z,Signs your #teen is #depressed. Depressed teens can have trouble focusing on tasks. http://someurl #PlsRT http://someurl,en,Post Planner Inc.,813598455037906944,everyone,3066066412,813598455037906944,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#depressed,,,,
2016-12-27T03:41:06.000Z,Me Before You has me crying my eyes out right now #depressed,en,Twitter for iPhone,813590504713687040,everyone,1228698241,813590504713687040,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-27T03:15:32.000Z,"Signs your #teen is #depressed. Irritability, hostility and anger more common than sadness http://someurl http://someurl",en,Post Planner Inc.,813584068977758209,everyone,3066066412,813584068977758209,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#depressed,,,,
2016-12-27T03:09:09.000Z,10pm laying in bed eating a chocolate SANTA 🎅... #depressed #Christmas is over,en,Twitter for iPhone,813582462827823104,everyone,23144458,813582462827823104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-27T02:54:16.000Z,Thank you @someuser @someuser #Depressed #anxiety dad not the best I know you love me thank you so much #mental health,en,Twitter for iPad,813578718648160256,everyone,341054873,813578718648160256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-27T02:47:10.000Z,The moment you get in the car and realize the Christmas music is gone....😭 #depressed #dontleavemechristmas,en,Twitter for iPhone,813576929685204993,everyone,48728845,813576929685204993,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-27T02:42:31.000Z,Is it me or #depressed people write better ?,en,Twitter for iPhone,813575762259431424,everyone,341686912,813575762259431424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#depressed,,,,
2016-12-27T02:12:21.000Z,"The more #socialmedia platforms #Millennials use, the more #depressed & #anxious they are. http://someurl H/T @someuser @someuser",en,Twitter Web Client,813568167343693825,everyone,18142983,813568167343693825,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",#depressed,{'place_id': '9aa25269f04766ab'},,,
2016-12-27T01:30:02.000Z,@someuser 3 of 4 of my teams played in championships & all 3 teams lost 😑🔫. Think I might need to skip a couple episodes. #depressed,en,Twitter for iPhone,813557521151619072,everyone,241590641,813537128449802240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,"[{'type': 'replied_to', 'id': '813537128449802240'}]",2693496433,
2016-12-27T01:25:20.000Z,A survey of Syrian refugee families in BC reveals 30% said  family members felt #depressed/#sad http://someurl,en,Hootsuite,813556335019180032,everyone,4836296568,813556335019180032,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-27T00:05:55.000Z,January & February often worse for people who are #depressed. Seek help.,en,Twitter for Android,813536352457330688,everyone,101936608,813536352457330688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T23:58:31.000Z,I just wanna lay up with bae rn #depressed,en,Twitter for Android,813534486835163136,everyone,448487388,813534486835163136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T23:34:01.000Z,NOOOO! One of my car speakers just blew out 🔊😫😭🎶 #depressed,en,Twitter for iPhone,813528321107427328,everyone,105735553,813528321107427328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#depressed,,,,
2016-12-26T23:27:35.000Z,"If youre so #depressed that you had a dream you died and then you were annoyed when you woke up, clap your hands! 👏🏽👏🏽👏🏽#depression",en,Twitter for iPad,813526705218457600,everyone,18430015,813526705218457600,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#depressed,{'place_id': '584d81d6e854d368'},,,
2016-12-26T22:40:31.000Z,Not only adults get #depressed. #Children and teens do too. Here are some ways to help them deal with it: http://someurl http://someurl,en,erased12672425,813514860118024192,everyone,484435468,813514860118024192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T20:32:15.000Z,When you gotta hold your charger a certain way for your phone to charge feeling #depressed lol,en,Twitter for Android,813482579064131584,everyone,3322544661,813482579064131584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T20:28:08.000Z,What a blah day! #depressed #Christmasisover http://someurl,en,Twitter for iPhone,813481544375500800,everyone,27646610,813481544375500800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T20:15:57.000Z,to_save_pups_s video http://someurl #lonely #depressed #foster #adopt #rescue lets help this sweet baby video breaks my heart,en,Twitter for iPhone,813478478066520065,everyone,32799239,813478478066520065,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T19:59:53.000Z,Talking about my sexuality like its a wildfire.| #Depressed,en,Twitter for Android,813474436569448449,everyone,714863891877130240,813474436569448449,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#depressed,,,,
2016-12-26T19:54:22.000Z,We got a whole 364 before Christmas #depressed,en,Twitter for iPhone,813473045482389504,everyone,398445341,813473045482389504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#depressed,,,,
2016-12-26T19:40:51.000Z,@someuser driving now and what song comes on .... Father Figure. #depressed,en,Twitter for iPhone,813469643155378176,everyone,1227784004,813469643155378176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,3241089772,
2016-12-26T19:39:41.000Z,#depressed.  I really dont want to interact with anyone in person  today.,en,Twitter for iPhone,813469351198109696,everyone,1641916148,813469351198109696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T19:13:47.000Z,Biggest regret till now - | Ageing beyond teens! #depressed #DamnLife,en,Twitter for Windows,813462833849516032,everyone,1190175696,813462833849516032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T18:32:10.000Z,@someuser since Xmas eve @someuser & I have been doing a bit everyday in the morn & Ive not been #anxious or #depressed during this time 👍🏻,en,Twitter for iPhone,813452360601260033,everyone,432654970,813428203721261056,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#depressed,,"[{'type': 'replied_to', 'id': '813428203721261056'}]",742714949668114432,
2016-12-26T18:28:46.000Z,"When your entire dance company that you havent seen in years is getting together, but youre the only one not going #depressed",en,Twitter for iPhone,813451502937370628,everyone,233261144,813451502937370628,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T18:28:27.000Z,Bamca closed this week #Depressed,en,Twitter for iPhone,813451426672365568,everyone,958189927,813451426672365568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#depressed,,,,
2016-12-26T18:25:29.000Z,RT @someuser Not only can Jesus Christ remove the pain from your brokenheart_He will heal it_If youll let HIM-ASK #lonely #depressed,en,Hootsuite,813450676118441984,everyone,107569907,813450676118441984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#depressed,,,,
2016-12-26T18:24:22.000Z,I made this video to help people reduce anxiety and depression. ✨😊 http://someurl #anxiety #happiness #depressed #confidence #goals,en,Twitter for iPhone,813450396567998464,everyone,758809301410390016,813450396567998464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T18:01:23.000Z,Pencils. Standard gift for any graphic designer. Love these #demotivational and #depressed pencils from Rob Hodgson @someuser http://someurl,en,Twitter for iPhone,813444611347718144,everyone,30673989,813444611347718144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#depressed,{'place_id': '4e13a063bef7b430'},,,
2016-12-26T18:00:53.000Z,Yesterday I lost 500 days worth of streaks with 5 different people #depressed,en,Tweetbot for iΟS,813444487884271620,everyone,424723424,813444487884271620,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",#depressed,,,,
2016-12-26T17:20:26.000Z,"#Depressed? Today eat healthy food, remember your accomplishments, get some exercise, hang w/ good people & dont be hard on yourself.",en,Twitter Web Client,813434309000335360,everyone,333764462,813434309000335360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T17:19:29.000Z,"I dont like how Im feeling right now, #lonely #sad #depressed , is this all bcaus of alcohol?",en,Twitter for Android,813434070482960384,everyone,2577509021,813434070482960384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T17:10:37.000Z,"They say always follow your dreams, but is there an age when it is just time to throw in the towel? @someuser #depressed #nostalgic",en,Twitter for iPhone,813431835866722304,everyone,790060691512184833,813431835866722304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T17:07:48.000Z,Possibly the worst 90 min commentary Ive sat through. The only consolation is not having a 225 mile drive home. #depressed #itfc,en,Twitter for Android,813431130175262721,everyone,374158349,813431130175262721,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#depressed,,,,
2016-12-26T17:04:16.000Z,When your family emotional blackmail you to do something against your will.   #youarescrewed #depressed #realitycheck,en,Twitter for Android,813430238357045248,everyone,532307298,813430238357045248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T16:58:46.000Z,#Depressed? Quick test: http://someurl #selfhelp #depression #PlsRT http://someurl,en,Post Planner Inc.,813428856531091456,everyone,3066066412,813428856531091456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T16:52:17.000Z,@someuser Sir u r a Leader for d welfare of people n aap dyan tak nh de rhe hai even if m askin for help again n again #DEPRESSED,en,Twitter for Android,813427225454411778,everyone,812637683558338560,813423844576919552,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,"[{'type': 'replied_to', 'id': '813423844576919552'}]",2506662439,
2016-12-26T16:09:48.000Z,Here i go again #depressed,en,Twitter for Android,813416530352357376,everyone,903108409,813416530352357376,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T16:03:29.000Z,Not being #depressed is the greatest thing ever. Like being released from prison. Or removing a steel helmet. | http://someurl,en,Twitter Web App,813414943999533058,everyone,735041123773763584,813414943999533058,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#depressed,,,,
2016-12-26T15:53:58.000Z,"@someuser My brother practically ruined my Christmas by screaming, spiting and punching me, but my mother still defends him. #depressed",en,Twitter for Android,813412546157887489,everyone,19427648,813412546157887489,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,17035050,
2016-12-26T15:45:30.000Z,#depressed #GeorgeMichael huge part of my #youth I #loved his #sweet voice. He will be missed. I hope he knew how much he influenced us.,en,Twitter for iPhone,813410418827923456,everyone,522732480,813410418827923456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T15:07:48.000Z,depressed pepe #TheMemebot #depressed pepe #Funny #Meme http://someurl http://someurl,en,IFTTT,813400930439860224,everyone,737394371809533952,813400930439860224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T15:01:21.000Z,"When you’re #depressed, the thought of waiting weeks to see results is not what you want to hear. http://someurl",en,Hootsuite,813399307437084672,everyone,124250167,813399307437084672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T14:35:03.000Z,Youth - Daughter #youth #daughter #depressed #sad #abandoned #lost... http://someurl,en,Instagram,813392688837849088,everyone,704598268177678336,813392688837849088,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T14:21:51.000Z,"If you see a tear in my eye, dont wipe it away #christmas #depressed #blackswhoblog http://someurl",en,Facebook,813389365334437888,everyone,104202257,813389365334437888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T13:10:16.000Z,How to know if youre actually #depressed - Business Insider.  Great video. http://someurl,en,Twitter for iPad,813371350932930560,everyone,18266467,813371350932930560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T12:43:00.000Z,9 #relationship tips for #depressed or #anxious people http://someurl,en,Buffer,813364490679025664,everyone,215649279,813364490679025664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T10:59:31.000Z,I feel like Im waiting for something that isnt going happen. #anxiety #depressed http://someurl,en,Twitter for Android,813338448757018624,everyone,1979175151,813338448757018624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T10:26:21.000Z,one sec ur #blessed| and the other ur #depressed,en,Twitter for iPhone,813330099164483584,everyone,1442978268,813330099164483584,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T09:04:21.000Z,Facing #financialproblem ... #depressed,en,Twitter for Android,813309466011717632,everyone,3083117282,813309466011717632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#depressed,,,,
2016-12-26T08:55:07.000Z,Children who are #depressed are more likely to be bullied. The facts about #bullying #mentalhealth http://someurl,en,Hootsuite,813307139058003968,everyone,2733991243,813307139058003968,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T07:59:17.000Z,💕you are supported 💕| #depressed #depression #anxiety http://someurl,en,Twitter for iPhone,813293090828075008,everyone,3303057914,813293090828075008,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T07:37:13.000Z,#depressed and need help facts about thalassemia http://someurl,en,Twitter Web Client,813287537271771136,everyone,598146009,813287537271771136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T06:59:59.000Z,"#HolidayBlues, #MedicalIssues and #ExtremeLoneliness make for a very #depressed lady.",en,Twitter for Android,813278167209275393,everyone,28999020,813278167209275393,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T06:36:29.000Z,I sincerely understand why suicide rates rise this time of year! #Depressed #MentalHealthMatters,en,Twitter for iPhone,813272254356344832,everyone,712395006439362560,813272254356344832,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#depressed,,,,
2016-12-26T05:06:55.000Z,That feel when your master daddy disowns you and your kokoro is now brokoro #depressed #disowned #whitegirlproblems #railroads #thisistheend,en,Twitter for Android,813249711918485504,everyone,755585523729600512,813249711918485504,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#depressed,,,,
2016-12-26T04:38:02.000Z,#ripgeorgemichael #depressed another great talent lost to us. songs stay with us forever. Odd but last Christmas playing everywhere this yr.,en,Twitter for iPhone,813242441662799872,everyone,85036843,813242441662799872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T04:33:28.000Z,When your scares get re opened an its like pooring salt in them. I hate this feeling. All the pain im in again #depressed,en,Twitter for iPhone,813241294650753024,everyone,342902343,813241294650753024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T03:41:06.000Z,Christmas Wish| I want my sanity back #Chistmas2016 #sanity #Iwantmyheartback #fml #fuckeverything #depressed #ugh #sad #lonely #broken,en,Twitter Web Client,813228113702359041,everyone,216490513,813228113702359041,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#depressed,,,,
2016-12-26T03:00:52.000Z,Having horrible thoughts #depressed #suicidal,en,Twitter for iPhone,813217989264863232,everyone,800375870674202624,813217989264863232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T02:36:53.000Z,@someuser its true some of the funniest comedians #depressed #suicide,en,Twitter for Android,813211954571595776,everyone,714871998,813206305154494464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,"[{'type': 'replied_to', 'id': '813211501955792897'}]",48239910,
2016-12-26T02:15:03.000Z,"Meet #depressed with #Puppets Chuck Todd, Hillary Clinton & George W. Bush http://someurl",en,Twitter Web Client,813206462403117056,everyone,319732684,813206462403117056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T01:54:07.000Z,@someuser i cant stop thinking about this story #depressed sosad#,en,Twitter for Android,813201190867582977,everyone,97086095,812845816230637568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,"[{'type': 'replied_to', 'id': '812845816230637568'}]",1023258168,
2016-12-26T01:17:07.000Z,"You need to wallow, acknowledge & ride out the #depressed state. Im here when youre ready to come back out. Lets talk. I care. #bipolar",en,Twitter for iPhone,813191881660080128,everyone,728095986,813191881660080128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T01:12:25.000Z,I hate my life #depressed,en,Twitter for BlackBerry®,813190697364885504,everyone,715673642483494916,813190697364885504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T00:48:47.000Z,Got curved by buck I guess Im #depressed,en,Twitter for Android,813184752681242625,everyone,2938199874,813184752681242625,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T00:45:56.000Z,Anxiety attacks. How to relieve em 😢 #anxiety #depressed @someuser,en,Twitter for Android,813184033882513409,everyone,23241321,813184033882513409,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#depressed,,,,
2016-12-26T00:40:47.000Z,😔 #sad #toptags #sad top.tags #nothappy #cry #crying #tears #instasad #sadness #depressed #alone... http://someurl,en,Instagram,813182739084177408,everyone,757184904,813182739084177408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,"{'place_id': '7116b0fe9c89e2bf', 'coordinates': {'type': 'Point', 'coordinates': [-46.5333, -23.4667]}}",,,
2016-12-26T00:15:47.000Z,"Had to listen to someone tell me how wonderful his Christmas was, dinner, games, etc. Then he asked about mine. #depressed",en,Twitter Web Client,813176444763283456,everyone,16807775,813176444763283456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T00:15:12.000Z,"When I say I have #depression, it means I have a #mentalillness, not occasionally feel #depressed http://someurl",en,Hootsuite,813176297488871424,everyone,51898550,813176297488871424,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#depressed,,,,
2016-12-26T00:12:47.000Z,Signs your #teen is #depressed. Teen may isolate from friends and family. http://someurl Please share http://someurl,en,Post Planner Inc.,813175691957125121,everyone,3066066412,813175691957125121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-26T00:07:09.000Z,#GeorgeMichael!!   2016 officially the worst year in history!!! #Depressed,en,Twitter for iPhone,813174272118104064,everyone,20470899,813174272118104064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-25T23:34:08.000Z,"Do #politics at #work make you #depressed? Get #help here. You deserve to #win, too! http://someurl",en,The Social Jukebox,813165964430811136,everyone,805341106514890752,813165964430811136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-25T23:19:29.000Z,"Over the past 2 days Ive drank 27 bottles of beer, 2 pints of cider and half a bottle of prosecco.| #depression #depressed",en,Twitter for Android,813162275762819072,everyone,2762851961,813162275762819072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#depressed,,,,
2016-12-25T22:55:02.000Z,Does anyone else feel really weird at night time on christmas day? Like its over after all that fuss n its just GONE ??? #Depressed,en,Twitter for iPhone,813156124581105668,everyone,393471260,813156124581105668,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-25T22:05:26.000Z,#christmasday is for me the most #depressing day. I just want it to #end. #depressed #fedup,en,Twitter Web Client,813143643401822208,everyone,2273840826,813143643401822208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-25T20:59:01.000Z,What to do when You or a Friend are Feeling Depressed #depressed http://someurl,en,DragPlus,813126929247338496,everyone,2529888445,813126929247338496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-25T19:29:05.000Z,#HAPPY HOLIDAYS TO EVERYONE.#OPEN LETTER TO ANYONE #DEPRESSED BE IN GOOD #SPIRIT BECAUSE #GOD LOVES YOU.AND SO DO I #GIVING UP NOT A #OPTION,en,Twitter Web Client,813104294396211200,everyone,181114454,813104294396211200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-25T19:26:12.000Z,#depressed lmao,ht,Twitter for iPhone,813103571164102658,everyone,221938376,813103571164102658,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-25T19:13:16.000Z,Just found out I am only 4 days younger than Shane Meadows - thank god Ive achieved as much as he has! #depressed #betterdoshit,en,Twitter for iPhone,813100313641189378,everyone,72800119,813100313641189378,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-25T19:06:17.000Z,Im ready to jus turn my phone off #depressed😞,en,Twitter for iPhone,813098557309915136,everyone,94230043,813098557309915136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#depressed,,,,
2016-12-25T18:43:10.000Z,I love Christmas but this year it just isnt the same... I cant figure out what it is either... #Depressed,en,Twitter for Android,813092740141580288,everyone,740367388277940224,813092740141580288,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-25T18:11:05.000Z,I use this social media outlet to bitch. Its my bitching platform. Im quiet on everything else. Its not like anyone cares. #depressed,en,Twitter for iPhone,813084666114674688,everyone,1948023056,813084666114674688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#depressed,,,,
2016-12-25T17:55:35.000Z,Making #music might help lift more #depressed people out of the dumps than common antidepressant medications do,en,Twitter Web Client,813080764493414401,everyone,202072257,813080764493414401,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-25T17:34:53.000Z,The most successful people know themselves the best. ✨😊❤️ @someuser #motivation #success #happiness #goals #anxiety #depressed #selflove http://someurl,en,Twitter for iPhone,813075558246584320,everyone,758809301410390016,813075558246584320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#depressed,,,,
2016-12-25T16:24:37.000Z,Its easy during the #holidays #holidayseason to feel #depressed #sad #overwhelmed #lonely for... http://someurl,en,Instagram,813057873102049280,everyone,190155841,813057873102049280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-25T15:55:13.000Z,Barely two years ago 😰😰Oh God save my country I remember when $1 was 150 Naira and £1 was 250 Naira.#depressed,en,Twitter for iPhone,813050472646975488,everyone,809491185563799552,813050472646975488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-25T15:54:11.000Z,I dont know why but Im suddenly very #depressed 😞,en,Twitter for iPhone,813050212721852416,everyone,800375870674202624,813050212721852416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-25T15:48:23.000Z,"Gutted ,my slipped disk decided to come back last night,led in bed on Christmas Day while my family having fun downstairs #JoinIn #depressed",en,Twitter for iPhone,813048755461169156,everyone,730320639811321856,813048755461169156,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",#depressed,,,,
2016-12-25T15:39:31.000Z,I dont usually feel much...but when i do...it sucks so much #depressed #MerryChristmasToMe  #needalifehack,en,Twitter for Android,813046524565393414,everyone,2312910808,813046524565393414,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#depressed,,,,
2016-12-25T15:25:18.000Z,Is your #child #depressed? Social withdrawal. http://someurl #PlsRT,en,Post Planner Inc.,813042944936734720,everyone,3066066412,813042944936734720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#depressed,,,,
