author_id,created_at,reply_settings,conversation_id,in_reply_to_user_id,id,source,text,lang,public_metrics,search_query,referenced_tweets,geo,withheld
715521427424698368,2016-09-11T09:41:14.000Z,everyone,774905634013663232,87682559,774905634013663232,Twitter for Android,"@someuser #great  Bihar ke aachhe din aane wale hai ,aage dekho hota hai kya (Nash kale viprit bhudhi )",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
147155957,2016-09-10T12:38:49.000Z,everyone,774587934754287616,,774587934754287616,Twitter for iPhone,"Khel koi bhi ho, hum gareeb log| Yaa to jeetein hai ya sikhtein hai| Harte kabhi nehi. #FreakyAli #great #inspiration #doityourself #doitnow",hi,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",#great,,{'place_id': '70957ac3123b3249'},
34206701,2016-09-08T17:51:19.000Z,everyone,773941801518444544,,773941801518444544,hindi.news24online.com,26/11 जैसे हमलों को से बचाएगा सारथी #sarthi #great #serviover http://someurl http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
740142077271506944,2016-09-08T16:21:39.000Z,everyone,773919238352412672,,773919238352412672,Twitter for Android,Kuch toh mere pindare mohobat ka bharam rakh. Tu bhi toh kabhi mujhko mannane ke liye aa #great ghazals,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
368773152,2016-09-08T11:11:25.000Z,everyone,773841165149962240,,773841165149962240,Instagram,#weather #feelings #green & #great @ Parbhani http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,"{'coordinates': {'type': 'Point', 'coordinates': [76.78333333, 19.26666667]}, 'place_id': '5c04a5ac55316e83'}",
4896421202,2016-09-08T09:07:01.000Z,everyone,773130041387540480,91026665,773809857585635328,Twitter for Android,@someuser @someuser  environment sathi apan saglyani evde kelch pahije #Great #Respect 👌👌👍👏,hi,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 1}",#great,"[{'type': 'replied_to', 'id': '773130041387540480'}]",,
2593416349,2016-09-08T06:18:35.000Z,everyone,773767471597846528,,773767471597846528,Instagram,Dokh milk sawaren sokh milk guzaren | Yaar yaaron sa ho na juda ...| #great #AtifAslamg... http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
1482599144,2016-09-06T20:15:12.000Z,everyone,773253235914084353,,773253235914084353,Instagram,#natural #light #nikon #nikonphotography #shelby #shelbycsx dash photo.  #Great #shadows. http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
843529538,2016-09-06T07:29:38.000Z,everyone,773060576490561536,,773060576490561536,Facebook,ये आठ शब्द बना देंगे आपके करियर को शानदार | #eight #words #great #career http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
747475783329980416,2016-09-06T03:34:49.000Z,everyone,773001481641463808,,773001481641463808,Instagram,Machu Picchu in #peru #beautiful #photography #great #adventure #travel #instatravel #wanderlust... http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
4188832573,2016-09-05T11:27:32.000Z,everyone,772758056040013824,,772758056040013824,Twitter for Android,#Me & #Great #Bollywood & #Gujju #Comedian #Actor Mr.Manoj Joshi. #JourneyStarted #Actor #RR ❤ http://someurl,hi,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",#great,,,
2258621906,2016-09-04T17:12:58.000Z,everyone,772482600006881284,,772482600006881284,Twitter for Android,"~ @someuser of India ~| | @someuser # Innocent , #Real & #Great संत थे, है और रहेंगे,| इसमें कोई दो राय नहीं. http://someurl",hi,"{'retweet_count': 59, 'reply_count': 8, 'like_count': 53, 'quote_count': 1}",#great,,,
767278803219386368,2016-09-04T16:40:12.000Z,everyone,772474353548222464,,772474353548222464,Twitter for Android,बात फटने कि नहि हे बात चीन पाकिस्तान को दुनिया कि नजरो मे अलग थलग करने कि हे।| जो चक्रव्यूह मोदिजी ने रचा हे । #great http://someurl,hi,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#great,"[{'type': 'quoted', 'id': '772473177532432386'}]",,
745026651726151681,2016-09-04T15:30:14.000Z,everyone,772456745134395392,,772456745134395392,SocialOomph,Alice Coltrane - Turiya And Ramakrishna #beautiful  #ClassicJazzSunday #great #jazz #music| | http://someurl,hi,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#great,,,
767278803219386368,2016-09-04T14:20:24.000Z,everyone,772439170690146306,,772439170690146306,Twitter for Android,भाई #विसवास #पबलिक को परेशान करे| उसके पेहले हि हम उसका ईलाज कर देते हे।| टणटाहि खतम । ##great khali...| 😁 😁 😁 😁 😁 😁 😁 http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#great,"[{'type': 'quoted', 'id': '772429476911259649'}]",,
714660801953574912,2016-09-03T13:02:00.000Z,everyone,772034778992435200,31348594,772057052134846466,Mobile Web (M2),"@someuser , अक्षय पाजी , तुसी #Great हो ।",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"[{'type': 'replied_to', 'id': '772034778992435200'}]",,
770908513207922688,2016-08-31T12:18:59.000Z,everyone,770954822661074944,1490985685,770959066550067200,Twitter for Android,@someuser @someuser #EkNumber har ek cheez jo puuchi gayi uska jawaab diya aapne bhai #great,hi,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"[{'type': 'replied_to', 'id': '770954822661074944'}]",,
2844768203,2016-08-31T10:25:25.000Z,everyone,770918068587339776,145125358,770930484561993728,Twitter for Android,@someuser Sir aaj aap ko achhi neend aayegi because aaj strike to ha aap ke tweet ke according.😁 You are #Great 👍,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"[{'type': 'replied_to', 'id': '770918068587339776'}]",,
293999259,2016-08-30T16:52:32.000Z,everyone,770665518814683136,,770665518814683136,Twitter Web Client,#wahab riaz #great #bowler lekin zarorat say ziada chauray honay pay aesi #zillat he milti ha.!!,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
445359510,2016-08-30T14:40:42.000Z,everyone,770632341991649280,,770632341991649280,Twitter for Android,#Great pm | पीएम मोदी के  इशारे से बच गई कैमरामैन की जान!– Pradesh 18 via @someuser http://someurl| | @someuser @someuser,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
364324191,2016-08-28T13:47:43.000Z,everyone,769894231460704257,,769894231460704257,Twitter for Android,#रक्षाबंधन पर भाई ने दिया बहन को बेहतरीन तोहफा... #शौचालय बनवाकर गिफ्ट किया। | सोच बड़ी होनी चाहिए दोस्तों।| #Great http://someurl,hi,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",#great,,,
721866143485468672,2016-08-26T01:52:41.000Z,everyone,768989510168375296,,768989510168375296,Twitter for iPhone,#great speech HRC http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"[{'type': 'quoted', 'id': '768982412344909824'}]",,
2658936559,2016-08-23T14:31:18.000Z,everyone,768061579485077504,180306960,768093258681503745,Twitter for Android,@someuser| #Udta panjab👌👌👌👌👌👌👌👌| @someuser | #Saala khadoos| #great grand masti| @someuser,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"[{'type': 'replied_to', 'id': '768061579485077504'}]",,
1904154001,2016-08-22T16:26:14.000Z,everyone,767759796502016001,,767759796502016001,Instagram,"#Street in #Kyoto #Japan 🗾 #Great #Building #Nice #Sky @ Kyoto, Japan http://someurl",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,"{'coordinates': {'type': 'Point', 'coordinates': [135.75, 35.0]}, 'place_id': 'cc99d6846bc9c60f'}",
208511378,2016-08-22T15:27:33.000Z,everyone,767744180235960325,208511378,767745030152921088,Twitter Web Client,@someuser 1)Mohamed Mohamed: #Somalia | 2)#Mo Farah : #Great Britain | 3)#Hassan Mead: #USA| 4)#Mohammed Ahmed: #Canada| 5)#Bashir Abdi : #Belgium,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"[{'type': 'replied_to', 'id': '767744180235960325'}]",,
750249181114081280,2016-08-20T09:19:09.000Z,everyone,766927543521775616,,766927543521775616,Twitter Web Client,#great india  pv sindu ki olympic main jeet un logo ke mooh par ek chaperh ki tarah jo ladki ko apne upar bhar samjate hain .,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
89123427,2016-08-19T19:11:02.000Z,everyone,766714107689074688,,766714107689074688,Twitter Web Client,The #Great #Gambler - Do Lafzon Ki Hai Dil Ki Kahani - #Amitabh #Bachchan - ... http://someurl via @someuser,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
350786720,2016-08-19T07:42:28.000Z,everyone,766540822196031488,,766540822196031488,Twitter Web Client,#PVSindhu #great देश का नाम रोशन किया #SindhuForGold #ind #ind #india,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
762605105032097792,2016-08-18T19:28:06.000Z,everyone,766139090093809664,728173090027520000,766356012278382592,Twitter for Android,@someuser ur #great sister. U r real #star of #india. मेरा देश महान है जहां आप जैसी बहन ने जन्म लेके देश का नाम गर्व से ऊंचा किया। Weldon,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"[{'type': 'replied_to', 'id': '766139090093809664'}]",,
764133214172557312,2016-08-18T17:31:43.000Z,everyone,766323797356007424,98322705,766326725856800768,Twitter for Android,@someuser ..ok mem... Ap 2-5 bhut chokha show host krte ho..###great#@someuser,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"[{'type': 'replied_to', 'id': '766326211010146304'}]",,
4772037470,2016-08-15T04:17:41.000Z,everyone,765039734565593088,,765039734565593088,IFTTT,In Bodh Gaya #great #buddha #india #buddhism #likesforlikes #l4l #igersdaily #lenovo #foll... http://someurl http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
348470286,2016-08-11T05:08:05.000Z,everyone,763602867336904705,,763602867336904705,Twitter Web Client,Tere Ishq ki Inteha chata ho..| Meri Sadgi dekh kiya chata ho| #PoetofEast #great #Iqbal @someuser http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",#great,"[{'type': 'quoted', 'id': '763601146036359169'}]",,
702887116645212160,2016-08-09T16:14:14.000Z,everyone,763045415755272192,42606652,763045734174392320,Mobile Web (M2),@someuser  Janta hoon! #great! har halat par!,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"[{'type': 'replied_to', 'id': '763045415755272192'}]",,
747326676028162048,2016-08-09T11:25:33.000Z,everyone,762973086832525312,,762973086832525312,Twitter Web Client,#Great है #coconut #cheese का ये #unique #taste| http://someurl http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
938823361,2016-08-09T05:00:57.000Z,everyone,762876295344553984,,762876295344553984,Facebook,"#पापा ki .. परछाई..|  मा का....#HeRO| Doston की #शान...| #GF.....की जान...,| यही तो है #Hamari की पहचान...| | #good_morning| Have a #great & #lovly_day☺☺☺☺",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
2939146860,2016-08-07T02:52:39.000Z,everyone,762119234499571713,,762119234499571713,Twitter for Android,ये मैंने देखी थी मेम... बन्दा #Great है। http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
753232892982095873,2016-08-05T20:13:36.000Z,everyone,761656422174171137,,761656422174171137,Twitter Web Client,#great porn japanese bath http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
1218438396,2016-08-04T07:25:54.000Z,everyone,761100834696343554,,761100834696343554,Facebook,#Great #Song — listening to Ab Phirse Jab Baarish - Darshan Raval,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
2607101402,2016-08-03T20:06:40.000Z,everyone,760929901964890112,,760929901964890112,Instagram,manar_alkeesh  #great #voice #girl #amazing #nice #amman #jo... http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
1426123328,2016-08-03T17:23:27.000Z,everyone,760888827917377536,,760888827917377536,Facebook, GST बिल पास  | भाईयो मुझे तो पप्पू के पास होने पर भी इतनी खुशी नहीं हुई थी ...... #Great,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
4727217584,2016-08-02T12:57:00.000Z,everyone,760459383436292096,,760459383436292096,Instagram,maninaye37 BD with @someuser #thaifood #great @ Saneh Jaan http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
752581891132387328,2016-08-02T10:34:20.000Z,everyone,760423479720181760,2177139587,760423479720181760,Twitter for Android,@someuser | Aap Jaisa Koi Nahi #Aamir_Bhai Aap #Great Ho #Proud_Of_U #Aamir_Bhai http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"[{'type': 'quoted', 'id': '760422043934400512'}]",,
2201706786,2016-08-02T06:49:10.000Z,everyone,760366814375194624,,760366814375194624,Twitter Web Client,देखिए #sanewal  में #Congress मीटिंग की कुछ #Great #pic| http://someurl #image-2 http://someurl,hi,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#great,,,
3309342439,2016-07-31T07:00:30.000Z,everyone,759644893614669824,,759644893614669824,Mobile Web (M2),"तू सावन है मेरी दुनिया ये नजरे हैँ,मेरी जन्नत ये दामन है #GREAT RAFI",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
3309342439,2016-07-31T01:18:59.000Z,everyone,759558945916723200,,759558945916723200,Mobile Web (M2),"आदमी मुसाफिर है आता है जाता है,आते जाते रस्ते मेँ यादेँ छोङ जाता है #GREAT #RAFI",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
3309342439,2016-07-31T01:16:00.000Z,everyone,759558196746915840,,759558196746915840,Mobile Web (M2),"ये जिँदगी के मेले.दुनिया मेँ कम ना होँगे, अफसोस हम ना होँगे #GREAT #RAFI",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
822436296,2016-07-30T15:40:57.000Z,everyone,759413481682640896,,759413481682640896,Twitter for Android,Kota Rajasthan #coaching #great http://someurl,hi,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#great,"[{'type': 'quoted', 'id': '759341758622765056'}]",,
454456358,2016-07-30T10:29:49.000Z,everyone,759335182390263808,,759335182390263808,Facebook,#Great| लालू और नीतीश के इस फैसले से अब बहुत जल्द आएंगे बिहारियों के लिए अच्छे दिन।| सरकार उठाने जा रही है बड़ी कदम जिसे जानकर आप झूम उठेंगे।,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
756479776571977728,2016-07-27T05:10:10.000Z,everyone,758167574806982658,,758167574806982658,Mobile Web (M2),महान वैज्ञानिक और देश के पूर्व राष्ट्रपति कलाम सर को पुण्यतिथि पर नमन। देश आपका सदैव ऋणी रहेगा।#kalamsir #great #person,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
706934001844535296,2016-07-26T10:27:20.000Z,everyone,757885002684260358,,757885002684260358,Twitter for Android,With #Great leader #Mustafakamal bhai  #WaseemBadami.BHAI | #PSPPakistan | @someuser @someuser @someuser http://someurl,hi,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",#great,,,
706934001844535296,2016-07-25T21:51:05.000Z,everyone,757694686979059712,,757694686979059712,Twitter for Android,#Ao dosto #pakistan ka | #Jhanda utha Ke| #Ham sare #Ek hojae| | #PSPPakistan| #Great Leader | #syed #MustafaKamal http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",#great,,,
2853203442,2016-07-25T16:30:50.000Z,everyone,757306319376375809,2852359916,757614092446081024,Twitter for Android,@someuser #MSGtheLionHeart Guru ji aap #Great ho ji sab tuhi karta h guru ji sab tere bharose h ji sab tune hi karwana h ji,hi,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,"[{'type': 'replied_to', 'id': '757306319376375809'}]",,
104186246,2016-07-24T04:58:47.000Z,everyone,757077545015730176,,757077545015730176,Instagram,"#Great Dane #scooby doo #Pets Day #bigdog @ Sm,Sta.Rosa City,laguna http://someurl",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,"{'coordinates': {'type': 'Point', 'coordinates': [121.099178, 14.31276599]}, 'place_id': '00fc4c873d8a5e32'}",
2685316632,2016-07-23T11:29:29.000Z,everyone,756813482964705280,581999965,756813482964705280,Twitter Web Client,@someuser #Great Mom Sharon Cain #Respect👍👍👌👌✌️ http://someurl,hi,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#great,,,
711070806990659584,2016-07-22T08:32:43.000Z,everyone,756406608473812992,,756406608473812992,Twitter for Android,बॉलीवुड मे कई फिल्मे मनरेगा की तरह आती है जैसे| #great grand masti,hi,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
450338503,2016-07-21T10:29:37.000Z,everyone,755337648450002945,882187477,756073641008308224,Twitter for Android,@someuser aap to twitter par bhi jam gaye..... #great,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"[{'type': 'replied_to', 'id': '755337648450002945'}]",,
454456358,2016-07-21T00:30:14.000Z,everyone,755922800586686464,,755922800586686464,Facebook,#Great | कब तक किसी जात और समाज का शोसन करोगे ? एक न एक दिन वो अपना आवाज़ बुलंद करेगा हीं।आब बचा सको तो खुद को बचालो। http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
747037057403392000,2016-07-19T06:09:08.000Z,everyone,755277767747440640,2514973705,755283309119283200,Twitter for Android,@someuser @someuser @someuser even me banaane wala kon sa ustaad hoga kisi ko pata hi nai chala ye to apna vampire h #great art,hi,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",#great,"[{'type': 'replied_to', 'id': '755282853966086144'}]",,
2895441770,2016-07-19T06:00:02.000Z,everyone,755281020732182528,,755281020732182528,Twitter for Windows Phone,"#भारतीय स्वाधीनता #संग्राम के #अग्रदूत, #महान #बलिदानी “#मंगल #पाण्डेय” की #जयंती पर #शत् शत् #नमन्#Bharat #mata ki #jai,#india is #great",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
571553244,2016-07-19T05:03:24.000Z,everyone,755266767916769280,,755266767916769280,Buffer,http://someurl #SAPCertifiedTechnologyAssociateEdition2014-SAPHANA #Limited #Complete #great #Introducing ... http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
1579941511,2016-07-18T11:06:58.000Z,everyone,754995874237849600,,754995874237849600,Twitter for Windows,कोई व्यक्ति #महान तब बनता है जब वह अपनी #महानता का त्याग करता है। क्यों कि महानता धारण करने की वस्तु नहीं है।| #vsr_1 #great #greatness,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
723311925904478212,2016-07-17T10:28:32.000Z,everyone,754623813808222208,,754623813808222208,Instagram,ooye @someuser bhai aabh batao whos the gabru? #fan #tommysingh #gabru #great @ Bangladesh... http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
2189846413,2016-07-17T08:12:22.000Z,everyone,754589549477650432,,754589549477650432,Twitter Web Client,Lagta hai #JaunEliya ne shayari aaphi se seekhi thi  #Great http://someurl,hi,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",#great,"[{'type': 'quoted', 'id': '754580913153986560'}]",,
63718243,2016-07-17T01:58:41.000Z,everyone,754495509159632896,,754495509159632896,Instagram,Sabadin #errejota #amigos #riodejaneiro #friends #love #great #greatnight #night #sabadao... http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,"{'coordinates': {'type': 'Point', 'coordinates': [-43.36658893, -22.87982245]}, 'place_id': '97bcdfca1a2dca59'}",
3309342439,2016-07-16T00:36:38.000Z,everyone,754112469400977409,,754112469400977409,Mobile Web,#great #rehan BBC हिंदी - चलो रियो: मांट्रियल में श्रीराम सिंह का जलवा http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
3309342439,2016-07-15T02:23:22.000Z,everyone,753776942533472256,4459089568,753776942533472256,Mobile Web (M2),@someuser akela chal chala chal himmat na haar chal chala chal #ton #great #misbah,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
30432764,2016-07-14T13:37:08.000Z,everyone,753584112926162945,,753584112926162945,Twitter for Android,http://someurl Sab kuch surekha ham ne #great #rajkapur,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
555082183,2016-07-14T08:18:05.000Z,everyone,753503822253817856,,753503822253817856,Google,#Great Grand Masti  #Fly #Delhi #Promotion #Urvashi Rautela #Vivek Oberoi #Ritesh Deshmukh #Aftab Shidasani... http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
555082183,2016-07-14T07:38:21.000Z,everyone,753493824140406784,,753493824140406784,Google,"# star cast of  #Great Grand Masti| #movie #masala | #Indra Kumar #Ritesh Deshmukh |  #Urvashi Rautela,,#... http://someurl",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
149439918,2016-07-13T18:30:20.000Z,everyone,753295513542361089,,753295513542361089,Instagram,Abhi to #photo Khichni shuru hui hai #fashion #Italian #cool #great #Style #Trend #uttarakhand... http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
4018969814,2016-07-13T18:00:31.000Z,everyone,753273556461613056,18839785,753288011417280517,Twitter for Android,@someuser पुराने साथियों से मिलने की ख़ुशी एक विशेष प्रकार की होती है जो सिर्फ अनुभव की जा सकती है । #great sir .,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"[{'type': 'replied_to', 'id': '753273556461613056'}]",,
361166604,2016-07-11T09:36:12.000Z,everyone,752436319146487808,,752436319146487808,Facebook,ब्राजील के महान फुटबालर पेले करेंगे तीसरी शादी| #IndiaHallaBol #HallaBol #Brazilian #soccer #great #Pele... http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
2708915582,2016-07-11T05:44:22.000Z,everyone,752377976340123648,,752377976340123648,Facebook,#Releasing This Friday #Great Grand Masti... Staring #Riteish Deshmukh #Vivek Oberoi #Aftab Shivdasani #Urvashi... http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
2207515099,2016-07-09T13:40:26.000Z,everyone,751773005550944256,,751773005550944256,Instagram,Manne Maza AA gaya Bhai #OUTstandings #Great #Amazing Performance... http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
2207515099,2016-07-09T13:37:22.000Z,everyone,751772232662286336,,751772232662286336,Twitter for Android,Manne Maza AA gaya Bhai #OUTstandings #Great #Amazing Performance @someuser @someuser @someuser http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,{'place_id': '0bfe3ceab0eab897'},
2207515099,2016-07-09T13:35:08.000Z,everyone,751771671749623808,,751771671749623808,Twitter for Android,Manne Maza AA gaya Bhai #OUTstandings #Great #Amazing Performance @someuser @someuser @someuser @someuser @someuser,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,{'place_id': '0bfe3ceab0eab897'},
2274766718,2016-07-09T10:16:24.000Z,everyone,751721659032363008,,751721659032363008,Twitter for Android,Abdul Sattar Edhi #Great Man# http://someurl,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
751672673495814144,2016-07-09T07:23:18.000Z,everyone,751678094981926912,132385468,751678094981926912,Twitter for Android,@someuser #Great movie bhaiiii....,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
750139418065920000,2016-07-08T18:52:32.000Z,everyone,751489162432380928,,751489162432380928,Twitter for Android,Yeh azeem insan amni moat ke baad bhi insaniat ke kaam ane se na chuka...apni aankhe or kohni donate kar di...| | #Eidhi #Great,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#great,,,
59046376,2016-07-08T18:39:04.000Z,everyone,751485769445961729,,751485769445961729,Twitter for iPhone,RIP Abdul Sattar Edhi  #great #man,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
3228242730,2016-07-08T05:34:52.000Z,everyone,751288419796475906,,751288419796475906,Facebook,Aaj Kal Dekh Rahe Hai #great #GranD #masti Sb RelEase Ke PhelE sb DEkh Rhaa Hai KHaa Mill Rhaa Hai Be HmkO v Koi Do Naa. Iska Copy,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
2760944585,2016-07-08T04:18:35.000Z,everyone,751269224476057601,,751269224476057601,Twitter SMS,"#Great Words:| _| Khush Naseeb Wo Nahi Jis Ka Naseeb Acha Hae Bl,Ke| Khush Naseeb Wo Hae Jo Apna Naseeb Pe Khush Hae| | #BY:| Aman Ullah Zehri",hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
2269118479,2016-07-06T07:31:13.000Z,everyone,750592924858126336,,750592924858126336,Twitter SMS,_ | #Wazirstan #Cheif #Of #ARMY #Staaf #Gen| #Raheel #Sharief aaj| #Eid_Ul_Fitar #Mutasreen aur #ARMY k sath mana rhy hain| #ISPR| #Great #Cheif,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,,,
3242068640,2016-07-05T20:42:41.000Z,everyone,750363099119620096,45113753,750429718680305664,Twitter for Android,@someuser Gen raheel shareef hain e #great.... 👍| #thankyouGenralRaheelShareef,hi,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#great,"[{'type': 'replied_to', 'id': '750418301789081600'}]",,
