source,conversation_id,author_id,text,reply_settings,created_at,id,public_metrics,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
Twitter for  Android,466569787158822912,725447341,谁了解我的心情？伤心+难过+失望...| 没有一样是好的 :)| 可是还不是一样要这样好好对待她？:)| | #kahY #love #devastate #sad #heartbroken,everyone,2014-05-14T13:24:40.000Z,466569787158822912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,465187591780724738,2485699543,cry for my babe 😥😥😥#heartbroken 事实证明这玩意儿跟我不会超过一年 又tm烂了哎 http://someurl,everyone,2014-05-10T17:52:19.000Z,465187591780724738,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for iPhone,462113654662377472,1625256702,偶像有了女朋友。😢 #heartbroken,everyone,2014-05-02T06:17:35.000Z,462113654662377472,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 13, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for Android,461567310520528898,572594535,在你眼里，我到底是什么？...| #heartbroken,everyone,2014-04-30T18:06:36.000Z,461567310520528898,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",zh,#heartbroken,"{'coordinates': {'type': 'Point', 'coordinates': [101.6383202, 3.2208013]}, 'place_id': 'f30e31bb15041ef7'}",,
Instagram,456452503681245185,2341481402,為什麼我不能跟我的好朋友在一起| 也不能跟我喜歡的人在一起| 畢業考倒數6| 會考倒數31| 會考成績倒數50| 畢業典禮倒數51| 努力努力但是還是沒辦法不想.| #heartbroken http://someurl,everyone,2014-04-16T15:22:12.000Z,456452503681245185,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Tweetbot for iOS,451568702798831618,109743003,你知道我很想你吗? #heartbroken,everyone,2014-04-03T03:55:43.000Z,451568702798831618,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter Web Client,446687610837032960,1094305254,我们的爱 都是假的嘛？ @someuser  #heartbroken http://someurl,everyone,2014-03-20T16:40:00.000Z,446687610837032960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for iPhone,444367158374449153,946778994,學長～對不起我還不能接受😭😭😭😭 #needtobecalm #cantstop #heartbroken #jk #lol,everyone,2014-03-14T06:59:21.000Z,444367158374449153,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,441941242843521024,1705059500,#heart #heartbroken | -| 如果有一天你走進我心裡/你一定會哭| 因為裡面裝滿著你的點滴| 如果有一天我走進你心裡/我也一定會哭| 因為裡面找不到我的身影。 http://someurl,everyone,2014-03-07T14:19:37.000Z,441941242843521024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Facebook,434201578833461248,886391070,情人节不应该是开开心心的吗？| 为啥我的电话screen又裂了==| Haizzz...闲啊 ==| | #Sienzz #Sad #Heartbroken — feeling walao,everyone,2014-02-14T05:44:58.000Z,434201578833461248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for Android,431588927330586624,1974629552,别那么自私好吗？Please dont be mean to me. Just leave me alone please! And get out of my life! #heartbroken #you #never #care #about #me #selfish!,everyone,2014-02-07T00:43:13.000Z,431588927330586624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for iPhone,431460029179256832,53568597,當你發現某些人離你而去既時候 永遠都會太遲 #chisin #heartbroken #itsbeenawhile #maybeyouareright #foreveralone #lastgoodbye #neversaygoodbye #imsosorry #immature,everyone,2014-02-06T16:11:01.000Z,431460029179256832,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for iPhone,429696698416263168,2239942904,我还能做什么....#heartbroken http://someurl,everyone,2014-02-01T19:24:10.000Z,429696698416263168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,427016932785946624,2205101568,"Oh god, when u guys together ur children crying cuz of it,| 男歡女愛 很棒 | #crazy #heartbroken http://someurl",everyone,2014-01-25T09:55:45.000Z,427016932785946624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,426415031564374016,345413926,心碎了（實物） #heartbroken lol http://someurl,everyone,2014-01-23T18:04:00.000Z,426415031564374016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,421948831639822337,2281685072,-| 比我好的 太多種| #sad #heartbroken #unhappy #cry http://someurl,everyone,2014-01-11T10:16:55.000Z,421948831639822337,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,418831917380018177,717236971,揮舞利劍那瞬間，同時失去珍貴的東西。| #hate #damn #heartbroken #아파 #ㅠㅠ http://someurl,everyone,2014-01-02T19:51:25.000Z,418831917380018177,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,411286902776803328,394393963,快樂若是有 傷心若是有......| #sadness #blue #heartbroken #upset #fall #fatigue #流浪者之歌 #陳綺貞| #lyrics #dying #goner... http://someurl,everyone,2013-12-13T00:10:13.000Z,411286902776803328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twittelator,407532369558925313,255524576,天啊，雖然因為戲約的關係，但就這樣就把Matthew給賜死，也太讓人心碎了。DA裡面充斥著小奸小惡，但我都不覺得有那一種是不可饒恕的，但是看完S3E9卻有種世界毀滅算了的感覺，有必要這麼雲霄飛車嗎！#DowntonAbbey #heartbroken #seasonfinale,everyone,2013-12-02T15:31:03.000Z,407532369558925313,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for iPhone,406841511435718656,546865504,喜歡你的心就像毒藥，讓人上癮卻又會被失望打入谷底。 #heartbroken #facebook #Nov30,everyone,2013-11-30T17:45:49.000Z,406841511435718656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Tumblr,406117080703180800,1159462147,Last - 不想的話就不要了 我很想我很多話我很多感受 終究還是不行 #heartbroken 到底問題是什麼都已經像是了到底為什麼不行 改變這麼多了怎麼相信以後 要換位子了光想到就覺得又要遠了時間又少了... http://someurl,everyone,2013-11-28T17:47:11.000Z,406117080703180800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,405724919998472192,40830825,怒吃熱炒 #煙霧彈太令人生氣了啊 #heartbroken #taiwanhasthebestfood http://someurl,everyone,2013-11-27T15:48:53.000Z,405724919998472192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for iPad,404442345497563136,504153471,承诺谁都可以给 但要看是谁给的 #heartbroken,everyone,2013-11-24T02:52:24.000Z,404442345497563136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter Web Client,398459972096245762,858300476,寡言的人比較吸引我 但一句話都不說實在很費疑猜啊啊啊啊啊啊啊 #heartbroken,everyone,2013-11-07T14:40:35.000Z,398459972096245762,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for Android,397722761138667520,837419852,"我什么都不要,你知不知道? | 若你懂我, 这一秒。| #heartbroken",everyone,2013-11-05T13:51:10.000Z,397722761138667520,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,392303460504584192,212278189,#paulwishinghewassinginginthektv #heartbroken #longing #paulsday @ 新华都购物中心 http://someurl,everyone,2013-10-21T14:56:48.000Z,392303460504584192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for iPhone,389800004120244224,51002140,HAHAHAHA DULAN GIRL 😂 RT “@someuser 原来在我姐妹眼里我是个恶毒女。。。#heartbroken”,everyone,2013-10-14T17:12:57.000Z,389801010367307776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,"[{'type': 'replied_to', 'id': '389800004120244224'}]",505890989
Twitter for Android,389800004120244224,505890989,原来在我姐妹眼里我是个恶毒女。。。#heartbroken,everyone,2013-10-14T17:08:57.000Z,389800004120244224,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for iPhone,388808544218517504,851742716,除了学习和妈妈，还有什么能给我安全感？#heartbroken#,everyone,2013-10-11T23:29:15.000Z,388808544218517504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,384720167055667200,238869507,你怎么舍得我难过... :)| #instanote #instaquote #instamsg #goodnight #world #heartbroken #emo #sadnight... http://someurl,everyone,2013-09-30T16:43:30.000Z,384720167055667200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,375310433596743680,1233205201,亮點自尋✨| 話說這好久了👀| #heartbroken http://someurl,everyone,2013-09-04T17:32:34.000Z,375310433596743680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,372929982387200001,125220043,也许不管我再怎么努力，结局依然是如此... #girl #asian #selca #shisha #cool #life #heartbroken #smoke http://someurl,everyone,2013-08-29T03:53:31.000Z,372929982387200001,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter Web Client,371654663344357376,1156654452,@someuser 他很可怜! :( #heartbroken,everyone,2013-08-26T15:19:16.000Z,372015394413756416,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,{'place_id': 'ad0583514bf760c4'},"[{'type': 'replied_to', 'id': '371654663344357376'}]",1121016901
Instagram,371246170330632192,125220043,爱走了.可惜💔 #chinese #love #sad #heartbroken #girl #emo #moody #piano #sing #music #song http://someurl,everyone,2013-08-24T12:22:39.000Z,371246170330632192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,370578477218824193,537246942,失败作 :( 浪费了好多粒蛋 Orz 我对不起鸡妈妈 TT #first #fail #cake #heartbroken http://someurl,everyone,2013-08-22T16:09:28.000Z,370578477218824193,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for Android,370010571040514049,1665951360,虚情假意。#heartbroken,everyone,2013-08-21T02:32:49.000Z,370010571040514049,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter Web Client,366653112976539648,96750690,心碎了 !!框噹!! #liar #uglybehavior #HeartBroken,everyone,2013-08-11T20:11:28.000Z,366653112976539648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for Android,366610420573806592,356676965,就有如粉碎机，毫无忧郁的直碎心脏| #HeartBroken #No #Dust,everyone,2013-08-11T17:21:50.000Z,366610420573806592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,358318986083053568,230216777,#sleepless #heartbroken  彻底彻底#失眠 ，感觉不会再爱了。 http://someurl,everyone,2013-07-19T20:14:38.000Z,358318986083053568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for iPhone,352336092353146881,182344584,@someuser 真心的爱一个人也是 sampat 吗？😪 #sad #boy #emo #love #nobody #lonely #heartbroken #asian,everyone,2013-07-08T03:27:35.000Z,354079287374127104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,"[{'type': 'replied_to', 'id': '354048486557224963'}]",174198683
Instagram,343058890587533313,478310116,"单恋是很痛苦的 Vivian, 醒醒吧 别再发梦了. #TextCutie #Lovelorn #HeartBroken #NoMoreDreaming #WokeUp http://someurl",everyone,2013-06-07T17:36:27.000Z,343058890587533313,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for iPhone,340988422808276992,271915428,我们常常把希望握得太紧，而被希望弄伤。其实只需要一个理由，去学会放手，那么我们就可以毫不犹豫地继续往前走。。。😞 #heartbroken #needasuperglue,everyone,2013-06-02T00:29:09.000Z,340988422808276992,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Silver Bird,338960875933290496,62815053,特地借了个android来用谷歌地图，然后发现贵板鸭不支持offline map...... #heartbroken,everyone,2013-05-27T10:12:25.000Z,338960875933290496,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,333983157487546368,108933745,一點 一點 吞噬著我 | 誰救得了你？| #sthblue #pain #darkness #blood #tear #fall #heartbroken #crazy #help http://someurl,everyone,2013-05-13T16:32:44.000Z,333983157487546368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for iPhone,328878519885119489,536503488,他妈的！！！今天一进到考场拿到考卷脑袋竟然一片空白(Ｔ＿Ｔ)当场崩溃的咯 #sadtweet #exams #forgiveness #all the formula #cry #heartbroken,everyone,2013-04-29T14:28:44.000Z,328878519885119489,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,327835339324538882,204415842,全是你一生輕挑 無情地把我當玩笑| 讓這顆心靜靜逃掉 情也抹掉| #sad #heartbroken #finally #hate #liar http://someurl,everyone,2013-04-26T17:23:30.000Z,327835339324538882,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for Android,326552231233089537,1343787619,分享一句#早晚必读的话#: 如果感情可以分胜负的话，我不知道她是否会赢，但是我很清楚，从一开始，我就输了。 #lovelygirl #heartbroken,everyone,2013-04-23T04:24:53.000Z,326552231233089537,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for iPhone,324379070169247744,229745929,T-T 難過慘 #heartbroken,everyone,2013-04-17T04:29:31.000Z,324379070169247744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for iPhone,318576460455620609,851039970,我覺得上天對我很不公平| 我有點開始討厭這個世界| 我在這個世界上已無價值| 可否讓我安靜地人間消失?| | #hopeless #heartbroken @someuser,everyone,2013-04-01T04:12:01.000Z,318576460455620609,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,312186254823411713,360478581,缘分总是少一些 #heartbroken #ache #quote #love #sierra #fate #miss #lover http://someurl,everyone,2013-03-14T12:59:37.000Z,312186254823411713,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for BlackBerry®,312100520326209536,417888703,"不懂为了什么,心就是很痛,仿佛barney那事情的后遗症 #tearsdroping #heartache #upsett #betray #heartbroken #stalker",everyone,2013-03-14T07:18:57.000Z,312100520326209536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
iOS,311050405238935552,76344778,为何两人之间的爱情，别人回选着擦手。。还得两人无法的爱。。#heartbroken,everyone,2013-03-11T09:46:10.000Z,311050405238935552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for iPhone,301573099592224768,47569929,"“@someuser 你变了... #heartbroken #no #longer #sweet @someuser http://someurl 欠扁啊欠扁!! HAHAHAHAH 爱你, 我.",everyone,2013-02-13T06:08:31.000Z,301573549158719490,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",zh,#heartbroken,,"[{'type': 'replied_to', 'id': '301573099592224768'}]",303925465
Twitter for iPhone,301573099592224768,303925465,你变了... #heartbroken #no #longer #sweet @someuser http://someurl,everyone,2013-02-13T06:06:44.000Z,301573099592224768,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,288280739651395584,360478581,远行没有目的 距离不是问题 不爱了 是你的谜底 你离开这一拳给的太重 我只能不停地飞 直到我将你挽回 #love #爱你没差 #sierra #lyrics #heartbroken http://someurl,everyone,2013-01-07T13:47:38.000Z,288280739651395584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for iPhone,276002869231108096,272991542,什么都不想做 不想想 不想操心了。💔 #heartbroken,everyone,2012-12-04T16:39:46.000Z,276002869231108096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,270959197640880128,332988969,見到你既野 心總會酸酸的 好掛住你 一切都係我既錯 #I #miss #someone. #Heartbroken #my #fault #hkig #London #eye http://someurl,everyone,2012-11-20T18:38:01.000Z,270959197640880128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for iPhone,261826786927726592,222525531,她的心里只有你。而你的眼里只有她。 #heartbroken,everyone,2012-10-26T13:49:05.000Z,261826786927726592,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,261800691847274496,535462403,想念你不是罪，只是一種錯誤，是我不能不犯的錯誤 :( 生日過去了，願望再也不可能實現 </3 #heartbroken #mywishwasntcometrueforever http://someurl,everyone,2012-10-26T12:05:23.000Z,261800691847274496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for BlackBerry®,255660204878884864,616381809,"分手后, 连对我说话方式都不一样, 有骨的.. 唉.. #heartbroken",everyone,2012-10-09T13:25:17.000Z,255660204878884864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,247260983876263936,230879929,这流水本来就不应该流下的. 别再想念了 他根本看不见！:) SLWZDHXN  #imy #tears #heartbroken http://someurl,everyone,2012-09-16T09:09:47.000Z,247260983876263936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for Android,246636310104793088,791399065,我们还是说了 . 当时肯定是 #heartbroken http://someurl,everyone,2012-09-14T15:47:33.000Z,246636310104793088,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for iPhone,243755763254829056,780482604,我们还有以后吗？| #heartbroken,everyone,2012-09-06T17:01:17.000Z,243755763254829056,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
UberSocial for BlackBerry,236695889425596416,172264717,我知道我们和你们不能比较，但我的爱多强悍，出乎你意料 #heartbroken #lyrics,everyone,2012-08-18T05:27:52.000Z,236695889425596416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for iPhone,236045868422266881,462827797,說好的不會這樣啊!! #heartbroken,everyone,2012-08-16T10:24:55.000Z,236045868422266881,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,232390352156368896,371610000,眼泪是当无法用言语表达你的心碎时，眼睛最纯粹的表达方式。#tears #cry #heartbroken #chinese #quotes #girl #heartbreak #meaningful #mood #s http://someurl,everyone,2012-08-06T08:19:12.000Z,232390352156368896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
TweetDeck,220192805157478400,6343712,我不知道我什麼要下載Spain vs Italy的highlight來看 這麼悲情的比賽怎麼有辦法看第二次??!!!!! #heartbroken #EURO2012 #FrozaAzzurri,everyone,2012-07-03T16:30:30.000Z,220192805157478400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
UberSocial for BlackBerry,202012391477739520,172264717,我渐渐练习，渐渐都会熟悉，在没有你的城市里 #heartbroken #lyrics,everyone,2012-05-14T12:28:01.000Z,202012391477739520,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Echofon,197317302251814913,17020369,@someuser 有必要撇的那麼乾淨嗎 www  #heartbroken,everyone,2012-05-01T13:34:00.000Z,197317953337831424,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,"[{'type': 'replied_to', 'id': '197317302251814913'}]",136612573
Echofon,197306124637175808,136612573,@someuser 我受傷惹 #heartbroken （也太易碎w,everyone,2012-05-01T12:48:18.000Z,197306450551390208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,"[{'type': 'replied_to', 'id': '197306124637175808'}]",17020369
Instagram,196491846518718465,385565341,就像我的心一样，少了那一半 💔  #sad #heartbroken #lonely http://someurl,everyone,2012-04-29T06:51:21.000Z,196491846518718465,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for iPhone,194095407788339201,396062911,如果你真的在乎她，同樣的一件事，| 你不會犯了又犯 #heartbroken,everyone,2012-04-22T16:08:45.000Z,194095407788339201,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Echofon,191571452405891072,136612573,@someuser 原來我之前那麼認真搶排頭您都沒感覺！ #heartbroken （喂,everyone,2012-04-15T17:00:58.000Z,191571831860371457,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,"[{'type': 'replied_to', 'id': '191571452405891072'}]",17020369
UberSocial for BlackBerry,184614114738454529,172264717,#nowplaying 突然好想你！我们像一场最美丽的歌曲，变成两部悲伤的电影！OMGGGGG #heartbroken but Mayday Im comingggg! <3,everyone,2012-03-27T12:13:29.000Z,184614114738454529,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter for Android,183205987208015874,220897648,"喜欢上错的人很痛苦，我再也不敢踏入这个陷阱了。我输得够彻底了， 认输了，害怕了。 #Love is a losing game, I quit. #HEARTBROKEN",everyone,2012-03-23T14:58:05.000Z,183205987208015874,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
UberSocial for BlackBerry,182443913565569024,172264717,我才终于明白办不到的承诺就成了枷锁，现实中幸福永远缺货! OMG! What a #heartbroken lyrics @someuser rocks! King of #emo songs!!!,everyone,2012-03-21T12:29:53.000Z,182443913565569024,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
TweetDeck,158493298368053249,130906071,#HEARTBROKEN RT @someuser RT @someuser Kyu&YiXiao. exchanging phone numbers?? [cr:Limo澈底范贤旭] http://someurl,everyone,2012-01-15T10:18:41.000Z,158493298368053249,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
UberSocial for BlackBerry,155763789806047233,172264717,@someuser永远是输到最惨的那个！ My heart broken....... #heartbroken,everyone,2012-01-07T21:32:36.000Z,155763789806047233,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,251892263
Twitter for iPad,147981503987597312,373847837,我越对你说话，我的眼泪越不知不觉地像断了线的珍珠--一串一串地流了下来。我不知我该怎么对你说话， 真是很对不起你。 #Heartbroken,everyone,2011-12-17T10:08:34.000Z,147981503987597312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Instagram,128551572761346048,68360104,难道等待的爱才是最珍贵？#love #heartbroken #destiny  http://someurl,everyone,2011-10-24T19:20:57.000Z,128551572761346048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
Twitter Web Client,124855460984668161,353804930,没关系，会过去的  #heartbroken,everyone,2011-10-14T14:33:56.000Z,124855460984668161,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#heartbroken,,,
