public_metrics,source,created_at,id,conversation_id,text,author_id,lang,reply_settings,search_query,referenced_tweets,in_reply_to_user_id,geo
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-08-23T09:50:18.000Z,768022545039757312,768022545039757312,तुम जो साथ नहीं तो दुनिया हमको अच्छी नहीं लगती...| तुम जो साथ नहीं तो बात कोई हो...सच्ची नहीं लगती...| #feeling #sad,482179904,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-08-22T16:56:25.000Z,767767393305104384,767767393305104384,Aaj baut mann udaas hai#sad,93616058,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-08-21T15:45:22.000Z,767387124362465280,767385307620663296,@someuser ji  ये तो पता नहीं पर एक बात तो पक्की है नीचे रखा ब्लॉक नहीं बचा होगा #sad,3439607358,hi,everyone,#sad,"[{'type': 'replied_to', 'id': '767385307620663296'}]",227544336,
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-21T15:35:25.000Z,767384621357142017,767353686959886338,@someuser par nanga toh srgay hua na  Wankhede aur US airport pe? #sad :p,3295896960,hi,everyone,#sad,"[{'type': 'replied_to', 'id': '767353686959886338'}]",726799913892384769,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-21T09:32:28.000Z,767293283169083392,767293283169083392,Yahan Ehmiyat insaan ki nahi uski haisiyat ki hoti hai..| #sad #but #true ..  😒,3660264373,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-21T08:46:25.000Z,767281692377772032,767281692377772032,@someuser | Cricket ke allawa Har khel ke  purv khiladi ka shayad yahi haal hai..#sad http://someurl,3227225581,hi,everyone,#sad,,92724677,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-08-21T05:19:52.000Z,767229714268381184,767229714268381184,Khabar Sun Kar Mery Marny Ki Wo Boly Raqeebon Se.:| | KHuDa Bakhshy Bahut Si Khoobiyan Thin Marny Waly Mein.:| | By:| #SaHiL_BaBa| | #SaD Poerty,4621550721,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-20T05:05:51.000Z,766863795385933824,766847455136616448,@someuser @someuser @someuser €$¥£ uta Bata aucha ni ta sir..Usti pani ako nai ho..Tape record ma ..bholi ni aucha hola. #bribe #sad,45924981,hi,everyone,#sad,"[{'type': 'replied_to', 'id': '766847455136616448'}]",2937857737,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",Twitter for iPad,2016-08-20T05:02:14.000Z,766862888736813056,766862888736813056,"#BJP #SAD| सिक्ख वोट के लिये #84Roits,हिंदू के लिये #Muslim को गाली| #Cong ने जीत के लिये तब सिक्खों को उजाड़ा| #Shame http://someurl",862830115,hi,everyone,#sad,"[{'type': 'quoted', 'id': '766855110924328960'}]",,{'place_id': '49f78af676960396'}
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-20T04:50:12.000Z,766859857744060416,766859857744060416,#RememberingRajiv | | Koi Congressi sath nahi mara ... wo bhi nahi jo raat din gale mai latke rahete the #Sad,1643131838,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-19T17:28:43.000Z,766688358164787200,766683938504843264,@someuser @someuser aur ek taraf hum hain jo pak ke baad ind ko support karte hain. Sahi kaha tha Afridi ne.. chote dil #sad,170757349,hi,everyone,#sad,"[{'type': 'replied_to', 'id': '766687143078965248'}]",1113558924,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-08-19T15:01:23.000Z,766651278676135936,766651278676135936,-| -| TumHain KhoneY Sey DarTa Hai Ye Dil| -| Har Pal Tum Pay MarTa Hai Ye Dil| -| #Urdu| #Sad| #New Shairi| Follow| @someuser| Send 40404| | @someuser,3316808029,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-08-19T08:57:30.000Z,766559707502817280,766545676339548164,@someuser @someuser bhabijike aane ke baad tu bhi humein aise bhool jayega 😔 #sad,1633159226,hi,everyone,#sad,"[{'type': 'replied_to', 'id': '766559431102304256'}]",1207153142,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-19T05:19:14.000Z,766504777651892225,766501747745443842,@someuser Yup...| But...tab mujhe kuch patta nhi tha...bhai| Tab salman sir mere fav the...but...itna fan nhi tha.. | #Sad 😞,713402666555219968,hi,everyone,#sad,"[{'type': 'replied_to', 'id': '766504262499201025'}]",3123290596,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-08-18T17:38:38.000Z,766328466409132032,766328466409132032,"MaAr Hi DEtAa Ha usko aAkhir KaARr..!!| _| _| Ishq ko jiS Sy PEyaAr HoTa Ha..!!| ,| #NAYAB| ,| #SaD iD| ,| FOLLOW @someuser| Snd 4o4o4",3230838492,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-18T16:41:53.000Z,766314182644039680,766313228859273220,@someuser Saare roads pe aur Pure India mein Gaddhe hi gaddhe hai phir bhi Golf nahi khelte log #Sad #Taboo 😢,1313449196,hi,everyone,#sad,"[{'type': 'replied_to', 'id': '766313422543781888'}]",223831644,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-08-18T16:17:50.000Z,766308129466232832,766308129466232832,"-| _| Ye Hain Ehl e Dunya K DHOkey,,*| ;| ;| ;| KiSi Ko KiSi Se MoHaBBaT NaHi Hai...!!!!!| ,| #ADMin| ,-._.-,| -._.ALaM...;*| #SaD Poetry",714780107320213504,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-08-18T16:09:01.000Z,766305912382423040,766304111708938240,@someuser bhai ka astaana chor de.. aik entertainment thi humari zindagi main bhai ki tareer wo bhi ban laga kar hum se cheen li.. #sad,67624939,hi,everyone,#sad,"[{'type': 'replied_to', 'id': '766305293970006016'}]",442575789,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-08-18T13:02:41.000Z,766259019845660672,766259019845660672,@someuser Pakistani bandi nay medal nai jeeta. Indian haai. Hamari bandio ke koi game naai hai #sad,264378263,hi,everyone,#sad,,505939739,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-08-18T07:50:43.000Z,766180509290553344,766180509290553344,"Ibtida e ishq hai rota hai kya,| Aage aage dekhiye hota hai kya #bjp #vhp #sad #cowvigilantism #shair  http://someurl",30425847,hi,everyone,#sad,"[{'type': 'quoted', 'id': '766143128843739136'}]",,{'place_id': '1279db2db14240db'}
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-08-17T15:38:41.000Z,765935889998503937,765935889998503937,": Tum Kuch To Nibha Jate, Aakhir Ko Mohabbat Thi...!| | Hum Ne To Aqeedat Mein, Lehja Bhi Nahi Badla...!| | #Sad",336071797,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-16T19:40:46.000Z,765634424067227648,765634424067227648,"Raat Andhairi Hai Bohat, Diya Jala Day Koi| Mein Barsoon Ka Jaga Hon,Mujhe Sula Day Koi| #sad #poetry",731103194411978752,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-08-16T13:49:29.000Z,765546021350936576,765546021350936576,Shaaam Hotay Hi Chiraghon Ko Bujha Dena Hoen| | #Aye_Sanam| | Dil Hi Kafi Hay Teri YaaD Me Jalnay Ke Liye| | #Sad #Shairi| Bejo Plz| 03142861736,736124448865198081,hi,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-08-16T11:50:48.000Z,765516153435357184,765516153435357184,आज आईना फिर रिश्वत लेते पकड़ा गया...| दिल में दर्द था और हँसता हुआ पकड़ा गया...| #sad| #missingyou,482179904,hi,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-16T06:49:56.000Z,765440438513889280,765440438513889280,"लगा के आग दिल में चले हो कहाँ हमदम,| अभी तो राख उड़ने पे तमाशा और भी होगा ll| | #sad",2916592338,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 1}",Hootsuite,2016-08-15T20:25:19.000Z,765283250159882240,765283250159882240,I guffawed. #studentloans #America #ThePurpleOne #TheGreatest #lol #sad http://someurl,1375514498,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",twitterfeed,2016-08-15T19:06:07.000Z,765263316625215488,765263316625215488,#Sad Poetry# Baaki hi kya raha hai tujhe maangne ke baad..  By:Abdul Hafeez,2279887802,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-08-15T17:06:59.000Z,765233337103450112,765233337103450112,#sad dukh is bat ka nahin k mera nai hua balke dukh is bat ka hai k ch.usamahassan  ka ho gya... http://someurl,714849404893716481,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web (M2),2016-08-15T09:32:14.000Z,765118895695007744,765118895695007744,Berang zindgi may kuch bhe rang daal do sab bekarr hai.. #sad,1142504149,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-15T07:43:50.000Z,765091614368919553,765091614368919553,"Hum sirf 14 august ko Pakistan banatay hain, baaki ka saal usay tornay aur banthnay mai guzardaitay hai....... #deep #thought #sad #Reality",749708748424437760,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter SMS,2016-08-14T14:52:30.000Z,764837104341909504,764837104341909504,"+| | _Chand Sikkon Mein Bikta hai Yahan Insan Ka Zameer.....*| ,| ,| ,| _Kon kehta hai Mere Mulk Mein Mehngaai Boht hai....*| | #SaD WaQaR",4111512712,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2016-08-14T11:55:00.000Z,764792434077396992,764792434077396992,Kabhi mujh ko yaad karkai | Jo girain gai teray ansuu. #Sad,2678961156,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetDeck,2016-08-14T06:00:29.000Z,764703220333633536,764703220333633536,गायक सुखविंदर सुक्खी और शिअद के पूर्व विधायक बाठ आप में शामिल http://someurl #SAD #AAP @someuser http://someurl,3646517424,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-08-13T15:48:51.000Z,764488897850068992,764488897850068992,"-| | KaMaal Ka Tha Wo Jis Nay Zindagi Tabah Kar Di,,,,| | . . Ay DoST. .| | Raz Ki Bat Hai Dil Us Say Khaffa Aab Bi Nahi...| | #SAD #POETRY",944615082,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Windows Phone,2016-08-13T11:10:55.000Z,764418953741467648,764418953741467648,जिस उम्र मे हमारे दांत टूटे थे ।आज कल के बच्चो के इस उम्र मे दिल टूटते हे !#Hashanah#sad 😢 #ady,3191544072,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-08-13T08:09:14.000Z,764373230052315136,764373230052315136,Haan Me Wahii Shakhs HnDil Main Jis Ke Koi Tamanna Naheen Baaki| | #NicELovE| #SaDSHaiRi| K KiYe aBi| Follow @someuser| | ON| @someuser,4146993339,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-08-13T06:05:23.000Z,764342062451949568,764342062451949568,AAYEGI HAR PAR TUJY MERI #YAAD @someuser @someuser http://someurl #sad #bollywood #melody @someuser @someuser,728476231448940544,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-13T04:32:14.000Z,764318622760202240,764318622760202240,-| Sunnoooo!!!| !!..Kia Tm Bhii Yaad Krty Ho Hamen Iss Tarah..?| .| !!...Musalsal Chal Rahi Ho Saans Jis Tarah...| #Sad| #UrduPoetry| #SadPoetry,753212512309506049,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-13T04:22:06.000Z,764316071298002944,764316071298002944,Tum Pe Guzre Gi To Tum Bhi Jan Jao Gay| Ali Hasan| Jab Koi Apna Yad Na Kare To Kitni Takleef Hoti Hai| #best #urdu #sad #poetry,731103194411978752,hi,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 3, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-08-12T21:21:39.000Z,764210263360876544,764210263360876544,Kisiko gaali bhi nahi de skte. #sad http://someurl,831167088,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-12T12:59:55.000Z,764083995353034753,764083995353034753,Lo bhaiyya.. ab yeh North Korea waale bhi humari lene lage hai. #Ind #Rio2016  #sad http://someurl,60524269,hi,everyone,#sad,"[{'type': 'quoted', 'id': '763975064039530496'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-08-12T12:46:56.000Z,764080731354042368,764080731354042368,इससे पहले की मोहब्बत मुझे मार दे... मैंने...अपने अंदर के मोहब्बत को मार दिया...| #sad #missingher,482179904,hi,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",Twitter for Android,2016-08-12T05:20:08.000Z,763968290494435330,763968290494435330,Even chak de India mein bhi World Cup jeete the. Medal Wahan bhi nahi mila. #Sad,1313449196,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-08-11T17:30:51.000Z,763789790944919552,763789790944919552,"Tum Kuch To Nibha Jate, Aakhir Ko Mohabbat Thi,,*| | @someuser| | HumNe To Aqeedat Mein, Lehja Bhi Nahi Badla..!!| | #Sad| #UrduShairi",2959114322,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-08-11T14:36:37.000Z,763745944034807814,763745944034807814,"Tum Kuch To Nibha Jate,Aakhir Mohabbat Thi,,*| | HumNe To Aqeedat Mein, Lehja Bhi Nahi Badla..!!| #Sad| #UrduShaiRi| By: Muddasir Ali",3245303755,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-11T14:06:08.000Z,763738274036932608,763738274036932608,Ek k baad Ek fail hote ja raha hai.#sad cmon india fight.i hope That koi toh padak layega. #jaiHind #IND #Olympics #RioOlympics #rio2016,1398503114,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-08-11T14:03:20.000Z,763737566612828161,763737566612828161,".| | Zard Roo Chaand, LarazTy Huwy Taary Lekar...*| -| BaBar Bro.| -| RaaT AAyi Hai Mery Gham Main Izaafaa Karny...*| .| #ALaM| #SaD NiGHT",714780107320213504,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-10T19:17:51.000Z,763454333073690624,763454333073690624,Kbhi kbhi rona...muskurane se jyada easy hota h . #sad #shri http://someurl,749220037563715584,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-08-10T19:10:02.000Z,763452363000643584,763452363000643584,Jab sey Para Hai Teri NigahoN sey Wasta.| | Aati Nahi Hy NeeNd sitaroN sey Poch Lo.| #sad Raja,3240377879,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",twitterfeed,2016-08-10T18:03:59.000Z,763435743817506817,763435743817506817,#Sad Poetry# Mujh pe tawajjoh hai sari aafaat ki..  By:Abdul Hafeez,2279887802,hi,everyone,#sad,,,
"{'retweet_count': 3, 'reply_count': 0, 'like_count': 12, 'quote_count': 0}",Twitter for Android,2016-08-10T09:27:23.000Z,763305735577014272,763305735577014272,.| | Kesay Aayen gay Thumari Mehfil Main Hum....???| | Tumhara sub pe Mehrban hona Hum se dekha Nahin jata..!!| .| | .| #UrduPoetry| #UrduShairi| #SaD,516750238,hi,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-10T04:12:48.000Z,763226567371808769,763226567371808769,"हमारे हाथों की लकीरें न बदल पायी,| खुश नसीबों से बहोत हाथ मिलाये हमने !!| | #sad",2916592338,hi,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-08-09T20:05:30.000Z,763103934277758976,763103934277758976,L2RTs. beauty ki koi kadar nahi hai #sad,831167088,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",twitterfeed,2016-08-09T18:40:13.000Z,763082472477171712,763082472477171712,#Sad Poetry# Jis tarah log khasaaray main bohat sochte hain..  By:Abdul Hafeez,2279887802,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-09T14:36:32.000Z,763021148011372547,763021148011372547,#Sad aaj neend nhi ayegi mujha http://someurl,718734954696351744,hi,everyone,#sad,"[{'type': 'quoted', 'id': '763020078849880064'}]",,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-08-09T14:02:10.000Z,763012496915652608,763012496915652608,Isi liye sailaab aa rhy hein. Ye dukhi aatmaein hi humein marwaey gi.  #jokes #lame #sad http://someurl,762980399828049920,hi,everyone,#sad,"[{'type': 'quoted', 'id': '758348460038975489'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-08-09T13:55:39.000Z,763010859861966848,763010859861966848,: Teri yaad ne kiya hai nidhaal itna..| | NabZ chalTi hai To Dukhti Hai Kalaaii mEri...| | #SadSalman| #Sad Poetry,3311549046,hi,everyone,#sad,,,
"{'retweet_count': 17, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}",TweetDeck,2016-08-09T10:28:04.000Z,762958618580791297,762958618580791297,Main Nai Auna - Hardeep Grewal (2016) http://someurl #Punjabi #Sad #Song,708329757511852032,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-08-09T09:47:31.000Z,762948412711047168,762948412711047168,ShiKweY T0 Y0un KarTe H0..| -| -| Jese SirF MEre Hi H0..| -| #nice| #sad| #best| #heart| #touching| #Poetry| #Saaju_SMK,752758262072737792,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-08T19:32:54.000Z,762733343469400064,762733343469400064,Aaj Daaru ni mila #Sad,3293172505,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-08-08T18:49:50.000Z,762722503928213504,762722503928213504,Haryana Sarkar Zameen Dene Bethi Hai Par Sasura Koi Medal Toh Laye | #Sad,585569365,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-08-08T17:27:00.000Z,762701658975375360,762701658975375360,Saja Hai Mosam Kisi Ki Mehak Se Aaj| | Lagta Hai Raat| ki Hawaein Us K Lab Choom K Aai Hain| | #BEST| #NICE| #SAD| &| #GOODPOETRY| BY| #Saaju_SMK,752758262072737792,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-08-08T17:26:50.000Z,762701617552515072,762701617552515072,Itnaa Kuch H0 Raha Hai| Is Duniya Main..?| | Kya....?| Tum Mery Nahi H0 Sakty..?| | #SaDShaiRi| K LiYe| | Follow @someuser| | ON| @someuser,4146993339,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-08T16:30:16.000Z,762687380113518592,762687380113518592,"Pta hai 1960 aur 2016 me kya fark hai ? pehle 1 marta tha . 100 rotay thy , ab 100 marte hain 1 b nahi rota| #Quetta| #Sad😞",720400227643961344,hi,everyone,#sad,,,
"{'retweet_count': 10, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",Twitter for iPhone,2016-08-08T16:25:02.000Z,762686063198494724,762686063198494724,Bajirao Mastani dekhkar ek baat clear ho gayi ki Aadmi duniya se lad sakta hai par Apne ghar ke logon se nahi!! #Sad,2243705821,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-08-08T14:28:40.000Z,762656779146760192,762656779146760192,Hum sab ka sath dete dete | Khud akele reh jate h | #sad,2610380942,hi,everyone,#sad,,,
"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-08T14:04:45.000Z,762650762040250368,762650762040250368,"पक्के घरों ने नींद भी आँखों की छीन ली ,| कच्चे घरों में रात को हम जागते न थे ll| | #sad",2916592338,hi,everyone,#sad,,,
"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-08T14:04:06.000Z,762650599116660736,762650599116660736,इतनी लहू-लुहान तो पहले फ़ज़ा न थी| शायद हमारी आँखों में अब ज़ख़्म हो गए ....| | #sad,2916592338,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-08T10:31:52.000Z,762597188207861760,762597188207861760,"Hosh jaata nahin raha lekin,| Jab woh ata hai tab nahin ata.....#sad #urdu #poetry",1319628890,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-08-08T08:19:16.000Z,762563818958495744,762563818958495744,ACHA DOST B DUSHMAN BAN JATA HY  @someuser http://someurl #Saathi #Nadeemshravan #sameer #Dosti #song #Classic #Sad #Melody,728476231448940544,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-08-08T07:26:39.000Z,762550576294998020,762550171276193793,@someuser @someuser @someuser @someuser sir amity aaye or pta nahi chla hamain #Sad 😢,3189363451,hi,everyone,#sad,"[{'type': 'replied_to', 'id': '762550171276193793'}]",31348594,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-08-07T18:46:23.000Z,762359249317933056,762263657690566656,@someuser insaniyaat khatam ho gayi hai... aur insan ka insaniyat se koi rishta nhi hai..... #sad,2730540831,hi,everyone,#sad,"[{'type': 'replied_to', 'id': '762263657690566656'}]",470885782,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",twitterfeed,2016-08-07T14:17:04.000Z,762291473266057221,762291473266057221,#Sad Poetry# Kuch to hawa bhi sard thi kuch tha tera khayal bhi..  By:Abdul Hafeez,2279887802,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-08-07T03:36:53.000Z,762130366996054016,762130366996054016,-| -| Samajh K| Maal_e_GhaneMaT| Mujh Ko...| | Teri YaaDon Ne Be_PanaaH LooTa| He.....!| | #SaDshairY,1940400306,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",twitterfeed,2016-08-06T21:44:02.000Z,762041568123432960,762041568123432960,#Sad Poetry# Aj tak jo bhi hua us ko bhool jana hai..  By:Abdul Hafeez,2279887802,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter SMS,2016-08-06T15:15:27.000Z,761943775727984640,761943775727984640,"DukH Ny SukH ka SaaNs Liya H| | KaaSH kOi Phir YaaD Na AaYe,| | #LovEHit| #SaDShaiRi| K LiYe Abi Follow KreN| | Follow| @someuser| | ON| @someuser",2466494402,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-08-06T14:32:14.000Z,761932902460379137,761932902460379137,-| | kisi k aek aansoo se hazaron dil tarapte hen| | kisi ka umar-bhar ka rona yuhen bekar jata he| | #urdu #sad #poetry| | humza shahbaz,944615082,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-08-06T02:47:56.000Z,761755657112477696,761755657112477696,AB Kis Ka ATiBar Karun IS DunYa MeiN.*| |   *.N.*| | AaNSon Hi Apni AanKH Ka JaB Apna Na HoWa.*| -| #SaD Poetry| #NicePOeTrY| | G0OD MORNING,1531419726,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter SMS,2016-08-06T01:54:53.000Z,761742309578932224,761742309578932224,!!!.AB Kis Ka ATiBar Karun IS DunYa MeiN.!!!| | !!!.AaNSon Hi Apni AanKH Ka JaB Apna Na HoWa.!!!| -| #SaD Poetry| #NicePOeTrY| | G0OD MORNING,1619678796,hi,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",Twitter for Android,2016-08-05T20:57:41.000Z,761667515131060224,761667515131060224,Phir jin k dilon pey mohar lag gye unka kya housakta hai #sad,743885635174473728,hi,everyone,#sad,,,
"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-08-05T18:49:17.000Z,761635201445396480,761635201445396480,बादलों ने आज सितारों का दामन थामा....या मेरा सितारा ही मेरी आँखों से ओझल हो गया।।। :( #sad @someuser @someuser,115287937,hi,everyone,#sad,,,
