source,conversation_id,author_id,text,geo,reply_settings,created_at,id,public_metrics,lang,search_query,referenced_tweets,in_reply_to_user_id
Instagram,813030579478282240,108773757,Muitas coisas p fazer... cansamos... #tksgod #family #happy... http://someurl,,everyone,2016-12-25T14:36:10.000Z,813030579478282240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,813030123729518592,40759771,Feliz Natal hahahaha #manequimchallenge #navidad #christmas #friends #happy @ Parque Ambiental... http://someurl,"{'place_id': '062364f1745605a7', 'coordinates': {'type': 'Point', 'coordinates': [-50.15508095, -25.09444362]}}",everyone,2016-12-25T14:34:21.000Z,813030123729518592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,813029856187445248,117497418,Festivo! 😁🙃 #sunday #funday #happy #goodmorning #instaphoto #instamoment #sweethome #onbed... http://someurl,"{'place_id': '0083e91b64f919f4', 'coordinates': {'type': 'Point', 'coordinates': [-76.25, 3.5833]}}",everyone,2016-12-25T14:33:17.000Z,813029856187445248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#happy,,
IFTTT,813027321523408897,160600484,El meu amoret... #love #cute #adorable #instalove #photooftheday #happy #girl #smile #fa... http://someurl http://someurl,,everyone,2016-12-25T14:23:13.000Z,813027321523408897,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,813025334895529984,107823206,Natal e ter a familia reunida . #family #natal2016 #happy | 🎅🎆🎄🎇🎉🎊🎉 http://someurl,,everyone,2016-12-25T14:15:19.000Z,813025334895529984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Facebook,813020686079946752,2383575566,pedroguedesoficialCoisas mais boas❤🌲#happy #cristmas #kidshavefun| http://someurl http://someurl,,everyone,2016-12-25T13:56:51.000Z,813020686079946752,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#happy,,
Instagram,813020633047203842,1229799096,amor que não se mede.. 🎄🎅❤ #merrychristmas #love #l4l #like4like #likes #happy #vibes #instagood... http://someurl,"{'place_id': 'd9d978b087a92583', 'coordinates': {'type': 'Point', 'coordinates': [-43.94701657, -19.81883698]}}",everyone,2016-12-25T13:56:38.000Z,813020633047203842,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Twitter for iPhone,813019978974789632,63863595,Que neste dia celebremos a vida. Que possamos viver as maravilhas que o Dus tem para nós quando vivemos em obediência! #happy #Hanukkah,{'place_id': 'd72d6120fa87f754'},everyone,2016-12-25T13:54:02.000Z,813019978974789632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,813018417338941440,58819544,Mais um natal do seu lado! 🎄😍 #xmas #christmas #family #fiancé #friend #partner #love #happy... http://someurl,,everyone,2016-12-25T13:47:50.000Z,813018417338941440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,813018208433274880,3656534549,✩ Feliz Natal com minha fofura e mini diva ✩ | | #merrychristmaseve #natal #jesus #happy... http://someurl,,everyone,2016-12-25T13:47:00.000Z,813018208433274880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,813017286542000129,70135528,A pausa pra selfie 🌞👙| .| .| .| .| .| .| #summer #sol #instasave #instagood #instalike #happy #piscina... http://someurl,"{'place_id': '47c309670e5d2331', 'coordinates': {'type': 'Point', 'coordinates': [-44.2469, -19.4658]}}",everyone,2016-12-25T13:43:20.000Z,813017286542000129,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,813016663822106624,2421952256,.🔔🎅Merry Xmas🎄🌟| #クリスマス #yui #enjoyed #Happy😆 http://someurl,,everyone,2016-12-25T13:40:52.000Z,813016663822106624,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",in,#happy,,
Instagram,813016134446288896,134868570,"Passear com o dog pode? #feliznatal #bomdia #lhasaapso #stevendog #happy #like @ Diadema, Sao Paulo http://someurl","{'place_id': '792ce72d0ea47349', 'coordinates': {'type': 'Point', 'coordinates': [-46.6106, -23.6861]}}",everyone,2016-12-25T13:38:46.000Z,813016134446288896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,813015923858767872,55759176,Feliz Natal! 🎄🎅😍💕| .| .| #feliznatal #merrychristmas #christmastime #christmas #happy #familia... http://someurl,,everyone,2016-12-25T13:37:56.000Z,813015923858767872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
IFTTT,813015242825408512,48293286,Feliz #diadenavidad 🛍🎁 #winter #travelgram #tourism #cool #happy #quote #amazing #view #lo... http://someurl http://someurl,,everyone,2016-12-25T13:35:13.000Z,813015242825408512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#happy,,
Facebook,813015013212516353,2827598439,Não quer OK tô sabendo o porquê| #solteiro #love #perfecto #happy #hahaha #ferias #day #youtuber #c http://someurl,,everyone,2016-12-25T13:34:18.000Z,813015013212516353,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,813012498530140160,1166963472,Ela une todas as coisas  🎵#juba #girl #flawless #happy #marrychristmas #holyday #smile #xo @ Rio... http://someurl,"{'place_id': '97bcdfca1a2dca59', 'coordinates': {'type': 'Point', 'coordinates': [-43.17986794, -22.91000096]}}",everyone,2016-12-25T13:24:19.000Z,813012498530140160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#happy,,
Instagram,813011663704170496,843601579,#christmas #smile #happy #happykid #present #cadeau #instagood #dream #love#cute #baby... http://someurl,,everyone,2016-12-25T13:21:00.000Z,813011663704170496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,#happy,,
Instagram,813009483970514944,67204370,Um pouco de estudo... #groove #drumming #drummerboy #drum #drummer #batera #vivaamusica #happy... http://someurl,,everyone,2016-12-25T13:12:20.000Z,813009483970514944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#happy,,
Instagram,813007860544045060,32918556,Ama Bolinha ❤️#familia #family #happy  #sleep #sleeping eyes  #fashiongram #fashion #fashionista... http://someurl,"{'place_id': 'e2e743f3f58bd158', 'coordinates': {'type': 'Point', 'coordinates': [-46.43106961, -24.01475784]}}",everyone,2016-12-25T13:05:53.000Z,813007860544045060,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,813007415851397120,32918556,Adorei Família Rizzo ❤️#familia #family #happy  #sleep #sleeping eyes  #fashiongram #fashion... http://someurl,"{'place_id': 'e2e743f3f58bd158', 'coordinates': {'type': 'Point', 'coordinates': [-46.43106961, -24.01475784]}}",everyone,2016-12-25T13:04:07.000Z,813007415851397120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,813006916741795840,32918556,Desfilando com o modelito que ganhou da Vó ❤️#familia #family #happy  #sleep #sleeping eyes... http://someurl,"{'place_id': 'e2e743f3f58bd158', 'coordinates': {'type': 'Point', 'coordinates': [-46.43106961, -24.01475784]}}",everyone,2016-12-25T13:02:08.000Z,813006916741795840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,813003175770882049,583459520,"E o astro Rei chegou com tudo.| Vamos de piscina.| #sun #family #happy @ Santa Inês, Bahia, Brazil http://someurl",,everyone,2016-12-25T12:47:16.000Z,813003175770882049,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,813002978462466048,85136079,Bora dar Feliz Natal pra mamãe.. | #BomDia #GoodMorning ##Happy #Nerd #Geek #Gaymer #Gamer... http://someurl,,everyone,2016-12-25T12:46:29.000Z,813002978462466048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#happy,,
Twitter for iPhone,813001437844115456,3726471313,#Happy Merry Xmas| #WAVES🎄✨| # 12 25❄ http://someurl,,everyone,2016-12-25T12:40:22.000Z,813001437844115456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 28, 'quote_count': 0}",in,#happy,,
Instagram,812999150476337152,546984552,"Familia Linda, Feliz Natal 🎅🎅!! #MerryXmas #Family #happy #FelizNatal http://someurl",,everyone,2016-12-25T12:31:16.000Z,812999150476337152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812996620824539137,75669012,Eu amo #snorkel ! #snorkelling #Búzios #descanso #enjoy #happy #Brazil  Eu e karla_andressapires... http://someurl,"{'place_id': '4d5364cb09439a1f', 'coordinates': {'type': 'Point', 'coordinates': [-41.8833, -22.75]}}",everyone,2016-12-25T12:21:13.000Z,812996620824539137,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812996356239343616,66778932,Noite de Natal  deliciosa. Feliz Natal a todos. #happy http://someurl,,everyone,2016-12-25T12:20:10.000Z,812996356239343616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
RD Station,812992760898879488,788430811229986816,FELIZ NATAL ♥ #tekarts #lacosesolucoes #dezembro #Natal #christmas #love #happy http://someurl,,everyone,2016-12-25T12:05:53.000Z,812992760898879488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Twitter for iPhone,812992393985269760,728469380,✨🌲Merry X-Mas 🌲✨#merrychristmas #happychristmas #festive #winter #happy #ig_mood #twitpic #holidays #festiveseason #xmastree #christmas #rt http://someurl,,everyone,2016-12-25T12:04:26.000Z,812992393985269760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",in,#happy,,
Instagram,812988907495137280,45411584,Te amo Lu #hermanos #brothers #Romina #newbaby #itsagirl #happy #amor http://someurl,,everyone,2016-12-25T11:50:34.000Z,812988907495137280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",es,#happy,,
Instagram,812986926802341889,12879972,"Como eu fui um bom menino, Papai noel me visitou 😀😀😀🎅🎅🎅🎄🎄🎄😇😇😇😘😘❤❤❤❤❤❤❤❤#happy #natal2016... http://someurl",,everyone,2016-12-25T11:42:42.000Z,812986926802341889,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812986687416598528,63492762,Feliz Natal! 😊💋 #Natal #Christmas #Happy #Lights http://someurl,,everyone,2016-12-25T11:41:45.000Z,812986687416598528,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812986086423138304,12879972,#natal2016 #mairiporã #familia #love #sun #happy 😎😎😎🍺🍺🍺 @ Condomínio Baía Branca http://someurl,{'place_id': '1672d83ec40c4f05'},everyone,2016-12-25T11:39:22.000Z,812986086423138304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812984242342739968,742426282131083264,"Feliz Natal 🌲🎅🙏| #Jesuscristo #happy #Natal  #familia #paz #amor #União #solidariedade @ Goiânia,... http://someurl",,everyone,2016-12-25T11:32:02.000Z,812984242342739968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812982377404366849,218695616,"#happy #christmas #🎄🎁 #Jesus #nasceu #🎅🏻🎁 #saude #paz #np @ Rio de Janeiro, Brazil http://someurl","{'place_id': '97bcdfca1a2dca59', 'coordinates': {'type': 'Point', 'coordinates': [-43.17986794, -22.91000096]}}",everyone,2016-12-25T11:24:37.000Z,812982377404366849,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812980601758289921,804403103529369600,"Ceia dos Incluídos #meumelhornatal🎄  #happy #marrychristmas #feliznatalatodos @ Arpoador, Rio De... http://someurl",,everyone,2016-12-25T11:17:34.000Z,812980601758289921,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812980326423232514,49822849,Aniversário começando na suíça!!!!! #birthday #happy #feliz #gaycouple #basel @ Basel Altstadt http://someurl,"{'place_id': 'bbf6c74e4f26f23d', 'coordinates': {'type': 'Point', 'coordinates': [7.58243035, 47.5569675]}}",everyone,2016-12-25T11:16:28.000Z,812980326423232514,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Twitter for iPhone,812970718967328768,33156593,#happy ce que vous voulez !!!,,everyone,2016-12-25T10:38:18.000Z,812970718967328768,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",fr,#happy,,
Instagram,812965650771623936,41429974,Essa foi uma noite de alegria família e destruição na cozinha! Teve bão!| #happy #familia... http://someurl,,everyone,2016-12-25T10:18:09.000Z,812965650771623936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812963932575039488,269432682,Bom dia 🌞😃☀️ | Um Feliz Natal 🎄🎁🎅🏼 #summer #verao #marychristmas #blassed #happy @ Praia de... http://someurl,"{'place_id': 'fa49a89d18bf9c99', 'coordinates': {'type': 'Point', 'coordinates': [-45.72778685, -23.76908763]}}",everyone,2016-12-25T10:11:20.000Z,812963932575039488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812954454177812480,49894862,The Naibahos #family #christmas #merrychristmas #happy #life http://someurl,,everyone,2016-12-25T09:33:40.000Z,812954454177812480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#happy,,
Instagram,812953100252250112,16711218,"É tempo de perdoar, é tempo de ter fé num mundo melhor.. #BeHappy #Happy #InstaHappy #InstaMe... http://someurl","{'place_id': '23299615a880d29d', 'coordinates': {'type': 'Point', 'coordinates': [-44.26061885, -2.51864286]}}",everyone,2016-12-25T09:28:17.000Z,812953100252250112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812950091246039041,788696029277204480,Merry xmas 😊😊😊😊😊#ryoviva #ครีมกันแดดผสมบีบี #bbcomplete #sunscreen #happy #merry #xmas http://someurl,,everyone,2016-12-25T09:16:20.000Z,812950091246039041,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",in,#happy,,
Facebook,812947970400387074,61202425,Celebrando #navidad. #happy,,everyone,2016-12-25T09:07:54.000Z,812947970400387074,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
IFTTT,812947047284436992,782119042526117888,Jamaica | #followmyjourney #estherquelle #follow @someusertography  #happylife #happylifestyle #happy #insta... http://someurl,,everyone,2016-12-25T09:04:14.000Z,812947047284436992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",lv,#happy,,
Instagram,812943685826514944,266079468,Navidades 2016.| | #Puebla #Loves_Puebla #Loves_Mexico #IgersPuebla #IgersMexico #Happy... http://someurl,"{'place_id': '0ac8a42f23e8f736', 'coordinates': {'type': 'Point', 'coordinates': [-98.19295579, 19.03982629]}}",everyone,2016-12-25T08:50:53.000Z,812943685826514944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812942582485426176,192944075,⛄️🎄Merry Xmas 🎄☃| @someuser | | #merrychristmas #happy http://someurl,,everyone,2016-12-25T08:46:30.000Z,812942582485426176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",in,#happy,,
Twitter for Android,812937481645621248,3632632943,"Explotaaaaa, #happy #fest",,everyone,2016-12-25T08:26:13.000Z,812937481645621248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",pt,#happy,,
Instagram,812933098513928192,253218236,💜💜 te amo 💜💜 #happy #smile #love #phothooftheday #lovely #lively #xmas #merrychristmas... http://someurl,,everyone,2016-12-25T08:08:48.000Z,812933098513928192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#happy,,
Instagram,812929560148733952,476182959,Esse aqui Victor é #enjoado hein kk #Mete #Banca  com decarvalho_m  😎☝#Happy #God #Life @ Bar do... http://someurl,,everyone,2016-12-25T07:54:45.000Z,812929560148733952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Linkis: turn sharing into growth,812921914700271619,117473706,Moreiras | #family #happy #life @ Olaria Do Nino http://someurl,"{'place_id': '32e64dedd065063f', 'coordinates': {'type': 'Point', 'coordinates': [-46.79948326, -23.57505811]}}",everyone,2016-12-25T07:24:22.000Z,812921914700271619,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812918838656454656,172023607,Puro AMOR <3 #LaUnaParaLaOtra #Love #Mom #Happy #Kiss #24 #Diciembre #2016 #Family http://someurl,,everyone,2016-12-25T07:12:09.000Z,812918838656454656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#happy,,
Twitter for Android,812909017714593792,77604764,Parabens #Jesus pelo seu dia. Tmj abraços #happy #bdayJesus #merrychristmas,,everyone,2016-12-25T06:33:07.000Z,812909017714593792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Twitter for Android,812903957022392321,3379050624,Listooo| #Navidad #noche #regalos #abrazos #besos #happy #selfies #johnniewalker #Coca-Cola #tamales #sexy #guapo #massexyquenunca http://someurl,,everyone,2016-12-25T06:13:01.000Z,812903957022392321,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812898140940627968,237686051,Merry XMas 🎁 #merrychristmas #happy #gift #illustration #art #digitalpainting http://someurl,,everyone,2016-12-25T05:49:54.000Z,812898140940627968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",in,#happy,,
Instagram,812898104198463493,113422753,Feliz Navidark! 🎁🎅☃️🌲😇| | #instalike #santiaguinas #santiagodechile #happy #cute #outfit... http://someurl,,everyone,2016-12-25T05:49:45.000Z,812898104198463493,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812897947658625025,3271658292,Lezzzz go! 👒| #sundayoff #christmasday #happy 😇😊 http://someurl,,everyone,2016-12-25T05:49:08.000Z,812897947658625025,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812895362012721152,89426331,Natal as melhores! 🎄 #happy #love #likeforlike #merrychristmas @ Condominio Recanto dos Rouxinois http://someurl,"{'place_id': '97bcdfca1a2dca59', 'coordinates': {'type': 'Point', 'coordinates': [-43.36038955, -22.84115674]}}",everyone,2016-12-25T05:38:51.000Z,812895362012721152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812893911597387776,283735546,Feliz Navi.... comilona!!! =)| | #FelizNavidad #merrychristmas #christmas #enjoy #happy #food... http://someurl,,everyone,2016-12-25T05:33:06.000Z,812893911597387776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812892284962344960,1348203260,Te adoro 💘 #inshot #girls #cute #summer #blur #sun #happy #fun #dog #hair #beach #hot #cool... http://someurl,,everyone,2016-12-25T05:26:38.000Z,812892284962344960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#happy,,
Instagram,812889393576996866,179582836,"#feliznatal #Familia #jesus #happy #smile😊 @ São Paulo, Brazil http://someurl","{'place_id': '68e019afec7d0ba5', 'coordinates': {'type': 'Point', 'coordinates': [-46.6333, -23.55]}}",everyone,2016-12-25T05:15:08.000Z,812889393576996866,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812887817172959232,154570516,#christmas #Family #Happy #selfie #Beautiful #smile @ Guasimos... http://someurl,,everyone,2016-12-25T05:08:52.000Z,812887817172959232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Twitter for Android,812887633890136064,2839177676,#Happy Christamas http://someurl,,everyone,2016-12-25T05:08:09.000Z,812887633890136064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",et,#happy,,
Instagram,812886468234510340,463403586,"Feliz Natal!!!  #feliznatal #merryxmas🎄 #girlswholikegirls #happiness #happy @ Resende, Rio de... http://someurl",,everyone,2016-12-25T05:03:31.000Z,812886468234510340,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812885905140776960,135529046,Tentando seduzir novamente nesse Natal! 2 bjs 😘#dj #djlife #christmas #happy @ Avenida Boa Viagem http://someurl,"{'place_id': 'f207b85be9f1513e', 'coordinates': {'type': 'Point', 'coordinates': [-34.89956424, -8.12681724]}}",everyone,2016-12-25T05:01:17.000Z,812885905140776960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#happy,,
Instagram,812885280671862784,2455465302,FELIZ NATAL MEU QUERIDO E AMADO BRASIL| AMIGOS E FAMILIARES QUE MORAM EN BRASIL | 😍😍🎄🎅🎄🎅🎄| | #Happy... http://someurl,"{'place_id': 'f0e33fe60c95b490', 'coordinates': {'type': 'Point', 'coordinates': [-53.0, -11.0]}}",everyone,2016-12-25T04:58:48.000Z,812885280671862784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812884953457364992,51275717,Isso sim é um FELIZ Natal! #espontanea #paparazzi #feliiz #happy #FelizNatal http://someurl,,everyone,2016-12-25T04:57:30.000Z,812884953457364992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812882517871259649,59369705,Essa família eh muito unida!!! Feliz Natal!! 😍😘  #happy #merrychristimans #natal #felizNatal... http://someurl,,everyone,2016-12-25T04:47:49.000Z,812882517871259649,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812881750690926593,61923932,Espírito natalino! Muito amor! 🎅❤ #love #happy #merrychristmas http://someurl,,everyone,2016-12-25T04:44:46.000Z,812881750690926593,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812881750120656896,3232181343,Natal? Nada pra fazer? Faça algo produtivo!! 😂😂 #haha #hahaha #merrychristmas #feliznatal #happy... http://someurl,,everyone,2016-12-25T04:44:46.000Z,812881750120656896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812880725338832897,3892667836,"Porque meu lugar é lá, entre os astros.| | #marrychristmas #happy... http://someurl",,everyone,2016-12-25T04:40:42.000Z,812880725338832897,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812880348463779840,1923687834,Feliz feliz navidad 🎄🎄🎄#christmas #happy #family #time #instaselfie #selfie #xmas #xmastree... http://someurl,,everyone,2016-12-25T04:39:12.000Z,812880348463779840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#happy,,
Instagram,812879589332676609,709929156025384961,"Família Araujo em peso, Feliz Natal ❤️❤️❤️ #merrychristmas #natal #familia #happy @ São Paulo,... http://someurl","{'place_id': '68e019afec7d0ba5', 'coordinates': {'type': 'Point', 'coordinates': [-46.6333, -23.55]}}",everyone,2016-12-25T04:36:11.000Z,812879589332676609,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812877143726260224,2223470006,"vamo beber, porque amar tá difícil... 😎🎄🇺🇸 #JackDaniels #usa #merrychristmas #happy @ Fairfield,... http://someurl","{'place_id': '01205ca7701fe20e', 'coordinates': {'type': 'Point', 'coordinates': [-73.2642, 41.1411]}}",everyone,2016-12-25T04:26:28.000Z,812877143726260224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812876629269708800,276025624,Feliz Natal!  Feliz Navidad!  | | #travel #trip #happy #moment #photo #photography #photoofday... http://someurl,"{'place_id': '97bcdfca1a2dca59', 'coordinates': {'type': 'Point', 'coordinates': [-43.17055556, -22.96]}}",everyone,2016-12-25T04:24:25.000Z,812876629269708800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#happy,,
Instagram,812876508339507200,91213805,🙏🎄🥂 Feliz Natal! | #friends #freedom #merrychristmas #feliznatal #papainoel #love #life #happy... http://someurl,,everyone,2016-12-25T04:23:56.000Z,812876508339507200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812876500764598272,1327574420,Minha família linda que amo mais que tudo. ❤️❤️❤️#happy #family... http://someurl,,everyone,2016-12-25T04:23:54.000Z,812876500764598272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812876032432898048,31026468,MERRY CHRISTMAS 🎅🏻🎄❤ #XmasTime #Family #Beach #Love #Life #Blessed #Happy @ Condomínio Atlântida... http://someurl,"{'place_id': 'de4bc1d84e97a75b', 'coordinates': {'type': 'Point', 'coordinates': [-50.0180746, -29.7668665]}}",everyone,2016-12-25T04:22:03.000Z,812876032432898048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812875567238246401,57139829,Lindão ❤❤❤ #principe #natal #christmas #happy #love #december... http://someurl,,everyone,2016-12-25T04:20:12.000Z,812875567238246401,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812873867433623553,1969185216,E quem me tirou no amigo secreto 😂😍 Sobrinha Tio ama. | | #inshot #happy #smile #follow4follow... http://someurl,"{'place_id': '68e019afec7d0ba5', 'coordinates': {'type': 'Point', 'coordinates': [-46.6333, -23.55]}}",everyone,2016-12-25T04:13:27.000Z,812873867433623553,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",pt,#happy,,
Instagram,812873490898571264,791935021720363009,Feliz natal gentee #happy #cristmas #natal #feliznatal #tumblrgirl http://someurl,,everyone,2016-12-25T04:11:57.000Z,812873490898571264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#happy,,
Instagram,812872889753956352,76721486,Chegou o Natal 🙌🎅🎁🎄😘| #merrychristmas #family #me #Natal #happy #vovó #mano #saturday #nigth @someuser http://someurl,,everyone,2016-12-25T04:09:34.000Z,812872889753956352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#happy,,
