public_metrics,created_at,id,text,reply_settings,conversation_id,source,author_id,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T14:07:57.000Z,814473031154221057,"Some of #us call it #coincidence / #luck , I call it #great #merit & #karma.| | #cause & #effect| #Buddha| #ThursdayThought | #FridayFeeling http://someurl",everyone,814473031154221057,Twitter for Android,795093543949770756,en,#great,,"[{'type': 'quoted', 'id': '814357688557531136'}]",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T14:07:47.000Z,814472989416820736,#LifeIsShort. So its best to work towards being #great instead being #mediocre. Dont waste your #precious #time.,everyone,814472989416820736,Twitter for iPhone,187695275,en,#great,{'place_id': 'a8cce6f748edf3b0'},,
"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-29T14:06:36.000Z,814472691398877184,#great discussions on driving #innovation in #clinicaltrials with #CTRP and #Site-LessCRO in Israel @someuser @someuser http://someurl,everyone,814472691398877184,Twitter for iPhone,103099697,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T14:02:39.000Z,814471695620829186,#Great acts are made up of small deeds. -Lao Tzu http://someurl,everyone,814471695620829186,CiteBright,122170454,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T14:01:27.000Z,814471395715354624,The #best is #yet to #come #2017 tx #god for a great #year #everyone have a #great #safe... http://someurl,everyone,814471395715354624,Instagram,87762811,en,#great,"{'place_id': '468bfe7c705fbc37', 'coordinates': {'type': 'Point', 'coordinates': [-73.5413, 41.0744]}}",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T13:55:17.000Z,814469842631794688,#Persian #King #Cyrus the #Great issued the first ever decree on #human rights. http://someurl,everyone,814469842631794688,The Social Jukebox,19199743,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T13:54:21.000Z,814469607155232769,Play Starburst at Betfair and get 200% extra fre up to £100 #great http://someurl http://someurl,everyone,814469607155232769,_free_bet_king_,797132887044800512,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T13:46:32.000Z,814467640928378880,@someuser @someuser Gun Shot out of Ribbons and Bows. His epic battles with the great Kelso remain in my mind forever.#GREAT!,everyone,814355734163058688,Twitter Web Client,58488701,en,#great,,"[{'type': 'replied_to', 'id': '814355734163058688'}]",2820488035
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T13:46:17.000Z,814467576650756101,#Great Day to be alive and to be an American! New Day coming in 3 weeks.,everyone,814467576650756101,Twitter Web Client,4072484955,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T13:44:40.000Z,814467173125124097,#great sex without intercourse live video sex free http://someurl,everyone,814467173125124097,Twitter Web Client,449793312,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T13:43:21.000Z,814466840478875649,Great day <3 #great http://someurl,everyone,814466840478875649,Twitter for iPhone,787299521764089857,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T13:42:29.000Z,814466622903767040,So Ive lost two pieces of jewellery because | Joe flushed my industrial bar down the toilet | And my mum put my belly bar on the fire | #great,everyone,814466622903767040,Twitter for iPhone,1244234306,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T13:42:14.000Z,814466557430657024,free porn black dicks #great porn tube sites http://someurl,everyone,814466557430657024,Twitter Web Client,266430654,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T13:33:46.000Z,814464427181441024,Gm everyone! Be #great and #grateful today! But also be #compassionate in everything you do!... http://someurl,everyone,814464427181441024,Instagram,524453192,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T13:25:11.000Z,814462268465410049,"If you need something new, just visit us!| #haircut #beard #men #great #hairstyle #NYC| http://someurl http://someurl",everyone,814462268465410049,Hootsuite,378697365,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T13:23:05.000Z,814461741186871296,Our #Great writer http://someurl,everyone,814461741186871296,Twitter Web Client,2786249846,en,#great,,"[{'type': 'quoted', 'id': '812653572349431808'}]",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T13:18:08.000Z,814460496040620032,#Wishing an #amazing #day and 💝 #many #great #things to #come to a #wonderful #person. #happy... http://someurl,everyone,814460496040620032,Instagram,767124894,en,#great,"{'place_id': '433606e43d277178', 'coordinates': {'type': 'Point', 'coordinates': [80.11146759, 13.06570559]}}",,
"{'retweet_count': 3, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",2016-12-29T13:17:40.000Z,814460375097872384,#Rouh #great # musicvideo#dont miss it#👍🏻👍🏻 http://someurl,everyone,814460375097872384,Twitter for iPhone,510381912,en,#great,,"[{'type': 'quoted', 'id': '814395893390733312'}]",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T13:13:34.000Z,814459344179892225,#great #idea I #like to #share and #support from #heart. Ines http://someurl,everyone,814459344179892225,Twitter Web Client,801420418347364352,en,#great,,"[{'type': 'quoted', 'id': '814160025455304709'}]",
"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T13:12:30.000Z,814459078160355328,@someuser An #inspirational journey of overcoming #great ods http://someurl #asmsg #survivor #iartg @someuser,everyone,814459078160355328,Twitter Web Client,543678549,en,#great,{'place_id': '011add077f4d2da3'},,4125685891
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T13:10:35.000Z,814458594045394944,@someuser @someuser @someuser we will be cheering on 40 MPs after GE. Decades of #selfservingtoryMPs #toryelectionfraud #great,everyone,814023545554669568,Twitter for iPhone,4612803917,en,#great,{'place_id': '264723c38a7b35c1'},"[{'type': 'replied_to', 'id': '814457238408622080'}]",2870848881
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T13:09:14.000Z,814458256529702912,#great squirts pussy melayu http://someurl,everyone,814458256529702912,Twitter Web Client,741365829829287936,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T13:08:57.000Z,814458183439810560,The late #great @someuser now playing....rip ♥️,everyone,814458183439810560,Twitter for iPad,217055251,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T13:06:54.000Z,814457667133599745,@someuser An #inspirational journey of overcoming #great offs http://someurl #asmsg #surviror #iamtg @someuser,everyone,814457667133599745,Twitter Web Client,543678549,en,#great,{'place_id': '011add077f4d2da3'},,771136856
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T13:06:05.000Z,814457461784641537,pussy vagina #great office sex http://someurl,everyone,814457461784641537,Twitter Web Client,109384236,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T13:04:17.000Z,814457010360041473,Dont #wait to be #great .... do it #now.| Check out http://someurl  on how to do that!... http://someurl,everyone,814457010360041473,Instagram,37718737,en,#great,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-29T13:00:52.000Z,814456147650506753,@someuser An #inspirational journey og overcoming #great odds http://someurl #asmsg #survivor #iartg @someuser,everyone,814456147650506753,Twitter Web Client,543678549,en,#great,{'place_id': '011add077f4d2da3'},,2285519352
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:59:20.000Z,814455764488253441,"Why Husk & Honey Granola? Because of the #great taste and #optimum nutrition presenting as a classic, high quality #granola 👌🏼 http://someurl",everyone,814455764488253441,Twitter for iPhone,2716537716,en,#great,{'place_id': '3bc1b6cfd27ef7f6'},,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:58:57.000Z,814455666400034817,#goodmorning just a #reminder you are #destined to do #great #things in #life Just #believe and... http://someurl,everyone,814455666400034817,Instagram,59535660,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:58:41.000Z,814455601824731136,Its ok to fail as long as you grow while doing it.... You were created to be #great .. so be... http://someurl,everyone,814455601824731136,Instagram,1455407886,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:56:49.000Z,814455131039219712,May maraming #super #amazing #awesome #perfect #excellent #great #verygood #good #nice... http://someurl,everyone,814455131039219712,Instagram,559255490,tl,#great,"{'place_id': '01b763b150004405', 'coordinates': {'type': 'Point', 'coordinates': [125.49788902, 7.01608633]}}",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:55:11.000Z,814454718483271680,setting up a porn website #great dane having sex http://someurl,everyone,814454718483271680,Twitter Web Client,230555861,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:49:00.000Z,814453163717750785,porn oral sex #great porn movie names http://someurl,everyone,814453163717750785,Twitter Web Client,34138275,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:42:50.000Z,814451609942061057,http://someurl why is it @someuser reminds me of Hugh Grant 😂😂 #great guys ❤️,everyone,814451609942061057,Twitter for iPhone,696749018186121216,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:39:52.000Z,814450863104294912,🌞🌝😂 Here comes the tough love. #ToughLove| What are your #thoughts on this article?| I thought it was #great. Some... http://someurl,everyone,814450863104294912,Facebook,3277554450,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-29T12:39:05.000Z,814450668488589312,@someuser #Great Reporting😙✌#At canot place Delhi⛺on #NoteBandi  #I never seen this type of lady reporter😍#lv uu lot.carry on dear✌👍🙏,everyone,814450668488589312,Twitter for Android,712996503338373120,en,#great,,,101215084
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:36:58.000Z,814450135249944576,@someuser An #inspirational journey of overcoming #great odds http://someurl #asmsg #survivor @someuser,everyone,814450135249944576,Twitter Web Client,543678549,en,#great,{'place_id': '011add077f4d2da3'},,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:35:03.000Z,814449652128956417,#great buisness cards maidu dental,everyone,814449652128956417,Twitter Web Client,78417105,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:33:49.000Z,814449343260479489,One of the states best pure shooters! #Great young man http://someurl,everyone,814449343260479489,Twitter for iPhone,1651675225,en,#great,{'place_id': '5635c19c2b5078d1'},"[{'type': 'quoted', 'id': '814316011902078976'}]",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:32:57.000Z,814449123092996096,mom teaching son porn #great nude teens http://someurl,everyone,814449123092996096,Twitter Web Client,355905802,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:32:43.000Z,814449066239213569,#great naked girls xxx hula skirt http://someurl,everyone,814449066239213569,Twitter Web Client,321562111,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:32:23.000Z,814448981749223424,"(EDP 24):#Police appeal to trace wanted man in #Great Yarmouth with links to Kings Lynn, Lowestoft and Beccles.. http://someurl",everyone,814448981749223424,Newsoneplace To Twitter,3534222021,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:31:00.000Z,814448631046610945,(◕^^◕) @someuser #Great! #GOD #Bless U!| scorpio| #FollowProfits| followback| ⌚29/12/2016 19:30:56 ⌛4652 http://someurl,everyone,814448631046610945,healtyprofzopss,90520349,en,#great,,"[{'type': 'quoted', 'id': '814448535013769216'}]",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",2016-12-29T12:29:30.000Z,814448256554037248,The kind people @someuser consider asked our #drummer Bram about his favourite records of #2016 #great #list - http://someurl http://someurl,everyone,814448256554037248,TweetDeck,3872873123,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:29:03.000Z,814448141407813636,@someuser #Great watching #,everyone,814446817580564481,Twitter for iPhone,710076631331835904,en,#great,,"[{'type': 'replied_to', 'id': '814446817580564481'}]",997539450
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:28:20.000Z,814447962512392192,pron teen miss word #great sex photo http://someurl,everyone,814447962512392192,Twitter Web Client,541263565,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:28:14.000Z,814447937090686976,Thankew @someuser  for 3rd #SHKM #Great #Leader | #ShaukatKhanumKarachi,everyone,814447937090686976,Twitter Web Client,3507050419,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:23:06.000Z,814446646054555648,MUGA Pitch Funding in Great Bavington #MUGA #Sports #Facility #Grants #Great #Bavington http://someurl,everyone,814446646054555648,erased7134794,752836789728059392,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:20:22.000Z,814445955193839616,"#luckyme to have such #great #friends in my #life ... They mean #everything to me! So #sweet,... http://someurl",everyone,814445955193839616,Instagram,293442626,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:20:10.000Z,814445905281695744,"Teamwork, simply stated, it is less me and more we.#GREAT",everyone,814445905281695744,Twitter for iPhone,95476826,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:17:41.000Z,814445283350376448,xxxpron full sex movie finland #great sexual intercourse http://someurl,everyone,814445283350376448,Twitter Web Client,382128453,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:16:38.000Z,814445018752552961,When you meet #great #people like #comrade| Moshood All you #see is #motivation #inspiration... http://someurl,everyone,814445018752552961,Instagram,3430375845,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:14:50.000Z,814444566657044480,this year ranks right there with 1980 for me. this election is the best thing to happen to america since that one. THIS WAS #GREAT http://someurl,everyone,814444566657044480,Twitter Web Client,278757283,en,#great,,"[{'type': 'quoted', 'id': '814443890040336384'}]",
"{'retweet_count': 1, 'reply_count': 3, 'like_count': 4, 'quote_count': 0}",2016-12-29T12:14:03.000Z,814444368862056448,2nd hole par 3 in @someuser 135 yards! @someuser @someuser !#great par 3#old style#natural http://someurl,everyone,814444368862056448,Twitter for Android,94317278,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:13:39.000Z,814444267028578304,Never give up! Failure and rejection are only the first step to succeeding. -Jim Valvano #GREAT,everyone,814444267028578304,Twitter for iPhone,95476826,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:12:49.000Z,814444056126324736,secret saturday porn #great movie nude scenes http://someurl,everyone,814444056126324736,Twitter Web Client,3252124977,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:08:43.000Z,814443025489391616,#thnx guys #for #teaching me #great #lessons of #life in #2016..| #stay #blessed| #happy #2017 @someuser http://someurl,everyone,814443025489391616,Instagram,3436071914,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:07:22.000Z,814442686249738240,@someuser @someuser #get shan.... Sema speech neenga sonathu ellam crt #great proud of U,everyone,814442686249738240,Twitter for Android,2778068622,en,#great,,,137944740
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:07:13.000Z,814442648186535936,Hi and #Goodmorning #twitter have a #great day! With @someuser and #facebook http://someurl,everyone,814442648186535936,Dynamic Tweets,507569734,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:05:36.000Z,814442241787887617,Thanks to our #top followers| @someuser| @someuser| #Great to connect,everyone,814442241787887617,Twitter Web Client,3170731873,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:00:52.000Z,814441050790105088,Jay Cutler the best of al times.| | Sports 🔩🏊⚽🏃🏆💪| #providan #healthy #fun #run #great #api #whey #protein #gym #icesi http://someurl,everyone,814441050790105088,Facebook,2406083841,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:00:32.000Z,814440966312628224,So I need 2 new pairs of frames £49 later #great#not 🤓🤓,everyone,814440966312628224,Twitter for iPhone,360810089,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T12:00:32.000Z,814440963808563200,-#Looking for somewhere to have #lunch? We have #loads of #tasty #options from our #traditional #great #British... http://someurl,everyone,814440963808563200,Facebook,383983217,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T11:53:28.000Z,814439185771855873,#great big pussy mother pornos http://someurl,everyone,814439185771855873,Twitter Web Client,1748837660,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T11:51:15.000Z,814438629913350144,What did otto rasch do in the great war? We found the answers for you! http://someurl #rasch #great,everyone,814438629913350144,looking for an answer?,2985383571,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T11:50:40.000Z,814438484802998272,Have a #great #beach day in #Florida http://someurl,everyone,814438484802998272,Twitter Web App,626068449,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T11:47:51.000Z,814437773205766146,#ipacpictures to a #great #man @someuser the #photography #lord #oracle #extraordinary... http://someurl,everyone,814437773205766146,Instagram,3549608835,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-29T11:47:44.000Z,814437745942818817,Cant wait to enjoy my Spicy Shrimp & Korean Rice Cakes and Seared Chicken & Couscous from Blue Apron. Listen to VOW for a #great #deal,everyone,814437745942818817,Twitter Web Client,637328248,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T11:47:05.000Z,814437581630951424,#Great British Bake Offs Edd Kimber reveals how to make 11 classic treats for under £3 #Great #British #Bake ... http://someurl,everyone,814437581630951424,Zazoom Ultima ora,231726084,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-29T11:45:51.000Z,814437271030132736,#Torino is a #great #city to #be http://someurl,everyone,814437271030132736,Twitter Web Client,882336560,en,#great,,"[{'type': 'quoted', 'id': '814433550548291584'}]",
"{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2016-12-29T11:45:45.000Z,814437245939687424,160 vehicles stopped in Pinjarra this morning for RBTs. All negative #great result #dontdrinkanddrive,everyone,814437245939687424,Twitter for iPhone,2616601976,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T11:39:10.000Z,814435589143625728,#great booty how to download free porn clips http://someurl,everyone,814435589143625728,Twitter Web Client,523551941,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T11:38:43.000Z,814435473649111040,The #revival of a #great #power house - 25 Dec 2016 http://someurl| #Tsemtulku| #Shugden| #DalaiLama| #TibetanBuddhism| #Tibet| #China,everyone,814435473649111040,Twitter Web Client,41227533,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T11:36:21.000Z,814434880415272961,#great sex couples pornotube 8 http://someurl,everyone,814434880415272961,Twitter Web Client,404310906,pt,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T11:34:35.000Z,814434437370966016,What a #great transformation using our #NLighten products http://someurl #09163742262 #NWorld #Koreanmade http://someurl,everyone,814434437370966016,Tweet Jukebox,3316049610,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T11:33:33.000Z,814434176078376961,sexy muscle girls nude #great free sex videos http://someurl,everyone,814434176078376961,Twitter Web Client,4840671394,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T11:26:18.000Z,814432351128322048,3 d porno #great sex in bed http://someurl,everyone,814432351128322048,Twitter Web Client,117217071,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-29T11:22:28.000Z,814431385654034432,A big #Thanks to @someuser for #following us...| #Great #businesses think alike! http://someurl,everyone,814431385654034432,Twitter for Android,787275830745530368,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T11:21:00.000Z,814431016311996416,#great booty amy smart road trip sex http://someurl,everyone,814431016311996416,Twitter Web Client,537486926,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T11:17:06.000Z,814430036522471425,#great free sex videos very wide pussy http://someurl,everyone,814430036522471425,Twitter Web Client,52530436,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T11:08:02.000Z,814427754443710464,#great balls of fire sex scene short porno videos http://someurl,everyone,814427754443710464,Twitter Web Client,281020096,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T11:06:43.000Z,814427421235679232,#great amateur blowjobs over fifty nude http://someurl,everyone,814427421235679232,Twitter Web Client,751918340097110017,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T11:02:53.000Z,814426457556586496,@someuser Yes Please this would be fantastic #A #Great #Film,everyone,814410698654683136,Twitter for Android,2922520635,en,#great,,"[{'type': 'replied_to', 'id': '814410698654683136'}]",2287131817
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T11:01:52.000Z,814426200147894272,how to fake squirting #great fucking video http://someurl,everyone,814426200147894272,Twitter Web Client,312383998,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T11:01:19.000Z,814426062130069506,@someuser its in a over hanging cavern thingy Ma bob #great explaination,everyone,814416578359922688,Twitter for iPhone,3304073923,en,#great,,"[{'type': 'replied_to', 'id': '814423034786217984'}]",1350849408
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T11:01:04.000Z,814426002403262464,History. #History #NYC #Great #Politics #Learn #Grace #Peace #Facts #wakeup #truth #yes http://someurl,everyone,814426002403262464,Facebook,459942182,en,#great,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",2016-12-29T11:00:38.000Z,814425890008526848,A #great school in a low income neighborhood is a #GameChanger! | .@someuser .@someuser | .@someuser #PHLed | http://someurl,everyone,814425890008526848,Twitter for Android,244706917,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T11:00:01.000Z,814425737138700288,"If you wanna do something great, start doing even the smallest things.| #MThoughts #great #do #start",everyone,814425737138700288,TweetDeck,182356897,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T10:58:46.000Z,814425421601091584,⛄Its important to me that I should be free to express myself.🌠  #quotes #Great #HappyNewYear... http://someurl,everyone,814425421601091584,Instagram,1032219272,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T10:54:27.000Z,814424335393951744,Boom #truth #greatest #great #memes #meme #quotes #quote #dream #daydreamer #dreams #hiphop... http://someurl,everyone,814424335393951744,Instagram,2598956851,en,#great,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-29T10:52:03.000Z,814423732961714177,@someuser x @someuser BMT (Big Money Talk) Out Now Via YouTube 🎹🎤💯🔥🏆🌊😎| #great #artist... http://someurl,everyone,814423732961714177,Instagram,191928823,en,#great,,,343672378
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T10:51:57.000Z,814423704977473536,#great dane sex video free adult cartoon pictures http://someurl,everyone,814423704977473536,Twitter Web Client,2239092508,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T10:51:06.000Z,814423491269324801,#great free porn games sexy school http://someurl,everyone,814423491269324801,Twitter Web Client,344987256,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T10:50:09.000Z,814423251766153216,#great porn star names great porn movie http://someurl,everyone,814423251766153216,Twitter Web Client,304996175,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T10:50:00.000Z,814423213501464576,movies sexual intercourse #great sexual intercourse http://someurl,everyone,814423213501464576,Twitter Web Client,353893196,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T10:49:20.000Z,814423047264489472,#great free porn site lila mccann nude http://someurl,everyone,814423047264489472,Twitter Web Client,2824275349,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T10:48:51.000Z,814422925164085248,#great balls of fire sex scene free porn videos boys food http://someurl,everyone,814422925164085248,Twitter Web Client,48164064,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-29T10:48:22.000Z,814422804145836032,http://someurl | Farewell to two of my favorite singers. You played your roles well.  #great #music #miss #you @someuser,everyone,814422804145836032,The Social Jukebox,133769431,en,#great,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T10:44:45.000Z,814421896079015936,in which position we sex with virgin #great hot sex http://someurl,everyone,814421896079015936,Twitter Web Client,3252124977,en,#great,,,
