reply_settings,lang,conversation_id,author_id,public_metrics,id,text,source,created_at,search_query,geo,referenced_tweets,in_reply_to_user_id
everyone,es,584998375164141568,1588528927,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",584998375164141568,Pata fun......#happy #wonderful #awesome #cool #hopeful #lovely....♥♥♥♥♥♥| ♥♥♥♥♥♥♥♥♥♥| ♥♥♥♥♥♥♥♥♥♥.,Facebook,2015-04-06T08:37:36.000Z,#hopeful,,,
everyone,es,584881796698910720,149279434,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",584881796698910720,a trabajar con la agenda de la semana... #focused #hopeful,Twitter for iPhone,2015-04-06T00:54:21.000Z,#hopeful,,,
everyone,es,584778786270388224,165355562,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",584778786270388224,Esta vida que siempre florece... :) #hopeful @ Alcublas http://someurl,Instagram,2015-04-05T18:05:01.000Z,#hopeful,"{'place_id': '9343a79165a9bb5f', 'coordinates': {'type': 'Point', 'coordinates': [-0.7, 39.8]}}",,
everyone,es,583718901671825408,607586563,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",583718901671825408,Derrochando dinero. | #comosufro #change #purple #hairstyle #hopeful #onenonly http://someurl,Instagram,2015-04-02T19:53:25.000Z,#hopeful,,,
everyone,es,583560106085720065,99860119,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",583560106085720065,"Acabo de ver Into the wild y pues nada, aquí melancólico recordando.| | #Hopeful =)",Twitter Web Client,2015-04-02T09:22:25.000Z,#hopeful,,,
everyone,es,583478392235892737,293066875,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",583478392235892737,#easter #happy #hopeful #blessed #love #family #tuesday #justliving 🎈 @ Ave. España http://someurl,Instagram,2015-04-02T03:57:43.000Z,#hopeful,,,
everyone,es,582945195722854400,421683277,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",582945195722854400,#hopeful | A. Enstein http://someurl,Instagram,2015-03-31T16:38:59.000Z,#hopeful,,,
everyone,es,582944120441712640,421683277,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",582944120441712640,#hopeful | B. Marley http://someurl,Instagram,2015-03-31T16:34:43.000Z,#hopeful,,,
everyone,es,582943362388348928,421683277,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",582943362388348928,#hopeful | C. Guevara http://someurl,Instagram,2015-03-31T16:31:42.000Z,#hopeful,,,
everyone,es,582940087979257857,421683277,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",582940087979257857,#hopeful | Maradona http://someurl,Instagram,2015-03-31T16:18:42.000Z,#hopeful,,,
everyone,es,582771494222090240,320985312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",582771494222090240,Hoy comencé una nueva etapa que espero sea una de las mejores decisiones de mi vida. ❤ #hopeful #voleibol,Twitter for Android,2015-03-31T05:08:46.000Z,#hopeful,,,
everyone,es,581971649265856513,325186929,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",581971649265856513,Las primeras palabras que encuentras te describen.| Yo vi...| #Strong #hopeful #proud | Genius http://someurl,Twitter for iPhone,2015-03-29T00:10:28.000Z,#hopeful,,,
everyone,es,581451281836990464,59891658,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",581451281836990464,7 dias! #hopeful,Twitter for Android,2015-03-27T13:42:43.000Z,#hopeful,,,
everyone,es,581449256378109952,104244604,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",581449256378109952,#happy #calm #smiley #hopeful #grateful #thankful !Gracias Dios!!!,Twitter for iPhone,2015-03-27T13:34:40.000Z,#hopeful,,,
everyone,es,581263529778483200,59891658,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",581263529778483200,8 dias! #hopeful,Twitter for Android,2015-03-27T01:16:39.000Z,#hopeful,,,
everyone,es,580744263023095808,2703251850,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",580744263023095808,#RDChile saludos a todas Las bambinas de Chile! Pongan #hopeful de @someuser,Twitter for Windows Phone,2015-03-25T14:53:16.000Z,#hopeful,,,
everyone,it,580496131689451520,2598094968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",580496131689451520,La speranza di una vita migliore é una droga potentissima 👊❤️✌️| #best #life #drug #hopeful #JohnGreen | #SearchingForAlaska,Twitter for iPhone,2015-03-24T22:27:17.000Z,#hopeful,,,
everyone,es,580467901825716224,3033690970,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",580467901825716224,Potential #presidential #hopeful #John #Kasich #visits #NH #John #Kasich #JohnKasich http://someurl |F,dlvr.it,2015-03-24T20:35:07.000Z,#hopeful,,,
everyone,es,580463897758535680,3033690970,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",580463897758535680,Potential #presidential #hopeful #John #Kasich #visits #NH #John #Kasich # #JohnKasich http://someurl |PP http://someurl,dlvr.it,2015-03-24T20:19:12.000Z,#hopeful,,,
everyone,es,579756910674612224,69197984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",579756910674612224,Happy Sunday!! Dominguito. 💋 Perseverancia. Constancia. Esperanza. #blessed #hopeful #love #YOLO... http://someurl,Instagram,2015-03-22T21:29:53.000Z,#hopeful,,,
everyone,es,578942549563432960,165355562,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",578942549563432960,Que la parte buena de la vida pase despacito...  #hopeful @ Parque Natural La Albufera http://someurl,Instagram,2015-03-20T15:33:54.000Z,#hopeful,"{'place_id': '071a52d3a927a1b8', 'coordinates': {'type': 'Point', 'coordinates': [-0.36871873, 39.45139336]}}",,
everyone,es,578721048788484096,234613102,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",578721048788484096,"En muchos momentos de la vida, el silencio es la respuesta mas sabia... #yellow #hopeful #someday... http://someurl",Instagram,2015-03-20T00:53:44.000Z,#hopeful,,,
everyone,es,578517317115494400,108093617,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",578517317115494400,"Chain reaction Day, #happy #grateful  #hopeful, hoy me siento agradecido  con Dios y la Vida por... http://someurl",Instagram,2015-03-19T11:24:11.000Z,#hopeful,,,
everyone,es,578355440293011456,357880526,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",578355440293011456,La VOLUNTAD de Dios no te llevará donde su GRACIA no te puede sostener. #Hopeful #Grateful... http://someurl,Instagram,2015-03-19T00:40:56.000Z,#hopeful,,,
everyone,es,578216836745007104,397698779,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",578216836745007104,La esperanza una ayuda para mirar hacia adelante a través del dolor y la dificultad...#hopeful http://someurl,Twitter for iPhone,2015-03-18T15:30:11.000Z,#hopeful,"{'place_id': '0105a80417c159b4', 'coordinates': {'type': 'Point', 'coordinates': [-74.80048813, 10.99471799]}}",,
everyone,es,578173049188564992,140130290,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",578173049188564992,#hopeful Dios es cirujano excelencia! #Dioslopuedetodo http://someurl,Instagram,2015-03-18T12:36:11.000Z,#hopeful,,,
everyone,es,578171563452817408,3091529650,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",578171563452817408,"“Lo imposible no existe para una mujer, solo le toma tiempo conseguirlo.” — Carolina Herrera.” #GM #WORK #Hopeful #... http://someurl",IFTTT,2015-03-18T12:30:17.000Z,#hopeful,,,
everyone,es,578020578260606976,342584170,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",578020578260606976,Hay momentos en que quisieras descansar en un abrazo pero la vida te obliga a seguir siendo Tú el hombro! #sad #hopeful,Twitter for iPhone,2015-03-18T02:30:19.000Z,#hopeful,,,
everyone,es,576767913169842176,85410162,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",576767913169842176,A mi no me hagas sentir Especial hazme sentir Único... 💜| #Love? #Hopeful #SomeDay #HopeToHave,Twitter for Android,2015-03-14T15:32:40.000Z,#hopeful,,,
everyone,es,576152153980567553,1267669476,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",576152153980567553,Con el nuevo peque de la familia :3 #happy #dreamer #sleep #Family #hopeful #fun #moments #cat #day http://someurl,Instagram,2015-03-12T22:45:52.000Z,#hopeful,,,
everyone,es,576022633034076161,144446912,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",576022633034076161,Sir McCartney nos da esperanza @someuser sigamos y dejemos atrás la oscuridad #together #Hopeful http://someurl,iOS,2015-03-12T14:11:12.000Z,#hopeful,,,
everyone,es,575931145633808385,629312450,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",575931145633808385,Simplemente hay que esperar a que la vida te sonría #hopeful,Twitter for Android,2015-03-12T08:07:40.000Z,#hopeful,,,
everyone,es,575617133561970688,255493236,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",575617133561970688,Un poquito más feliz!! Sii!! #wecan #hopeful,Twitter for iPhone,2015-03-11T11:19:53.000Z,#hopeful,,,
everyone,es,574951078048849921,165871700,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",574951078048849921,Soñé que conocí a Pep Guardiola...espero que eso sea una buena señal. #hopeful #thinkpositive,Twitter for Android,2015-03-09T15:13:13.000Z,#hopeful,,,
everyone,es,574308433484234753,2340491185,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",574308433484234753,Y de repente nuevamente el color del sol en mis ojos despues de tantas nubes grises.. | 😌 #hopeful,Twitter for iPhone,2015-03-07T20:39:35.000Z,#hopeful,,,
everyone,es,573610017963835393,54017917,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",573610017963835393,#shoes #green Pensando verde! #hopeful @ Starbucks Coffee Copacabana http://someurl,Instagram,2015-03-05T22:24:20.000Z,#hopeful,"{'place_id': '97bcdfca1a2dca59', 'coordinates': {'type': 'Point', 'coordinates': [-43.19091925, -22.97837084]}}",,
everyone,es,571499318806499328,2986498774,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",571499318806499328,al final estoy metida dentro! http://someurl #hopeful #suicidegirls #hopefulsuicidefirls #samvonduniya #sam @someuser,Twitter Web Client,2015-02-28T02:37:10.000Z,#hopeful,,,
everyone,es,571339288996147200,525627024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",571339288996147200,"Cuando se cierra una puerta, se abre una ventana #hopeful",Twitter for Windows Phone,2015-02-27T16:01:16.000Z,#hopeful,,,
everyone,es,571106636963536896,41735745,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",571106636963536896,"Último día de antibiótico, último día de alucinaciones y malestar. 😅 🙏 #hopeful #plisvirgencitaplis",Twitter for iPhone,2015-02-27T00:36:47.000Z,#hopeful,,,
everyone,es,569589756771876864,191630230,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",569589756771876864,yo tengo la esperanza de q algun dia llegara mi Más... i hope that! #optimistic #hopeful,Twitter Web Client,2015-02-22T20:09:15.000Z,#hopeful,,,
everyone,es,569326717275406337,179278279,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",569326717275406337,"Ni la primera ni la ultima vez que todo desaparece sin un adiós, desconcierto, intriga, dolor todo con el tiempo se olvida. #Hopeful",Twitter for iPhone,2015-02-22T02:44:01.000Z,#hopeful,,,
everyone,es,569188326617563136,782689909,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",569188326617563136,"Lo más importante, no confirmó bailando #Hopeful",Twitter for Android,2015-02-21T17:34:06.000Z,#hopeful,,,
everyone,es,568435637218643968,1236082898,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",568435637218643968,Feliz año nuevo de la cabra de madera 🐑 ;) #prosperity #happiness #hopeful #strong #oportunities http://someurl,Instagram,2015-02-19T15:43:11.000Z,#hopeful,,,
everyone,es,568022178286972928,69366541,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",568022178286972928,A ponerle color a este día gris... ;) #hopeful,Twitter for Android,2015-02-18T12:20:15.000Z,#hopeful,,,
everyone,es,567853969193766912,340039978,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",567853969193766912,"Confiar y Esperar, esa es la clave ! 💫💎 #Strong  #hopeful  #blessed #PapáDiosConmigo... http://someurl",Instagram,2015-02-18T01:11:51.000Z,#hopeful,,,
everyone,es,567795798860394498,391019847,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",567795798860394498,#hopeful #tommorowwillbeabetterday @ Tel Aviv http://someurl,Instagram,2015-02-17T21:20:42.000Z,#hopeful,,,
everyone,es,567541870897541120,457499224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",567541870897541120,"Gracias por todo su apoyo, se les quiere mucho!!! #bless #hopeful #thankful #thank #god #style #fashion #models... http://someurl",Facebook,2015-02-17T04:31:41.000Z,#hopeful,,,
everyone,es,567541854481420291,457499224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",567541854481420291,"Gracias por todo su apoyo, se les quiere mucho!!! #bless #hopeful #thankful #thank #god #style... http://someurl",Instagram,2015-02-17T04:31:37.000Z,#hopeful,,,
everyone,es,567324049471057921,316153471,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",567324049471057921,Última semana de laburo! Feliz? Ansioso? Triste? Decepcionado? #HOPEFUL,Twitter for iPhone,2015-02-16T14:06:08.000Z,#hopeful,"{'place_id': '01087f69071d020f', 'coordinates': {'type': 'Point', 'coordinates': [-89.15648003, 13.69258118]}}",,
everyone,es,566286653090590720,70892772,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",566286653090590720,"Lo mejor está por llegar, no lo se, solo lo presiento! ☺️ #Hopeful",TweetDeck,2015-02-13T17:23:53.000Z,#hopeful,,,
everyone,es,565256849705172995,404487085,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",565256849705172995,Este sábado... | Estén atentos....| Imagen 1| #spoiler #14 #febrero #hopeful #God http://someurl,Instagram,2015-02-10T21:11:49.000Z,#hopeful,,,
everyone,es,564523377709576192,2456660060,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",564523377709576192,La vida sigue| | #tired #hopeful http://someurl,Instagram,2015-02-08T20:37:16.000Z,#hopeful,,,
everyone,es,564307346508513280,61197254,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",564307346508513280,Las cosas pasan porque tienen que pasar... Pero la vida nos sigue sorprendiendo cada día #hopeful,Twitter for Windows Phone,2015-02-08T06:18:50.000Z,#hopeful,,,
everyone,da,564085986011779073,288514224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",564085986011779073,ISIS #Hostage #KaylaJean Muellers #Family #Hopeful  http://someurl #February072015 #Shes http://someurl,Go247News,2015-02-07T15:39:13.000Z,#hopeful,,,
everyone,es,563098378830364672,222802060,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",563098378830364672,Ojala que todo salga bien #Hopeful,Twitter Web Client,2015-02-04T22:14:50.000Z,#hopeful,,,
everyone,es,562888153506521089,2616138609,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",562888153506521089,Como explicar que mi búsqueda contigo se acabó... #inspirationalquotes #hopeful,Twitter for Android,2015-02-04T08:19:28.000Z,#hopeful,,,
everyone,es,562682746557190144,72325746,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",562682746557190144,Valdes | Valencia Jones Rojo Shaw| Blind Herrera| Januzaj Rooney Di Maria| Falcao| | #hopeful,Twitter for iPhone,2015-02-03T18:43:15.000Z,#hopeful,,,
everyone,es,562613644878692352,149026638,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",562613644878692352,un mes juntos #DonVértigo y yo 😖😩 y lo que pudiera faltar #OMG #stillsick #fail #epicfail #hopeful 🙏 http://someurl,Instagram,2015-02-03T14:08:40.000Z,#hopeful,,,
everyone,es,562110127139205122,58284870,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",562110127139205122,"Justo cuando más lo necesitaba, sonó esa canción. #hopeful",Twitter Web Client,2015-02-02T04:47:52.000Z,#hopeful,,,
everyone,es,561805652725862400,238852750,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",561805652725862400,Lo único que queda después de un casting es esperar que te llamen y creer en ti!..Trabajando mi paciencia..Please ya!! #hopeful #thankful,Twitter for iPhone,2015-02-01T08:38:00.000Z,#hopeful,,,
everyone,es,561024770452770817,615892776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",561024770452770817,"#Hopeful Cada Cosa en Su Momento, cada momento en su lugar... / Quique Neira / Un Amor (2014): http://someurl",Twitter for Android,2015-01-30T04:55:03.000Z,#hopeful,,,
everyone,es,560942232266866689,161852402,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",560942232266866689,Confío plenamente en ti Señor 🙏 #Hopeful,Twitter for iPhone,2015-01-29T23:27:04.000Z,#hopeful,,,
everyone,es,560467434470408193,105888793,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",560467434470408193,Mi clase de programación se pondrá más interesante... #Hopeful 😭,Twitter for iPhone,2015-01-28T16:00:24.000Z,#hopeful,,,
everyone,es,559968675835674624,2477965532,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",559968675835674624,"#Envoy #hopeful #for #release #of #hostage, #pilot #held #by #ISIS: A Japanese envoy in... http://someurl",Google,2015-01-27T06:58:30.000Z,#hopeful,,,
everyone,es,559718566061408256,287724714,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",559718566061408256,so true! :) #optimistic #hopeful #inlove @ Duqueza Ville http://someurl,Instagram,2015-01-26T14:24:39.000Z,#hopeful,"{'coordinates': {'type': 'Point', 'coordinates': [120.94177812, 14.76074012]}, 'place_id': '00b952d0145272ef'}",,
everyone,es,559558288480538625,320339320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",559559714652966912,@someuser colombia!!!! #hopeful,Twitter for iPhone,2015-01-26T03:53:26.000Z,#hopeful,,"[{'type': 'replied_to', 'id': '559558288480538625'}]",51943000
everyone,es,559476036338208768,915534908,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",559476036338208768,Viva Syriza #anotherworldispossible #change #socialist #proud #hopeful #Grecia2015 http://someurl,Twitter for iPhone,2015-01-25T22:20:56.000Z,#hopeful,,,
everyone,es,558314351770492928,241749417,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",558314351770492928,Recuperate pronto rodilla #skatelife #skateordie #sad #hopeful :/,Twitter Web App,2015-01-22T17:24:49.000Z,#hopeful,,,
everyone,es,557843341686345728,369117155,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",557843341686345728,🌙🌌La Esperanza del que ve llover bajo un cielo despejado💫 ...  #Dark #Night #new #day #moon #hopeful. http://someurl,Instagram,2015-01-21T10:13:11.000Z,#hopeful,,,
everyone,es,557587703307710464,2820338110,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",557587703307710464,Sufrir bullying y saber afrontarlo con una canción que describa tu historia... no muchos tienen el valor de hacer algo así. #Hopeful #YesIAm,Twitter Web Client,2015-01-20T17:17:22.000Z,#hopeful,,,
everyone,es,557586509499756544,574837358,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",557586509499756544,Y si lo malo se repite saca tu energia positiva y quese quite!! #Hopeful http://someurl,Instagram,2015-01-20T17:12:37.000Z,#hopeful,,,
everyone,es,557445281814695937,1689702476,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",557445281814695937,"Sé que no es fácil, pero está bien, solo estate lleno de esperanza. #hopeful",Twitter Web Client,2015-01-20T07:51:26.000Z,#hopeful,,,
everyone,es,557149180523970560,61197254,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",557149180523970560,"Nueva etapa, nuevos amigos, nueva rutina.... #Hopeful",Twitter for Windows Phone,2015-01-19T12:14:50.000Z,#hopeful,,,
everyone,es,557121524922986496,2477965532,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",557121524922986496,"#China #hopeful #of #further #cooperation #with #Sri #Lanka, #despite #project #r ...: China... http://someurl",Google,2015-01-19T10:24:57.000Z,#hopeful,,,
everyone,es,557014081174274050,199908918,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",557014081174274050,Mi mantra para este 2015: Un día a la vez. #Believe #Hopeful http://someurl,Instagram,2015-01-19T03:18:00.000Z,#hopeful,,,
everyone,es,555848846194909184,2477965532,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",555848846194909184,#Iranian #Official #Hopeful #For #Nuke #Deal: GENEVA — An Iranian negotiator has expressed... http://someurl,Google,2015-01-15T22:07:46.000Z,#hopeful,,,
everyone,es,555563417206288387,894521077,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",555563417206288387,Creer y tener Fe en tus Sueños no tiene precio.| Por q hay otros q simplemente no creen y se derrumban sin haber empezado. #Dreamsn #Hopeful,Twitter Web Client,2015-01-15T03:13:35.000Z,#hopeful,,,
everyone,es,555480098858876928,173165151,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",555480098858876928,Quiero un Muñeco Chiquiitoo :( #hopeful,Twitter Web Client,2015-01-14T21:42:30.000Z,#hopeful,,,
everyone,es,555357111727579136,70426139,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",555357111727579136,Aquí con la novedad de que la galleta dice... #fortuna #amor #hopeful http://someurl,Instagram,2015-01-14T13:33:48.000Z,#hopeful,,,
everyone,es,555212682144788480,136430349,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",555212682144788480,"Mañana será un día inolvidable. En el hueco de su mano, su cálida misericordia me sostiene #Hopeful #Faithful",Twitter for Android,2015-01-14T03:59:53.000Z,#hopeful,,,
everyone,es,554670814185160704,195080486,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",554670814185160704,Iré al #CostaPark la próxima semana y ojalá no me de un paro con la arritmia que tengo. #Hopeful,Twitter for Android,2015-01-12T16:06:42.000Z,#hopeful,,,
everyone,fr,553752466098241537,1003422050,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",553752466098241537,#hopeful#patient ❤️✌️🌻💛 http://someurl,Instagram,2015-01-10T03:17:30.000Z,#hopeful,,,
everyone,es,553327343557963776,79887266,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",553327343557963776,Ojala se den las cosas🙏🙏 #hopeful,Twitter for iPhone,2015-01-08T23:08:13.000Z,#hopeful,,,
everyone,es,553031052059750400,135346247,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",553031052059750400,Dicen que el verde simboliza la esperanza. Me gusta el verde :D| #Feeling #Hopeful #grateful #blessed http://someurl,Instagram,2015-01-08T03:30:52.000Z,#hopeful,,,
everyone,es,552885113399156736,1223226481,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",552885113399156736,#sinfiltros #pic #ink  #miercoles #hopeful | No dormir bien y tener está cara de zueño  a esta hora... http://someurl,Instagram,2015-01-07T17:50:57.000Z,#hopeful,,,
everyone,es,552856773024292865,1031625374,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",552856773024292865,"Hi IG💁 •Caer Es Permitido, Pero Levantarse Es Obligatorio #NewLife  #ThanksGod #Hopeful 🙌😇🙏 @ Alma... http://someurl",Instagram,2015-01-07T15:58:20.000Z,#hopeful,,,
everyone,es,552658302484905984,101362844,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",552658302484905984,"La felicidad esta dentro de uno, no al lado de nadie  #marilynmonroe  #hopeful http://someurl",Instagram,2015-01-07T02:49:41.000Z,#hopeful,,,
everyone,es,552511937054273537,382333262,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",552511937054273537,📷 #happy #hopeful #positive #beard #beardy #cejon #swag #mexican by juancarlos_ba http://someurl,IFTTT,2015-01-06T17:08:05.000Z,#hopeful,,,
everyone,es,552207245401145344,1120597771,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",552342653187407872,@someuser ojalá ocurra al pie de la letra #Hopeful,Twitter for iPhone,2015-01-06T05:55:25.000Z,#hopeful,,"[{'type': 'replied_to', 'id': '552207245401145344'}]",394432751
everyone,es,552167056796561408,352788109,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",552167056796561408,#life #Hopeful #sepuede 💪💪 este año tiene que ser de cambio! 😂😂😂😂 #money 💵💵 http://someurl,Twitter for iPhone,2015-01-05T18:17:39.000Z,#hopeful,,,
everyone,es,552072304004726786,1712519041,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",552072304004726786,Son increibles de verdad. #hopeful #BarsAndMelody #Amazing | http://someurl,Twitter Web Client,2015-01-05T12:01:08.000Z,#hopeful,,,
everyone,es,551457048026972160,1058454828,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",551457048026972160,Bambinos unidos jamás serán vencidos !! #BAMComeToArgentina #Hopeful #BAMComeToArgentina #BAMComeToArgentina #BAMComeToArgentina !! Please,Twitter for Nokia S40,2015-01-03T19:16:20.000Z,#hopeful,,,
everyone,es,550678305826177024,234456426,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",550678305826177024,Happy new year babes!!| #tonight #2015 #Hopeful #Faith #black | Un buen comienzo de año gracias a... http://someurl,Instagram,2015-01-01T15:41:53.000Z,#hopeful,,,
everyone,es,550553723483594752,237974549,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",550553723483594752,FELIZ AÑO NUEVO #happynewyear #grateful #2015 #family #Venezuela #love #hopeful #me #selfie http://someurl,Instagram,2015-01-01T07:26:51.000Z,#hopeful,,,
everyone,es,550184884288126977,101362844,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",550184884288126977,Soñar no te servirá de nada si olvidas vivir  #hopeful http://someurl,Instagram,2014-12-31T07:01:13.000Z,#hopeful,,,
