id,referenced_tweets,conversation_id,public_metrics,text,reply_settings,created_at,author_id,source,lang,search_query,geo,in_reply_to_user_id
673864968337563648,,673864968337563648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",De ontem @someuser 💕#henriqueejuliano #fantastic #comoequeagentefica🎶🎵 http://someurl,everyone,2015-12-07T14:01:42.000Z,134256817,Instagram,pt,#fantastic,,
673610661847429120,,673610661847429120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Avocado Bread #love #talented #fantastic #fab #baker #bakedbyme #bakedgoods #baker #baked #gbbo... http://someurl,everyone,2015-12-06T21:11:11.000Z,66864397,Instagram,es,#fantastic,,
673609159267368961,,673609159267368961,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","De 🍺 sempre cheio, ❤️ vazio.. #henriqueejuliano #sertanejo #fantastic @ Fantastic Choperia... http://someurl",everyone,2015-12-06T21:05:13.000Z,179284700,Instagram,pt,#fantastic,"{'place_id': 'c83a3bc35870a7a1', 'coordinates': {'type': 'Point', 'coordinates': [-46.3737106, -23.9512196]}}",
673567831712247808,,673567831712247808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Bora curti um setanejo de leve!! #henriqueejuliano #novashistorias #fantastic #fimdetarde... http://someurl,everyone,2015-12-06T18:21:00.000Z,296579965,Instagram,pt,#fantastic,,
673182152926887936,,673182152926887936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Jean Nouvel...| | Uma escolha movida a poesia...| | #architecture | #great| #fantastic| #arquitetura http://someurl,everyone,2015-12-05T16:48:27.000Z,116571331,Instagram,pt,#fantastic,,
672994996102946817,,672994996102946817,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Vancouver #fantastic #nofilter #canada 🇨🇦 http://someurl,everyone,2015-12-05T04:24:45.000Z,171587772,Instagram,fr,#fantastic,,
672833936058355712,,672833936058355712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Nem sei o que dizer. Apenas sentir😍| Sabe como é  ouvir música  E se arrepiar em todas?!| #30SecondstoMars #Fantastic| @someuser,everyone,2015-12-04T17:44:45.000Z,4058029935,Twitter for Android,pt,#fantastic,,
672802473682313217,,672802473682313217,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#fantastic #presenters #uturn # program #smilesmilesmile #3amer #shooting #presenter #adeloadi #fashion... http://someurl,everyone,2015-12-04T15:39:44.000Z,302658175,Facebook,en,#fantastic,,
672535492550873088,,672535492550873088,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",INGRESSOS A VENDA >>12/12 imaginasambaoficial & @someuser na #Fantástic em São Vicente/SP💥... http://someurl,everyone,2015-12-03T21:58:51.000Z,75374959,Instagram,pt,#fantastic,,
672443123809820672,"[{'type': 'replied_to', 'id': '672423639166361600'}]",672423639166361600,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",#JessicaJonesj #CCXP #Fantastic #KilgraveMeObrigou RT @someuser Uma espiadinha no nosso estande. #NetflixCCXP http://someurl,everyone,2015-12-03T15:51:48.000Z,39088688,Twitter for Android,pt,#fantastic,,231579149
672162984546983938,,672162984546983938,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Amanhã tem a incrível  @someuser 󾬓 | Na melhor loja de SP - @someuser #Fantastic #TheParadise® #WeLoveSP... http://someurl,everyone,2015-12-02T21:18:38.000Z,61195532,Facebook,pt,#fantastic,,
672162975449526272,,672162975449526272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Amanhã tem a incrível  http://someurl 💙 | Na melhor loja de SP - lojachoix!✨ #Fantastic... http://someurl,everyone,2015-12-02T21:18:36.000Z,61195532,Instagram,pt,#fantastic,,
672083120301191168,"[{'type': 'quoted', 'id': '672068304060743680'}]",672083120301191168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Mira tu quina sort! #fantàstic @someuser + @someuser  http://someurl,everyone,2015-12-02T16:01:17.000Z,68670257,Twitter Web Client,es,#fantastic,,
671843892761899008,,671843892761899008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Novo projeto começa a tomar forma, vamos ficar ligadinhos.| #nellebiscuit #Disney #fantastic... http://someurl",everyone,2015-12-02T00:10:40.000Z,402384811,Instagram,pt,#fantastic,"{'place_id': 'e60cc1f72c303272', 'coordinates': {'type': 'Point', 'coordinates': [-38.4767, -12.9747]}}",
671769233273937920,,671769233273937920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Curupira #sketch #sketchbook #art #illustration #curupira #brazilianfolklore #myth #fantastic... http://someurl,everyone,2015-12-01T19:14:00.000Z,32547600,Instagram,pt,#fantastic,,
671758720481681408,,671758720481681408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Saci-pererê  #sketch #sketchbook #art #illustration #brazilianfolklore #myth #fantastic #creatures http://someurl,everyone,2015-12-01T18:32:14.000Z,32547600,Instagram,pt,#fantastic,,
671562914445180929,,671562914445180929,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Calendar page December 2015| | #calendar #december #2015 #chriskreisel #tokina #fantastic... http://someurl,everyone,2015-12-01T05:34:10.000Z,2587181514,Instagram,pt,#fantastic,,
671462517571481600,,671462517571481600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Boa Constrictor #boa #boaconstrictor #snake #awesomeness #awesome #wonderful #fantastic #great... http://someurl,everyone,2015-11-30T22:55:14.000Z,1157932580,Instagram,pt,#fantastic,,
671404634754428928,,671404634754428928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Indicação de Pontos, Habilitação Suspensa WhatsApp (11997094846)| #askharmonizer| #BuyConfidentNowOniTunes| #Fantastic http://someurl",everyone,2015-11-30T19:05:13.000Z,42491093,Twitter Web Client,pt,#fantastic,,
671335989814673409,,671335989814673409,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Beleza. Africa http://someurl enquires info@someuser #africa #beauty #nature #wild #born #fantastic... http://someurl,everyone,2015-11-30T14:32:27.000Z,4002168555,Instagram,pt,#fantastic,,
670994756881682432,,670994756881682432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Sobre ontem, festa a fantasia!!! Com ele 💕 @someuser #deontem #fantastic #love #instagood #instalike... http://someurl",everyone,2015-11-29T15:56:31.000Z,2172995810,Instagram,pt,#fantastic,,
670817778253832192,,670817778253832192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Fã do @someuser Mas meter o loko aq na #Fantastic de san7os e foda,everyone,2015-11-29T04:13:16.000Z,73168071,Twitter for Android,pt,#fantastic,,
670682872370618369,,670682872370618369,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser Realmente temos muita coisa em comum... #miliondollarcontractor #fantastic #discoveryworld #top http://someurl,everyone,2015-11-28T19:17:12.000Z,3555394761,Twitter for iPhone,pt,#fantastic,{'place_id': '68e019afec7d0ba5'},226375746
670637606091235328,,670637606091235328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Não só conhece suas loucuras mas vive elas com você. M.A #fantastic .👌👏🎉🍻 http://someurl,everyone,2015-11-28T16:17:19.000Z,380379679,Instagram,pt,#fantastic,,
670237623684763648,,670237623684763648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Por onde os meninos do Chama Chuva passam, é só alegria!| #chamachuva #anos60 #fantastic #festaafantasia http://someurl",everyone,2015-11-27T13:47:56.000Z,129821500,Instagram,pt,#fantastic,,
669911053766139906,,669911053766139906,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Come è andata realmente 😂 #starwars #secondworldwar #fantastic #war #top http://someurl,everyone,2015-11-26T16:10:16.000Z,837822661,Instagram,it,#fantastic,,
669649734823485440,"[{'type': 'replied_to', 'id': '669642959235768322'}]",669571361816371200,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",#DoctorWhoNaTVCultura Imagina um encontro da Jenny c/Master Missy? Seria #fantastic ! #DoctorWho #TimeLord #TimeLady http://someurl,everyone,2015-11-25T22:51:52.000Z,39088688,Twitter for Android,pt,#fantastic,,39088688
669484581020676096,,669484581020676096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Com elas 😍| | #perfect #15rutthy #megahall #bdayrutthy #toptop #fantastic... http://someurl,everyone,2015-11-25T11:55:37.000Z,617205813,Instagram,pt,#fantastic,,
669327865415114753,,669327865415114753,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 20, 'quote_count': 0}",Particular estilo de FRANK BRUNNER| #Illustration #erotic #fantastic #FrankBrunner http://someurl,everyone,2015-11-25T01:32:53.000Z,2695310955,Twitter for Android,pt,#fantastic,,
669261853416153088,,669261853416153088,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Fantastic Alexis #YaGunnersYa #COYG #afc #AFCvZAG .. 3 - 0 !!!,everyone,2015-11-24T21:10:34.000Z,2798305662,Twitter Web Client,pt,#fantastic,,
669117932211937280,,669117932211937280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",- 3 AL #BLACKFRIDAY #fantastic #blackfridaysale Centri Guida Sicura ACI SARA #vallelunga #lainate http://someurl,everyone,2015-11-24T11:38:41.000Z,248679181,Facebook,it,#fantastic,,
668941544787980289,"[{'type': 'quoted', 'id': '668937771982020608'}]",668941544787980289,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Hehe...#fantastic  http://someurl,everyone,2015-11-23T23:57:47.000Z,20596411,Twitter for iPhone,tl,#fantastic,,
668796814141722624,,668796814141722624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Corredores do Louvre, Louvre corridors!! #amazing #art #architecture #fashion #fantastic #gorgeous... http://someurl",everyone,2015-11-23T14:22:40.000Z,159923987,Instagram,fr,#fantastic,,
668773271408615425,"[{'type': 'replied_to', 'id': '667356463359246336'}]",667356463359246336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #Fantastic #GIVEAWAY! #Win an Apple iPad Air 2. RT & FLW @someuser &  @someuser http://someurl #AmazingWin4Me,everyone,2015-11-23T12:49:07.000Z,3085511836,Twitter for iPad,pt,#fantastic,,58782230
668449029336993792,,668449029336993792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Im fabulous. #amazing #awesome #badass #beautiful #damn #eyes #eyeliner #cateye #fantastic #fabulous... http://someurl,everyone,2015-11-22T15:20:42.000Z,22202821,Instagram,pt,#fantastic,,
668245769355440129,,668245769355440129,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Só eu que não fui pra #Fantastic ?/... 󾌴󾌴󾌴 vtmnc 󾬎󾮟,everyone,2015-11-22T01:53:01.000Z,184546723,Facebook,pt,#fantastic,,
668136602867224577,,668136602867224577,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Lindo brinco níquel com franja e strass 💎| #fantastic #perfect #exclusivoparavocê... http://someurl,everyone,2015-11-21T18:39:14.000Z,4234711174,Instagram,pt,#fantastic,,
668110060858564608,"[{'type': 'replied_to', 'id': '667729147746234368'}]",667613402336878592,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Primeiras impressões de @someuser @someuser http://someurl @someuser & #DavidTennant #Fantastic.#Marvel #JessicaJones #Love,everyone,2015-11-21T16:53:46.000Z,39088688,Twitter for Android,pt,#fantastic,,39088688
667741294886854656,,667741294886854656,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Mireu aquest vídeo i no us frustreu... http://someurl #EOI #AprenIdiomes #Quefort #fantàstic,everyone,2015-11-20T16:28:25.000Z,257951661,Twitter Web Client,ca,#fantastic,,
667510149569990656,,667510149569990656,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Dior ❤️#dior #lovedior #fashion #fashionista #fashionblogger #wow #red #fantastic #cool http://someurl,everyone,2015-11-20T01:09:56.000Z,2943685431,IFTTT,es,#fantastic,,
667395235245256704,,667395235245256704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Uma boa tarde a todos... Neste sábado estarei presente na #fantastic e também na #overnight http://someurl,everyone,2015-11-19T17:33:18.000Z,243593455,Facebook,pt,#fantastic,,
667391084520194048,,667391084520194048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Crl mano #purpose #purposmovement #show #d #mandabem # justinbieber #justinbieber #fantastic #aloka... http://someurl,everyone,2015-11-19T17:16:48.000Z,3320911805,Instagram,en,#fantastic,,
667037642710609922,,667037642710609922,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#nowords #fantastic 🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹❤️❤️❤️❤️❤️❤️❤️❤️ @ Santena,... http://someurl",everyone,2015-11-18T17:52:21.000Z,3052168388,Instagram,es,#fantastic,,
667033779547017216,,667033779547017216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Barcelona ! | #hardrockcafe #spain #barcelona #barcelogram #fantastic  #city #beautiful #ar... http://someurl http://someurl,everyone,2015-11-18T17:37:00.000Z,2830293771,IFTTT,pt,#fantastic,,
666968264552108034,,666968264552108034,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Portuguese #Restaurant Sem Dúvida. #Fantastic #Portuguese #flavors at your disposal. #Natal #Lisboa #lisbonfood http://someurl,everyone,2015-11-18T13:16:40.000Z,3377447716,Twitter Web Client,pt,#fantastic,,
666512522858659844,,666512522858659844,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Bon #dimarts que tingueu un dia #fantàstic, sigueu feliços. #Sitges #Garraf #Pau #amor #TodosSomosParis  http://someurl",everyone,2015-11-17T07:05:43.000Z,847682250,Twitter for Android,ca,#fantastic,,
666118992172613632,,666118992172613632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#shakeygraves @someuser #fantastic concert. http://someurl,everyone,2015-11-16T05:01:58.000Z,476349674,Instagram,es,#fantastic,,
666040483781713920,,666040483781713920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Life is not a competition - A Vida Não é uma competição. ♦ #Model| #fantastic #Day #Future #Great... http://someurl,everyone,2015-11-15T23:50:00.000Z,79447748,Instagram,pt,#fantastic,,
665818752529915908,,665818752529915908,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Começando um dia lindo!!! #thanksgod #praiadecotovelo #família #fantastic... http://someurl,everyone,2015-11-15T09:08:55.000Z,119487059,Instagram,pt,#fantastic,"{'place_id': 'eb064d2fe812dac8', 'coordinates': {'type': 'Point', 'coordinates': [-35.14597733, -5.96369395]}}",
665618592239656960,,665618592239656960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Unhas do final de semana! 😍💅🏽 #nails #vogue #fantastic #165 #pícaro #beautiful #girl #me #instagirl... http://someurl,everyone,2015-11-14T19:53:33.000Z,36084824,Instagram,pt,#fantastic,"{'place_id': '894146230dd1d42d', 'coordinates': {'type': 'Point', 'coordinates': [-51.1491776, -30.0101299]}}",
665142927778254848,,665142927778254848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Barcelona! #man #boy #barcelona #ubahn #fantastic #modern #spain #love http://someurl,everyone,2015-11-13T12:23:26.000Z,164287487,Instagram,pt,#fantastic,,
664851699673137152,,664851699673137152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#fantastic #colombia #wonderfull #beach #cartagena #reinado @ InterContinental Cartagena de Indias http://someurl,everyone,2015-11-12T17:06:12.000Z,51409342,Instagram,pt,#fantastic,"{'place_id': '010fd77520d2d48a', 'coordinates': {'type': 'Point', 'coordinates': [-75.55909443, 10.40012663]}}",
664617241019838465,,664617241019838465,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser via Instagram: #vsfashionshow @someuser #fantastic #victoriasecret #lovemyjob http://someurl,everyone,2015-11-12T01:34:32.000Z,2937567827,Facebook,pt,#fantastic,,16743440
663854006880575488,,663854006880575488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",📷 Coleção histórica Marvel Quarteto Fantástico # 3 #marvel #fantastic #comics #Quadrinhos #heróis... http://someurl,everyone,2015-11-09T23:01:43.000Z,35249336,Tumblr,pt,#fantastic,,
663501792639086592,,663501792639086592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Il nostro goleador @someuser @someuser #violaclubflorence #acf @someuser #amoreviola #fantastic... http://someurl,everyone,2015-11-08T23:42:09.000Z,228086975,Facebook,it,#fantastic,,
663446311711174656,,663446311711174656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Tramonto😍😍😍 #bellavista #belleserate #tramonto #wow #beautiful #happines #love #aww #great #fantastic... http://someurl,everyone,2015-11-08T20:01:41.000Z,2769939827,Instagram,pt,#fantastic,,
663439484839723009,,663439484839723009,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",........La Perfezione........Teleiótita...... #slam #photography #LEDlights #Fantastic #Teleiótita... http://someurl,everyone,2015-11-08T19:34:33.000Z,372271787,Instagram,pt,#fantastic,,
663406248281288704,,663406248281288704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Que golaço foi esse, menino #Neymar. #fantastic #emotion #sport #Barcelona http://someurl",everyone,2015-11-08T17:22:29.000Z,167550144,Twitter for iPhone,pt,#fantastic,{'place_id': 'a4ddc3856053f7e1'},
663402577791475712,,663402577791475712,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",REYMAR ❤️⚽️ #whatagoal #fantastic #golazo #brazil #barça #matchs #preclasico #3a0 #barcelo... http://someurl http://someurl,everyone,2015-11-08T17:07:54.000Z,2720191669,IFTTT,is,#fantastic,,
663193241781710848,,663193241781710848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT academ_foto: #nsk #visit #moment #magazine #memory #fantastic #travel #trip #siberia #world #forever #amazing #... http://someurl,everyone,2015-11-08T03:16:05.000Z,2896653928,IFTTT,pt,#fantastic,,
662952504423006208,,662952504423006208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Onde a terra acaba e o mar começa ☀️👣🌍🇵🇹☺️ #CaboDaRoca #Portugal #trip #fantastic #WesternmostPointOfEurope http://someurl,everyone,2015-11-07T11:19:28.000Z,3044645968,Twitter Web App,pt,#fantastic,,
662493125336788992,,662493125336788992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@someuser #fantastic #countryshow   boondockspub @someuser http://someurl,everyone,2015-11-06T04:54:04.000Z,551277210,Instagram,de,#fantastic,,913773254
662010534850490368,,662010534850490368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Rei Assuero e Rainha Ester.| #fantastic #festaafantasia @ Igreja... http://someurl,everyone,2015-11-04T20:56:25.000Z,340286341,Instagram,pt,#fantastic,"{'place_id': '85f604f26afe552f', 'coordinates': {'type': 'Point', 'coordinates': [-40.3091087, -20.1257496]}}",
661994568997580800,,661994568997580800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",RT Matteinho3 🍕| #pizza #foodporn #food #foods #foodgasm #love #italianfood #italian #fantastic #incredible #good... http://someurl,everyone,2015-11-04T19:52:59.000Z,3278791459,IFTTT,pt,#fantastic,,
661991865043001344,,661991865043001344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT : Matteinho3: 🍕| #pizza #foodporn #food #foods #foodgasm #love #italianfood #italian #fantastic #incredible #goo... http://someurl,everyone,2015-11-04T19:42:14.000Z,3143085166,IFTTT,pt,#fantastic,,
660891947444244481,,660891947444244481,"{'retweet_count': 122, 'reply_count': 1, 'like_count': 63, 'quote_count': 0}",#FANtastic promo! http://someurl #Fan #SRKDay #HappyBirthdaySRK,everyone,2015-11-01T18:51:33.000Z,95183501,Twitter for Android,es,#fantastic,,
660818661041639424,,660818661041639424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Halloween ontem na #Fantastic tava digno 👌😴bomdia,everyone,2015-11-01T14:00:20.000Z,274234044,Twitter for Android,pt,#fantastic,,
660806252361027585,,660806252361027585,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Novembro começando bem! #familyandfriends #fantastic #praiadecotovelo... http://someurl,everyone,2015-11-01T13:11:02.000Z,119487059,Instagram,pt,#fantastic,,
660637464701243392,,660637464701243392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Job de hoje..| #Tasbia #xv #Fantastic  ✌💋 http://someurl,everyone,2015-11-01T02:00:20.000Z,2919545459,Instagram,pt,#fantastic,,
660617441588940801,,660617441588940801,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Fui trabalhar! 💋✌| #promoção #tasbia #xv #fantastic #boralá 😉🙏 http://someurl,everyone,2015-11-01T00:40:46.000Z,2919545459,Instagram,pt,#fantastic,,
660603259946684417,,660603259946684417,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Pra quem falou que não ia sair, tenho que ir  trabalhar 😑| #xv & #Fantastic !! 🙏✌",everyone,2015-10-31T23:44:25.000Z,2919545459,Twitter for Android,pt,#fantastic,,
660493014066925568,,660493014066925568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#Halloween  🎃 #DiadasBruxas #Today #Amazing #Great #Model #Ghost #fantasy #fantastic @ Capanema, Pará http://someurl",everyone,2015-10-31T16:26:20.000Z,79447748,Instagram,pt,#fantastic,{'place_id': 'b71cf0b45b27f516'},
660439410719244288,"[{'type': 'replied_to', 'id': '660423164447563776'}]",660423164447563776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Narração #fantastic!Ouça a @someuser na reprise do #ContosSobrenaturais @someuser de hoje http://someurl #Halloween,everyone,2015-10-31T12:53:20.000Z,39088688,Twitter for Android,pt,#fantastic,,199363268
660426439271931904,,660426439271931904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Não estamos assustadoras, mas estamos no Halloween da Gabi #gabi40 #fantastic #querobis #deusucesso 👻👿💀🎃 http://someurl",everyone,2015-10-31T12:01:47.000Z,203963977,Instagram,pt,#fantastic,,
660388079060979712,,660388079060979712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Excelente inicio de vida.. #birthday #newlife #amaizingsurprise #deliciousdinner #today #fantastic #you  :),everyone,2015-10-31T09:29:22.000Z,1132861501,Twitter for BlackBerry,es,#fantastic,,
659367573713219584,,659367573713219584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Foi ótimo 😉 | | #perfect #cool #loveit #travel #fantastic #gorgerus... http://someurl,everyone,2015-10-28T13:54:14.000Z,617205813,Instagram,pt,#fantastic,,
659291472060162048,,659291472060162048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Wedding Patrícia e Maurício #adoro #fantastic #glamour #luxo #diovanemoraesfotografia #evertonrosaassociado... http://someurl,everyone,2015-10-28T08:51:50.000Z,81969763,Facebook,pt,#fantastic,,
659032565265772544,,659032565265772544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Fog...Part II| | #fog #chriskreisel #fujixt1 #fujifilmxt1 #fujifilm_xseries #fantastic #beautiful... http://someurl,everyone,2015-10-27T15:43:02.000Z,2587181514,Instagram,pt,#fantastic,,
658781759346221056,"[{'type': 'replied_to', 'id': '658781401957822464'}]",658781401957822464,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@someuser @someuser #fantastic paul,everyone,2015-10-26T23:06:25.000Z,574586329,Twitter for Android,pt,#fantastic,,1711406461
658710468492705792,,658710468492705792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Um dia em trabalho!!!| Esperamos mais dias assim ✌✌✌| #cool| #fantastic http://someurl,everyone,2015-10-26T18:23:08.000Z,2176748905,Instagram,pt,#fantastic,,
658580555429249024,"[{'type': 'replied_to', 'id': '658017782773227520'}]",658017782773227520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#DoctorWho Após a temporada incrível anterior,mistura de #scifi e #sobrenatural continua deixando a série #fantastic http://someurl",everyone,2015-10-26T09:46:54.000Z,39088688,Twitter for Android,pt,#fantastic,,39088688
658449266839568384,,658449266839568384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Rosso Dino F12❤️❤️ #ferrari #f12berlinetta #italy #italia #supercars #sportscars #fantastic #gorgeous #luxurycars #... http://someurl,everyone,2015-10-26T01:05:13.000Z,2917264568,IFTTT,pt,#fantastic,,
658436576771485696,,658436576771485696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Boa noite.| | #fantastic #homens #mulheres #safadeza #pontodevista #liberdade http://someurl,everyone,2015-10-26T00:14:47.000Z,51581818,Instagram,pt,#fantastic,,
658311378831298560,,658311378831298560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Dispensa a legenda. 🍻 😍 🔝 🌋💒 ❤🌙 #Greece   #SantoriniIsland #fantastic... http://someurl,everyone,2015-10-25T15:57:18.000Z,221430892,Instagram,pt,#fantastic,"{'place_id': '01bb9c7e2555a1d2', 'coordinates': {'type': 'Point', 'coordinates': [25.43146695, 36.41839836]}}",
658300511175770112,,658300511175770112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Domingueando 🎀💄💕 #HTers #HashTags #amazing #beautiful #beauty #best #cool #eyes #fantastic #girls... http://someurl,everyone,2015-10-25T15:14:07.000Z,1442036208,Instagram,pt,#fantastic,,
658103368062255104,,658103368062255104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Seducao total com a @someuser <3| | Top <3| | #love #fantastic #perfect... http://someurl,everyone,2015-10-25T02:10:44.000Z,617205813,Instagram,pt,#fantastic,,
