id,source,conversation_id,reply_settings,public_metrics,created_at,text,author_id,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
669298533489631232,Twitter for Android,669298533489631232,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-24T23:36:20.000Z,creo que toda mi vacacion me la voy a tener que pasar estudiando #sad #depressed ahre,4266559396,es,#depressed,,,
669293137387495430,Twitter for Android,669293137387495430,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-11-24T23:14:53.000Z,"Tercer día sin comer, vamos a por el cuarto.| | #Depressed #Sad #Suicide",608440285,es,#depressed,,,
669280505175650304,Twitter for iPhone,669280505175650304,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-24T22:24:41.000Z,Acabo de recordar que no tengo carisma ni voz para eso... Chau. #depressed,1253074501,es,#depressed,,,
668350324436893697,Twitter for iPhone,668350324436893697,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2015-11-22T08:48:29.000Z,Ya ando bien #depressed maigos.,3939971000,es,#depressed,,,
668214623632429056,Twitter for iPhone,668214623632429056,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-21T23:49:15.000Z,"Yes, después de un buen análisis he llegado a la conclusión que la mayoría de  mis cheros son unos grandes nerds y mandilones....#Depressed",179775737,es,#depressed,,,
667911579778867200,Twitter for Android,667911579778867200,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-21T03:45:04.000Z,"Ahora que hago con mi vida, ya no tengo una ño para esperar la siguiente película #depressed",809673097,es,#depressed,,,
667800143266258944,Twitter Web Client,667799912348835840,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2015-11-20T20:22:15.000Z,PERO NO HAY DONUTS!!!!!!!!! #Depressed #LaVidaYaNoTieneSentido #putabida,2249528642,es,#depressed,,"[{'type': 'replied_to', 'id': '667799912348835840'}]",2249528642
667205152701485056,Twitter for iPhone,667205152701485056,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-19T04:57:59.000Z,"Y es tan linda que te cagas, ósea neta, #depressed",872772800,es,#depressed,,,
667068273045848064,Twitter for Android,667068273045848064,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-18T19:54:04.000Z,Que tenía más antes #NeedToDoMoreSquats #Depressed,585227411,es,#depressed,,,
666942715284856832,Twitter for Android,666940568136769537,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2015-11-18T11:35:09.000Z,@someuser @someuser heyo :3 #depressed,532959874,tl,#depressed,,"[{'type': 'replied_to', 'id': '666942361839255552'}]",432326639
666721357242200064,Twitter for Android,666721357242200064,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-17T20:55:33.000Z,Dije que solo las puntas! #Depressed http://someurl,2167208849,es,#depressed,,,
666656684371279872,Twitter Web Client,666656684371279872,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-17T16:38:34.000Z,Ignore~| #Poets | #poetry | #poemsporn| #words| #story| #broken| #hebrokeme| #crying| #depressed| #depression| #socialanxiety| #dysthemia| #crying| #music,4211042320,en,#depressed,,,
666530382033100800,Twitter for Windows Phone,666530382033100800,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-17T08:16:41.000Z,"- Black like my soul #badgirl #depressed+ Las uñas tenes negras vos, pendeja sucia.",109085817,es,#depressed,,,
666310069315870721,Twitter for Android,666310069315870721,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-16T17:41:14.000Z,Quiero que sea 5 de diciembre y haber rendido bien 🙏😭 #depressed,1115984162,es,#depressed,,,
665416504347856896,Twitter Web Client,665416504347856896,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-14T06:30:32.000Z,Necesito fuerzas. Porque lo que vivo es una lucha que tiene que concluirse si o si. #depressed,589646545,es,#depressed,,,
665388111099072512,Twitter for iPhone,665388111099072512,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-14T04:37:42.000Z,Hombres con el cabello más largo que yo. #depressed,354710693,es,#depressed,,,
665215706007543808,Twitter for Android,665215706007543808,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-11-13T17:12:38.000Z,Hoy me perdí la amenaza de bomba #depressed,2844554284,es,#depressed,,,
664807693966643200,Twitter for Android,664807693966643200,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-12T14:11:20.000Z,Si daddy na confine..😢😭| #depressed,3252527192,es,#depressed,,,
664607191815557121,Twitter for Android,664604587198980096,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2015-11-12T00:54:36.000Z,"@someuser sí, son 30segundos y luego siempre termina el capítulo #depressed",369202168,es,#depressed,,"[{'type': 'replied_to', 'id': '664606628503756800'}]",2453850203
664323137249681409,Tumblr,664323137249681409,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-11T06:05:53.000Z,"📷 #depression #depressed #depresion #sue #cat #mentesuicida (en Saltillo, Mexico) http://someurl",413713145,es,#depressed,,,
664323131360677889,Instagram,664323131360677889,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-11T06:05:51.000Z,"#depression #depressed #depresion #sue #cat #mentesuicida @ Saltillo, Mexico http://someurl",2423112330,es,#depressed,"{'coordinates': {'type': 'Point', 'coordinates': [-100.983, 25.4333]}, 'place_id': 'df2a479b00217f80'}",,
664311130102194177,Twitter for iPhone,664311130102194177,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-11T05:18:10.000Z,Sería lindo que me Lucerito conociera por algo😂💞 pero solo soy una estudiante de Economía cero interesante y medio equis🙈 #Depressed,266970318,es,#depressed,,,
664215297948303361,Twitter Web Client,664215297948303361,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-10T22:57:22.000Z,Vitamin B Complex 500mg x 120 tablets #anxiety #depressed #depression #health #vitaminb #vitamins|  http://someurl via @someuser,2834317636,es,#depressed,,,
663564875822702592,Twitter for Windows Phone,663564875822702592,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-09T03:52:49.000Z,Al final mi padrastro tenia razón no debi haberme comido esa barrita de chocolate.#depressed #fat #sad,3353868190,es,#depressed,,,
663209306230247424,Instagram,663209306230247424,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-11-08T04:19:55.000Z,#Outfit de hoy para el dancin #Stressed #Depressed #WellDressed. Me encantó 11oncemx modatecamx... http://someurl,110193003,es,#depressed,,,
663151149944455168,Twitter for iPad,663151149944455168,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-08T00:28:49.000Z,Vine a ver a mi amigo Segura porque #depressed,1243765201,es,#depressed,,,
662985564375896064,Twitter for Android,662985564375896064,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-11-07T13:30:50.000Z,"Para la gente que se autolesiona, mirad este video, os hara sentir mucho mejor:  http://someurl  | | #autolesion #depressed #sad",4128536787,es,#depressed,,,
662862901426970624,Mobile Web (M2),662862901426970624,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-07T05:23:25.000Z,Flashie que estaban dando una película porno y era una de terror #depressed,2844554284,es,#depressed,,,
662430662171881472,Twitter for iPhone,662430662171881472,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-06T00:45:51.000Z,Hoy no bajo para aibo #depressed,149288509,es,#depressed,,,
662100351575814144,Tumblr,662100351575814144,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-05T02:53:19.000Z,📷 Noten la diferencia. #Depressed #Sad #Emo #Suicide #Like #Hurt #Hell #Dead #Kill #KillMe #KillMeNow... http://someurl,306404222,es,#depressed,,,
661695045150445568,Twitter Web Client,661695045150445568,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-04T00:02:47.000Z,Cómo cuando le marcas para cantarle y te dice princesa xD #Depressed,2863500024,es,#depressed,,,
661598188651077637,Twitter Web Client,661597273638457348,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2015-11-03T17:37:54.000Z,@someuser solo una? #depressed,2973460185,es,#depressed,,"[{'type': 'replied_to', 'id': '661597695757459456'}]",2487394051
661237744161656832,Instagram,661237744161656832,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-02T17:45:38.000Z,#Depressed  #Deprimido :( @ Autopista Norte con Calle 106 http://someurl,3570459141,es,#depressed,,,
661179529944301568,Twitter for Windows Phone,661179529944301568,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-02T13:54:18.000Z,"Nuevo mes,nueva dieta numero 1.800.00 a este paso señores voy a seguir gorda.#depressed",3353868190,es,#depressed,,,
661117275903164416,Twitter for Android,661117275903164416,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-02T09:46:56.000Z,Dormiré hasta pinches despertar sin alarma... #Depressed :/,89718899,es,#depressed,{'place_id': '171208c52d5455f8'},,
660588873983004676,Twitter for iPhone,660585566497406976,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-31T22:47:15.000Z,@someuser JAJAJAJA #depressed,3316477155,es,#depressed,,"[{'type': 'replied_to', 'id': '660588679316963328'}]",2851890042
659946886292467712,Twitter Web Client,659946886292467712,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-10-30T04:16:13.000Z,Estoy escuchando la época emo de avril lavigne porque es lo mejor de ella lejos #depressed #sad #dark,282806614,es,#depressed,,,
659858574168989696,Twitter for iPhone,659851011100704768,everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2015-10-29T22:25:18.000Z,@someuser lo mío no #depressed,353165660,es,#depressed,,"[{'type': 'replied_to', 'id': '659858249928318976'}]",2329692080
659580948086956032,Twitter for Android,659580948086956032,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-29T04:02:07.000Z,Ni mil clases de step me hacen olvidarte #depressed,3379297317,es,#depressed,{'place_id': '005bf2190435cf68'},,
659353020489179136,Linkis: turn sharing into growth,659353020489179136,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-28T12:56:24.000Z,"#depression #sad #feelings #feelingblue #depressed #tired #worthless #imworthless @ Parchal, Faro,... http://someurl",78141554,es,#depressed,,,
659199440935219200,Twitter for iPhone,659199440935219200,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-28T02:46:08.000Z,Imagen vía We Heart It http://someurl #depressed #homer #sad #simpsons http://someurl http://someurl,120385943,es,#depressed,,,
659155763806543872,Twitter for iPhone,659155763806543872,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-27T23:52:35.000Z,Odio a Nicholas🔫 #TheWalkingDead #depressed 😩😫😖😭,314826129,es,#depressed,,,
659099613404753925,Twitter for Android,659099613404753925,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-27T20:09:27.000Z,"Desde ayer estoy en cama y lo unico que hago es mirar novelas mexicanas, gringas y dibujitos viejos como scooby doo. #Depressed",1306528686,es,#depressed,,,
658484034645921792,Twitter for BlackBerry®,658484034645921792,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-26T03:23:22.000Z,Aun no vengas lunes...☹ #depressed,183482845,es,#depressed,,,
658428177501528066,Twitter Web Client,658428177501528066,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-25T23:41:25.000Z,Llevo un dia sin celular y siento que me sacaron un organo #Vacia #Depressed #Lloran2,2159855894,es,#depressed,,,
658312925623488512,Twitter for Windows Phone,658312925623488512,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-25T16:03:26.000Z,Decir que estas cansada cuando en realidad solo estas triste. 💔👌#Depressed,4039560381,es,#depressed,,,
658157213756751872,Twitter for iPhone,658157213756751872,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-25T05:44:42.000Z,Pite de elote y cafecito con leche porque #WhoCaresAboutLife #depressed #NiQueriaEstarBuena #ValeQuesoLaFitnessLife,312737702,es,#depressed,,,
658110537667117057,Twitter for Windows Phone,658110537667117057,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-25T02:39:13.000Z,Que aburrimiento #depressed,2828031315,es,#depressed,,,
658093007678210048,Twitter for Android,658093007678210048,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-10-25T01:29:34.000Z,Mi cena: cigarros y jugo de naranja xq #depressed,348822380,es,#depressed,,,
657762218927259649,Twitter for iPhone,657762218927259649,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-24T03:35:08.000Z,Mi vida hoy fue peor que el huracán. #stressed #depressed,599591451,es,#depressed,,,
657333410764095488,Mobile Web (M2),657333410764095488,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-22T23:11:12.000Z,#Depressed. | Como cuando necesitas a 7COT :c,944899316,es,#depressed,,,
656897980574932992,Twitter for Windows Phone,656897980574932992,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-21T18:20:57.000Z,Como cuando te pones a escuchar canciones del 2004 que escuchabas en la primaria y te dan ganas de ahorcarte con los audífonos #depressed 😭💔,344307765,es,#depressed,,,
656866602135212032,Twitter Web Client,656866602135212032,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-21T16:16:16.000Z,"Un primo mío va a ir a trabajar con un nobel de economía, y yo no sé qué he hecho con mi vida. #depressed",48950594,es,#depressed,,,
656251271461015552,Twitter Web Client,656251271461015552,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-19T23:31:10.000Z,"Con que ahora #Twitter me dice que nadie, absolutamente nadie, lee mis tuits. #depressed",13649442,es,#depressed,,,
656236538511151104,Twitter for Android,656236538511151104,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-19T22:32:37.000Z,"Mas genia que yo, #depressed~ #LoQueDasZuri",3980658916,es,#depressed,,,
656177493779599360,IFTTT,656177493779599360,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-19T18:38:00.000Z,RT : sajadvng: #Bday #Cake #Stunds #Wishes| #Scene #Kalipp #Unique| #Food #Evng| #Missing_Lots_f_Valuable_Things| #Memorable_Day #Depressed | :)...,3143085166,in,#depressed,,,
656060968292786176,IFTTT,656060968292786176,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-19T10:54:58.000Z,"Mirror, mirror... #depression #depressed #suicide #suicidal #worthless #cut #cutting #killme #helpme #imsorry #fat ... http://someurl",1328720802,es,#depressed,,,
655981181729554432,Twitter for Android,655981181729554432,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-19T05:37:55.000Z,Como cuando terminas una serie en Netflix y tu vida empieza a valer v... hasta que encuentras otra que te gusta #Depressed,513862861,es,#depressed,,,
655954187524657152,Twitter for Android,655954187524657152,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-19T03:50:40.000Z,#crying más nunca va a llegar aquí y no tengo plata #depressed http://someurl,2630232791,es,#depressed,,"[{'type': 'quoted', 'id': '655739761605398528'}]",
655874952583770112,Twitter for iPhone,655874952583770112,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-18T22:35:48.000Z,Algo no anda bien. #depressed 😓😪,339986409,es,#depressed,,,
655223406372106240,Twitter for Android,655223406372106240,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-17T03:26:48.000Z,@someuser | No puedo creer que en 5 días cumplirás 20 AÑOS 😭 #Depressed http://someurl,2463575732,es,#depressed,,,52868714
655135135415734273,Twitter for Android,655135135415734273,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-16T21:36:02.000Z,"La privacidad es un pedo en casa de mis papás, por eso entro al baño con una almohada gigante y me tiro al suelo... | #Depressed",329340006,es,#depressed,,,
655094510054014976,Twitter for Android,655094510054014976,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-16T18:54:36.000Z,ay estoy tan sad que ni si quiera le alegué a la señora de la fruta que me puso puro melón cuando yo le pedí papaya 😢 #depressed,168036857,es,#depressed,,,
654272344396009472,Twitter for iPhone,654272344396009472,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-14T12:27:37.000Z,A volte penso perché non ho come icon una mia foto | Poi mi guardo allo specchio e capisco | #depressed,2267511719,it,#depressed,,,
653993398878101504,Twitter for Android,653993398878101504,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-13T17:59:11.000Z,Mamá @someuser cumplirá 20 AÑOS 😭 #Depressed | | #JosCanela500K http://someurl,2463575732,es,#depressed,,,
653204668487700480,Twitter for Windows Phone,653204668487700480,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-11T13:45:03.000Z,Si tuviera un deseo...Desearía no ser yo. #Depressed,3372471915,es,#depressed,,,
653074763221467136,Twitter for iPhone,653074763221467136,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-11T05:08:51.000Z,Que malo es AHS Hotel 😕 #depressed #decepción,64910365,es,#depressed,,,
653068081426657280,Facebook,653068081426657280,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-11T04:42:18.000Z,『❀ ❘ ✿』| 　　　　　Debería cerrar mi cuenta. | 　　　　　　　　#Depressed,532898349,es,#depressed,,,
653000813715914752,Twitter for iPhone,653000813715914752,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-11T00:15:00.000Z,Cuando mi primito que yo vi crecer esta muuucho mas alto que yo y solo tiene 13 años 💔 #Depressed,444130607,es,#depressed,,,
652674249174458368,Twitter for Android,652674249174458368,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-10T02:37:21.000Z,Tenía hambre y me levante a cocinarme un huevo.| #depressed,89987029,es,#depressed,,,
652604986929483777,Twitter for Android,652604986929483777,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2015-10-09T22:02:08.000Z,Cómo cuando ganas un pase doble para ver a @someuser y no te dejan ir 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭#depressed,3122106980,es,#depressed,,,
652497618879315968,Twitter for Android,652497187432218624,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2015-10-09T14:55:29.000Z,@someuser me embola reprimirme pero no queda otra #depressed,3581944875,es,#depressed,,"[{'type': 'replied_to', 'id': '652497466605064192'}]",3603693503
652485703046033408,Twitter for BlackBerry®,652485703046033408,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-09T14:08:08.000Z,Voy a publicar un post super largo #depressed,1674041598,fr,#depressed,,,
652334944643977217,Twitter for Android,652334944643977217,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-09T04:09:05.000Z,"Y no, mi dia si termino mal #farmafailure #depressed",540894731,es,#depressed,{'place_id': 'fac230fa9cf16fd6'},,
652298805996470273,Twitter for iPhone,652298805996470273,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-09T01:45:29.000Z,Pasame el tequila!!! #depressed,81487794,es,#depressed,,,
651952621088063488,Twitter for Android,651952621088063488,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-08T02:49:52.000Z,#ExijoYAQue me hable y me diga lo que siente . Y que me de las mil y una razones para que lo perdone ! . ♥♥ . #depressedtweet #Depressed .,3848837955,es,#depressed,,,
651945936264892417,Twitter for Android,651945936264892417,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-08T02:23:18.000Z,@someuser ven dame un abrazo estoy llorando esque soy una mensa😭 mande la frase al correo equivocado 😭🚫💔 y era de las primeras...#depressed,3751011931,es,#depressed,,,158130723
651935446478508032,Twitter for iPhone,651935446478508032,everyone,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",2015-10-08T01:41:37.000Z,"Inagural de las Aguilas y yo aca, llegando de clase... Lo que hace uno por graduarse... #CuandoPasabaEsto #YoTeAviso #Depressed",118114733,es,#depressed,,,
651895536866459648,Instagram,651895536866459648,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-07T23:03:02.000Z,Cada vez mas largo! #hair #me #b612 #glasses #emo #scenegirl #alternative #depressed #collarbone... http://someurl,3244194268,es,#depressed,,,
651579880199471105,Twitter for Android,651579880199471105,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-07T02:08:43.000Z,"Sin importar lo que digan, en ocasiones, despertar es el mismísimo suicidio #Depressed",2943113664,es,#depressed,,,
651576189778284545,Twitter for Android,651576189778284545,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-07T01:54:04.000Z,Esta caraja es demasiado bella #depressed http://someurl,376821733,es,#depressed,,,
651556046885007361,Twitter Web Client,651556046885007361,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-07T00:34:01.000Z,"Nunca renuncies a algo que realmente quieres y amas; es difícil esperar, pero más difícil es lamentarse..!! #depressed",575822083,es,#depressed,,,
651537930851381249,Twitter Web App,651537930851381249,everyone,"{'retweet_count': 7, 'reply_count': 1, 'like_count': 12, 'quote_count': 0}",2015-10-06T23:22:02.000Z,No puedo creer que en 15 días cumple 20 AÑOS 😭 #Depressed | | 💜#SoyYulyC. http://someurl,3230945256,es,#depressed,,,
651255645144924162,Twitter for Android,651255645144924162,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-06T04:40:20.000Z,Ya no quiero leer las noticias 😧 #depressed,236589452,es,#depressed,,,
651212730225946624,Twitter for Android Tablets,651212730225946624,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-06T01:49:48.000Z,"Otra vez con las corazones. #Depressed, #Raw, #Team3D.",101369343,es,#depressed,,,
651157237545615360,Twitter for Android Tablets,651157237545615360,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-05T22:09:18.000Z,"Una vez más, odio los lunes seriamente. #Depressed, #Raw, #Team3D.",101369343,es,#depressed,,,
651098408678244352,Twitter Web Client,651098408678244352,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",2015-10-05T18:15:32.000Z,"Si Burger King se va, ¿dónde voy a tener una cena retro con auténtica estética de los 90?| | #sad #depressed #aesthethic #ノスタルジック",91442429,es,#depressed,,,
650922899394662400,Twitter Web Client,650922899394662400,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2015-10-05T06:38:07.000Z,#SuicideRoom  #Salasamobojcow #depressed  #LonelyTwitter | heridas abiertas mundo cerrado,2596887947,es,#depressed,,,
650871683981688832,Twitter Web Client,650871683981688832,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-05T03:14:36.000Z,#suicidal | #Suicide| #SuicideBoys| #Suicida♥| #Depressed| #TheCat | Y las voces dicen: http://someurl,906222229,es,#depressed,,,
650841149339512836,Twitter for iPhone,650841149339512836,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-05T01:13:16.000Z,Chata de estar tan feliz. Es tiempo de estar triste #depressed,3348310865,es,#depressed,,,
650767573873618944,Twitter for iPhone,650731375981539329,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-04T20:20:54.000Z,"@someuser Ni Milán, ni Real Madrid #Depressed",251349022,es,#depressed,,"[{'type': 'replied_to', 'id': '650731375981539329'}]",251349022
650661751399272448,Instagram,650661751399272448,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-04T13:20:24.000Z,Demasiado sueño para un solo cuerpo #me #domingo #sad #depressed #collarbone #clavicle #alternative... http://someurl,3244194268,es,#depressed,,,
650422824520151040,iOS,650422824520151040,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-03T21:31:00.000Z,Las cosas de la vida tardan en llegar y no siempre duran. Un claro ejemplo es la Maruchan que me acabo de comer. #Tuitazo. #Depressed.,405295205,es,#depressed,,,
650397399198777344,Twitter for iPhone,650397399198777344,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-03T19:49:58.000Z,No te compares com ptra persona por que siempre vas a peder #depressed,2891211688,es,#depressed,,,
650397338721128452,Twitter for iPhone,650397338721128452,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-03T19:49:44.000Z,#depressed y mas que nunca,2891211688,es,#depressed,,,
650359614781947904,Twitter for iPhone,650359614781947904,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-03T17:19:49.000Z,"Si la persona mas fuerte, es capaz de soportar tantos golpes🔫 #sad #depressed #truelife http://someurl",729171816,es,#depressed,,,
