source,text,reply_settings,lang,conversation_id,id,author_id,created_at,public_metrics,search_query,in_reply_to_user_id,referenced_tweets,geo
Facebook,A lua que pudemos ver #super #lua as fotos que conseguimos captar de celular http://someurl,everyone,pt,798328994680733701,798328994680733701,79927919,2016-11-15T00:57:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for Android,Não tem #super lua #SuperLuna #superlua brazil. Vai uma dó Sol mesmo. http://someurl,everyone,pt,798322878823407616,798322878823407616,1027329073,2016-11-15T00:33:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,
Instagram,Super Lua 🌚🌕| | #Super Lua #Top #SemFiltro #calçadão @ Beira Da Praia... http://someurl,everyone,pt,798320364472238080,798320364472238080,352052704,2016-11-15T00:23:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,"{'place_id': 'de4bc1d84e97a75b', 'coordinates': {'type': 'Point', 'coordinates': [-50.01070529, -29.75653343]}}"
Instagram,#super #lua #joinvilleiros #joinville já que não consigo ir no mirante tem que improvisar http://someurl,everyone,pt,798319718511902720,798319718511902720,770715325650313221,2016-11-15T00:20:27.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,"Ta aii quem não viu a próxima só 2034| #Super🌚 @ Bela Vista, Mato... http://someurl",everyone,pt,798314212124663809,798314212124663809,457970384,2016-11-14T23:58:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,Super Lua!!!! #superlua #lua #supermoon #moon #pictureoftheday #super #photooftheday... http://someurl,everyone,pt,798312201652236288,798312201652236288,166959136,2016-11-14T23:50:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Facebook,Foto: Super Lua / Rodrigo Leite| #superlua #boanoite #paraemlentes #linda #beutiful #moon #super #supermoon... http://someurl,everyone,pt,798311386455609344,798311386455609344,622858103,2016-11-14T23:47:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,Se liguem como é a foto do cel e da filmadora 🎥🎥🎥🎥🎥🎥| #super lua http://someurl,everyone,pt,798307539301449728,798307539301449728,1312190461,2016-11-14T23:32:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,Ai está a #superlua| #super noite| #supervida http://someurl,everyone,pt,798306445984927744,798306445984927744,403534237,2016-11-14T23:27:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Linkis: turn sharing into growth,"A super lua de Ivaiporã!| .| .| .| .| Mentira, é a minha cabeça mesmo...kkkkkk #super lua #moon... http://someurl",everyone,pt,798305647565541378,798305647565541378,198621311,2016-11-14T23:24:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Facebook,"#Repost @someuser| ・・・| Lá #vem a #super #lua,| #Redonda #feito #azulejo,| Mas só pra #atrapalhar,| Vão #dizer que... http://someurl",everyone,pt,798305522713841664,798305522713841664,351503532,2016-11-14T23:24:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,Superlua rolando hoje... #Super #Moon #RS #Night #brazil @ Sao... http://someurl,everyone,pt,798305310427389952,798305310427389952,155294909,2016-11-14T23:23:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,"{'place_id': '90f848c81726a961', 'coordinates': {'type': 'Point', 'coordinates': [-51.13324844, -29.78883823]}}"
Twitter Web Client,#Super LUA amei <3,everyone,pt,798303452627550208,798303452627550208,796511160883433473,2016-11-14T23:15:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
CarAccessoriesOM via Website,#NorSway Car #OBD2 #Code #Reader V1.5 #Super #Mini #ELM327 #Bluetooth #Diagnostic #Scan #Tool ... - http://someurl | #V15 http://someurl,everyone,pt,798303273144840192,798303273144840192,1514199692,2016-11-14T23:15:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,"#supermoon photo not so #super #Barcelona #Night #PortVell @ Passeig de Colom, Barcelona http://someurl",everyone,pt,798278202405756928,798278202405756928,40653870,2016-11-14T21:35:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,Noi con la #superluna e il tempo grigio diventiamo #super !!... http://someurl,everyone,it,798263107940282368,798263107940282368,266023475,2016-11-14T20:35:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,"{'place_id': '181e410ddd531685', 'coordinates': {'type': 'Point', 'coordinates': [17.94657224, 40.64513574]}}"
Twitter for Android,#Super Extrangeiros http://someurl,everyone,pt,798259441976176641,798259441976176641,145297319,2016-11-14T20:20:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,"[{'type': 'quoted', 'id': '798229719451742209'}]",{'place_id': '7116b0fe9c89e2bf'}
Twitter for Android,"Umesto super-Meseca, super oblaci... | #Super",everyone,und,798255444351483905,798255444351483905,2175238356,2016-11-14T20:05:03.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for Android,Como eu queria ver a Superlua // Como eu vou ver. 🌕 #SUPERLUA  #superlua2016 #Super #Lua http://someurl,everyone,pt,798254507897589761,798254507897589761,763991915788328962,2016-11-14T20:01:20.000Z,"{'retweet_count': 58, 'reply_count': 3, 'like_count': 102, 'quote_count': 7}",#super,,,
Twitter for Android,#MiraistaSigueMiraista | #MiraistasenVenezuela #Súper tarde Miraista @someuser @someuser http://someurl,everyone,pt,798244915104747520,798244915104747520,758013177728790528,2016-11-14T19:23:13.000Z,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#super,,,
Facebook,Mais tarde aqui no Rio vamos ter a #Super #Chuva🌧🌩☔🌧🌩 — se sentindo de saco cheio,everyone,pt,798236368791076864,798236368791076864,349773358,2016-11-14T18:49:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web Client,#Astronomy #Super #moon photos http://someurl,everyone,pt,798216685706612736,798216685706612736,3004261497,2016-11-14T17:31:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,"[{'type': 'quoted', 'id': '798211422186393600'}]",
Twitter for iPhone,Hoje é dia #SUPER LUA# http://someurl,everyone,pt,798202896739430400,798202896739430400,798198744609067008,2016-11-14T16:36:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,
Twitter for Android,E essa chuva que não dá trégua.😢😕😦eu quero ver a #Super Lua... http://someurl,everyone,pt,798196053984116736,798196053984116736,299821340,2016-11-14T16:09:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#super,,,
Facebook,O ASSUNTO HOJE DO DIA É A #SUPER #LUA E O SUPER #SOL AQUI DO PIAUÍ NINGUÉM NUM FALA KKKKKKK| PENSE NUM SUPER SOL KKKK,everyone,pt,798181945729568768,798181945729568768,398916383,2016-11-14T15:13:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,
Instagram,#super #fullmoon #TigerNguyen #Erotic #Heretic #instrumental #rock #Guitar #solo #metal @ Ho Chi... http://someurl,everyone,it,798179866482982912,798179866482982912,55307299,2016-11-14T15:04:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,"{'place_id': '0079932b106eb4c9', 'coordinates': {'type': 'Point', 'coordinates': [106.682, 10.7694]}}"
Facebook,"#La #super #Luna sara #enorme, ecco quando e come #vederla - #innamorati #InfoOggi.it http://someurl",everyone,it,798156553975201793,798156553975201793,125282795,2016-11-14T13:32:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
IFTTT,É hoje à #Super #Lua 🌕 http://someurl http://someurl,everyone,pt,798116701883666433,798116701883666433,40282258,2016-11-14T10:53:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,
Instagram,A SUPER LUA 🌝 ➡14 DE NOVEMBRO 2016 | #lua #super #superlua #natureza #beleza #belezanatural... http://someurl,everyone,pt,798032634647482368,798032634647482368,296595716,2016-11-14T05:19:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,"{'place_id': 'f207b85be9f1513e', 'coordinates': {'type': 'Point', 'coordinates': [-34.90013658, -8.05315151]}}"
Twitter Web Client,#super sexy teens nude videos porno xxx con http://someurl,everyone,es,798022442111234048,798022442111234048,102983914,2016-11-14T04:39:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for iPhone,#super cute #outfit http://someurl,everyone,en,797883917726400513,797883917726400513,736851642591633408,2016-11-13T19:28:44.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,
Twitter Web Client,#super natural sex pornos xxx videos http://someurl,everyone,pt,797838688474595328,797838688474595328,1581228925,2016-11-13T16:29:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for iPhone,#super Mamosa. #Go Titans go Titans go.,everyone,es,797838502981464066,797838502981464066,371032082,2016-11-13T16:28:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web App,"Ontem vi uma menina cega. Devia ter uns 11 anos. Estava com uma bengala de 4 pés. Achei q era do avô, do jeito q brincava com ela. #super",everyone,pt,797834521429377025,797834521429377025,64880972,2016-11-13T16:12:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for Android,#QuandoEuEraCriança #eu assistia  #DVD do #Madagascar várias vezes no mesmo dia e não abusava que #Super Poder era esse,everyone,pt,797831351890309120,797831351890309120,2506650947,2016-11-13T15:59:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,Una #mega #Super #colazione dei #Campioni!! 😊💪🏻🙂💪🏻 #Buongiorno #Good #Breakfast #Colazionetime... http://someurl,everyone,it,797699826611687425,797699826611687425,784081197764837376,2016-11-13T07:17:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web Client,#super amanda nude anime anal sex videos http://someurl,everyone,pt,797623248037023744,797623248037023744,3284779758,2016-11-13T02:12:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for Android,@someuser tá sendo gastado aqui na festa!😂😂| #super-choque| #escravo| 😂😂😂,everyone,pt,797598845949583360,797598845949583360,3751179137,2016-11-13T00:35:58.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#super,757675254521135104,,
Instagram,Viva o Épico CCXP2016! #ccxp #ccxp2016 #saopaulo #brasil #comics #gibis #super-homem.com... http://someurl,everyone,pt,797559495836794880,797559495836794880,2913151737,2016-11-12T21:59:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for Android,"Comecei a assistir uma série chamada super girl, tô no quarto episódio e amando...| #super recomendo",everyone,pt,797558566576132096,797558566576132096,3840205338,2016-11-12T21:55:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,
Google,I liked a @someuser video http://someurl #Super Poderosas Por Acaso Episódio 3,everyone,pt,797535730872487937,797535730872487937,206544934,2016-11-12T20:25:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Facebook,#SUPER #PROMOÇÃO!!! 🍫🍫🍫🍫🍫| | Copinhos de Chocolate  de #Gramado !!!#IRRESISTÍVEIS.... | | CAIXA COM 06 UNIDADES... http://someurl,everyone,pt,797473376034025472,797473376034025472,86315775,2016-11-12T16:17:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,Foto de família en la última #carrera de la #Copa de #España de #Super #Enduro en #Moralzarzal... http://someurl,everyone,ca,797460128874102785,797460128874102785,245342744,2016-11-12T15:24:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Hootsuite,O #Super-Homem e o seu estilo de vida http://someurl,everyone,pt,797378730096259072,797378730096259072,3957874702,2016-11-12T10:01:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,
Instagram,Começou o #senaibrasilfashion  apresentação da #super @someuser http://someurl,everyone,pt,797231812720414720,797231812720414720,317140720,2016-11-12T00:17:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for Android,#super feliz http://someurl,everyone,es,797228819346235393,797228819346235393,3881766754,2016-11-12T00:05:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,"Uma visita á este empreendedor nato, grande Ricardo. #empreendedorismo| |  #super  #caldasnovas... http://someurl",everyone,pt,797202151248396288,797202151248396288,35119971,2016-11-11T22:19:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,
Facebook,"#Super #Repost @someuser with @someuser| ・・・| @someuserauty me deixa linda, musa e ainda me enche de... http://someurl",everyone,pt,797132020585558016,797132020585558016,70856264,2016-11-11T17:40:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,"#Super #Repost @someuser with repostapp| ・・・| @someuser me deixa linda, musa e ainda me... http://someurl",everyone,pt,797131402680631296,797131402680631296,739499562864418816,2016-11-11T17:38:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,Comercial de guerrilha!!! #casualday #petshopboys #super #groovy... http://someurl,everyone,pt,797114040661274624,797114040661274624,119525625,2016-11-11T16:29:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,"{'place_id': 'd16815010421ff73', 'coordinates': {'type': 'Point', 'coordinates': [-38.56612867, -3.7369754]}}"
hrdjrdudr,#Stephen #Colbert #Breaks #Down #Donald #Trump & #President Obama’s #Super #Awkward #White # ... http://someurl #Obamas http://someurl,everyone,en,797106700738248709,797106700738248709,2154519169,2016-11-11T16:00:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for iPhone,Ma @someuser che risponde ai tweets? #super,everyone,fr,797102242503467009,797102242503467009,4536255682,2016-11-11T15:42:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web Client,adult psp games #super videos porno http://someurl,everyone,es,797007465355313152,797007465355313152,201872716,2016-11-11T09:26:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
IFTTT,#super Lubo! http://someurl http://someurl,everyone,tl,796992943731175425,796992943731175425,38641789,2016-11-11T08:28:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web Client,#super sex game vaginal anal fistula http://someurl,everyone,pt,796987563789680640,796987563789680640,545198994,2016-11-11T08:06:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,"😍😍 muito #fofa 😍😍 esta #sandalinha, e  essas #cores #super em alta no mundo #fashion 👍🌈😉 deixam... http://someurl",everyone,pt,796899777170448384,796899777170448384,2255140886,2016-11-11T02:18:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web App,#súper enamorada,everyone,es,796888098789621760,796888098789621760,796886563535941632,2016-11-11T01:31:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,,
Twitter Web Client,Sinistra a matéria da #Super sobre as versões originais dos contos de fadas. Triste saber que tanta vileza compõe a história da humanidade. http://someurl,everyone,pt,796876745798483968,796876745798483968,72895299,2016-11-11T00:46:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,"[{'type': 'quoted', 'id': '791252301017034754'}]",
Facebook,#BRA X #ARG******💸💰🎽⚽🏃🏆********| Não há apenas  um #clássico....sul-americano| *******É O #SUPER #CLÁSSICO... http://someurl,everyone,pt,796840803469496320,796840803469496320,550714398,2016-11-10T22:23:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web Client,ebony mamas sex #super marital sex http://someurl,everyone,pt,796837439193092097,796837439193092097,84151100,2016-11-10T22:10:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,album #kyuhyunevil #super junior http://someurl,everyone,pt,796808588790530050,796808588790530050,132083512,2016-11-10T20:15:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Facebook,"Confirma nossas #Super #Ofertas DO #FinaldeSemana #Cybelar| | TV LED 40 FULL HD SONY DE R$ 1999,00 POR APENAS R$... http://someurl",everyone,pt,796808403200995328,796808403200995328,720680015378194433,2016-11-10T20:15:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for Android,-Sorria ! Isso confunde quem não quer lhe ver bem.❣ #Super✌🌻,everyone,pt,796806505630732288,796806505630732288,2256653354,2016-11-10T20:07:29.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web Client,#super sexy video asa akira anal http://someurl,everyone,tl,796804974978199552,796804974978199552,2560567453,2016-11-10T20:01:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Facebook,"Confirma nossas #Super #Ofertas para este final de semana.| | TV LED 40 FULL HD SONY DE R$ 1999,00 POR APENAS R$... http://someurl",everyone,pt,796803913257205760,796803913257205760,720680015378194433,2016-11-10T19:57:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Facebook,"#Super #oportunidade #GalaxyS por apenas R$ 3199,00. http://someurl",everyone,pt,796785514758238208,796785514758238208,720680015378194433,2016-11-10T18:44:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Facebook,"#Super #Oportunidade #GalaxyS por apenas R$ 3199,00. http://someurl",everyone,pt,796785373498249216,796785373498249216,720680015378194433,2016-11-10T18:43:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Facebook,Hoje tem Programa Adnight 🎥🎥com a #super @someuser e um #ballet lindo😍💃🏽 #gratidão @someuser #programaadnigh... http://someurl,everyone,pt,796727875403714560,796727875403714560,75640568,2016-11-10T14:55:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Google,Gostei de um vídeo @someuser de @someuser http://someurl Saitama-One Punch Man #super speed drawing,everyone,pt,796724945493573632,796724945493573632,793588654186913793,2016-11-10T14:43:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
RetroDeals,Super Mario USA - Famicom //#Super #Nintendo (JAPA #NESE IMPORT) (NTSC) #retrogaming #ebay http://someurl http://someurl,everyone,pt,796712037208522753,796712037208522753,703537008002605057,2016-11-10T13:52:06.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,Camara lenta #camara #lenta #Youtuber #youtube #super #todo #love #like #video http://someurl,everyone,es,796694284980355072,796694284980355072,159559670,2016-11-10T12:41:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web Client,#super teens porno foto short sexy movies http://someurl,everyone,pt,796600794367848448,796600794367848448,946437636,2016-11-10T06:30:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for iPhone,- Quem nasceu pra ser Super nunca será qualquer técnica @someuser #Supertecnica #super #Ivetesangalo #TheVoiceBrasil,everyone,pt,796497952500043780,796497952500043780,3535729397,2016-11-09T23:41:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web Client,#super mario nude teensexmovs com free http://someurl,everyone,pt,796360627606405120,796360627606405120,132143968,2016-11-09T14:35:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Hootsuite,Saúde também é coisa de homem: Dicas do #Super-Homem no #NovembroAzul http://someurl,everyone,pt,796291584396591104,796291584396591104,3957874702,2016-11-09T10:01:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web Client,#super sexy teens nude anita cannibal porn http://someurl,everyone,pt,796245665454190594,796245665454190594,380168880,2016-11-09T06:58:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web Client,#super mario porno chinasexyteens http://someurl,everyone,pt,796200953242406912,796200953242406912,749461227601063937,2016-11-09T04:01:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web Client,nives celzijus sex #super mario bros porno http://someurl,everyone,pt,796183698517487616,796183698517487616,844335186,2016-11-09T02:52:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Facebook,#PESSOAL  ... que #super ISSO : em #Piracicaba_SP  debate aberto em espaço público sobre #PEC241 /#PEC55 http://someurl,everyone,pt,796179195630067713,796179195630067713,167272226,2016-11-09T02:34:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,"Aqui com a #Super #FestaHalloween #ReuniaoGerencial @ Riachuelo, Andradas http://someurl",everyone,pt,795986383508619264,795986383508619264,360835461,2016-11-08T13:48:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [-51.22621978, -30.02986748]}, 'place_id': '894146230dd1d42d'}"
Instagram,Super#bravo#november #2016 #lola #nice #super # http://someurl,everyone,pt,795881577116995584,795881577116995584,25864457,2016-11-08T06:52:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter for Android,@someuser #Marivilha #super ta linda @someuser  vc não envelhece parece uma menina.,everyone,pt,795802487877996544,795803019401134081,104228041,2016-11-08T01:39:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,189924408,"[{'type': 'replied_to', 'id': '795802487877996544'}]",{'place_id': '68e019afec7d0ba5'}
Twitter for Android,Vamos assistir um @someuser #super pq ninguém é d ferro #gostomsm #nsouobrigado,everyone,pt,795722571174002689,795722571174002689,795426951238479876,2016-11-07T20:20:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web Client,#super sexy bra alexa rae free porn http://someurl,everyone,pt,795675389670621185,795675389670621185,751787044649766917,2016-11-07T17:12:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,Fotinha no espelho! Adoro!!! #petshopboys #super #happyness #sayittome #sadrobotworld... http://someurl,everyone,pt,795661098129227776,795661098129227776,119525625,2016-11-07T16:16:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [-38.56612867, -3.7369754]}, 'place_id': 'd16815010421ff73'}"
PornoF5,#Clitoris #Super #Dotado | Clique no link e Assista: http://someurl | #ClitorisSuper #SuperDotado http://someurl,everyone,pt,795657544974929922,795657544974929922,716891908694474752,2016-11-07T16:01:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
IFTTT,Vos sapinistes 2016 (presque) au complet ! #ecosapin #labelleequipe #sapin #noël #weihnachtsbaum #super http://someurl,everyone,pt,795657543225929732,795657543225929732,753775790,2016-11-07T16:01:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,#mscpreziosa #vertigo #super @ Porto Di Palermo http://someurl,everyone,it,795649225048485890,795649225048485890,943380499,2016-11-07T15:28:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [13.36364739, 38.12776889]}, 'place_id': '0fbea96066e4a25f'}"
Twitter Web Client,#super que amo meu #cachos 😍😍 @someuser  <3 http://someurl,everyone,pt,795643930108952576,795643930108952576,291243104,2016-11-07T15:07:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web App,@someuser amoo pânico na band❤| #Super👏| #ChristianFigueiredoNoPanico😍,everyone,pt,795424592911355904,795424592911355904,3973917579,2016-11-07T00:36:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,35765232,,
Instagram,Da minha amiga 😉 #super #recomendo | #Repost andrea.curi with repostapp| ・・・ http://someurl,everyone,pt,795407948969349120,795407948969349120,3296223752,2016-11-06T23:30:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web Client,#super rumo aos 1 milhão http://someurl,everyone,pt,795339279870361600,795339279870361600,793203994332131329,2016-11-06T18:57:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Twitter Web Client,#super sexy lingerie sex sandra porno http://someurl,everyone,it,795307785239920640,795307785239920640,1897126454,2016-11-06T16:52:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
Instagram,Cara de domingogo| | #domingo #domingando #boatarde #home #bedroom #selfie #click #model #super... http://someurl,everyone,pt,795295777253953536,795295777253953536,450826431,2016-11-06T16:04:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
IFTTT,super mario 64 #TheMemebot #super mario 64 #Funny #Meme http://someurl http://someurl,everyone,es,795273186724249600,795273186724249600,737394371809533952,2016-11-06T14:34:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,,
