public_metrics,source,created_at,id,conversation_id,text,author_id,lang,reply_settings,search_query,referenced_tweets,in_reply_to_user_id,geo
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-22T18:46:24.000Z,812006390642384896,812006390642384896,El de prácticas de EF ya ha acabado :( #sad porque me caía guay,2223777769,es,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-22T18:34:14.000Z,812003328582451200,812003328582451200,no #sad 3M SOÑANDO JUNTO A VOS KS http://someurl,762734296390049792,es,everyone,#sad,"[{'type': 'quoted', 'id': '812002693732569088'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T18:33:36.000Z,812003167361794048,812003167361794048,Esto es lo que uno hace cuando no tiene datos.| #Sad http://someurl,328195492,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T18:26:09.000Z,812001295896809476,812001295896809476,El día lo pedía💔 #sad,2190091179,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T18:12:56.000Z,811997967192190976,811997967192190976,😢 mi mamá recibe más felicitaciones que celebridad en su cumple y yo me replanteo mis habilidades sociales #chale #Sad la envidia me corroe,42485740,es,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-22T18:06:56.000Z,811996458056646656,811996458056646656,"Severa la gente que aunque esté seria tiene buena expresión facial, yo intento sonreír y me sale una linda cara diabólica. #Sad",328195492,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Windows Phone,2016-12-22T18:00:24.000Z,811994815189630976,811994815189630976,Necesito empezar a ahorrar. Necesito los libros de Dalas. Los del Rubius. El de Mariano. El del chuiucal. El de Geerman. Yo asi no pued #sad,738193647800340480,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-22T17:53:34.000Z,811993094040260608,811993094040260608,Otro día sin despertar junto a @someuser 💔 #sad,4104461354,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-22T17:39:29.000Z,811989549677158400,811989549677158400,yo soy de esas que jamas  ve un mensaje de buenos dias 😥😥😥😥 #sad,804875401118023680,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-22T17:34:44.000Z,811988353851817984,811988353851817984,nunca vi mi mensaje ese del frasco #sad,718980835,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T17:34:06.000Z,811988197014179841,811988197014179841,Escuela de mrda que no se puede usar celu #sad,780109905474781184,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-22T17:26:09.000Z,811986193197965312,811986193197965312,Y lo peor de todo es que me puso a hacer un techo para estacionamientos... que triste es la vida #Sad,27337190,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter Web Client,2016-12-22T17:25:27.000Z,811986020195532805,811986020195532805,"Noooo, es una broma!!! Yo le presente exactamente esta idea al maestro de tesis y me rechazo hace casi un año -.- #Sad #Green #CoolIdea http://someurl",27337190,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",Twitter for iPhone,2016-12-22T17:12:22.000Z,811982726790316032,811982726790316032,igual no me anda #sad http://someurl,731916771196846082,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Instagram,2016-12-22T17:10:52.000Z,811982348640223232,811982348640223232,"Ci Vediamo bella. Adiós, a una mujer fantástica. #tristeza #sad #francasozzani http://someurl",447931168,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-12-22T17:09:14.000Z,811981936679911424,811981936679911424,"Mi vieja me dijo un conejo no, pero sabes como re compraría un oso panda bebe si se pudiera | #sad",714566040957685760,es,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for Android,2016-12-22T17:03:34.000Z,811980512780816384,811980512780816384,"#DaParaDarse alta mojada en la pileta, pero no tengo.| | #Sad",4589761589,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-22T16:52:26.000Z,811977708968099841,811977708968099841,Sí me he enamorado en el aeropuerto. #sad,21715160,es,everyone,#sad,,,{'place_id': '25530ba03b7d90c6'}
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-22T16:50:25.000Z,811977201306468352,811977201306468352,Y del amor solo quedó el queso... #MicroCuentos #Sad,162516487,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-22T16:41:28.000Z,811974948910665728,811974948910665728,Escuchar @someuser y revivir los viajes diarios en #CaboVerde con el 4x4 por las dunas ❤️🔙 #memories #sad #pazinterior #quierovolver,247911718,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T16:35:52.000Z,811973541314883584,811973541314883584,Estaría bueno juntarnos a ver skam en mi pieza con el aire pero mi internet re #sad @someuser @someuser,728921467,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-22T16:21:30.000Z,811969926571458560,811643512152358912,@someuser es lo más cerca que he estado de que me toque algo hoy😂😂😂 #sad,1456541100,es,everyone,#sad,"[{'type': 'replied_to', 'id': '811894708410740738'}]",767705865453461504,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T16:16:36.000Z,811968694075035650,811968694075035650,Quiero una pizza con mucho jamón porque tengo hambre y ya quiero que me ames:(  #Sad,708868141359607808,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T16:11:34.000Z,811967424920690688,811967424920690688,"siempre que me mandan a limpiar la pileta, la limpio y la cargo hasta arriba para que llueva y me ensucie de nuevo toda el agua, #sad",737843717097304065,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-22T16:11:15.000Z,811967344272613376,811965595444973568,@someuser tiene que dejar un tiempo BTS porque tiene mal el oído y no va a poder terminar los conciertos de este año #sad,780073892,es,everyone,#sad,"[{'type': 'replied_to', 'id': '811965595444973568'}]",358200131,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T16:01:14.000Z,811964826700414976,811964826700414976,Mi mama me dice que Natalia Tellez esta mas rellenita que mi ex novia. | #sad😭😪,167174833,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T15:56:35.000Z,811963655617187840,811963655617187840,lástima que mis ídolos no hablan español #sad http://someurl,1491646916,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T15:51:59.000Z,811962497469206528,811962497469206528,Al final Jake no me respondió #Sad,2738046023,es,everyone,#sad,,,
"{'retweet_count': 2, 'reply_count': 1, 'like_count': 4, 'quote_count': 1}",Twitter for Android,2016-12-22T15:17:42.000Z,811953868154294272,811953868154294272,"cuando mis amigas se van a algún lado siempre les digo que me avisen cuando lleguen/si llegaron bien, cuando me voy yo nada #sad",3665768001,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T14:12:15.000Z,811937396715556864,811937396715556864,Se le salió una tacha a mi jean ... #Sad,915793879,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T13:30:47.000Z,811926963011067904,810836154400567297,@someuser estamos malditas. No nos hagamos mas esto :( #sad #thecurseddyke #sadagain,186197992,es,everyone,#sad,"[{'type': 'replied_to', 'id': '810836154400567297'}]",1176572574,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-12-22T12:29:54.000Z,811911639255621633,811911639255621633,F**k| #sad #back @ Aeropuerto Internacional de Punta Cana http://someurl,68510565,es,everyone,#sad,,,"{'coordinates': {'type': 'Point', 'coordinates': [-68.35194444, 18.56666667]}, 'place_id': '0103d4375c78ffad'}"
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T11:32:12.000Z,811897118461861888,811897118461861888,"Mejor me voy a dormir, no tengo ni madres de comida| #sad",531914155,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-12-22T11:13:51.000Z,811892501854490624,811892501854490624,"Acompañando a mi bebé @someuser  a tatuarse, cara sad porque tengo mono de tinta! #sad #morning... http://someurl",284088269,es,everyone,#sad,,,"{'coordinates': {'type': 'Point', 'coordinates': [2.3, 41.6167]}, 'place_id': 'f55edbc51be8d366'}"
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T10:25:35.000Z,811880354663583746,811713447742373888,@someuser Porque ya no nos vemos. #sad,817768507,es,everyone,#sad,"[{'type': 'replied_to', 'id': '811879303734509568'}]",144823154,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-22T10:16:53.000Z,811878167333867520,811878167333867520,Maulan na Xmas. Haaaay. #Sad http://someurl,2868876931,tl,everyone,#sad,"[{'type': 'quoted', 'id': '811876855246508034'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T08:19:03.000Z,811848510828056576,811848510828056576,desde que tengo 12 años sueño en casarme con taylor york llevo como 4 años ilusionada con lo mismo #sad send nudes ah que tenía que ver,1338178088,es,everyone,#sad,,,
"{'retweet_count': 5, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,2016-12-22T07:28:50.000Z,811835876569468929,811835876569468929,A mí nadie me habla #sad,2398919964,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T07:14:23.000Z,811832238824374272,811832238824374272,Chingos de dinero gastado en puras tonterías y no me puedo comprar un foco para mi lámpara :( #Sad 😞,92206205,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,2016-12-22T06:40:50.000Z,811823794042109952,811823794042109952,A veces me da miedo volverme un loco controlador...entonces decido callar para no lastimar...#divagando #viendoeltiempopasar #sad,1263492384,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-22T06:39:00.000Z,811823332513447936,811823332513447936,Meli no quiere ver películas #Sad,2545114154,es,everyone,#sad,,,{'place_id': '017c34650c2dd3d7'}
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,2016-12-22T06:37:29.000Z,811822952966713344,811822952966713344,"Y aquí me quedé, tan perdida tan confundida, con el corazón roto y el alma herida. 💔 #Sad",381298600,es,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-12-22T06:34:07.000Z,811822104056205312,811822104056205312,@someuser #yurionice #Sad #weddingonice #agrigato 😢😭| Tantos sentimientos encontrados los amos chicos gracias por todo 💙💕💕💕😘😍😘😍 http://someurl,811449756308226048,es,everyone,#sad,,111051614,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T06:27:41.000Z,811820484455231488,811820484455231488,Aja y yo sin luz #sad,261955355,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-22T06:13:11.000Z,811816836266217472,811810789149523968,@someuser ya se me pasó la hora #Sad 😢,130658802,es,everyone,#sad,"[{'type': 'replied_to', 'id': '811815427584225280'}]",311886385,{'place_id': '386ad8a8fdadac23'}
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T05:58:15.000Z,811813077775765504,811813077775765504,Cuatro años de carrera fueron para reafirmar que es verdad un rompimiento equivale en el cerebro al dolor que te corten un dedo #Sad,747220891252076545,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T05:57:51.000Z,811812978014228480,811812978014228480,Parezco un bebé triste. :( #sad #baby #babysad xdd http://someurl,806605371074891780,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-22T05:32:04.000Z,811806488419241984,811806488419241984,"Mañana rindo, tengo ganas de tirarme abajo de un tren #Sad",1080639937,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T05:26:05.000Z,811804985121972224,811804985121972224,Me duele la panza otra vez. #sad,1865359964,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2016-12-22T05:16:55.000Z,811802677004894208,811802677004894208,Ay a los rolos si cierto nos la montan #Sad:( jaja http://someurl,2191356335,es,everyone,#sad,,,
"{'retweet_count': 2, 'reply_count': 1, 'like_count': 9, 'quote_count': 2}",Twitter Web Client,2016-12-22T05:15:47.000Z,811802392702414849,811802392702414849,"no tengo con quién poner icons de pareja, alv. #sad http://someurl",605942770,es,everyone,#sad,"[{'type': 'quoted', 'id': '811636256241238018'}]",,
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T05:13:21.000Z,811801781298601984,811795568553054208,"@someuser trabajo sin paga, #sad. 😿😹",496531877,es,everyone,#sad,"[{'type': 'replied_to', 'id': '811801381870899200'}]",938249142,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T05:05:30.000Z,811799803772502016,811799803772502016,Para eso sirve chromecast?? Para que mi sobrina vea peppa todo el diaa?? #sad,92830562,es,everyone,#sad,,,{'place_id': 'c5c72776b9f0cc0b'}
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T05:01:30.000Z,811798799337320448,811798799337320448,Es extraño saber que jamás has sido amada ni correspondida. #sad,4215246975,es,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",Twitter Web App,2016-12-22T04:58:48.000Z,811798118748581888,811798118748581888,Que #Sad cuando  ponen perreo del bueno y no está con la que lo quieres bailar :((,2267817058,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-22T04:44:45.000Z,811794581738180609,811794581738180609,Pero no tengo con quien ir😔 #sad http://someurl,2976788225,es,everyone,#sad,"[{'type': 'quoted', 'id': '811793483019259904'}]",,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T04:41:24.000Z,811793738418782208,811793738418782208,@someuser tú te olvidas cañón de mí. Ya ni sabes cómo me llamo ni nada. #sad,464454363,es,everyone,#sad,,844804134,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-22T04:40:23.000Z,811793482205392896,811793482205392896,Yo todo me tomo a broma pero esto no jajaja #sad.,193973703,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T04:39:52.000Z,811793354799415296,811793354799415296,La vida no vale nada sin audífonos. Neta :(| #sad,464454363,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2016-12-22T04:39:07.000Z,811793165619437568,811793165619437568,Pues ya se va a acabar y no hice ni mierda jajajaja. #sad http://someurl,439627414,es,everyone,#sad,"[{'type': 'quoted', 'id': '795786389958823937'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-12-22T04:36:16.000Z,811792446174556160,811792446174556160,"Deja de pensar tanto, estas rompiendo tu propio corazón.| #sad.🍔 :c",2675657593,es,everyone,#sad,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-22T04:32:58.000Z,811791616767827976,811791616767827976,#YaEstaCercaNavidadY y no tengo con quién pasarlo! #Sad,427477280,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T04:32:21.000Z,811791461423415296,811791369266229248,@someuser era blancas #sad,3346181313,es,everyone,#sad,"[{'type': 'replied_to', 'id': '811791369266229248'}]",3346181313,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,2016-12-22T04:30:58.000Z,811791112096587777,811791112096587777,Una #sad antes de dormir | Ay! 😢😢😢😥😥😥 🎶 🎶 🎶 🎶 http://someurl,2961480041,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Mobile Web (M2),2016-12-22T04:29:43.000Z,811790797171556352,811782709248921600,"@someuser me quede sin celular ah, estoy asi desde noviembre #sad",703771498356600833,es,everyone,#sad,"[{'type': 'replied_to', 'id': '811782709248921600'}]",1248197574,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T04:29:24.000Z,811790720411406336,811790720411406336,"#SinTiEnNavidadYo... Me sentiría igual, total los otros días tampoco te tengo #Sad",736390014062338048,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-22T04:22:42.000Z,811789031755436032,811789031755436032,no me aparece que somos tt #sad,2254109445,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-22T04:22:25.000Z,811788961806950400,811788340169179138,@someuser DEPRESIÓN #SAD,1281622435,es,everyone,#sad,"[{'type': 'replied_to', 'id': '811788645464244224'}]",3903190942,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-22T04:21:49.000Z,811788809461493764,811788809461493764,"Pueden creer que Sasha dejó de hacer dancehall para volverse evangélica, #sad",3399203782,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T04:10:56.000Z,811786073118490624,811786073118490624,"Planeaba ver Rogue One, pero al llegar a la taquilla del cine, supe que el horario de la página web era diferente al de la cartelera. #sad",106870996,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-12-22T04:08:49.000Z,811785537623379968,811785537623379968,quiero los 4 pero no puedo tenerlos porque 1) soy pobre| 2) soy gorda y no me entrarían #sad ahre http://someurl,2285946985,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-22T04:03:41.000Z,811784248071897088,811784248071897088,"@someuser ponlo, confio en que puede reemplazarme, pero nunca superarme #Sad #AllLove",2875515687,es,everyone,#sad,,808167584440975360,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-22T03:58:54.000Z,811783044612947968,811779541672804356,@someuser #sad yo tampoco #alllove,3498055875,es,everyone,#sad,"[{'type': 'replied_to', 'id': '811782729197060098'}]",1541729780,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T03:55:18.000Z,811782139419172864,811782139419172864,"no me pasa de tener una relación goals con mis ídolos como algunas que viven con favs, citas y follows de ello. #sad",3247146382,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Windows Phone,2016-12-22T03:53:03.000Z,811781571900542976,811777970960482304,@someuser cuando a ti ya no te van a dar nada porque ya no eres una niña :v #sad,1149818298,es,everyone,#sad,"[{'type': 'replied_to', 'id': '811777970960482304'}]",3209149192,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T03:37:50.000Z,811777743188795393,811777743188795393,"Cuando crees que la humanidad no puede caer más bajo, siempre te sorprende...| | #RockBottom #Sad",69100753,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,2016-12-22T03:27:21.000Z,811775105562984448,811775105562984448,"Cuando alguien me escribe por snap y suena pienso que es aquel, pero después me acuerdo que ya no me escribe #sad 😪😪",2384178111,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T03:23:24.000Z,811774109944311809,811771317703806976,"@someuser no se como se llama el shipp que me gusta v: #sad,",4410370883,es,everyone,#sad,"[{'type': 'replied_to', 'id': '811773219237666816'}]",3069432718,
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-22T03:17:51.000Z,811772713001959424,811772713001959424,21 de diciembre y no me he comido la primera hallaca nps:( ;c #sad u.u t.t,127002839,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T03:04:30.000Z,811769352676581376,811768769223737344,@someuser @someuser ya no eres cabeza de palmera #sad,3676788880,es,everyone,#sad,"[{'type': 'replied_to', 'id': '811769112766664704'}]",3676788880,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T02:56:56.000Z,811767447896330240,811767447896330240,Xq me habla si me va a clavar el visto #sad,766377876790865920,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-22T02:47:09.000Z,811764985370132480,811764985370132480,con ganas de ná| con ganas de nadie | #sad 😪 http://someurl,548888576,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-22T02:43:53.000Z,811764163731226624,811759881934008324,@someuser La vez pasada llegó a leer algunos twitts en donde hablaba de nuestras pendejadas y quería que me tragara la tierra #Sad,810774335329804288,es,everyone,#sad,"[{'type': 'replied_to', 'id': '811759881934008324'}]",810774335329804288,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T02:40:59.000Z,811763435138646016,811763435138646016,"las que decían ser fans ahora amenazan e insultan a camila, no sean hipócritas #sad",586923355,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-22T02:26:06.000Z,811759689956556800,811759689956556800,#SAD ni quería http://someurl,288719594,es,everyone,#sad,"[{'type': 'quoted', 'id': '811673356986630144'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Instagram,2016-12-22T02:20:38.000Z,811758312899354624,811758312899354624,Para ti siempre estaré ahí. | #sad #notevayas #nigth #color #Work #sadness #awesome #Tai http://someurl,82194396,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T02:16:01.000Z,811757150666158084,811757150666158084,En otro capítulo de sus telellorona Edwards life of drama Ed tendrá que operarse la rodilla para que deje de cojear y camine normal. #sad,380602530,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-12-22T02:10:37.000Z,811755793217417216,811755793217417216,mi vida es triste porque hace una semana no veo a noelia y no viene a mi casa a rascarsela #sad,1245017149,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-22T02:01:00.000Z,811753372277673984,811753112516120576,@someuser no porque no vas a tener a kaori ni a tsubaki en tu futuro #sad,795066918,es,everyone,#sad,"[{'type': 'replied_to', 'id': '811753112516120576'}]",901975087,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T02:00:36.000Z,811753273678032896,811750930395918337,@someuser uno más real xddddddddd #sad,706012974238945281,es,everyone,#sad,"[{'type': 'replied_to', 'id': '811750930395918337'}]",4578744613,
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-22T01:53:44.000Z,811751543380668417,811751543380668417,Extraño mi celular #sad,713819349522354176,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T01:45:33.000Z,811749485076512768,811749485076512768,Será lo mejor... #sad 😪😪😪,279856404,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-12-22T01:44:40.000Z,811749264795860992,811749264795860992,estoy escuchando zoé porque #sad,1636918902,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T01:41:05.000Z,811748360642248705,811748360642248705,Mi cara cuando me preguntan si me gusto el regalo de #navidad y eran unas medias JAJAJAJA. #sad http://someurl,1766123354,es,everyone,#sad,,,
"{'retweet_count': 8, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",Twitter for Android,2016-12-22T01:39:41.000Z,811748006932475904,811748006932475904,#TruenoComoCuete cuando me di cuenta que no soy el único al que le das las nalgas. #Sad,763047529,es,everyone,#sad,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-22T01:31:46.000Z,811746018450702340,811740749876330497,@someuser @someuser esos audios me la re suben cuando estoy #sad,3438463223,es,everyone,#sad,"[{'type': 'replied_to', 'id': '811740990381944833'}]",868570674,
