source,public_metrics,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,geo,referenced_tweets,in_reply_to_user_id
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",159452789,一個人逛街 ☺️☺️ #dayoff #shopping #alone #happy #excited #weekday #msia #july... http://someurl,626624323797843968,626624323797843968,zh,everyone,2015-07-30T05:24:15.000Z,#excited,"{'place_id': '6b9ed4869788d40e', 'coordinates': {'type': 'Point', 'coordinates': [101.6090622, 3.0716701]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",946130936,Finally Im here..| 一路来想去的地方| #playable #throwback #刺激 #excited ♥ @ One City SkyPark http://someurl,625277262498295808,625277262498295808,zh,everyone,2015-07-26T12:11:31.000Z,#excited,"{'place_id': '6b9ed4869788d40e', 'coordinates': {'type': 'Point', 'coordinates': [101.58038788, 3.0222687]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",488328531,放開自己 放聲唱吧😆😆😆(對自己講)| 開心唱 high地唱 是我們👭| #friend #sister #love #happy #excited #together #唱K #HK #girls... http://someurl,624500785066450944,624500785066450944,zh,everyone,2015-07-24T08:46:04.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",307313340,倒数2天 😍😍😍 开心死了 😂😂😂 #2moredaystogo #countdown #WorldTourInMalaysia #excited #BIGBANG... http://someurl,624230643996721152,624230643996721152,zh,everyone,2015-07-23T14:52:37.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624729078,沒有酒| 又不能拍照| 沒關係| 我有新歡 | 哼 👿👿👿| #GTA #ThugLife #NewLover #Excited http://someurl,622792379762888704,622792379762888704,zh,everyone,2015-07-19T15:37:28.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",569890426,Goodbye.| | #hkig #Europe #Switzerland #France #Italy #bye #hkia #family #excited @ 香港國際機場一號客運大樓 Hong... http://someurl,622011820677689344,622011820677689344,zh,everyone,2015-07-17T11:55:49.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3064848505,回家模式启动~~兴奋的节奏~~| #excited #sweet #home http://someurl,621618542601969664,621618542601969664,zh,everyone,2015-07-16T09:53:04.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",2259820356,最后一天的运动会不错嗨| #excited #swag 😂😂| #byebye✌ #seeyouagain #2017💪😏,621614813387563008,621614813387563008,zh,everyone,2015-07-16T09:38:15.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627136773,哇嗚～～| 我的機票簽證都好了。| 就只剩下等待的時間了，| 好緊張啊～～| 老哥，姑姑，開始要準備行李了吧？| | #Myanmar| #return| #my| #country| #welcome| #excited http://someurl,620241464849788928,620241464849788928,zh,everyone,2015-07-12T14:41:03.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",375605555,回家的路上ˊˇˋ| #excited http://someurl,616893241976209408,616893241976209408,zh,everyone,2015-07-03T08:56:24.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1591289910,北海道 here I come ~ ✈️✈️✈️| 雖然時差還沒調過來～| 但我相信飛機上睡一下就ok了😜😜| | #Japan #Hokkaido #excited @ Terminal 2 -... http://someurl,613514013029310464,613514013029310464,zh,everyone,2015-06-24T01:08:33.000Z,#excited,"{'place_id': '008c994a10edec85', 'coordinates': {'type': 'Point', 'coordinates': [121.2321231, 25.07695904]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",84288105,这个傻比••• 因为我生日服侍了我一天。 昨天的他好可怜•••呵呵呵••• | #birthday #Gemini #junebaby #happy #excited #boyfriend #love... http://someurl,612592729030291456,612592729030291456,zh,everyone,2015-06-21T12:07:42.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1466700385,"Hong Kong eye,here we come!!! #hongkongeye #hongkong #excited @ 香港摩天輪 Hk Observation Wheel http://someurl",611474626309419008,611474626309419008,zh,everyone,2015-06-18T10:04:46.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",63471230,秒殺·呸姐·來了！演唱會前一個月才開始售票。就憑你這種自信，叫我怎麼能不愛你！😍😍😍 我搶到票了！你呢？😉😜😝✌️#PlayWorldTour #新加坡站 #Excited @someuser http://someurl,610290714010849280,610290714010849280,zh,everyone,2015-06-15T03:40:19.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1089584096,🎬大制作的电影都留给和家人一起观看🎈👫 等待已久的 #JurassicWorld 终于来惹 ! 😍😍 #Excited #Finally #FamilyDay @ TGV Bukit Raja http://someurl,609356311046832129,609356311046832129,zh,everyone,2015-06-12T13:47:20.000Z,#excited,"{'place_id': 'db27c7142e99675d', 'coordinates': {'type': 'Point', 'coordinates': [101.47254597, 3.06084849]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1017433718,開始了💕💕💕💕 #exo #exoluxion #exo二巡 #0612 #엑소 #excited #taipei #taiwan #taipeiarena #awesome #excited... http://someurl,609324812335509504,609324812335509504,zh,everyone,2015-06-12T11:42:10.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1017433718,近來啦 開勳✌️ 기대🙆 #0612 #exo #exoluxion #exo二巡 #엑소 #taipei #taiwan #taipeiarena #excited #awesome @someuser http://someurl,609316398993670144,609316398993670144,zh,everyone,2015-06-12T11:08:44.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1017433718,好爽哈 再ㄍㄧㄥˉ一天就好🎉✨ #exo #exoluxion #exoplanet2 #exo二巡 #taipei #taiwan #awesome #excited #ohyeah #ohhola... http://someurl,608667455909732353,608667455909732353,zh,everyone,2015-06-10T16:10:04.000Z,#excited,,,
Tumblr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",39942193,Photo: Planning ahead.. #excited #FeelingLight #LOLS (at 葉子咖啡) http://someurl,608575703567749120,608575703567749120,zh,everyone,2015-06-10T10:05:29.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",39942193,Planning ahead.. #excited #FeelingLight #LOLS @ 葉子咖啡 http://someurl,608575699801272320,608575699801272320,zh,everyone,2015-06-10T10:05:28.000Z,#excited,"{'place_id': '017dc116612ca202', 'coordinates': {'type': 'Point', 'coordinates': [121.74524474, 25.12942952]}}",,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2992041010,Worlds Cheapest Flights: http://someurl 旅行去咯～😍 #travel #europe #travelbuddies #excited #Day86 #100HappyDa... http://someurl,608115179797282816,608115179797282816,zh,everyone,2015-06-09T03:35:31.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1954200504,雖然有點早到，不過總比遲到好？| #Excited #JAPAN @ 桃園機埸第二航廈 http://someurl,607294623652937729,607294623652937729,zh,everyone,2015-06-06T21:14:55.000Z,#excited,"{'place_id': '008c994a10edec85', 'coordinates': {'type': 'Point', 'coordinates': [121.2323423, 25.07734264]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",273919048,Hot ! Panas ! 热！| ☀️😂☀️😂☀️😂| #so #hot #melaka #historical #city #happiness #happy #excited #fun... http://someurl,607093199774085120,607093199774085120,zh,everyone,2015-06-06T07:54:32.000Z,#excited,,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2166192330,And another photo of me!! Thanks for taking my photo! Genting 缆车 | 怕怕？不会啦~ 哈哈| #CableCar #sioksiokfeel #excited http://someurl,605659762240417792,605659762240417792,zh,everyone,2015-06-02T08:58:34.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2959849208,不是只有我看不懂吧😭✨✨| 全都跑太快了啦ㅠㅠ 明天用電腦放慢..| | #excited #EXO #오빠 #LOVEMERIGHT 💓| #enjoy #music #ExoK #ExoM #ExoL... http://someurl,605415091882848256,605415091882848256,zh,everyone,2015-06-01T16:46:20.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",39189798,2015-04-23  桃園機場捷運A21到A17站   試乘搶先看 http://someurl #excited,604834025287614464,604834025287614464,zh,everyone,2015-05-31T02:17:23.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",122940854,逛街看到外型還不錯的基友們害我忍不住偷拍了啊啊啊啊| | 您說說這樣情侶T情侶包的跟我說沒在一起是想騙誰啊啊啊啊啊啊啊| | #我激動了 #gays #nice #excited #mylove http://someurl,604612396385243136,604612396385243136,zh,everyone,2015-05-30T11:36:43.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",514373838,告訴自己表總是看回頭 前方會更美好。#going #start #skul #excited #squaready http://someurl,602827252573798400,602827252573798400,zh,everyone,2015-05-25T13:23:11.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",175010035,美丽的早晨，一人一个！#Hermes #gift #excited #爱马仕 #lifestyle #luxury #luxurylifestyle http://someurl,601227586501378048,601227586501378048,zh,everyone,2015-05-21T03:26:41.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2541359054,一早看到消息，確定EXID要來了。😝| #Hani #EXID #fanmeeting #ATT_Show_Box #ahyeah #up_and_down #excited #waiting #go http://someurl,600143809423499264,600143809423499264,zh,everyone,2015-05-18T03:40:08.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",502703394,又任性了一次，说回家就回家 #imgoinghome #happy #excited #basketballmates #crazy #homesweethome http://someurl,598819012009709569,598819012009709569,zh,everyone,2015-05-14T11:55:52.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1028215068,"亲爱的阳光与海滩, 好久不见😙😙😙| 倒数6天, my holiday is count downing 😘😘😘| #vacation #excited #holidaycomingsoon... http://someurl",598636553565564928,598636553565564928,zh,everyone,2015-05-13T23:50:51.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",212257175,Theme park day 🎢 #excited #dizzyinhongkong @ Ocean Park - 熱帶雨林天地 http://someurl,597974579869548545,597974579869548545,zh,everyone,2015-05-12T04:00:24.000Z,#excited,"{'place_id': '013e6a97793d4084', 'coordinates': {'type': 'Point', 'coordinates': [114.17153006, 22.2342033]}}",,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1295603970,going to collect 我的(and Choyyu 的) 妈的 #MADE #excited (lol I just HAD to tweet it),597296299671625729,597296299671625729,zh,everyone,2015-05-10T07:05:09.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1591289910,"✈️✈️✈️| Here we come ~😍😍| #Japan #Japan airline #excited @ 台北國際松山機場 TSA, Taipei Songshan... http://someurl",596547915662946304,596547915662946304,zh,everyone,2015-05-08T05:31:21.000Z,#excited,"{'place_id': '00180402799fed03', 'coordinates': {'type': 'Point', 'coordinates': [121.55168151, 25.06343022]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",210116362,睡不著早早出門運動| 太過激烈ipod甩出去液晶摔花了 😔| #sports #healthy #excited #gym http://someurl,594685689838608384,594685689838608384,zh,everyone,2015-05-03T02:11:31.000Z,#excited,,,
Foursquare,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",917267334,Supper #hungry #excited (@ 333 Bak Kut Teh 肉骨茶 in Singapore) http://someurl,594215486050738178,594215486050738178,zh,everyone,2015-05-01T19:03:06.000Z,#excited,"{'place_id': '58a4c3a0d54e1400', 'coordinates': {'type': 'Point', 'coordinates': [103.85176867, 1.32399084]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",194926199,The countdown starts now... 24 days to go! :) ysabelita_ #excited #almosthome #philippines @ 輔仁大學勵學宿舍 http://someurl,594123061877743617,594123061877743617,zh,everyone,2015-05-01T12:55:50.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",76899569,Crowed night for Avengers.| | 昨晚逼實去睇復仇者聯盟。| | #下下十幾友去睇戲又真係幾開心 #Avengers #復仇者聯盟 #iamabigfan #刺激 #excited... http://someurl,593246293226553345,593246293226553345,zh,everyone,2015-04-29T02:51:52.000Z,#excited,,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1011428719,Love to find pics of me! (not my pic) 兩個很會吃冰的人😂😂| 心情真的會變超級超級超級好！！！！| 而且是從點餐那刻開始好😁 #McDonalds  #icecream  #McFlurry #excited,592975608499560448,592975608499560448,zh,everyone,2015-04-28T08:56:16.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1868360090,回来了！满满的五月要来咯～ 终于不再空空闲闲的～ 加油加油～✌️✌️💪| | #backtobusydays #happy #excited #nomorewastingtime #maycoming... http://someurl,592355718432448512,592355718432448512,zh,everyone,2015-04-26T15:53:03.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",127391978,還有30分鐘！！😎| Only 30 mins wait!! | #MP #mp魔幻力量 #magicpower #excited #awesome #life #Friday http://someurl,591784921703837696,591784921703837696,zh,everyone,2015-04-25T02:04:54.000Z,#excited,,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",502333053,陳翊伃我們的共同點| 「東邊打棒球的男人」| #Excited http://someurl,591190870000566272,591190870000566272,zh,everyone,2015-04-23T10:44:21.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2938997838,走囉～😙😘😚😍| 耶耶耶🎤🎵🎶🎼🎻🎹🎷🎺| ❤💙💚💛💜| #excited #ntu #concert http://someurl,591102828858454016,591102828858454016,zh,everyone,2015-04-23T04:54:31.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",360631232,20150421 而家已經開始好緊張| #cantwait #Omg #omygod #excited http://someurl,590540410273013761,590540410273013761,zh,everyone,2015-04-21T15:39:40.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",224930667,從日本平行輸入，等了十天，好感動😭😭😭😭 椎名林檎真的，話說這本幾乎絕版了 #band #score #excited #Ten #Days #椎名林檎 #Japan #import... http://someurl,590170263939055617,590170263939055617,zh,everyone,2015-04-20T15:08:50.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628288084,当你跟你最爱的歌手近距离接触...#nobodyknowmyfeeling #excited #fuckinghappy http://someurl,590135779386621952,590135779386621952,zh,everyone,2015-04-20T12:51:48.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",62248873,怎麼樣都覺得好笑的一天| 黑+白+粉| 下次買團服比較快啦😱| #dresscode #excited Edited with #Camly via camlyapp http://someurl,590049200127275008,590049200127275008,zh,everyone,2015-04-20T07:07:46.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",477134000,天天都是過年的好日子 天天都濕身💦💦👊| #travel #Thailand  #Songkran #happy  #enjoy #excited  #relax @ Pattaya Beach... http://someurl,589978882192846848,589978882192846848,zh,everyone,2015-04-20T02:28:21.000Z,#excited,"{'place_id': '00a351e81e2f91ea', 'coordinates': {'type': 'Point', 'coordinates': [100.88369003, 12.93789578]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",477134000,Day 3 每日都有新挑戰 👍💪💪| #enjoy #justdoit #excited #happy #challenge #travel #Thailand @ Pattaya Park Tower http://someurl,589660645836066817,589660645836066817,zh,everyone,2015-04-19T05:23:47.000Z,#excited,"{'place_id': '00a351e81e2f91ea', 'coordinates': {'type': 'Point', 'coordinates': [100.86280493, 12.90678699]}}",,
Facebook,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",575783724,[MSG] Tiffany from instagram 150418| [訊息] 美英 IG 留言 150418| | 1. #EXCITED to finally share my @someuser cover !!... http://someurl,589395994183368705,589395994183368705,zh,everyone,2015-04-18T11:52:10.000Z,#excited,,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3091529650,路邊到處都是美麗櫻花❤| #Japan #Tokyo #travel #traveling #traveler #excited #enjoy #likeit #loveit #beautiful #pretty #amazing ... http://someurl,588930631549222912,588930631549222912,zh,everyone,2015-04-17T05:02:59.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2354290976,现在非常精神thank my lovely coffee #Starbucks #MakeMe #excited #continue #assignment,588757331556478976,588757331556478976,zh,everyone,2015-04-16T17:34:21.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",97852538,Wanderlust at its highest point. #wanderlust #sickness  #excited #awesome #planes #flight @ 台北國際松山機場... http://someurl,588730900780871680,588730900780871680,zh,everyone,2015-04-16T15:49:19.000Z,#excited,"{'place_id': '00180402799fed03', 'coordinates': {'type': 'Point', 'coordinates': [121.55168151, 25.06343022]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1474155620,好！想！吃！辣！減壓！！！🔥🔥🔥#hot #spicy #dinner #excited #wanna http://someurl,588669717893767168,588669717893767168,zh,everyone,2015-04-16T11:46:12.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",149755556,今天的表現真的很好| 給自己95分| 剩下的就交給評審了| 問心無愧✌️| 我做到了！| 謝謝大家的支持😁| I did it!| #awesome #day #fun #excited #tired @someuser http://someurl,586906870838861824,586906870838861824,zh,everyone,2015-04-11T15:01:16.000Z,#excited,"{'place_id': '00180402799fed03', 'coordinates': {'type': 'Point', 'coordinates': [121.52737888, 25.02613118]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1458496910,来宜兰的必经之路 😍✨☕️ #happyday #famous #nice #yummy #excited #enjoyed @ 金車伯朗咖啡城堡 http://someurl,586818210114207744,586818210114207744,zh,everyone,2015-04-11T09:08:58.000Z,#excited,"{'place_id': '003102e76f9f8573', 'coordinates': {'type': 'Point', 'coordinates': [121.83885461, 24.88458854]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",394660560,我呢 好想快點去旅行😋😋😋| 好期待 好興奮 好幸福❤💙💚💜💛| #life #travel #excited #hkgirls #hkboy #hkig #igboy #iggirls http://someurl,585826257708933121,585826257708933121,zh,everyone,2015-04-08T15:27:18.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45027026,#top100djs #bl3nd #excited #outdoor #springfestival #kenting @ Kenting Chateau Beach Resort 墾丁夏都沙灘酒店 http://someurl,585647111087267841,585647111087267841,zh,everyone,2015-04-08T03:35:26.000Z,#excited,"{'place_id': '0015605113e11028', 'coordinates': {'type': 'Point', 'coordinates': [120.79521587, 21.94601836]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1041191401,今天玩到這個ㄧ切值得😆🎢| 拿弟弟的身份證也能過關~爽😝| #劍湖山 #g5 #excited #rollercoaster #fun #good #great #happy @ 劍湖山主題樂園 http://someurl,585011627923283968,585011627923283968,zh,everyone,2015-04-06T09:30:15.000Z,#excited,,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3091529650,回到母校 與孩子嬉鬧也是種幸福❤️| 兒童節快樂🎉| #elementaryschool #enjoy #happiness| #child #sports #excited http://someurl,584301567773429760,584301567773429760,zh,everyone,2015-04-04T10:28:44.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",272649689,玩命關頭7 Paul~😭😭😭 #fastfurious7 #fast #furious #7 #paul #nice #Stimulate #bed #cry #Excited #car... http://someurl,583325320754933760,583325320754933760,zh,everyone,2015-04-01T17:49:28.000Z,#excited,,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",271947254,在布行很容易呈現 #失心瘋 狀態(￣(工)￣)。| #unbelievable #excited & #lost in #fabric #store | | 因為要練習所以來買布。... http://someurl,582374953850404864,582374953850404864,zh,everyone,2015-03-30T02:53:03.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",79161324,在布行很容易呈現 #失心瘋 狀態(￣(工)￣)。| #unbelievable #excited & #lost in #fabric #store... http://someurl,582374946774605825,582374946774605825,zh,everyone,2015-03-30T02:53:01.000Z,#excited,"{'place_id': '00c3c3160a480cf2', 'coordinates': {'type': 'Point', 'coordinates': [121.4518, 23.74767]}}",,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1414752792,睡觉一醒来就颈痛..#excited,582134908522364928,582134908522364928,zh,everyone,2015-03-29T10:59:12.000Z,#excited,"{'place_id': 'dc9f45ade0b39636', 'coordinates': {'type': 'Point', 'coordinates': [101.7904084, 3.0624727]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1864245006,待会见!!! #showlostage #genting #Malaysia #concert #舞魂再现 #excited #mandylife #20150328 #mandy_min @someuser http://someurl,581747681317384192,581747681317384192,zh,everyone,2015-03-28T09:20:30.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",1640712632,別忘了專心數著你到底失去了多少 要數你到底還剩下多少 | first insta video in my life ! #barista #train #hard #play #hard #excited... http://someurl,581083707081134081,581083707081134081,zh,everyone,2015-03-26T13:22:06.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",19744186,Day trip to #beijing Saturday! #excited #tianjin #china #myyearinchina @ 天津站 http://someurl,580941356979343361,580941356979343361,zh,everyone,2015-03-26T03:56:27.000Z,#excited,"{'place_id': '01b8ae443f697d96', 'coordinates': {'type': 'Point', 'coordinates': [117.1114403, 39.0649476]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",998352534,出发！🚌 Lets take a trip! 😉 #广州东站 #guangzhou #coachstation #waitingnow #excited #tripstartsnow http://someurl,580237823141351424,580237823141351424,zh,everyone,2015-03-24T05:20:51.000Z,#excited,,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2773812986,努力留下些什麼，| 在時光流逝之前。| | #新演出籌備中 #你們最想聽什麼歌呢 #期待 #excited #music #love #TPI| TPI 練習生 http://someurl,579281408050507776,579281408050507776,zh,everyone,2015-03-21T14:00:24.000Z,#excited,,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2239992254,@someuser posted 第一次參加路跑8k完成👍| #running #nike #sweat #8k #excited#Hsinchu http://someurl,579171067178184704,579171067178184704,zh,everyone,2015-03-21T06:41:57.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2929771760,#Travel | 一大早的飛機，逃離了段考成績的悲劇。| | 希望一切順利。| | #excited#flying#journey#friends#happiness#anticipated @ 桃園機場二航廈 http://someurl,577978702992125952,577978702992125952,zh,everyone,2015-03-17T23:43:55.000Z,#excited,"{'place_id': '008c994a10edec85', 'coordinates': {'type': 'Point', 'coordinates': [121.23208094, 25.07737462]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",176789761,奖励自己～ | #CarloRino #Wallet #Shopping  #Pavilion #Sunday #Excited http://someurl,577087961554132992,577087961554132992,zh,everyone,2015-03-15T12:44:26.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",168102475,Going  to Victorias Peak and Wax Musem! #cold #loved #excited ☺️😍😁 @ 观塘丽东酒店 Newton Place Hotel http://someurl,577020635727159296,577020635727159296,zh,everyone,2015-03-15T08:16:54.000Z,#excited,"{'place_id': '00d36bcf1b90d96b', 'coordinates': {'type': 'Point', 'coordinates': [114.21947916, 22.3121362]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",998352534,人生第一把吉他🎸 我会好好待你的！😍 My first guitar!!! #guitar #excited #firstever http://someurl,576595494652260352,576595494652260352,zh,everyone,2015-03-14T04:07:33.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",406030123,"尋找下ㄧ次的旅行～ #Bangkok #travel #excited @ Daan District, Taipei http://someurl",575898130983616512,575898130983616512,zh,everyone,2015-03-12T05:56:28.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2652772045,再多一个小时就要比赛了!! Wish Me Luck~| | #bryantoro黄家万 #singer #singingcontest #excited #我要當歌手 http://someurl,575499804396097536,575499804396097536,zh,everyone,2015-03-11T03:33:40.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",228401210,來囉😊 #yayoikusama #adreamidreamed #exhibition #dots #草間彌生 #草間彌生亞洲巡迴展台灣站 #高雄市立美術館 #excited @ 高雄市立美術館... http://someurl,575183859098128384,575183859098128384,zh,everyone,2015-03-10T06:38:13.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",391909208,Disneyland here we come! #kid #excited #wildrides #2ndday #hongkong @ 香港迪士尼樂園 | Hong Kong Disneyland http://someurl,575162864379518977,575162864379518977,zh,everyone,2015-03-10T05:14:47.000Z,#excited,,,
