reply_settings,lang,conversation_id,author_id,public_metrics,id,text,source,created_at,search_query,geo,referenced_tweets,in_reply_to_user_id
everyone,zh,640872240502951936,2268244398,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",640872240502951936,对不起... 我错了... 给我一个重新来过的机会... 好吗...？| #regret #down #sad #alone #picperday http://someurl,Instagram,2015-09-07T13:00:23.000Z,#sad,,,
everyone,zh,640825783754338304,416457702,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",640825783754338304,上火🔥已经没脸见人了......#北京 #不开心 #sad @ 北京經濟技術開發區 http://someurl,Instagram,2015-09-07T09:55:47.000Z,#sad,"{'place_id': '01120f703ae9184a', 'coordinates': {'type': 'Point', 'coordinates': [116.50786918, 39.78799486]}}",,
everyone,zh,640724932176019460,2949959576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",640724932176019460,好久好久好久好久好久喔!!!!!!!!!!!!!!!!!| 電腦修好久喔～從9：30-1：10還沒好！快要變石人了，想發瘋。我的人生怎麼那麼悲劇敗給一台電腦，上班遲到了啦～吼～早知道學電腦就好了！| #sad... http://someurl,Instagram,2015-09-07T03:15:02.000Z,#sad,,,
everyone,zh,640630259184963585,717003529,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",640630259184963585,昨天晚上的壞消息讓我震驚。此刻才恨知己一個不夠，多個又煩！票可以作廢，但是盼望已久的休息與票......... 😓😓 #MADE #sad http://someurl,Instagram,2015-09-06T20:58:50.000Z,#sad,,,
everyone,zh,640508866510372864,3246676621,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",640508866510372864,今天本来就好难过...结果居然还.......freshman nightmare all over again #Sad #Depressed #Iphone6P #ScreenRuined... http://someurl,Instagram,2015-09-06T12:56:28.000Z,#sad,,,
everyone,zh,639909601236897792,147818010,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",639909601236897792,似乎 漸行漸遠了| #depressed #depression #sad #sis #sister #friend #feel #feeling #upset #5th #September #2015... http://someurl,Instagram,2015-09-04T21:15:12.000Z,#sad,,,
everyone,zh,639574218078732288,3401423299,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",639574218078732288,多少人看见了 却装作视而不见| 多少人难过了 却装作我很快乐 | #happy? #sad?,Twitter for Android,2015-09-03T23:02:30.000Z,#sad,,,
everyone,zh,639512155818209281,228981491,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",639512155818209281,9/3是我的黑色星期四！TMD| 覺得需要閉關修行| 度化那些貪婪無理的眾生| #Taiwan #kaohsiung #summer #sad #bad #cry #heart #hate #bitch... http://someurl,Instagram,2015-09-03T18:55:54.000Z,#sad,,,
everyone,zh,639469625697243136,937492284,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",639469625697243136,The most depressing exhibition ever. #Sad @ 中央圖書館 http://someurl,Instagram,2015-09-03T16:06:54.000Z,#sad,"{'place_id': '011a1d1e753ec5a8', 'coordinates': {'type': 'Point', 'coordinates': [114.1509755, 22.2806529]}}",,
everyone,zh,639325685350313984,2563489746,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",639325685350313984,.....  开学快乐   Happy school day 👈🏻 #school #no #sad .....#开学快乐 http://someurl,Instagram,2015-09-03T06:34:56.000Z,#sad,,,
everyone,zh,639304752510038016,3160627171,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",639304752510038016,理智線斷掉的一個早上💨| 要求補助津貼或是加班費，來安慰我幼小的心靈。😭| #Hotday #sad #workhard,Twitter for Android,2015-09-03T05:11:45.000Z,#sad,{'place_id': '00dcc81a0ec32f15'},,
everyone,zh,638779989706567684,1542927319,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",638779989706567684,沒了牽掛 但是卻得到了思念 #sad,Twitter for Android,2015-09-01T18:26:32.000Z,#sad,,,
everyone,zh,638759174382469120,2954405496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",638759174382469120,[怨天尤人]宜家終於明白點解好多歌都Fc唔到，因為啲歌根本就唔係俾你用兩隻手指玩 [#sad] | btw Dancing star on me EX我Fc左，但hard一直都Fc唔到，這是甚麼武術 [#sosad] http://someurl,Plurk,2015-09-01T17:03:49.000Z,#sad,,,
everyone,zh,638271725390667776,1900039356,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",638271725390667776,覺得難過😔 #맞팔 #맞팔해요 #셀카 #셀스타그램 #인친 #팔로미 #안녕하세요. #sad #fuckingall http://someurl,Instagram,2015-08-31T08:46:52.000Z,#sad,,,
everyone,zh,638087106804469760,144476810,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",638087106804469760,就这样微笑吧😊| | #微笑 #shoot #girl #831 #holiday #selfie #why #sad #but #smile #only #hais #moody #morning... http://someurl,Instagram,2015-08-30T20:33:16.000Z,#sad,"{'place_id': 'b2e39072b9847c46', 'coordinates': {'type': 'Point', 'coordinates': [101.736351, 3.0880001]}}",,
everyone,zh,638086037898723328,144476810,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",638086037898723328,就这样微笑吧😊| | #smile #only #why #goodnight #midnight #morning #sleep #black #moody #hais #sad #selca... http://someurl,Instagram,2015-08-30T20:29:01.000Z,#sad,"{'place_id': 'b2e39072b9847c46', 'coordinates': {'type': 'Point', 'coordinates': [101.736351, 3.0880001]}}",,
everyone,zh,637959197309669376,862864232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",637959197309669376,我想。。。| 游水去浮台| 踩單車| 曬成abc色| 去野餐吹泡泡| 著我條橙色裙| 要紫色嘅頭髮| 一個人打曬一枱桌球| 食炸雞、刨冰、凹蛋糕| 但係| 我得翻一日暑假| #sad #831 #blah... http://someurl,Instagram,2015-08-30T12:05:00.000Z,#sad,,,
everyone,zh,637519292351815681,3032374233,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",637519292351815681,#instasize #termbegins #bear #sad 开学前什么都没准备的我😭💔👼💀🔫 http://someurl,Instagram,2015-08-29T06:56:58.000Z,#sad,,,
everyone,zh,636579275181817856,610111801,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",636579275181817856,難垢，晚安| #sad http://someurl,Instagram,2015-08-26T16:41:40.000Z,#sad,,,
everyone,zh,636562693781110784,2910656353,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",636562693781110784,無論是愛情還是友情，最讓人難過的不是冷戰，而是明明很在意，還要裝作自己一點也不在乎。| #love #friend #sad #cold #feign #care @ 蘆洲民族路 http://someurl,Instagram,2015-08-26T15:35:47.000Z,#sad,"{'place_id': '019a3137395a2973', 'coordinates': {'type': 'Point', 'coordinates': [121.47163069, 25.09149301]}}",,
everyone,zh,636543936165736448,2954405496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",636543936165736448,如果當年考到香港嘅大學，想見新田應該唔係夢想吧 [#sad] http://someurl,Plurk,2015-08-26T14:21:15.000Z,#sad,,,
everyone,zh,636390843364982785,152727174,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",636390843364982785,"人們常常忘記以前最愉快的回憶, 因為都被現在的所謂不開心蓋過了..| 也許將來又回想時, 現在的日子又可能其實已經蠻不錯| #失眠 #sad #life #stupid #polishboy http://someurl",Twitter for iPhone,2015-08-26T04:12:55.000Z,#sad,,,
everyone,zh,636197328022585345,2954405496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",636197328022585345,有冇人有玩steam嘅AOC [#sad]| 同我一齊玩好唔好 [#cry][#cry][#cry] http://someurl,Plurk,2015-08-25T15:23:57.000Z,#sad,,,
everyone,zh,636194418278711296,198279129,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",636194418278711296,後宮走哂 以後返工都吾靚腳。(哭)| #咁又一年 #開舖工臣走哂 #返一日工都好攰 #個個走哂邊個陪毛毛玩 #sad http://someurl,Instagram,2015-08-25T15:12:23.000Z,#sad,,,
everyone,zh,636070627322019840,2954405496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",636070627322019840,新田first live好想去啊| 看到大家都抽中了，真羨慕| 不過這些機會，唉 [#sad] http://someurl,Plurk,2015-08-25T07:00:29.000Z,#sad,,,
everyone,zh,635856416960573440,2954405496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",635856416960573440,好想爆炸 [#sad]| 新田出新碟而沒有預訂的我真是垃圾QAQ| 懶得看新田生放的我真是垃圾QAQ| 想去遠征6th但又不想辦法的我真是垃圾QAQ| kan colle夏活打丙的我真是垃圾QAQ| 沒有好好準備夏活的我真是垃圾Q... http://someurl,Plurk,2015-08-24T16:49:18.000Z,#sad,,,
everyone,zh,635475938692624384,400599292,"{'retweet_count': 0, 'reply_count': 8, 'like_count': 1, 'quote_count': 0}",635475938692624384,.... 透明卷终于有 600 fo 了。Twitter 特地为此发了一个通知给卷，然而卷突然觉得好悲伤。 #sad,Twitter for Android,2015-08-23T15:37:25.000Z,#sad,,,
everyone,zh,635326233220370432,3324072866,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",635326233220370432,做了一個超級悲傷的夢⋯| 結局也太傷心💭久久不能平復| #no #i #dont #like #dream #nightmare #sad #아돼 #기준 #안 #좋아 http://someurl,Instagram,2015-08-23T05:42:32.000Z,#sad,,,
everyone,zh,635144627356631040,1071957246,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",635144627356631040,他想找拔拔所以眼眶泛著淚光...😳😳| 真的太Q了😚| #9Darts_Cafe | #dog | #cute | #sad @ 9 Darts&Cafe http://someurl,Instagram,2015-08-22T17:40:54.000Z,#sad,,,
everyone,zh,635074028768755713,147818010,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",635074028768755713,對不起| 是我能力不足| #sorry #for #everything #22nd #August #2015 #Saturday #sad #rainy http://someurl,Instagram,2015-08-22T13:00:22.000Z,#sad,,,
everyone,zh,634764880583725057,1899975206,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",634764880583725057,我算哪根蔥啊我_| #life #love #work #sad #sky #building #tree #clouds #flag #flagpole #Taipei #Taiwan #city... http://someurl,Instagram,2015-08-21T16:31:55.000Z,#sad,,,
everyone,zh,634406524845195264,255823533,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",634406524845195264,上週下高雄的高鐵上進行的美甲作業。| 結果根本超晃超困難 #sad #but #beautiful #fashion #6017 #mistermorden #mm #w2wmm #nail... http://someurl,Instagram,2015-08-20T16:47:56.000Z,#sad,,,
everyone,zh,634358493173186560,36658774,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",634358493173186560,大多数地点都有回忆。| #nokia #hangzhou #building #like4like #light #night #tbt #jobwanted #sad #business #干嘛嘞 #七夕 http://someurl,Instagram,2015-08-20T13:37:05.000Z,#sad,,,
everyone,zh,634357682871365632,3247943103,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",634357682871365632,外頭陽光總是刺眼| 還是躲起來好了| | 然後隔壁的大叔| 欸！你嚇得我手伸進包裡握著防狼噴霧劑| | #gopro #goprotaiwan #goprolife #goprophoto #hero4 #hero #sun #sad by ... http://someurl,IFTTT,2015-08-20T13:33:52.000Z,#sad,,,
everyone,zh,634025381297803264,394660560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",634025381297803264,一個人 只有一個心臟| 但有兩個心房| 一邊住著 快樂| 一邊住著 悲傷| 不要笑得太大聲| 不然會吵醒旁邊的悲傷| 👭👫👭👫👭👫👭👫👭👫👭👫👭👫👭| #life #heart #happiness #sad... http://someurl,Instagram,2015-08-19T15:33:25.000Z,#sad,,,
everyone,zh,633946525102686208,886307312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",633946525102686208,明天就是七夕了，怎麼感到莫名的空虛...常說，沒有期待就不會受傷害，但若沒了期待，好像心被掏空了一樣 #sad #heartbroken #marriage #love #alone... http://someurl,Instagram,2015-08-19T10:20:04.000Z,#sad,,,
everyone,zh,633673565875908608,255823533,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",633673565875908608,好空虛啊...... #everyday #tired #want #play #miss #cry #sad #work #hard #gogo #officelady #taiwan #taipei... http://someurl,Instagram,2015-08-18T16:15:25.000Z,#sad,,,
everyone,zh,633665824918777857,824624838,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",633665824918777857,#Yoga time but I feeling #sad today for working 😔 @ 輕適能 LIGHT Fitness 華視店 http://someurl,Instagram,2015-08-18T15:44:40.000Z,#sad,"{'place_id': '00180402799fed03', 'coordinates': {'type': 'Point', 'coordinates': [121.55774668, 25.042653]}}",,
everyone,zh,633299033205907456,566836901,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",633299033205907456,對於她的行為，我還說些什麼......| 只能默默| 承受| 接受| 難過| 失望| 🔊真想搬出去住*N📢| #sad#fuck#hope#save#freedom http://someurl,Instagram,2015-08-17T15:27:10.000Z,#sad,,,
everyone,zh,633282124091641858,1071957246,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",633282124091641858,真想賞自己幾巴掌| 然後重新來過| So sad.| #bad #sad #MDF #nogood http://someurl,Instagram,2015-08-17T14:19:58.000Z,#sad,,,
everyone,zh,633100352112324609,194416411,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",633100352112324609,真的不喜歡人家破壞我們 到現在還真的不懂為什麽突然妳不理我了 #sad,Twitter for Android,2015-08-17T02:17:41.000Z,#sad,,,
everyone,zh,632794145745170433,26897821,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",632794145745170433,我的腦朋友，多謝你地一直為我加油！내 뇌 친구들은 화이팅! #insideout #joy #sad #bingbong http://someurl,Instagram,2015-08-16T06:00:55.000Z,#sad,,,
everyone,zh,632371363572023297,394660560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",632371363572023297,這幾天拍過的照片 都不懂得去笑。| #life #feel #not #sad #selfie #evertime #everything #hkig #iggirl #hkgirl http://someurl,Instagram,2015-08-15T02:00:56.000Z,#sad,,,
everyone,zh,631856828356411392,717637556,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",631856828356411392,我的傘被這傢伙用壞...用跳的用壞的...😱 沒有辜負他的小名...| 名副其實的靠背二號 😬 😡| | 我媽說靠背一號是我... 😂 😂 😂| #sad#jump#ㅠㅠ http://someurl,Instagram,2015-08-13T15:56:21.000Z,#sad,,,
everyone,zh,631818572432584704,2929771760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",631818572432584704,#Sad| 天雨路滑，載著老媽到附近買水果一直鬼叫抓著我差點雙雙雷田⋯| -| 路經7-11... http://someurl,Instagram,2015-08-13T13:24:20.000Z,#sad,,,
everyone,zh,631697052657938432,3392099195,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",631697052657938432,世界上最帅的逆行😭 pray for tianjin #tianjin #safe #sad #better #wishes #pray http://someurl,Instagram,2015-08-13T05:21:28.000Z,#sad,,,
everyone,zh,631663679260479488,394660560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",631663679260479488,點解 頭 會痛到咁痛痛痛痛| #life #selfie #flashbackfriday #tbt #headache #omg #no #feel #sad #sosad #hkig #iggirl... http://someurl,Instagram,2015-08-13T03:08:51.000Z,#sad,,,
everyone,zh,631519529194123264,2348611825,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",631519529194123264,我需要消化消化 😔😔| 謝謝垃圾桶 😁| 聽了一堆廢話 😅| #taiwan #taipei #Work | #Summer #vacation | #Aodi #House #so | #sad... http://someurl,Instagram,2015-08-12T17:36:03.000Z,#sad,,,
everyone,zh,631428665356759040,394660560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",631428665356759040,已經習慣了多少次是只有我一個人投入付出 不論系友情還是愛情 sosad| #life #feel #love #friends #just #like #is #ok #hahaha #sad... http://someurl,Instagram,2015-08-12T11:34:59.000Z,#sad,,,
everyone,zh,631137602599391232,138788921,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",631137602599391232,3選1也抽不到可愛到很帥的學弟 #Sad,Twitter Web Client,2015-08-11T16:18:25.000Z,#sad,{'place_id': '204a435ce97d5de4'},,
everyone,zh,630776500753670144,476514610,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",630776500753670144,我愛過的我知道~| #I #know #once #loved #sad #all #of #sudden #just #fine #we #have #each #other #11 #august... http://someurl,Instagram,2015-08-10T16:23:31.000Z,#sad,,,
everyone,zh,630638975707824128,3017507172,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",630638975707824128,Red❤ 好喜歡那時期💘| 超想看red演唱會😂可惜沒機會😢| 1989也機會渺茫😭😭😭| #sad #TaylorSwift http://someurl,Twitter for Android,2015-08-10T07:17:03.000Z,#sad,,,
everyone,zh,630384045692715008,241888990,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",630384045692715008,傷心 #sad 覺得憂愁 @ 🏡溫暖的窩💕💕👭 http://someurl,Instagram,2015-08-09T14:24:03.000Z,#sad,"{'place_id': '019a3137395a2973', 'coordinates': {'type': 'Point', 'coordinates': [121.49783527, 24.99467392]}}",,
everyone,zh,630282386945744896,1034489293,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",630282386945744896,討厭這種無力感 卻無法抗拒不讓它侵蝕我腦海 😔😔 #sad http://someurl,Instagram,2015-08-09T07:40:05.000Z,#sad,,,
everyone,zh,630248067195924480,171114544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",630248067195924480,颱風天| 老娘的指甲又斷一隻| 😱😵| #break #nail #typhoon #sad http://someurl,Instagram,2015-08-09T05:23:43.000Z,#sad,,,
everyone,zh,629968009281544192,391216910,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",629968009281544192,可怕的颱風天| #Life #InstaSize #SELFLE #boyfriend #fang #so #sad #tired #Taiwan #Taipei #20150808 http://someurl,Instagram,2015-08-08T10:50:52.000Z,#sad,,,
everyone,zh,629246075681964032,37852904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",629246075681964032,"感覺這幾天啊，一夜白髮，幾天好像十年了。悲傷不是來自ta,  是來自對自我的新發現。 要親假期好好整理自己一下。 #sad #life #god又給我機會去反醒 #hk #usa",TweetCaster for Android,2015-08-06T11:02:09.000Z,#sad,,,
everyone,zh,628951991067082752,764893682,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628951991067082752,好想逃離這一切，但，好像沒有可以逃離的本錢！#sad,Twitter for Android,2015-08-05T15:33:34.000Z,#sad,,,
everyone,zh,628932460122906624,172333014,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628932460122906624,🚬| 。| 。| 。| 。|   “ 我知道这个不好 但是有时候我想吸烟 ”| | #smoking #girls #sad #followme #like4follow #like4like #china... http://someurl,Instagram,2015-08-05T14:15:58.000Z,#sad,,,
everyone,zh,628759452322267136,351415125,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628759452322267136,我的老男友～兩天不見如隔兩年😢| ᴵ ᴸᴼᵛᴱ ᵞᴼᵁ ❤️ #today #taiwan #hsinchu #sad #miss #you #barliwei http://someurl,Instagram,2015-08-05T02:48:29.000Z,#sad,,,
everyone,zh,628401753730498560,130500478,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628401753730498560,Time to go home #sad | 可以搬來這嗎！雖然很熱！ @ 小墾丁渡假村 http://someurl,Instagram,2015-08-04T03:07:07.000Z,#sad,"{'place_id': '0015605113e11028', 'coordinates': {'type': 'Point', 'coordinates': [120.83154893, 22.02593463]}}",,
everyone,zh,628250026981113857,1899975206,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628250026981113857,無力感，會傳染_| #life #love #travel #city #view #miffy #exhibition #landmark #landscape #funny #down #sad... http://someurl,Instagram,2015-08-03T17:04:13.000Z,#sad,,,
everyone,zh,628221862653378560,231663096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628221862653378560,不美！ 不美！ 这女的 一点都不美！| #notpretty #atall #sad #thiswomenisugly http://someurl,Instagram,2015-08-03T15:12:18.000Z,#sad,,,
everyone,zh,628129100784377856,413644621,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628129100784377856,👊⚪總是不分青紅皂白覺得理所當然 以自己為優先 只能一昧地接受卻很難過很傷心 真符合此時此刻的心情☝☝☝☝🐷| #sad #cry #wish #change #believed http://someurl,Instagram,2015-08-03T09:03:42.000Z,#sad,,,
everyone,zh,627746032512798720,394660560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627746032512798720,帶著勇氣前進卻退回原點？| #life #feel #sad #selfie #evertime #everything #love #like #hkig #hkgirl #iggirl http://someurl,Instagram,2015-08-02T07:41:31.000Z,#sad,,,
everyone,zh,627533323385110533,215913515,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627533323385110533,我回家了  👨兩星期你也跟我回家好不？#sad #comebackhome #missyou http://someurl,Instagram,2015-08-01T17:36:17.000Z,#sad,,,
everyone,zh,627150895541841920,219022023,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627150895541841920,Photo: 思緒一瓢裝進碗裡，沸騰後等待 打破了碗，就什麼也沒有了！ #iPhone4S #sad #life #live #heart http://someurl,Tumblr,2015-07-31T16:16:40.000Z,#sad,,,
everyone,zh,627150871046983680,1971081632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627150871046983680,因為一件不確定的事煩惱好久| 搞砸其他很多事| 最後可能一事無成...| 好討厭的感覺| 無法做決定| 對人的信任漸減...| 說改就改說變就變| #自私| 為什麼不站在他人角度想想!?!?!?| 期待很久是否就這樣泡湯了!?| #sad http://someurl,Twitter for iPhone,2015-07-31T16:16:34.000Z,#sad,,,
everyone,zh,626953414988181504,209387084,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",626953414988181504,別為無謂事情生氣。放鬆下。| | #sad #badmood #feelingsad #cestlavie #gudetama #gudetamahk #sanrio #sanriohk... http://someurl,Instagram,2015-07-31T03:11:57.000Z,#sad,,,
everyone,zh,626812037134462976,555271978,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",626812037134462976,Oh~my~god~!!!手機掉到馬桶了～😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭#sad #angry #iphone5s #crazy #bother #煩 http://someurl,Instagram,2015-07-30T17:50:09.000Z,#sad,,,
everyone,zh,626605947214020609,2215338624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",626605947214020609,30/July| 小兔子的對面是大叔嗎？| #2015 #July #sad http://someurl,Instagram,2015-07-30T04:11:14.000Z,#sad,,,
everyone,zh,626589608088875008,2358025904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",626589608088875008,版本不相容.....| 啊啊啊啊 好想要載下來啊TAT~~| 😭😩| | #milkmusic | #download | #sad http://someurl,Instagram,2015-07-30T03:06:18.000Z,#sad,,,
everyone,zh,626197845897531392,855784134,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",626197845897531392,[Ins:viemedia] 再見嗎？| 或再也不見了？| 這我應該問你還是問自己？| | #shilaamzah #茜拉 #再見不再見 #lyrics #sad #cry #song #mv #Shilaamzah http://someurl,IFTTT,2015-07-29T01:09:35.000Z,#sad,,,
everyone,zh,625910736737468416,153340015,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",625910736737468416,忍不住偷畫了憂憂😍😍 #但其實我是驚驚 #insideout #sad #pixar #disney #腦筋急轉彎 http://someurl,Instagram,2015-07-28T06:08:43.000Z,#sad,,,
everyone,zh,625291754229600256,3224404321,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625291754229600256,*| 真希望我有記憶吐司⋯| 真希望我有機會⋯| 真希望⋯| #sad @ 沈思 http://someurl,Instagram,2015-07-26T13:09:06.000Z,#sad,,,
everyone,zh,625191867257229314,2354290976,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625191867257229314,终于还是做了这个决定 #sad #pain,Twitter for Android,2015-07-26T06:32:11.000Z,#sad,,,
everyone,zh,625150425566736385,391216910,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625150425566736385,.| 失眠後的豐盛早午餐| #Love #Life #InstaSize #SELFLE #boyfriend #happy #sad#no #Taiwan #Taipei #20150726 http://someurl,Instagram,2015-07-26T03:47:30.000Z,#sad,,,
everyone,zh,625078010497077248,2954405496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625078010497077248,冇機會玩kan colle，RJ會唔會餓死 [#sad] [#sad] [#sad] http://someurl,Plurk,2015-07-25T22:59:45.000Z,#sad,,,
everyone,zh,624568254674157569,209387084,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624568254674157569,在深宵食堂跟友人說說生活事 🍺🍶| | #深宵食堂 #food #hkfood #hkfoodie #foodie #gathering #sad #comfort #bff #bestfriend... http://someurl,Instagram,2015-07-24T13:14:10.000Z,#sad,,,
everyone,zh,623852905032978432,394681215,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",623852905032978432,好懷念出遊的好天氣~~~🌞| Miss the good weather| #rainy #allday #feel #so #sad #I #miss #good #weather #lovely... http://someurl,Instagram,2015-07-22T13:51:37.000Z,#sad,,,
everyone,zh,622428911293435904,2340671790,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",622428911293435904,想找女朋友 每天都只有枕頭跟我作伴兒| | #yunlin #douliu #frenchbulldog #tako #miss #sad http://someurl http://someurl,Cute Frenchie!,2015-07-18T15:33:11.000Z,#sad,,,
everyone,zh,622306850449543168,1169340432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",622306850449543168,不想期末考试😭😭😭😭| want to go home 😭😭😭😭#sad http://someurl,Instagram,2015-07-18T07:28:09.000Z,#sad,,,
