source,public_metrics,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,referenced_tweets,in_reply_to_user_id,geo
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2900853877,@someuser @someuser @someuser @someuser @someuser Drashti Dhami #ETR2 #Gayatri #Excited,618339432555397124,617966797946368000,hi,everyone,2015-07-07T08:43:03.000Z,#excited,"[{'type': 'replied_to', 'id': '617990959012319232'}]",1719339547,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2561815962,@someuser kal hi mil gaya tha..aj re run chalega..#excited :(,617607422610288640,617602584212180992,hi,everyone,2015-07-05T08:14:18.000Z,#excited,"[{'type': 'replied_to', 'id': '617602584212180992'}]",389958964,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1386729536,Ok done sabse jagra karke remote le li..ghar khali kardi ab bas ashvik nd me...#ashvik on daily panchanama..#excited @someuser @someuser,617385773919137792,617385773919137792,hi,everyone,2015-07-04T17:33:33.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",40405388,Yeey! hapit na. Hapit na. Hapit na. 😁👏 #excited,616893564044181505,616893564044181505,hi,everyone,2015-07-03T08:57:41.000Z,#excited,,,
Twitter for Windows Phone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",82559713,#Aajkiparty  @someuser k naye gaane k sath #excited #bajrangibhaijaan,616857250943012865,616857250943012865,hi,everyone,2015-07-03T06:33:23.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2842034960,Raina on the Anupam Kher show 😍 @someuser kuch bhi ho saktaaaaa hai! @someuser #Excited,616463357386723328,616463357386723328,hi,everyone,2015-07-02T04:28:12.000Z,#excited,,,
Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2392493150,"@someuser sir so #excited 😃 INDRU NETRU NAALAI (hat-trick)sirMUNDASSUPATTI,JEEVA,#INDRU NETRU NAALAI",616229879189667840,616229879189667840,hi,everyone,2015-07-01T13:00:26.000Z,#excited,,220388847,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2506745898,कुछ लोग #मेरा फोटो देखकर इतने #EXCITED हो जाते है कि समझ नहीं पाते कि पहले #LIKE करे या#SAVE☆,616172495863836672,616172495863836672,hi,everyone,2015-07-01T09:12:25.000Z,#excited,,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2458362745,वो पगली मेरी फोटो देखकर इतनी #excited हो जाती है की उसे समझ नहीं आता की पहले #like करें या #save करें... http://someurl,615924915179552768,615924915179552768,hi,everyone,2015-06-30T16:48:37.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 8, 'reply_count': 3, 'like_count': 23, 'quote_count': 0}",1937201666,#MeriAashiqui #SploaierAlert #UpcomingTwist & #News #Excited #Guys..RV to test Ishaani.! @someuser @someuser http://someurl,615916131618951168,615916131618951168,hi,everyone,2015-06-30T16:13:43.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 17, 'quote_count': 0}",3069852438,Omg.nyonika n harshad kam the kya jo ab ye aryamaan bhi hamare manan ke piche par gaya h @someuser @someuser @someuser #excited,615906590625918976,615906590625918976,hi,everyone,2015-06-30T15:35:48.000Z,#excited,,,{'place_id': '70957ac3123b3249'}
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",18330419,Tee-heeeeee 🙆🏻 #excited,615905527277596672,615905527277596672,hi,everyone,2015-06-30T15:31:35.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2951811085,"#100KGGiansOnTwitter B| Ye toh bass shuruwat hai, agge agge dekho hota hai kya :P #Excited #happy #ProudGGian @someuser",615813818136985600,615813818136985600,hi,everyone,2015-06-30T09:27:10.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1377690006,@someuser Mere Nishaan 🎸 #waiting #excited #happy #spreadlove #justwaitingtohearMereNishaan♡| 💙 #badtameezdil http://someurl,615520424659562496,615520424659562496,hi,everyone,2015-06-29T14:01:19.000Z,#excited,,2262626215,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",434107562,@someuser OMG #EXCITED !!!!???!?!?! YAYYAAYYAYAYAYAYAY,615088781570392064,615085216109957120,hi,everyone,2015-06-28T09:26:07.000Z,#excited,"[{'type': 'replied_to', 'id': '615087594120966144'}]",2593051080,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",376367371,#FinallyYyyyyy Apne Ghar😍😘😚😛😜| #Excited😂😁😎,614793960494465024,614793960494465024,hi,everyone,2015-06-27T13:54:37.000Z,#excited,,,{'place_id': '01d28bd148962a5d'}
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",295092994,@someuser hum aapke promo ka besabri se intazar kar rahe hai. Kyunki Intazar ka phal Mohit hota hai😊 #excited,614641241926451200,614526078804070401,hi,everyone,2015-06-27T03:47:46.000Z,#excited,"[{'type': 'replied_to', 'id': '614526078804070401'}]",2417664044,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2836818979,Hayee Friday kab aaye ga!!! #Excited #Friday #DhoomBros #Newvideo @someuser @someuser @someuser http://someurl,614135304979673088,614135304979673088,hi,everyone,2015-06-25T18:17:21.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2567353938,@someuser @someuser ma to subah ki uthi hue hon..neend he ni a rahi ti..#excited,613959058207322112,613940410675691520,hi,everyone,2015-06-25T06:37:00.000Z,#excited,"[{'type': 'replied_to', 'id': '613940410675691520'}]",3062358516,{'place_id': '000927936bfcaacb'}
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",403343139,@someuser Hey Sho  on route  pune aaj to aapki aawaj sunana hai #Excited,613591289041305600,613591289041305600,hi,everyone,2015-06-24T06:15:37.000Z,#excited,,66937559,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1549916598,"पार्टनर के साथ नहाते हुए सेक्स का ले इस तरह से मजा| http://someurl| #Relationship, #Partner, #Excited, #Enjoy, #Bathing",613453233193746432,613453233193746432,hi,everyone,2015-06-23T21:07:02.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",27911277,Jo Malone soon in Manila! #excited #faveperfume,613033866098380800,613033866098380800,hi,everyone,2015-06-22T17:20:37.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",177148257,DUBAI 2015!!!!!!!!! #COMEQUICK #EXCITED,612963724652081152,612963724652081152,hi,everyone,2015-06-22T12:41:54.000Z,#excited,,,
Facebook,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1549916598,"इस तरह करोगे ओरल सेक्स तो गर्लफ्रेंड हो जाएगी मस्त| http://someurl| #Excited, #Girlfriend, #Relationship,... http://someurl",612719145151401984,612719145151401984,hi,everyone,2015-06-21T20:30:02.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1704450522,Sun Saathiya Maahiyaaaa..!! 😍😍 @someuser #LoveYou #TweetSoonPlease #GoingToSeeYouInMatch #Excited,612524706726416384,612524706726416384,hi,everyone,2015-06-21T07:37:24.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",3013466996,@someuser @someuser @someuser @someuser @someuser @someuser @someuser @someuser @someuser bahot #excited hai...,612172692804931584,612141760437817344,hi,everyone,2015-06-20T08:18:38.000Z,#excited,"[{'type': 'replied_to', 'id': '612172422872088576'}]",1598264556,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 4, 'like_count': 7, 'quote_count': 0}",2825641032,Aj meray do do bhanjayy paida huay👶👦#EXCITED mai khala ban gay hun ajjjjjj yaayyyyyy jennyyyy 😝😉😍😍,611912804702892032,611912804702892032,hi,everyone,2015-06-19T15:05:56.000Z,#excited,,,
Twit Delay,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",124424245,Japanese mens Kimono robe SALE http://someurl via @someuser #excited #1 #best #style,611780701134958592,611780701134958592,hi,everyone,2015-06-19T06:21:00.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2754248720,Ramadan Kareem! #Excited 🙌🙌,611551378045976576,611551378045976576,hi,everyone,2015-06-18T15:09:45.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",89192185,"Aameen, Ramadan Kareem #ramadan #ramadankareem #blessed #month #Allah #bless #everyone #excited... http://someurl",611548071500120064,611548071500120064,hi,everyone,2015-06-18T14:56:36.000Z,#excited,,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1363772911,Jo Ladkiya Ye Status Dalti hai . . . | .| Watching #JURASSIC_WORLD feeling #excited .... . | .| .| Ye Wahi Ladkiya hai... http://someurl,611487949696462848,611487949696462848,hi,everyone,2015-06-18T10:57:42.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1258935914,Damm #Excited to watch the #trailer | Aakhir aaj ka din bitt kyun nahi raha ;) @someusernTrailerDay,611473395339759616,611473395339759616,hi,everyone,2015-06-18T09:59:52.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",313776933,@someuser AamirBhaijan #RamazanShareef Mein channndddd ghante baqiiiiiii Soooo much #Excited,611453850822684672,611453850822684672,hi,everyone,2015-06-18T08:42:12.000Z,#excited,,2177139587,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2923629552,@someuser @someuser ab  tho bus match ka itezaar hai ...   #excited,611425091369340929,611414047745949696,hi,everyone,2015-06-18T06:47:56.000Z,#excited,"[{'type': 'replied_to', 'id': '611424597418717185'}]",2787969684,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1258935914,Damm #Excited to watch the #trailer | Aakhir aaj ka din bitt kyun nahi raha ;),611409260749025280,611409260749025280,hi,everyone,2015-06-18T05:45:01.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2607008082,Ramzan Aa Gaya hy *_* | #Excited | #Ramazan2015 *_*,611183752128000000,611183752128000000,hi,everyone,2015-06-17T14:48:56.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",478478043,"Ramadhan is here!!! Marhaban Ya Ramadhan, mohon maaf lahir dan batin 😙😙😙 #ramadhan #excited #minions http://someurl",611178976128696320,611178976128696320,hi,everyone,2015-06-17T14:29:57.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2446486003,Ramadhan #excited 🙋🙋😃,611130050612604928,611130050612604928,hi,everyone,2015-06-17T11:15:32.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2493231157,Sun sathiya mahiya tu barsa de| Ishqan ki sahiyaan | Rang juon tere rang rang mein| #ABCD2thisFriday #excited #waitingpatiently,611124453976571906,611124453976571906,hi,everyone,2015-06-17T10:53:18.000Z,#excited,,,
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2366417208,marhaban ya ramadhan .. #excited,610828716298514432,610828716298514432,hi,everyone,2015-06-16T15:18:09.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",468384549,@someuser jahan se hamari imagination khatam hoti ha waha  se aamir bhai ki imagination shuru hoti ha... is dafa kesa set hoga. #Excited,609745678957330433,609745678957330433,hi,everyone,2015-06-13T15:34:33.000Z,#excited,,2177139587,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",33386825,Wiwiwiw #excited #nyc http://someurl,609503420907655168,609503420907655168,hi,everyone,2015-06-12T23:31:54.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",306745657,Lahore to Dubai :) #excited #happy #unhappy ... http://someurl,609448844510806016,609448844510806016,hi,everyone,2015-06-12T19:55:02.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",286566247,RAMADHAN TIBA RAMADHAN TIBA RAMADHAN TIBA MARHABAN YA RAMADHAN MARHABAN YA RAMADHAN #excited,609307703903555585,609307703903555585,hi,everyone,2015-06-12T10:34:11.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1567090040,सुन छोरी| पार्टीयां होती होगी तेरे घर पर| | म्हारै घरां तो बस #पंचायत होया करै... #PALAM_GAON #JAT #MEETING #SUNDAY #EXCITED !!,609035620996898816,609035620996898816,hi,everyone,2015-06-11T16:33:02.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",290021650,@someuser dai aaja chahi hajur ko sunney mauka pauchu jasto chha :D #excited,609018685785657345,609018685785657345,hi,everyone,2015-06-11T15:25:44.000Z,#excited,,157966989,
Twitter for Android,"{'retweet_count': 8, 'reply_count': 7, 'like_count': 31, 'quote_count': 0}",3099352296,@someuser @someuser @someuser Raman ne bachayi behan simmi ki jaan| Ishita bani#AngryYoungWoman| #Excited http://someurl,608904478184632320,608904478184632320,hi,everyone,2015-06-11T07:51:55.000Z,#excited,,184013656,{'place_id': '48abbcea4e34be75'}
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",170370134,pyara bhaiya mera dulha raja ban ke aa gaya #bhaikishadi #mehndi #yay #fun #celebration #happy #excited http://someurl,608890415995969536,608890415995969536,hi,everyone,2015-06-11T06:56:02.000Z,#excited,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3224469649,@someuser chalo na Paris chalte hain ;) #excited #10daysLeft,608870813325008896,608867632528293888,hi,everyone,2015-06-11T05:38:08.000Z,#excited,"[{'type': 'replied_to', 'id': '608867632528293888'}]",607061135,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",42301723,👀 #MagicMikeXXL #AhCantWait #July1st #ComeSoon #EXCITED 🙌😍👅😈😄 nisharamkhalawan 😏 👌 http://someurl,608804273363779585,608804273363779585,hi,everyone,2015-06-11T01:13:44.000Z,#excited,,,
Mobile Web (M2),"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",78862635,http://someurl another Vishal Bhardwaj Film...!! #Super #Excited Rangoon-to-star-Saif-Ali-Khan-Shahid-Kapoor-Kangna-Ranaut,608591796264816641,608591796264816641,hi,everyone,2015-06-10T11:09:25.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2898660901,@someuser faze TEEQO #excited,608454481341243393,608454296787652608,hi,everyone,2015-06-10T02:03:47.000Z,#excited,"[{'type': 'replied_to', 'id': '608454296787652608'}]",2389888200,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",64371678,#SniffSniff -  Yeh potli baba ki kahaani kya hai? #excited http://someurl,608280234098458624,608280234098458624,hi,everyone,2015-06-09T14:31:23.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2870723060,chalo ksi aisi se bhi molaqat hue jo hm ko surprised kry gi.. #excited,607951759315603457,607951759315603457,hi,everyone,2015-06-08T16:46:09.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3011406343,Ramadan *_* Aaaa bhiiiiii jaaaaaaaaaaa 😍❤️ #EXCITED *_*,607705977769459712,607705977769459712,hi,everyone,2015-06-08T00:29:30.000Z,#excited,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",819087920,@someuser @someuser its Chaka Khan #excited,606813921891131394,606810749495865344,hi,everyone,2015-06-05T13:24:47.000Z,#excited,"[{'type': 'replied_to', 'id': '606810749495865344'}]",29464148,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",68944722,Wah Meet baabu naya phone aur uspe twitter!! Badhiya hai! :D #TwitterBackOnPhone #Thrilled #Excited #NewPhone #MotoG2,606534821939150849,606534821939150849,hi,everyone,2015-06-04T18:55:45.000Z,#excited,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1572176197,@someuser bekaraar #excited me edda,606521868879863808,606520602372018176,hi,everyone,2015-06-04T18:04:16.000Z,#excited,"[{'type': 'replied_to', 'id': '606521474078359553'}]",307968745,
Twitter for Android,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 27, 'quote_count': 0}",1937201666,"#Upcoming #Excited #Guys Aaj Phir Tum...Pe Pyaar Aaya hai,| Behad Aur Besumar Aaya hai.♥| #SoBeautiful & #RomanticSong♥ http://someurl",606416892534726657,606416892534726657,hi,everyone,2015-06-04T11:07:08.000Z,#excited,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",816722839,Maha Ganapathi..| Pillaiyar Patti Hero nee thaan pa Ganesha..| Now| #Thala56 intro !!| @someuser #excited,606407280133693440,606407280133693440,hi,everyone,2015-06-04T10:28:56.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",451230056,Piya milan hone wala hai... #excited... #happy #sad #mixedfeelings 😊😯💑,606123491511795713,606123491511795713,hi,everyone,2015-06-03T15:41:16.000Z,#excited,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2863893758,@someuser Aaj charo taraf aap hi aap dikh rhe ho...love u #excited,606006810269609985,606006810269609985,hi,everyone,2015-06-03T07:57:37.000Z,#excited,,1019464058,
Mobile Web (M2),"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2863893758,@someuser ab ye wait krna ur jyada mushkil hoga #excited,605810914319687680,605796635067564032,hi,everyone,2015-06-02T18:59:12.000Z,#excited,"[{'type': 'replied_to', 'id': '605796635067564032'}]",1019464058,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2323698445,bajrangi bhaijan!!!! #excited,605652724038770689,605652724038770689,hi,everyone,2015-06-02T08:30:36.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",279944283,Phupho arhii haan subhaa.| #Excited 💃,605082858303021056,605082858303021056,hi,everyone,2015-05-31T18:46:09.000Z,#excited,,,
Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",309564488,@someuser Nahi abhi bta! #Excited #Plssss,604927672087515136,604927183472070656,hi,everyone,2015-05-31T08:29:30.000Z,#excited,"[{'type': 'replied_to', 'id': '604927509101080576'}]",342599020,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2160552343,Bajrang bali hai naa woh help karegey!😇Pakistan mein bhi?😮 #excited for #BajrangiBhaijaan 😍😍| http://someurl http://someurl,604008675351494657,604008675351494657,hi,everyone,2015-05-28T19:37:44.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",86116805,Awwwww!! Cant wait! Bajrangi Bhaijaan @someuser  http://someurl  #fangirl #awesome #excited #wheniseid #SensationalBBTeaser,603966939069747200,603966939069747200,hi,everyone,2015-05-28T16:51:54.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 12, 'reply_count': 3, 'like_count': 22, 'quote_count': 0}",1937201666,"#Upcoming #Excited #Guys | Aaj Phir Tum...Pe Pyaar Aaya hai,| Behad Aur Besumar Aaya hai.♥| #SoBeautiful & #RomanticSong http://someurl",603935944442425347,603935944442425347,hi,everyone,2015-05-28T14:48:44.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2541188310,Bajrangiii BhaiJan <3 | #excited,603898954044977152,603898954044977152,hi,everyone,2015-05-28T12:21:45.000Z,#excited,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2251887763,@someuser #Excited Bhai,603890471602118656,603887453145989120,hi,everyone,2015-05-28T11:48:02.000Z,#excited,"[{'type': 'replied_to', 'id': '603887453145989120'}]",132385468,
Facebook,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2919675770,कुछ #Ladkiya #मेरी फोटो #देखकर| इतनी #excited| हो जाती हैं।| कि समझ नहीं पाती कि पहले #Like 󾮗 करे| या #Save☆✴⚫⚫⚫⚫❗❗❗... http://someurl,603854281675005952,603854281675005952,hi,everyone,2015-05-28T09:24:14.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 12, 'reply_count': 2, 'like_count': 23, 'quote_count': 0}",1937201666,#MeriAashiqui #Upcoming #Episode | Ranveer Ishani Ko Accident hone se bachate huye.! #Excited #Guys| #WeWantIshveerBack http://someurl,603847327351091200,603847327351091200,hi,everyone,2015-05-28T08:56:36.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",1587917364,@someuser #excited to chat with gadha prasad #chatwithgadhaprasad,603843158590431232,603843158590431232,hi,everyone,2015-05-28T08:40:02.000Z,#excited,,94041171,
Twitter for Windows Phone,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 5, 'quote_count': 0}",2910691616,Yeh veera ne aise kapse kyon pehne hain??😳 Aur Ballu bhi ban than ke😱😳 hone ki wala hain aagey??😥 #Excited #VeeBa #Veera,603794869887238144,603794869887238144,hi,everyone,2015-05-28T05:28:09.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2467714442,@someuser #GoodLuck #GoodWishes #Labdi #AliShan #SuperHitSOng #Excited #Waiting Bhai new Song k sath aa jao orr Chaa Jao :),603579421958623232,603531302504157185,hi,everyone,2015-05-27T15:12:02.000Z,#excited,"[{'type': 'replied_to', 'id': '603531302504157185'}]",1431695845,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",228042511,#Sooraj #dooba hai yaaro!!! Do ghut Nashe ke maaro!! #Good #morning #everyone!! I got #excited with... http://someurl,603067483738742784,603067483738742784,hi,everyone,2015-05-26T05:17:47.000Z,#excited,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",314603652,Yee..... like this!!| harga santai rasa badai... .. | #recomended #excited #explorebandung #espressobean http://someurl,602815181610209280,602815181610209280,hi,everyone,2015-05-25T12:35:13.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2557404486,@someuser Awsm!!!| #TagLine: Muhabbat ka koi MOL nahi hota. #22Episodes #Shahriyar #DifferentCharacter #AiringOn #30May #HumTv #Excited,602359917157031936,602261258834997248,hi,everyone,2015-05-24T06:26:10.000Z,#excited,"[{'type': 'replied_to', 'id': '602261258834997248'}]",65636227,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3091954986,see yah soon DAVAO! :* #excited,602096459006115841,602096459006115841,hi,everyone,2015-05-23T12:59:16.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",279944283,"Kal ka match ki khushi ma soya bhi nhi ja raha,khawab bhi match ka arha han| #excited #CricketComesHome 💚",601990534811422720,601990534811422720,hi,everyone,2015-05-23T05:58:22.000Z,#excited,,,
Twitter for Android Tablets,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",939659179,Pak sar zameen shaaad badd ♡ #welcomeZimbabwe #cricket #gadaffistadium #Lahore #excited ♡,601745615253426176,601745615253426176,hi,everyone,2015-05-22T13:45:09.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 13, 'quote_count': 0}",1937201666,#MeriAashiqui #Precap #Tonight #Upcoming #Excited #Guys....| Ab to #Ishveer ko milne se koi nhi rok....sakta h.!! ^_^ http://someurl,601410854987243520,601410854987243520,hi,everyone,2015-05-21T15:34:56.000Z,#excited,,,
Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",49960952,Go team green!! Sarfraz dhoka nahi dey ga!! #PakVsZim #CricketComesHome #Excited #FanMoment http://someurl,601349060507885568,601349060507885568,hi,everyone,2015-05-21T11:29:23.000Z,#excited,,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",221264365,"Un 4 kitabon ki diwaro me rehna manjoor na kabhi tha mujhe| Aee duniya, wo tod kar bhi kaabil 1 din banke dikhaunga tujhe| #Motivated #Excited",601245383386271745,601245383386271745,hi,everyone,2015-05-21T04:37:24.000Z,#excited,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298954128,ramadhan tiba ramadhan tiba marhaban ya ramadhan marhaban ya ramadhan 😁😁 #ramadhan #excited,600967689989849088,600967689989849088,hi,everyone,2015-05-20T10:13:57.000Z,#excited,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",320437832,Ek taraf mera pyar hai ek taraf meri karmboomi janamhoomi. Dekhtehain kya hota hai #playoffs #CSKvsMI #qualifier 😁😂😍😘 #excited,600653419443933184,600653419443933184,hi,everyone,2015-05-19T13:25:09.000Z,#excited,,,
TweetDeck,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",2799357187,Humare #PopatBhai jaldi hi Bhabhi le aane wale hai! :-D  #excited #wedding #PopatBhaiKiShaadi #TMKOC,600587271616798720,600587271616798720,hi,everyone,2015-05-19T09:02:18.000Z,#excited,,,
