created_at,source,public_metrics,text,conversation_id,author_id,id,reply_settings,lang,search_query,geo,in_reply_to_user_id,referenced_tweets
2016-03-20T04:54:13.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#ECUADOR #adrenaline #zio #panorama #wonderful 👍🏻😉 @ Zumbahua -... http://someurl,711415526795419648,184742865,711415526795419648,everyone,hi,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [-78.90048165, -0.96523295]}, 'place_id': '017a93592a63c989'}",,
2016-03-18T15:36:54.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","जिन्दगी भर अपने ही वजूद से उलझने वाले,| मुझे मेरे साये से डराता क्या है?| #Wonderful @someuser  http://someurl",710852486622367744,224665664,710852486622367744,everyone,hi,#wonderful,,,"[{'type': 'quoted', 'id': '710796910286602240'}]"
2016-03-15T06:18:01.000Z,TwitterBender,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",sukhothai historical park thailand| #wonderful http://someurl,709624677140930560,3321251266,709624677140930560,everyone,hi,#wonderful,,,
2016-03-13T15:05:24.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","#Wonderful| Place of Ganga aarti, Janakpur Dham Nepal| Jai maa Gange | Har Har Mahadev http://someurl",709032618373722112,1516423537,709032618373722112,everyone,hi,#wonderful,,,
2016-02-29T04:00:20.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Har ek #friend zaroori hota hai #Manoj Gorde#Vinayak More.. #wonderful time.| ##Girishmohite http://someurl,704154209164263425,2646729350,704154209164263425,everyone,hi,#wonderful,,,
2016-02-28T08:13:51.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#mytajmemory वाह ताज! . . . . . . . #tajmahal #monument #7wonders #wonderful #amazing #beautiful #taj #love #archit... http://someurl,703855621691432961,2817220760,703855621691432961,everyone,hi,#wonderful,,,
2016-02-23T15:55:34.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #wonderful seen in Dubai,702159649114603520,3302803838,702159876374601728,everyone,hi,#wonderful,,1052758064,"[{'type': 'replied_to', 'id': '702159649114603520'}]"
2016-02-22T08:08:16.000Z,TwitterBender,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TTR230 Blue 4| #bikes| #wonderful http://someurl,701679888667955204,3321184001,701679888667955204,everyone,hi,#wonderful,,,
2016-02-20T07:06:40.000Z,TwitterBender,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yamaha Banshee 350| #Yamaha| #wonderful| #wheels http://someurl,700939608352235520,3321184001,700939608352235520,everyone,hi,#wonderful,,,
2016-02-20T02:47:03.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Uta from Tokyo Ghoul #weird #weirdo #wonderful #random #otaku #pretty #love #kawaii #great #fab... http://someurl,700874275834744833,2936417047,700874275834744833,everyone,hi,#wonderful,,,
2016-02-19T05:53:40.000Z,Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Kuch ishq ho jaye with #neeshworld #love #perfumes #goodness #perfection #life #wonderful... http://someurl,700558852433940480,2961644343,700558852433940480,everyone,hi,#wonderful,,,
2016-02-14T19:28:33.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser भारत  सुनहरे भविष्य की तरफ अग्रसर #wonderful#,698753719643607040,4790090720,698951985655984130,everyone,hi,#wonderful,,2451476942,"[{'type': 'replied_to', 'id': '698753719643607040'}]"
2016-02-13T15:38:55.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@someuser pyar ki kahaniya or usme aapki aawaz #wonderful.feeling like jese koi maa apni beti ko kahani suna rahi ho.#adbhut .#respect,698531808858677248,152148207,698531808858677248,everyone,hi,#wonderful,,117473093,
2016-02-13T04:10:04.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Do saal k bachay ki maharat aisi k dakh ker sabhi dhang reh jayen !| #Baby #Jang #Pakistan #Wonderful #Abilities http://someurl,698358451584561152,164245338,698358451584561152,everyone,hi,#wonderful,,,
2016-02-02T13:12:46.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",🏂बुलंदियों की ख़्वाहिशें तो बहुत हैं मगर 🌿 | दूसरों को रौंदने का हुनर कहाँ से लाएं🌿 Great Lines #wonderful #evening @someuser @someuser,694508762388914176,2397366373,694508762388914176,everyone,hi,#wonderful,,,
2016-01-31T11:47:42.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Bharay Ratna for Suresh Raina!! 🎉💗| @someuser #Wonderful,693762577168334848,380828037,693762577168334848,everyone,hi,#wonderful,,,
2016-01-31T10:00:18.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#practising #skateboard #wonderful #experience @ Vashi http://someurl,693735549304229888,318630676,693735549304229888,everyone,hi,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [73.0333, 18.75]}, 'place_id': '4c6bf2b7c14c8f88'}",,
2016-01-24T13:10:46.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#dinnertime pattaya #with #friends #wonderful #food @ Pattaya, Thailand http://someurl",691246764817522688,3086052106,691246764817522688,everyone,hi,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [100.883, 12.9333]}, 'place_id': '00a351e81e2f91ea'}",,
2016-01-15T02:38:53.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",ज़रूरी नहीं की हमारी ज़िन्दगी में सब कुछ #Perfect हो....| ज़रुरी ये हे की हमारी जिन्दगी में सब कुछ #Wonderful हो.....| | #GoodMorning,687826258957189120,472795337,687826258957189120,everyone,hi,#wonderful,,,
2016-01-08T15:21:20.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Wonderful #dinner hotel janaki. http://someurl,685481417694916608,499631022,685481417694916608,everyone,hi,#wonderful,,,
2016-01-08T12:52:36.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yaroslaw Datta #image #beautiful #wonderful http://someurl,685443988782997504,4483382134,685443988782997504,everyone,hi,#wonderful,,,
2016-01-04T14:31:30.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#Panorama #wonderful of Santai #Beach in #Ambon #Maluku #Indonesia #vacation #jj #vsco @ Santai... http://someurl,684019326635094016,63372082,684019326635094016,everyone,hi,#wonderful,,,
2016-01-02T10:13:08.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ज़रूरी नहीं की हमारी ज़िन्दगी में सब कुछ #Perfect हो....| ज़रुरी ये हे की हमारी जिन्दगी में सब कुछ #Wonderful हो.....,683229530425659392,3261422071,683229530425659392,everyone,hi,#wonderful,,,
2016-01-01T16:45:34.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Greeted Rashtrapati ji on #NewYear. We had a #wonderful #interaction. @someuser http://someurl http://someurl,682965901231034368,99482974,682965901231034368,everyone,hi,#wonderful,,,"[{'type': 'quoted', 'id': '682857921101709313'}]"
2016-01-01T05:56:16.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Happy2016 | 2015 #Wonderful# था....| 2016 #Colorful# रहेगा.😎,682802499992956928,4471136654,682802499992956928,everyone,hi,#wonderful,,,
2016-01-01T05:43:07.000Z,Buffer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Dr Manavita Mahajan wishes everyone a #wonderful #2016| #Happy #New #Year http://someurl,682799188778872832,3328263108,682799188778872832,everyone,hi,#wonderful,,,
2016-01-01T03:35:43.000Z,Twitter for Android,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",गुरु जी आपकी रहमत से 😘😘| 2015 #Wonderful# था....| और| 2016 #Colorful# रहेगा.| 💃💃| #HappyIncarnationMonthToMSG | @someuser,682767128538165248,3315364631,682767128538165248,everyone,hi,#wonderful,,,
2016-01-01T01:09:20.000Z,Twitter for Android,"{'retweet_count': 50, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}",गुरु जी आपकी रहमत से 😘😘| 2015 #Wonderful# था....| और| 2016 #Colorful# रहेगा.🙏🙏| 💃💃💃| #MSGRocks2015 | @someuser,682730291018874880,3102992882,682730291018874880,everyone,hi,#wonderful,,,
2015-12-31T16:02:03.000Z,Twitter for Android,"{'retweet_count': 23, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",@someuser| गुरु जी आपकी रहमत से 😘😘| 2015 #Wonderful# था....| और| 2016 #Colorful# रहेगा.🙏🙏| 💃💃💃| #MSGRocks2015 http://someurl,682592563082194944,2900399127,682592563082194944,everyone,hi,#wonderful,,2852359916,
2015-12-27T17:44:50.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#trip #kohphangan #sea #magic #happiness #wonderful @ Ban Lamai, Surat Thani, Thailand http://someurl",681168878551044096,514418848,681168878551044096,everyone,hi,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [100.05, 9.46667]}, 'place_id': '00c52f000cb56025'}",,
2015-12-27T11:49:41.000Z,Twitter Web Client,"{'retweet_count': 6, 'reply_count': 2, 'like_count': 23, 'quote_count': 0}",Beautiful Pardhi Sharma as Jodha...| #Jodha #JodhaAkbar #Paridhi #Sharma #Beauty #Queen #Stunning #Wonderful http://someurl,681079499815923712,1189146968,681079499815923712,everyone,hi,#wonderful,,,
2015-12-23T07:25:57.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#eiffeltower #paris #love #wonderful #nightinparis by shashtripathi http://someurl http://someurl,679563578052050944,4497785489,679563578052050944,everyone,hi,#wonderful,,,
2015-12-23T04:14:34.000Z,TwitterBender,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yamaha Banshee 350| #Yamaha| #wonderful| #motorcycles http://someurl,679515416176230401,3321184001,679515416176230401,everyone,hi,#wonderful,,,
2015-12-22T06:46:24.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ashish Dewan - #beautiful #Blue #Ocean #island #Photography #naturelover #deep #wonderful #pleasant #travelpicture http://someurl,679191239732801536,4112612052,679191239732801536,everyone,hi,#wonderful,,,
2015-12-22T06:43:10.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ashish Dewan - #beautiful #sand #Sea #Photography #naturelover  #deep #wonderful #sunrays #clouds http://someurl,679190422862737408,4112612052,679190422862737408,everyone,hi,#wonderful,,,
2015-12-22T06:40:53.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ashish Dewan -#gold #sand #Sea #Photography #naturelover #Beautiful #deep #blue #ocean #wonderful http://someurl,679189848029204480,4112612052,679189848029204480,everyone,hi,#wonderful,,,
2015-12-22T06:39:06.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ashish Dewan -  #beach #Sea #Photography #naturelover #Beautiful #island #deep #ocean  #wonderful http://someurl,679189402732462080,4112612052,679189402732462080,everyone,hi,#wonderful,,,
2015-12-21T07:28:57.000Z,TwitterBender,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",sukhothai historical park thailand| #great| #wonderful http://someurl,678839556133756929,3321251266,678839556133756929,everyone,hi,#wonderful,,,
2015-12-18T17:32:23.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Delhi #niceplace #wonderful #evening akansha.tripathi.71 #mobilephotos #winters #travel... http://someurl,677904254854533120,4321118653,677904254854533120,everyone,hi,#wonderful,,,
2015-12-17T06:37:59.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@someuser |  हम कितने दिन जिए ये जरुरी नहीं,हम उन दिनों में कितना जिए यह जरुरी हैं।👌👌👌| #wonderful locations| #SanamRe | #well done bro| 👍👍👍",677377180381220864,399226191,677377180381220864,everyone,hi,#wonderful,,15163777,
2015-12-17T06:27:06.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@someuser| |  हम कितने दिन जिए ये जरुरी नहीं,हम उन दिनों में कितना जिए यह जरुरी हैं।👌👌👌| #wonderful locations| #SanamRe | #SuperExcited| 👍👍👍",677374441660157952,399226191,677374441660157952,everyone,hi,#wonderful,,1139649950,
2015-12-13T21:59:22.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Raat K Dukh Se Zara Pehle.. #Beautiful #Vakkert #Amazing #Wonderful #Herlig #Sky #Himmelen... http://someurl,676159501918171136,132574100,676159501918171136,everyone,hi,#wonderful,,,
2015-12-10T03:12:20.000Z,TwitterBender,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",sukhothai historical park thailand| #wonderful| #landscape http://someurl,674788710337114112,3321251266,674788710337114112,everyone,hi,#wonderful,,,
2015-12-03T13:35:47.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@someuser #wonderful going on MSG 2 | प्रेम-प्रेम ते हर कोई कहता, प्रेम कमावे कोई-कोई। | प्रेम कमाउणा शेर जगाना डरपोक दा कम नहीं।",672408894967123969,3812934674,672408894967123969,everyone,hi,#wonderful,{'place_id': '4f64b30fb4b38075'},2852359916,
2015-12-03T13:11:39.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #wonderful going on MSG 2 | है मेरे मौला जिंदगी बीते तेरी भगती में। | तेरे चरणों में जगह हो मेरी। | जुबान पर हो MSG MSG MSG..,672402818959958016,3812934674,672402818959958016,everyone,hi,#wonderful,{'place_id': '4f64b30fb4b38075'},2852359916,
2015-12-03T08:35:44.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Green_Path, Unsri Indralaya| #wonderful #instagood #instalike #instagram #indonesia #palembang... http://someurl",672333381510692864,433950105,672333381510692864,everyone,hi,#wonderful,,,
2015-12-02T10:46:40.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #wonderful going on MSG 2 | है मेरे मौला जिसे तुम रोज देखते हो आईने में| उसे हम प्यार से खुदा मानते हैं।,672003944374140928,3812934674,672003944374140928,everyone,hi,#wonderful,{'place_id': '4f64b30fb4b38075'},2852359916,
2015-12-02T10:40:08.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #wonderful going on MSG 2 | आसमां से ऊचां कोई नहीं। | सागर से गहरा कोई नहीं। | है मेरे मौला आप से प्यारा पूरी दुनिया में नहीं,672002302073397252,3812934674,672002302073397252,everyone,hi,#wonderful,{'place_id': '4f64b30fb4b38075'},2852359916,
2015-12-02T10:30:17.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #Wonderful Going on MSG 2 | आज तारीख 2-12| जिंदगी ना मिलेगी 2-12| सतगुरु को यार बना लो जनम नहीं मिलेगा 2-12,671999821121622016,3812934674,671999821121622016,everyone,hi,#wonderful,,2852359916,
2015-12-02T10:22:09.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #Wonderful Going on MSG 2 | लिखु तो क्या लिखु तेरी याद में | मेरे मौला तेरे पास लौट आने को जी चाहता है,671997775815376896,3812934674,671997775815376896,everyone,hi,#wonderful,{'place_id': '4f64b30fb4b38075'},2852359916,
2015-12-02T08:53:01.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #Wonderful going on MSG 2 | किसी ने पूछा तेरा कारोबार कैसा है| किसी ने पूछा तेरा परिवार कैसा है| कोई पूछता तेरा गुरु से प्यार,671975346007216129,3812934674,671975346007216129,everyone,hi,#wonderful,{'place_id': '4f64b30fb4b38075'},2852359916,
2015-12-01T03:00:32.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mutham kodutha maayakari.. #WelcomeDecember #sweet #lovely #kiss #wonderful #good #ENJOY #cool,671524252231729153,223733228,671524252231729153,everyone,hi,#wonderful,{'place_id': '2a3a6daaec3b0848'},,
2015-11-29T03:06:51.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser बहुत खूब ।। #wonderful,670685662417256448,136340991,670801063860023297,everyone,hi,#wonderful,,131604135,"[{'type': 'replied_to', 'id': '670685662417256448'}]"
2015-11-27T10:24:59.000Z,Google,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Wonderful DIY #Concepts #Every #Lady #Should See http://someurl #diyideas,670186549066211328,2315455866,670186549066211328,everyone,hi,#wonderful,,,
2015-11-25T08:33:54.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",listening to:| | Panchi bole hai kya| piya sunle chalo| ishq jagta rahe| pyaar hota rahe.| #palakmuchhal| #wonderful song,669433819959836672,2943551450,669433819959836672,everyone,hi,#wonderful,,,
2015-11-25T07:45:56.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #wonderful craze #vadhai-vadhai ho ji . Janm din k shubh kamana #shamsunder insan http://someurl,669215587248148480,4064491573,669421746337001472,everyone,hi,#wonderful,,2852359916,"[{'type': 'replied_to', 'id': '669215587248148480'}]"
2015-11-22T14:07:06.000Z,Twitter Web Client,"{'retweet_count': 6, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}",Bole Chudiyaan@someuser #AlkaYagnik #Live #TaalSeTaalMila #Concert #wonderful #Boston #USA on #20thNov2015 http://someurl,668430505503797248,2666193242,668430505503797248,everyone,hi,#wonderful,,,
2015-11-22T10:51:25.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Have Nice :) Kapunkha,| | #Pattaya #thailand #beach  #seru #moment #wonderful @ Pattaya, Thailand http://someurl",668381263284314112,105360001,668381263284314112,everyone,hi,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [100.883, 12.9333]}, 'place_id': '00a351e81e2f91ea'}",,
2015-11-13T09:30:38.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#so #great #to #see #my #wonderful #friends deshar #and #anne  #love #Melbourne #Australia http://someurl,665099439648804864,21467358,665099439648804864,everyone,hi,#wonderful,,,
2015-11-11T02:10:59.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Krabi Thailand #travel #islind #nature #sea #wonderful #thi #love #momrnt #memories #happiness... http://someurl,664264024490647552,3338336669,664264024490647552,everyone,hi,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [98.9167, 8.06667]}, 'place_id': '0008d6a001001aea'}",,
2015-11-02T12:08:18.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #wonderful pita ji dhan dhan satguru tera hi aasra ji,661127386105155584,4054138752,661152854393024513,everyone,hi,#wonderful,,2852359916,"[{'type': 'replied_to', 'id': '661127386105155584'}]"
2015-10-29T15:45:53.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@someuser iwanttv.| | #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,659756298808881152,283919354,659758060370419712,everyone,hi,#wonderful,,1246091342,"[{'type': 'replied_to', 'id': '659756298808881152'}]"
2015-10-28T15:13:46.000Z,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #Wonderful l7thWeekMSG2  खम्मा धणी हजूर बाप जी ईण धोरा री धरती माथै आप जी बागड़ रै जीवा पर मौकळी मैहर की घणी खम्मा आपजी नै,659266979912527873,2725798778,659387590160728064,everyone,hi,#wonderful,,2852359916,"[{'type': 'replied_to', 'id': '659266979912527873'}]"
2015-10-28T08:21:59.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@someuser #wonderful 7th week MSG 2 good very good | मंजिल यु ही नहीं मिलती राही को, | जुनून सा जगाना पड़ता है",659266979912527873,3812934674,659283960514527232,everyone,hi,#wonderful,{'place_id': '4f64b30fb4b38075'},2852359916,"[{'type': 'replied_to', 'id': '659266979912527873'}]"
2015-10-28T08:17:54.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #wonderful 7th week MSG 2| तेरी रहमतों के सदके ये द्वार मिला है तेरी किरपा के सदके संतों का प्यार मिला है,659282933086220288,3812934674,659282933086220288,everyone,hi,#wonderful,,2852359916,
2015-10-28T06:18:11.000Z,Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #Wonderful 7week th Msg2 पिता जी साध संगत पर इसी तरह रहमत बरसाए रखना,659230468412276737,3286144982,659252805316665344,everyone,hi,#wonderful,,2852359916,"[{'type': 'replied_to', 'id': '659230468412276737'}]"
2015-10-28T05:41:18.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #wonderful 7th week MSG 2  | तेरी रहमतों के सदके ये द्वार मिला है तेरी किरपा के सदके संतों का प्यार मिला है,659243521484812289,3812934674,659243521484812289,everyone,hi,#wonderful,{'place_id': '4f64b30fb4b38075'},2852359916,
2015-10-27T21:15:51.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #Wonderful 7th week MSG 2| मेरी लगीं परिती नु तु बिलकुल ना तोड़ी दुनियां मुखं| सतगुरु जी तु मुखंडा ना मोड,659116321167163392,3812934674,659116321167163392,everyone,hi,#wonderful,,2852359916,
2015-10-22T19:22:41.000Z,TwitterBender,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yamaha Banshee 350| #Yamaha| #wonderful| #motorbike http://someurl,657275900904513536,3321184001,657275900904513536,everyone,hi,#wonderful,,,
2015-10-19T11:35:26.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#amazing  #alcabomundohaytequedas😜😜👊💪👌✌️ #wonderful #wonderful #wow  # @ Phi Phi Islands http://someurl,656071151857217536,431739914,656071151857217536,everyone,hi,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [98.76666667, 7.73333333]}}",,
2015-10-19T11:13:12.000Z,iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",हो सकता है यह वीडियो देखने के बाद आप मोबाइल फोन साइड में रख दें! #Wonderful #GreatInitiative by #Kissan http://someurl,656065557389836288,85526262,656065557389836288,everyone,hi,#wonderful,,,
2015-10-09T22:05:51.000Z,IFTTT,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",harsh_goswami_ shares: #freediving #coral #indonesia #adventure #diving #scuba #india #freedive #dive #wonderful #p... http://someurl,652605921240195072,3094269312,652605921240195072,everyone,hi,#wonderful,,,
2015-10-09T20:47:39.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#photo #me #sun #sunset #ukraine #girl #ukrainegirl #world #wonderful annasharan #livesister #tumblr http://someurl,652586242119454720,2867806454,652586242119454720,everyone,hi,#wonderful,,,
2015-10-08T09:01:22.000Z,IFTTT,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",dr.ibrahim_abdelmoneim - #Chemical_laboratory | #liepaja_university #wonderful #great_days 😍😍😍😃😃😃 http://someurl,652046113671938048,3103973645,652046113671938048,everyone,hi,#wonderful,,,
2015-10-07T04:47:47.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}","Tambak Garam Pati #jateng #travel, #wonderful #indonesia #travelgram #instatravel#javanese @ Pati,... http://someurl",651619908640444416,228636458,651619908640444416,everyone,hi,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [111.017, -6.75]}, 'place_id': '197cc346b8af1a73'}",,
2015-10-04T00:05:40.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sunrise in Jakarta #nofilter #explorejakarta #kemensos #wonderful #indonesia http://someurl,650461748978393088,368755118,650461748978393088,everyone,hi,#wonderful,,,
2015-10-03T05:29:49.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Kasam hai tumhe agar tum mujh c ruthe..| #SanamPuri #YehRaateinYehMausam #wonderful — listening to Yeh Raaten Yeh... http://someurl,650180935065935872,2330449358,650180935065935872,everyone,hi,#wonderful,,,
2015-10-02T10:46:47.000Z,Twitter Web Client,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",Jatmai Ghatarani is famous picnic spot near Raipur.It has #wonderful Ghatarani #waterfall and Maa Durga #Temple http://someurl,649898317044846593,372801523,649898317044846593,everyone,hi,#wonderful,,,
2015-09-28T00:53:27.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Incredible #Art #Makeup| #Different   #Wonderful| #Splendid. !!| #MUA kutsanvaleriya| #AmazingArtist... http://someurl,648299445746962432,84446619,648299445746962432,everyone,hi,#wonderful,,,
2015-09-27T10:37:45.000Z,Twitter Web App,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Happiness is| जब आपकी दोस्त (क्रश) आपसे कहे की| उसका कोई boyfriend नही हे ।| #Wonderful,648084103128989696,598277183,648084103128989696,everyone,hi,#wonderful,,,
2015-09-25T16:26:12.000Z,Twitter for Android,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Happiness is| | जब आपकी दोस्त (क्रश) आपसे कहे की| उसका कोई boyfriend नही हे ।| | #Wonderful,647447017778581505,2543636824,647447017778581505,everyone,hi,#wonderful,,,
2015-09-21T09:46:50.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Buddha | #world #wonderful #wonderland #emo #earth #tattoo #ThaiBoy #Thailand #indie #peace #PhotoArt... http://someurl,645896962353537024,366668847,645896962353537024,everyone,hi,#wonderful,,,
