public_metrics,source,created_at,id,geo,conversation_id,text,author_id,lang,reply_settings,search_query,referenced_tweets,in_reply_to_user_id
"{'retweet_count': 3, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,2016-11-18T15:10:04.000Z,799630759556476929,,799630759556476929,YA ESTÁ AQUÍ!PAJAS MENTALES el 23/12/16 EN TIENDAS 😍 #excited #operaprima #sarajotabe#comics  #author#illustration#humour #art#artist#omg http://someurl,4544627896,es,everyone,#excited,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter Web Client,2016-11-18T08:12:37.000Z,799525708058021888,,799525708058021888,Hoy no puedo estar más contenta: terminamos trabajos!!!  #aleluya #excited #practicas #soon,1553803770,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-17T23:51:04.000Z,799399489089871872,,799399489089871872,La locura de la vida. #happy #excited,73029071,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",IFTTT,2016-11-17T21:51:09.000Z,799369308539330560,,799369308539330560,RT startupchile: #Excited es el 1er e-commerce dirigido a la comunidad #LGBT. Échale un vistazo en http://someurl ...,3004193357,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",IFTTT,2016-11-17T21:51:07.000Z,799369300515635200,,799369300515635200,#Excited es el 1er e-commerce dirigido a la comunidad #LGBT. Échale un vistazo en http://someurl http://someurl #startu...,3004193357,es,everyone,#excited,,
"{'retweet_count': 4, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,2016-11-17T21:47:38.000Z,799368424484966400,{'place_id': '01d461fd3da860bd'},799368424484966400,#Excited es el 1er e-commerce dirigido a la comunidad #LGBT. Échale un vistazo en http://someurl #TeGamecommerce http://someurl,151242944,es,everyone,#excited,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for Android,2016-11-17T19:48:05.000Z,799338339757342720,,799338339757342720,@someuser Bint el jabal promo on @someuser 😍😍😍 #AlineLahoud #Saturday #9:30pm #LBC #LDC #Happy #Excited   http://someurl,2323105243,es,everyone,#excited,,453861950
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Facebook,2016-11-17T16:42:05.000Z,799291530217451521,,799291530217451521,Retweeted Maria Estrada (@someuser):| | Julion alvarez ready 😄😍💕 #Excited #ThanksBbe http://someurl http://someurl,409617942,es,everyone,#excited,,
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-17T11:44:33.000Z,799216654433460224,,799216654433460224,"A tan solo 2 días, @someuser Im so #excited 🤘🏻🤘🏻 http://someurl",156998197,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-17T05:49:30.000Z,799127300918964224,,799127300918964224,Solo trip #excited http://someurl,877688256,it,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-17T03:27:17.000Z,799091511795339268,,799091511795339268,Menos de 48 horas para estar en Mty!!! ❤️ #Excited!! #MissMyFamily,84519036,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-16T23:22:05.000Z,799029804368470018,{'place_id': '00bd40b858c6faef'},799029804368470018,Todoo listo para mañana | #Excited,1413409279,es,everyone,#excited,,
"{'retweet_count': 3, 'reply_count': 3, 'like_count': 7, 'quote_count': 0}",Twitter for iPhone,2016-11-16T19:45:15.000Z,798975235722805248,,798975235722805248,Tengo 10 temas nuevos que piden a gritos ser grabados 💥🔥🔥🔥#excited,370920955,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-16T19:29:35.000Z,798971293827616768,,798971293827616768,@someuser ¡Lista para hoy! 😄😄🙌🏻 #excited,109073121,es,everyone,#excited,,200723428
"{'retweet_count': 5, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",Twitter for iPhone,2016-11-16T16:55:43.000Z,798932571438469121,,798932571438469121,En @someuser preparado para aprender la charla de @someuser @someuser #excited http://someurl,89988328,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-16T16:13:48.000Z,798922022856388609,,798922022856388609,Cuando acabe los exámenes me voy a cortar más todavía el pelo y estoy #excited,3115049579,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Facebook,2016-11-16T15:34:04.000Z,798912023421710337,,798912023421710337,Hace tres años entré a grabar las voces de Terra y así de #excited!! xD| #AlanaSinkey #CosmoSoul #Voice #Estudio... http://someurl,39673914,es,everyone,#excited,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Instagram,2016-11-16T14:16:14.000Z,798892435677904897,,798892435677904897,Una #ilusion #sueño hecho realidad! Gracias @someuser e misabellsb y todos. #excited and proud... http://someurl,755871442596749312,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-16T10:45:41.000Z,798839450600030210,,798839450600030210,Aspettando la 6x01 #teenwolf6 #excited,81444864,it,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-16T08:59:24.000Z,798812702638415872,,798812702638415872,#mydreamswillcometrue🔮✨ | #excited🙆🏻| #RedLipsLove💋 | Siempre con fe 🙏🏻 http://someurl,1019085824,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",NulledWarez,2016-11-16T04:03:33.000Z,798738249703444481,,798738249703444481,Energetic Labrador #Running - #Animal #Canine #Carefree #Cute #Domestic #Embankment #Excited http://someurl http://someurl,489471561,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-16T02:09:35.000Z,798709571841916928,,798709571841916928,ya no puedo esperar!!! #LaDobleVidadeEstelaCarrillo #erikabuenfil #excited http://someurl,827438412,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 2, 'like_count': 6, 'quote_count': 0}",Twitter for iPhone,2016-11-16T02:04:20.000Z,798708247486230528,,798708247486230528,Veronica Toledo second grade bilingual teacher in San Antonio Texas! #excited #d100chat,3158286475,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 1}",Twitter for Android,2016-11-15T21:23:49.000Z,798637653281435648,,798637653281435648,"Se acerca la hora, estamos a punto de empezar nuestra primera sesión de @someuser #excited #OurDay http://someurl",3295586134,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-11-15T21:00:36.000Z,798631813925240833,,798631813925240833,Ya hay fila para la avant #excited,181249103,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-15T18:48:56.000Z,798598677313028096,,798598677313028096,"El viernes voy al Zoo con Vero, por la tarde/noche tomar algo y maratón de HP con las Pastis, y el sábado al Calderón para el derbi #excited",230723630,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-11-15T17:33:26.000Z,798579675895394304,,798579675895394304,Qué ganas! @someuser @someuser #excited http://someurl,440891311,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-15T12:31:28.000Z,798503686213423104,,798503686213423104,A ver si es verdas #happy #smile #fun #salud #sohappy #happier #excited http://someurl,21932142,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-15T08:20:21.000Z,798440489791918081,"{'place_id': '58a4c3a0d54e1400', 'coordinates': {'type': 'Point', 'coordinates': [103.856, 1.29306]}}",798440489791918081,#excited #coldplay #coldplayconcert ❤️ @ Singapore http://someurl,721356774,tl,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Instagram,2016-11-15T07:00:50.000Z,798420478150983681,"{'place_id': 'de24fd487f41bad3', 'coordinates': {'type': 'Point', 'coordinates': [-99.099722, 19.405278]}}",798420478150983681,Así comenzó esta delicia de concierto! 😭🤗😍 #Adela #hello #singing #excited #concert #amazing @someuser http://someurl,176159516,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-15T03:08:38.000Z,798362043266891776,,798362043266891776,Preparando las esferas para el arbol #excited #christmas #decorations 🎄🎅 http://someurl,2842569174,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-15T02:10:20.000Z,798347369930702849,"{'place_id': '547fe91108bd744c', 'coordinates': {'type': 'Point', 'coordinates': [-66.07415942, 18.45697418]}}",798347369930702849,Conquered El Yunke!!!! #FillmoreLove2016 #Honeymoon #excited @ El... http://someurl,67202587,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-14T22:46:16.000Z,798296016118280192,{'place_id': 'c7c2233ad8246f5d'},798296016118280192,"Adele hoy, lloraré contigo lo que no he llorado en años @someuser #excited",2200236595,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Instagram,2016-11-14T20:21:58.000Z,798259702232731648,"{'place_id': '1a27537478dd8e38', 'coordinates': {'type': 'Point', 'coordinates': [2.16277778, 41.39166667]}}",798259702232731648,Chocolate calentito! 🎼🎶🙌😜| | #happy #smile #fun #instahappy #sohappy #happier #excited... http://someurl,118098497,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-14T19:20:08.000Z,798244142274859008,,798244142274859008,Habla menos y siente mas 🎧🌍| #excited #tomboy #tomboylook #igers... http://someurl,3070336804,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetCaster for Android,2016-11-14T06:25:54.000Z,798049299976159232,,798049299976159232,"mi espera, del 16 de enero al 13 de noviembre.... | pfff...! |  #excited #inlove #67 http://someurl",213006750,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-12T03:48:15.000Z,797284848587173888,"{'place_id': 'a592bd6ceb1319f7', 'coordinates': {'type': 'Point', 'coordinates': [-117.07475943, 32.77373114]}}",797284848587173888,Were so #excited Lets go #aztecsmbb @ Viejas Arena http://someurl,48218561,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-11T08:46:04.000Z,796997411000479744,,796997411000479744,@someuser  dia de esperanza hoy es sorteo  de #SamsungGalaxyS7 #excited,331834008,es,everyone,#excited,,259916312
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-11T06:00:05.000Z,796955636982386688,,796955636982386688,Ya tengo mi boleto para el #HOLIFESTIVAL #Alfin :D #Excited   🎆🎆🎊,113755009,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-11T03:10:07.000Z,796912864791592961,,796912864791592961,Cant wait!!!! #excited rumbo al viejo mundo,61305400,es,everyone,#excited,,
"{'retweet_count': 80, 'reply_count': 53, 'like_count': 451, 'quote_count': 16}",Twitter for iPhone,2016-11-10T18:32:00.000Z,796782476920324096,,796782476920324096,No hay mucho mas que decir! Es otra niña! #4hijas #ShareGoodness #excited http://someurl,465463432,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",Twitter Web Client,2016-11-10T05:57:54.000Z,796592699948302337,,796592699948302337,"Un nuevo viaje, una nueva aventura, un nuevo capitulo y una nueva enseñanza comienza mañana #excited",71823362,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-10T05:42:58.000Z,796588944376872960,,796588944376872960,Llego mi futon de @someuser 😬😬😍😍👏🏻👏🏻 #Happy #Excited,199366681,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 2, 'like_count': 11, 'quote_count': 0}",Twitter Web App,2016-11-10T05:29:04.000Z,796585445115170816,,796585445115170816,Muy probable mi asistencia al Perú - Brasil. #Excited 🇵🇪 🇧🇷 🙆🏻😍,94930341,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-11-10T04:21:21.000Z,796568402856996864,,796568402856996864,Empezando #EraseUnaVezMexico1 @someuser #excited!,86260725,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-11-09T21:27:17.000Z,796464201111928832,,796464201111928832,Armando el outfit del otro año desde ya #excited,79674001,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-09T20:50:45.000Z,796455004223799301,{'place_id': '7d93122509633720'},796455004223799301,De este y mil secretos más... #Excited http://someurl,2225436770,es,everyone,#excited,"[{'type': 'quoted', 'id': '796403329064546304'}]",
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-11-09T20:18:07.000Z,796446793332621313,,794835144205041664,@someuser @someuser tomo 😆 #excited #Christmas,396491800,es,everyone,#excited,"[{'type': 'replied_to', 'id': '794835144205041664'}]",248619951
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-09T20:09:30.000Z,796444625313492992,,796444625313492992,¿Sabéis lo poquito que me queda para ver por fin a @someuser en #Madrid? #excited http://someurl,6114222,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-09T19:36:21.000Z,796436281685377028,,796392627595833344,@someuser si todo sale bien voy a entrevistar a Lady Guillén por lo de  niunamenos #excited,77035237,es,everyone,#excited,"[{'type': 'replied_to', 'id': '796435841434451975'}]",65553181
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",Twitter for iPhone,2016-11-09T12:11:21.000Z,796324293672128512,,796324293672128512,Me he puesto un pantalón tan tan antiguo que tiene hasta BOLSILLOS #excited,491093426,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-09T07:23:08.000Z,796251760889360384,"{'place_id': '13608b120d65a1ff', 'coordinates': {'type': 'Point', 'coordinates': [-87.356193, 20.31818]}}",796251760889360384,Sentimientos encontrados ☀️ #xelha #cancun #free #passionate #excited #loved #surprised... http://someurl,888183306,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-09T06:52:43.000Z,796244106766913536,{'place_id': 'd81cf4ec45225946'},796244106766913536,Esperando un vuelo para otro país y ciudad que siempre quise conocer...  #Excited,45897801,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-09T02:38:24.000Z,796180107903856641,,796180107903856641,Poco a poco voy dando paso a nuevas etapas de mi vida #excited,83396037,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-08T20:07:38.000Z,796081766192783360,{'place_id': '1a27537478dd8e38'},796081766192783360,Todos pendientes de  #USADecides #ElectionDay #excited #nervous #HilaryClintonForPresident,55259834,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-08T06:22:22.000Z,795874083493842944,,795874083493842944,Mañana audición de Rock-Ópera!!! #Excited #Dale,571918464,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,2016-11-08T03:43:51.000Z,795834188427591681,,795834188427591681,Lo que aprendí en la clase de #makeup en #actitud  modelo: @someuser #excited #makeup #makersgonnamake... http://someurl,1115094302,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-08T03:43:48.000Z,795834178042560516,"{'place_id': '0076c60705aaf75b', 'coordinates': {'type': 'Point', 'coordinates': [-66.03264038, 18.44544961]}}",795834178042560516,Lo que aprendí en la clase de #makeup en #actitud  modelo: acepeda323 #excited #makeup... http://someurl,1115094302,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-11-08T01:40:49.000Z,795803226301988864,,795803226301988864,Cuatro días para #retirolec16 #excited,277350245,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-08T00:00:10.000Z,795777896552038400,,795777896552038400,Empanadas yo >< #excited,499539992,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",MEGAPO.ST,2016-11-07T19:24:10.000Z,795708441129984000,,795708441129984000,Elbertine un http://someurl  #bored #konya #tullecolourpop #colorfull #excited #biggreenegg,2802959242,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-07T14:20:52.000Z,795632113857036288,,795632113857036288,#excited sex me gusta el sexo oral http://someurl,2382152240,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-07T12:23:47.000Z,795602649945174016,,795602649945174016,#excited sex free latina nude http://someurl,2382152240,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-07T08:11:41.000Z,795539206349025280,,795539206349025280,#Excited for the premiere! Mamaya na pala i2! :-) #IsangPamilyaTayo #ABSCBN #ChristmasStationID @someuser http://someurl,135435635,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-07T08:09:44.000Z,795538714877370368,,795538714877370368,#Excited for the premiere! Mamaya na pala i2! :-) #IsangPamilyaTayo #ABSCBN #ChristmasStationID... http://someurl,135435635,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-07T01:56:19.000Z,795444739201974272,,795444739201974272,#GoodBehavior| http://someurl pinta muuuy bien #excited ! http://someurl,4626688881,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",MEGAPO.ST,2016-11-06T10:44:06.000Z,795215173552312320,,795215173552312320,Luella as http://someurl  #beauty #modas #nightphoto #prepare #excited #philippines,2837871559,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",MEGAPO.ST,2016-11-06T03:44:09.000Z,795109489506664448,,795109489506664448,Camel es http://someurl   #babyliss #sexyhair #labs #excited #sharefood,2793064713,es,everyone,#excited,,
"{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 1}",Twitter for iPhone,2016-11-06T02:23:48.000Z,795089268507049984,,795089268507049984,See you soon in México #diva @someuser #loveu #excited http://someurl,291271305,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetCaster for iOS,2016-11-06T02:08:17.000Z,795085364469919745,,795085364469919745,Welcome home @someuser te esperamos en el Celebrity #YuridiaEnPhoenix #Tour6 #excited,553679344,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-05T19:26:17.000Z,794984198310338561,,794984198310338561,Los deseos se piden a la cara y no a las estrellas. ❤💏🍃🛫 -3días #excited,76459838,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-05T17:54:12.000Z,794961023715328000,,794961023715328000,Nuevo proyecto de pagina web en construcción!!.| #FeelingPositive #Developer #Excited,329969201,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,2016-11-05T16:36:36.000Z,794941496562741248,,794941496562741248,#DangerousSport| #Excited — traveling to Lunahuaná - Aventura extrema,208069056,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-11-05T08:31:46.000Z,794819482501849088,{'place_id': '79b86ef2b99a7ec2'},794819482501849088,Mi primer hipnosis al 100% hecha por mi 😬😂🙈🙀🙀🙀🙀. #Psicologia #Hypnosis #me #Excited #loveme,479918298,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-05T02:30:04.000Z,794728458760790016,,794728458760790016,Hello Chicago! 🇺🇸 #Chicago #Excited #AquariumAndAdlerPlanetariumTomorrow http://someurl,164667067,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",MEGAPO.ST,2016-11-04T22:34:10.000Z,794669094192709632,,794669094192709632,Alvina in http://someurl  #tbt #texashair #bad #usually #excited #garrettpopcorn,2792095359,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",MEGAPO.ST,2016-11-04T16:44:10.000Z,794581011933908996,,794581011933908996,Elbertine as http://someurl  #tweegram #windowshots #nightphoto #like4likebeautiful #excited #pasta,2793064713,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-04T09:48:58.000Z,794476521691971584,,794476521691971584,"E-mails que me hacen el día... LONDON, here we go for Christmas eve! #Excited #HarryPotterAndTheCursedChild http://someurl",83055254,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-11-04T06:46:20.000Z,794430561985187841,,794430561985187841,"ayer inhalé suficiente amoniaco como para tirarme todo el día con náuseas y mareada, a ver qué me espera hoy #excited.",240767232,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}",Twitter for iPhone,2016-11-04T05:40:55.000Z,794414099933241344,,794414099933241344,Ya no puedo esperar a que sea diciembre #excited,1434434108,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,2016-11-04T04:25:04.000Z,794395012020707328,,794395012020707328,Safely landed in Puerto Rico! #myfirsttimehere #excited,57410676,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-04T01:02:06.000Z,794343934998827009,,794343934998827009,Ya arriba de #laperla #guayaquil #excited #emocionado #happy #feliz #turism #turismo #selfie... http://someurl,721394153729441792,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-03T20:44:04.000Z,794278995906830337,,794278995906830337,#Ojerosa pero lista para el #viaje. #tired #latoseattle #excited #seeyoulatercalifornia http://someurl,482692260,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-03T17:10:53.000Z,794225348867194880,,794225348867194880,Ya tengo nuevos emojis en el teclado #excited 🙃,1560641084,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-03T15:51:20.000Z,794205326904066052,,794205326904066052,amé esta escena #Excited <3 http://someurl,595624796,es,everyone,#excited,"[{'type': 'quoted', 'id': '770330131164389378'}]",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-03T02:02:10.000Z,793996662733611008,{'place_id': 'efcdd0cc2919c82a'},793996662733611008,Me aprendí 11 tenses en menos de un mes😱 #excited😍😍,811705478,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-11-03T00:40:02.000Z,793975991072854016,,793975991072854016,¿en que momento se pasaron 5 años y medio de medicina? #Excited !!,576920217,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",IFTTT,2016-11-02T23:46:36.000Z,793962543417032705,,793962543417032705,"RT Bill2791: RT ErosLujuria: Deslizar nieve por mis pezones, para que los muerdas... #Morbo #excited http://someurl",2942597805,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",IFTTT,2016-11-02T23:44:27.000Z,793962005543710721,,793962005543710721,"Bill2791: RT ErosLujuria: Deslizar nieve por mis pezones, para que los muerdas... #Morbo #excited http://someurl",2942597805,es,everyone,#excited,,
"{'retweet_count': 6, 'reply_count': 1, 'like_count': 24, 'quote_count': 0}",Twitter for Android,2016-11-02T22:13:42.000Z,793939163955560449,,793939163955560449,"Deslizar nieve por mis pezones, para que los muerdas... #Morbo #excited http://someurl",735189849951457280,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-02T20:54:26.000Z,793919217225633792,,793919217225633792,Soy la única que ya tiene ganas de nueva entrada en el blog?😀😀 #newpost #excited,782279692984385536,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-11-02T20:09:19.000Z,793907865455038464,,793907865455038464,-6días.| Y cada día que pasa me pongo más nerviosa. #excited #trip #selva,76459838,es,everyone,#excited,,
"{'retweet_count': 7, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",Twitter for iPhone,2016-11-02T17:20:07.000Z,793865284062945281,,793865284062945281,De camino a @someuser para charlar sobre #gamedev con un monton de cool devs de Bcn !!! #excited 😃. Guárdame un sitio !!!!,88752224,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-02T17:11:22.000Z,793863081956823041,{'place_id': 'e86e154b91acd5a3'},793863081956823041,Boletos para Justin Bieber ✔️ #Excited #BestGiftEver http://someurl,131252115,es,everyone,#excited,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,2016-11-02T15:08:48.000Z,793832235249963008,,793832235249963008,Welcome to Miami... Bienvenido a Miami 🌴🌴🌴☀️🌤🙏🏼 #work #new  #excited http://someurl,61893553,es,everyone,#excited,,
