source,text,reply_settings,lang,conversation_id,id,author_id,created_at,public_metrics,search_query,geo,in_reply_to_user_id,referenced_tweets
Instagram,😕| 什麼都做不好..| 好像沒有一件事 是我可以的 ...| *| 有點 低落_ 其實。| *| 요즘 좀 힘들어 😓| #Down#haha🍀 #20150825 http://someurl,everyone,zh,636040700983934976,636040700983934976,866496552,2015-08-25T05:01:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
WeChat app,Thanks sangat2| #down| #dahckpdridulu| #kalau x suka x suka la| [饥饿][饥饿][难过][难过][闭嘴][睡]| Nite http://someurl,everyone,zh,633338125192814592,633338125192814592,808901948,2015-08-17T18:02:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,姐也很会！| #Wednesday #count #down #friday #weekend #miss #home http://someurl,everyone,zh,631298548760449025,631298548760449025,368834376,2015-08-12T02:57:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Twitter for iPhone,所以順序變為工作、家人、減重、朋友、愛情| 我不會多說了| Thats all...| #priority#tired #thatsall #noworld #goodbye #why #down #thought #omg http://someurl,everyone,zh,631217631601668096,631217631601668096,2988414102,2015-08-11T21:36:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,不想再在乎些什麼了| #idontcare #heart #care #about #some #no #getaway #down http://someurl,everyone,zh,628993574059773952,628993574059773952,361925804,2015-08-05T18:18:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,無力感，會傳染_| #life #love #travel #city #view #miffy #exhibition #landmark #landscape #funny #down #sad... http://someurl,everyone,zh,628250026981113857,628250026981113857,1899975206,2015-08-03T17:04:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,總覺得....之間的距離感.....| #distance #down #upset #feeling #far_away http://someurl,everyone,zh,627898053199065088,627898053199065088,2541359054,2015-08-02T17:45:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,是否到了哪天，我就不再需要你了_| | #life #love #travel #cat #relax #down #Jiufen #Taipei #Taiwan #view http://someurl,everyone,zh,627543754895966208,627543754895966208,1899975206,2015-08-01T18:17:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Tumblr,Video: (#HP #Doubles #Down on #HPC & #BigData at #ISC 2015 #大數據 需購買相關應用軟體請上 http://someurl or... http://someurl,everyone,zh,624432852868988928,624432852868988928,19100471,2015-07-24T04:16:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
WinSocial,原油 全天最低位置为 49.75 $$ #CRUDE #OIL #* #down,everyone,zh,623849690208030720,623849690208030720,392760066,2015-07-22T13:38:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
WinSocial,欧元美元 全天最低位置为 1.091 $$ #EUR/USD #- #DOWN,everyone,zh,623827436711604224,623827436711604224,392760066,2015-07-22T12:10:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Twitter for Android,#Now #Im #telling #you #Ill #not #let #you #feel #down #again.| #From #Taiwan #Army| | 有點晚po| Sorry http://someurl,everyone,zh,622761072290738176,622761072290738176,2904572377,2015-07-19T13:33:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,心痛。从来知道了， 会痛的要死。stupid afterall. 💔 #心痛 #爱 #从来 #痛 #死 #down #heartache 😪 http://someurl,everyone,zh,622355837852491776,622355837852491776,864921793,2015-07-18T10:42:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
IFTTT,New #Coffee Instagram by @someuser -| 馬克杯再度浮現| -| 好像，似乎，nite。| #tear #down #penghu #latte #latteart #cafe #cafeshow ... http://someurl,everyone,zh,618353152966959104,618353152966959104,2933995596,2015-07-07T09:37:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#down,,,
Instagram,一種身體生鏽的港覺...| 想以前的我還是個Man姐...| #欠操 #弱了我 #噴汗 #down http://someurl,everyone,zh,618240668083843072,618240668083843072,372254284,2015-07-07T02:10:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#down,,,
Instagram,#deep #down #in #my #heart| #do #you #love #your #Jesus @ 新安全人成長中心 http://someurl,everyone,zh,617584209574674432,617584209574674432,547001589,2015-07-05T06:42:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,"{'place_id': '00180402799fed03', 'coordinates': {'type': 'Point', 'coordinates': [121.54153347, 25.05308202]}}",,
Instagram,忙碌過後一身臭汗，| 回家洗了個涼快的冷水澡。| 舒服了！再打拼去！| | #npurplemore #after #work #cool #down #relax #takearest http://someurl,everyone,zh,616198514729709568,616198514729709568,476500709,2015-07-01T10:55:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,#its #time #to #stop #down #my #footprint @ 星光大道 Avenue of Stars http://someurl,everyone,zh,615824127753080833,615824127753080833,391865986,2015-06-30T10:08:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,迷茫...糾結...無奈...下一步...我不知道該怎麼走了...| #愛這麼難嗎？| #feeling | #down http://someurl,everyone,zh,611694220714340353,611694220714340353,372254284,2015-06-19T00:37:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Twitter Web Client,#香港 #政改 #否決 #雨傘運動 8贊成28反對| #HongKong Govt #Electorial #Reform #Voted #Down #UmbrellaMovement 28 No 8 Yes @someuser @someuser http://someurl,everyone,zh,611396798167384064,611396798167384064,22507069,2015-06-18T04:55:30.000Z,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,部落发生故障| 今早一起来看到部落出现了问题，整个心情都 #down 到低点，多篇近期的文章都不见了，欲哭无泪。告知先生帮我处理。| | 我心想文章不见了要如何补救，有些文章在完成后，我有 #Save... http://someurl,everyone,zh,611365261829124097,611365261829124097,19549298,2015-06-18T02:50:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,#down #last| 一個問題瞬間擊垮| 於是陷入思考| 卡在這個尷尬的情勢。 http://someurl,everyone,zh,611132240387571712,611132240387571712,582499195,2015-06-17T11:24:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,黑白處理，| 小心不要亂看喔。| 除了吞嚥困難，其他還好。| 雖然這麼說，| 明天謝師宴還是要吃到開心。| #bad| #throat| #count| #down| #graduated| #dig | #in| #2... http://someurl,everyone,zh,607440947673186305,607440947673186305,627136773,2015-06-07T06:56:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,"{'place_id': '008c994a10edec85', 'coordinates': {'type': 'Point', 'coordinates': [121.2563471, 24.9561518]}}",,
Instagram,本該是開心的，現在卻希望...時間啊...停止吧！| #time #stop #plz #feeling #down http://someurl,everyone,zh,606109041757192192,606109041757192192,361925804,2015-06-03T14:43:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,#noodles #wonton #beef #hongkong #lunch #count #down #to #leaving #for a #while @ 安利魚蛋粉麵 http://someurl,everyone,zh,605273202395385856,605273202395385856,245909659,2015-06-01T07:22:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#down,,,
Instagram,当黑翼找到了迷失的心灵....... #黑翼心灵 #lost #down #emo #love #hate #life #peace #memory #soul #dark #tears #past... http://someurl,everyone,zh,603189208384217088,603189208384217088,186048885,2015-05-26T13:21:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,你回來了，寶貝!| 打開電腦那一瞬間，我心碎了| 球員圖。。。| 但真的回來就好而且平安| #computer #break #down #sunny #players #sport #back #dollar http://someurl,everyone,zh,602751191500619777,602751191500619777,2607632642,2015-05-25T08:20:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,星期一的娛樂百分百 夏日舞蹈大賽來囉！星期一晚上6點28頻道！別忘了唷！| #娛樂百分百 #weathergirls #ria #exid #hani #up #down http://someurl,everyone,zh,601745006819471360,601745006819471360,2152398254,2015-05-22T13:42:44.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 14, 'quote_count': 0}",#down,,,
Instagram,"天氣好舒服, 想就地躺下來好好睡一覺.| #tbt #myself #get #along #comfortable #warm #weather #actually #lie #down #sleep... http://someurl",everyone,zh,598021732952350720,598021732952350720,476514610,2015-05-12T07:07:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
IFTTT,#创意街 摆了一天的摊 深刻体会到“稳食艰难”一词 。我很喜欢的#Robot 一直卖不出去 不解 。等下还要考#文学与人生 哭😩 #DOWN by acaciazz_ http://someurl,everyone,zh,592992468213334016,592992468213334016,894421428,2015-04-28T10:03:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,"各位觀眾,剩10天了| #count #down #approaching #interview #suit #pressure http://someurl",everyone,zh,590866780396113920,590866780396113920,2515021268,2015-04-22T13:16:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,心里真的千万个不愿意离开这个岛😞 #penangisland #hometown #iwishtostay #down http://someurl,everyone,zh,588636166653661184,588636166653661184,69263550,2015-04-16T09:32:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,2015.04.12| 今天不知道怎麼了...| 一早的玉米蛋餅和中杯奶茶竟然吃不完| 還吃到快睡著😓| 等一下一連串的英文該怎麼上...(已趴| #DOWN #加油好嗎 💪 http://someurl,everyone,zh,587047146509246464,587047146509246464,2838578790,2015-04-12T00:18:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,#down#insect 就來唔成人樣😕 http://someurl,everyone,zh,584581661754585088,584581661754585088,2404745684,2015-04-05T05:01:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,就來唔成人樣😕#down#insect http://someurl,everyone,zh,584579990924173314,584579990924173314,2404745684,2015-04-05T04:55:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,還是一樣。😔😔😔😔 #cloudy #down   #rain #bad #mood #same http://someurl,everyone,zh,584576995926769665,584576995926769665,230378980,2015-04-05T04:43:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,壞習慣又犯_| 找個地方，看到什麼想吃就吃，吃到撐還是全部都塞進嘴裡擠到胃裡，唉，到底有多少不平等_| #life #love #sad #down #graffiti #grayscale #wall... http://someurl,everyone,zh,582893488553009152,582893488553009152,1899975206,2015-03-31T13:13:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,有时候看起来像是一张白纸， 不一定就是。所以如果你是真心的爱她的话，就要努力的去了解她，还有接受和包容她的一切。| | #instaqoute #mood #feeling #down #love http://someurl,everyone,zh,582622218007494656,582622218007494656,612381906,2015-03-30T19:15:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,#大喜大悲| 不#開心| #down #sad #2pm #junho http://someurl,everyone,zh,582097099581448192,582097099581448192,2995516219,2015-03-29T08:28:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,有一種病，叫無聊病。| 有些人每天都開開心心的，但總有幾天心情悶悶的。| | #down http://someurl,everyone,zh,581144499075878912,581144499075878912,140360179,2015-03-26T17:23:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,夢想_| 如果希望一切更加美好，就從改變自己開始；夢想成真的感覺？只有成真才知道吧，那又怎麼確定那是夢想呢，我該睡了我_| #life #love #relax #down #street #view... http://someurl,everyone,zh,580028587216117760,580028587216117760,1899975206,2015-03-23T15:29:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,来自 美颜相机iPhone版 #yes #i #am #fatty #fish #down #mad #sad #unhappy #hurt http://someurl,everyone,zh,579981925735096320,579981925735096320,1348575763,2015-03-23T12:24:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,久違的早早班，卻送了個大禮給我們 😂😂😂 克難的on棚⋯| | #life #work #down @ 寰宇財經新聞 http://someurl,everyone,zh,579858004817899521,579858004817899521,2155519999,2015-03-23T04:11:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,"人走了 就別再留,再留下 也不是原來的| #心情 #莫名 #悲傷 #down #離開 #留下 http://someurl",everyone,zh,579645721445449728,579645721445449728,315535576,2015-03-22T14:08:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Twitter for Mac,以前看到金馬影展要開始搶票了會興奮，現在覺得一點興趣都沒有 #down,everyone,zh,575478510359183361,575478510359183361,8702802,2015-03-11T02:09:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,开心😄 完成✅| 哈哈进入倒数时间😎😎| #ilovestage #ilovestagecrew #stage #stagecrew #missyou #count #down http://someurl,everyone,zh,575307795337252864,575307795337252864,374362677,2015-03-10T14:50:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,謝謝@someuser 在我壞心情的一天⋯我會好好珍藏的😭😭#down #kangdongwon http://someurl,everyone,zh,574259700230848512,574259700230848512,1474155620,2015-03-07T17:25:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,#NOW 心情忽然有点 #DOWN| 过度开心会造成这样的吧？😼😼😼 #sleep #moody #down http://someurl,everyone,zh,572118453533974529,572118453533974529,3013693010,2015-03-01T19:37:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,灰到一個點。。。| #blue #depressed #down| @someuser #gorilla 🎭| ☝️☝️☝️☝️☝️☝️☝️☝️ http://someurl,everyone,zh,572037275737059328,572037275737059328,126353001,2015-03-01T14:14:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,只怕我自己会爱上你..... #afraid #falling #loving #you #keeping #distant #love #emo #alone #down #broken... http://someurl,everyone,zh,572005599694745601,572005599694745601,186048885,2015-03-01T12:08:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,假期結束，開始漫長自閉生活_| | 胖噗2號HONEY SNIPER| 胖噗5號SWEET KILLER| 胖噗8號COFFEE BREAKER| #life #love #sad #work #down... http://someurl,everyone,zh,571942835961925632,571942835961925632,1899975206,2015-03-01T07:59:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,2015.02.28| | Finally| | #sick #got #fever #not #good #day #duke #down @ 北投彩邑 http://someurl,everyone,zh,571536093906116608,571536093906116608,2186204942,2015-02-28T05:03:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,"DJ TIME.| #DJSnake, #Lil #Jon - #Turn #Down #for #What| 一樣功課都還沒完成| 但星期三，四，六，日都要返工ㅠㅠ| 殺死我吧TAT http://someurl",everyone,zh,570125299318452224,570125299318452224,607873131,2015-02-24T07:37:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,📷/故意顛倒/挖到2008France /12%🍷/今天/ulutiram/todaysmall/BOWLING/大花錢/扮廢材/扮扒手/😂| #upside #down #play #whole... http://someurl,everyone,zh,569144536410263554,569144536410263554,885846492,2015-02-21T14:40:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,我的晚餐。为什么发生在这个时候? 😭 #down @ N-park http://someurl,everyone,zh,567969971969626112,567969971969626112,269206078,2015-02-18T08:52:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,"{'place_id': 'fca1ee3bf8cf8f92', 'coordinates': {'type': 'Point', 'coordinates': [100.30694, 5.353]}}",,
Instagram,Hey 我真的好想你，| 太多的情绪没适当的表情~ #如果没有你 #without #you #imissyou #imy #feelings #down #emo #emotions #broken... http://someurl,everyone,zh,567674282927726592,567674282927726592,186048885,2015-02-17T13:17:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,失落... 将会是最糟糕的农历新年.. | | #stress #down #upset #nothingicando #stuckinchina #iwannagohome @ Guangzhou... http://someurl,everyone,zh,567275511085563904,567275511085563904,66089048,2015-02-16T10:53:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#down,"{'place_id': '00059b04495a7e37', 'coordinates': {'type': 'Point', 'coordinates': [113.29888889, 23.3925]}}",,
Instagram,没关系. ;) never mind. #latepost #stupid #selfie #try #harder #dont #let #down :] ✌😏♥ http://someurl,everyone,zh,564805565378228225,564805565378228225,300147136,2015-02-09T15:18:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#down,,,
Instagram,想念是极度疯狂，随时都要爆炸的船...... #多年后 #missing #you #drives #me #crazy #emo #down #alone #broken #heart #not... http://someurl,everyone,zh,560424018986418177,560424018986418177,186048885,2015-01-28T13:07:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,"說不定我需要的只是座在對面的那張漂亮的臉而不是酒精， one man beer time, hooah~ #beer #down #life #weekend @ 布娜飛比利時啤酒餐廳BravoBeer http://someurl",everyone,zh,558945506983178240,558945506983178240,534176232,2015-01-24T11:12:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [121.46468093, 25.01371094]}}",,
Instagram,我明天在哪里？😔 Where is my tomorrow? 😔 #stupid #asian #bkk #sgn #pattaya #feel #down #nohoney #nomoney http://someurl,everyone,zh,558193276956983296,558193276956983296,75007212,2015-01-22T09:23:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,#greatwall #slide #down #funny #beijing #china #iphone5s @ 慕田峪长城 Mutianyu Great Wall http://someurl,everyone,zh,558178021744865280,558178021744865280,843936067,2015-01-22T08:23:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,苗圃的水清澈到見底都不足以形容!!!!!水草都變珊瑚了!!!!!!!!| 看到水超興奮而且今天好熱歐直接短袖| 玉山腳下果然是個好地方 👐 👐 👐 | -| #stream #down... http://someurl,everyone,zh,557023345401954304,557023345401954304,1630699038,2015-01-19T03:54:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
IFTTT,只是想要一个在你想放弃时会鼓励你、提醒你不准放弃、陪你一起努力坚持着的男票而已😔 #feeling #down #no #motivation #pinocchio http://someurl,everyone,zh,556444148426080257,556444148426080257,1454697366,2015-01-17T13:33:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Twitter for Android,突然間心情好低落。#Down,everyone,zh,554449821956726784,554449821956726784,189931346,2015-01-12T01:28:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,所以  一事無成  #downandout #down #life #dasrheingold #richardwagner http://someurl,everyone,zh,554188704278134786,554188704278134786,534176232,2015-01-11T08:10:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,Hamsters~ #gym #workout #life #down #running #treadmill #taipei @ 台北市萬華運動中心 http://someurl,everyone,zh,554119200235847680,554119200235847680,534176232,2015-01-11T03:34:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [121.50684319, 25.04729681]}}",,
Instagram,期待嗎？？？👗👠👚👜 #new #brand #is #coming #to the #down #H&M #Spanish #clothes http://someurl,everyone,zh,553838972917383169,553838972917383169,2383397665,2015-01-10T09:01:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,好了，現在的計劃是喝到我忘記妳有多美，妳真的出現的時候我有多開心，跟妳亂聊有多療癒，希望這一年我真的可以忘記妳 #life #down #drinking #2015 http://someurl,everyone,zh,553604478436638720,553604478436638720,534176232,2015-01-09T17:29:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,腸胃不好真的很糟糕！| 醫生看到我的第一句話是⋯「又怎麼了」😱😱😱| | #life #down #cry @ 幸福小窩 http://someurl,everyone,zh,552883234984706048,552883234984706048,2155519999,2015-01-07T17:43:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,有時候死扛下去總會有成功的機會。世間最容易的事常常也是最難的事，最難的事也是最容易的事。很多沒有成功的人最怕的就是那種不成功之前的痛苦折磨和半途而廢。| #up #or #down #sharing... http://someurl,everyone,zh,551970045723561984,551970045723561984,1484192732,2015-01-05T05:14:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,Great countdown new year eve with the rebels😊还有与我的闺蜜们💕 #throwback #yesterday #count #down #new #year... http://someurl,everyone,zh,550620844813078528,550620844813078528,924910237,2015-01-01T11:53:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,你想去哪兒？Where do you want to go? #left #right #up #down @ 夢時代購物中心 http://someurl,everyone,zh,549576405449969664,549576405449969664,45542783,2014-12-29T14:43:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [120.30700681, 22.59539542]}}",,
IFTTT,知道馬來西亞最近除了水災，現在又有亞航失蹤事件，現在大家唯一能做的就是為他們祈福，祈禱。來到了台南，也聽同事說這間廟很靈驗，希望世界和平，平安。#prayformalaysia #prayforQZ8501... http://someurl #Down...,everyone,zh,549138722839887872,549138722839887872,2907895610,2014-12-28T09:44:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,“出社會要一直想著怎麽把前輩幹掉“ | “其他人站在跳板的時候你就要往水裏衝“| -聶雲 #beat #the #seniors #down #livewithoutlimits #we #are... http://someurl,everyone,zh,547653298975555584,547653298975555584,1960149295,2014-12-24T07:21:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,是不是人都一樣，明明放不下，卻假裝若無其事，又硬要告訴自己我很好。| #asian #sad #down #feeling #giveup #life http://someurl,everyone,zh,547580709351989249,547580709351989249,299534731,2014-12-24T02:33:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,又見面囉！👯💕| 冬天就是養肉的季節呀～😭😭| 回去馬上還債～😭❄️| #豆腐煲 #極光之愛 #客滿 #down #taipei #woman #talking #eat #yammy #cold... http://someurl,everyone,zh,546684403922239488,546684403922239488,409126964,2014-12-21T15:11:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [121.46329421, 25.01650842]}}",,
Instagram,我的天空今天有点灰 #fell #down #bengkak #head 😢😢 http://someurl,everyone,zh,545931069393227776,545931069393227776,1555086541,2014-12-19T13:18:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,#thenorthface #羽絨 又重出江湖了！要買一件嗎？ 聽說下星期跌至11度，好冷喔⋯ #down #thenorthface羽絨 #thenorthfacedown @ Harbour City... http://someurl,everyone,zh,543338223096049664,543338223096049664,105092644,2014-12-12T09:35:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,"{'place_id': '00dabde4090bf3b3', 'coordinates': {'type': 'Point', 'coordinates': [114.16884993, 22.29721442]}}",,
Instagram,所有人都不知道我的心情，| 连我自己也不清楚...| 只知道强颜欢笑是件很辛苦的事💔| #6December #feeling #emo #sad #down #hard #manything... http://someurl,everyone,zh,540917578730729472,540917578730729472,891090288,2014-12-05T17:16:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,怎麼一出現| 我所有原則都被打亂的感覺| 不要出來搞鬼。| | 一個圖文不符哈哈。| | #I #need #to #calm #down http://someurl,everyone,zh,538006014633971712,538006014633971712,166551971,2014-11-27T16:26:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,"今天你過得不好,是因為昨天的你不夠努力. #BerylWu #future #fight #fighting #work #11 #23 #7 #days #more #count #down... http://someurl",everyone,zh,536215993219948544,536215993219948544,548381221,2014-11-22T17:53:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Instagram,我們可不可以不勇敢？當傷太重心太酸無力承擔，就算現在女人很流行釋然，好像什麼困境都知道該怎麼辦。| | #可不可以不勇敢 #somsom #down http://someurl,everyone,zh,536114121515991041,536114121515991041,69263550,2014-11-22T11:09:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
Twitter for BlackBerry®,心情怎么那么 #down,everyone,zh,534240116680564737,534240116680564737,178235016,2014-11-17T07:02:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#down,,,
