source,public_metrics,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,geo,referenced_tweets,in_reply_to_user_id
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1620455329,"Gosto de saber que tens saudades minhas, e queres vir para casa. Mas isso também significa que as coisas aí não estão a correr bem #worried",431434635533246464,431434635533246464,pt,everyone,2014-02-06T14:30:07.000Z,#worried,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",392675599,9:42pm na! :(( #worried,431422553052049409,431422553052049409,es,everyone,2014-02-06T13:42:06.000Z,#worried,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",103306564,@someuser tbem acho. Olha que Fran deve ser bem descartável aos olhos de Bones. #worried,429948499472683008,429948266420379648,pt,everyone,2014-02-02T12:04:44.000Z,#worried,,"[{'type': 'replied_to', 'id': '429948266420379648'}]",110887850
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",352936226,Tarde de relax. #Sabado #Free #Miami #Worried #Estopa #YouKnow http://someurl,429755451337871360,429755451337871360,pt,everyone,2014-02-01T23:17:38.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2244421134,O meu cão vomitou :c #worried,429586436048711680,429586436048711680,pt,everyone,2014-02-01T12:06:02.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",291993149,Que mensaaaaaaaaaaaaaa 😔😓 #Worried,429277155126546434,429277155126546434,pt,everyone,2014-01-31T15:37:04.000Z,#worried,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",305812265,#Worried no tiene que estar asi meu Deus :(,428401729559072768,428401729559072768,pt,everyone,2014-01-29T05:38:26.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",618957649,Oscar! #worried,427471144334393345,427471144334393345,pt,everyone,2014-01-26T16:00:37.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1059491239,gdevening| #worried,426755661263691776,426755661263691776,pt,everyone,2014-01-24T16:37:33.000Z,#worried,,,
Twitter for  Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",145640106,"bom dia, to indo pegar um busu sozinha pela primeira vez em salvador #worried",426643200527572992,426643200527572992,pt,everyone,2014-01-24T09:10:40.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",860570221,Drama exam tmo...#Stressed #Worried #AllNighter #adderall,426529196882395136,426529196882395136,pt,everyone,2014-01-24T01:37:39.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",8951022,"JP sumiu. Não chegou em casa até agora, não avisou e não atende celular. Ele nunca fez isso! Sempre dorme antes das 22h na semana. #worried",425458167779045378,425458167779045378,pt,everyone,2014-01-21T02:41:46.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",308103327,@someuser fresca hahahaha #worried,424957085915566081,424955145781534720,tl,everyone,2014-01-19T17:30:39.000Z,#worried,,"[{'type': 'replied_to', 'id': '424955145781534720'}]",208307110
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1440947569,deus me ajude  #maths #study #worried #boring #ugh http://someurl,424884053553463296,424884053553463296,pt,everyone,2014-01-19T12:40:26.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",211568485,"Esto no es nada, nada normal 😟 #worried",424037398855819264,424037398855819264,es,everyone,2014-01-17T04:36:08.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",878708413,Só queria entender o que o Liam quis dizer com isso! #worried #whatishetalkingabout http://someurl,423519927325450240,423519927325450240,pt,everyone,2014-01-15T18:19:53.000Z,#worried,"{'place_id': '23d81de6fe7594cb', 'coordinates': {'type': 'Point', 'coordinates': [-49.28756995, -16.72256777]}}",,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",77063693,Será que isso é ser muita coisa? #Worried #talkmore #anxious #economy @ Loja O&C - Turismo & Locações http://someurl,422737627293712384,422737627293712384,pt,everyone,2014-01-13T14:31:19.000Z,#worried,"{'place_id': 'a4ddc3856053f7e1', 'coordinates': {'type': 'Point', 'coordinates': [-35.17343786, -5.88033652]}}",,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1287484813,"o meu melhor amigo não me respondeu às mensagens, e já passou mais de uma hora #worried",422190935158439936,422190935158439936,pt,everyone,2014-01-12T02:18:57.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1688464824,"ele nao me atende o tele, preciso mesmo da voz dele, caramba, nao atende porque? que se tera passado? #Worried",421778060522696704,421778060522696704,pt,everyone,2014-01-10T22:58:20.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",521663164,@someuser ano mate haha #worried,421648774449360896,421577879533932544,tl,everyone,2014-01-10T14:24:36.000Z,#worried,,"[{'type': 'replied_to', 'id': '421648646149791744'}]",1709634007
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",634835468,Ai esse mar.... #sea #brave #OMG #scary #worried #xéé #ichhh @ Praia de Armação de Pêra http://someurl,420675054738100224,420675054738100224,pt,everyone,2014-01-07T21:55:23.000Z,#worried,"{'place_id': '63fcfd02566dd90b', 'coordinates': {'type': 'Point', 'coordinates': [-8.36561686, 37.10192153]}}",,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2270915593,Seungris Instagram:  #worried http://someurl,420416904230998016,420416904230998016,pt,everyone,2014-01-07T04:49:35.000Z,#worried,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45531401,como que eu vou baixar revenge rápido sem oooorrr #preocupado #worried,420026209343254528,420026209343254528,pt,everyone,2014-01-06T02:57:06.000Z,#worried,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1713763495,Nao quero fazer aquilo #Worried,419652154451034112,419652154451034112,pt,everyone,2014-01-05T02:10:45.000Z,#worried,,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",571232425,A.W.A.K.E #TYLJ....... #hungry #loonely #worried #single,419015683218096128,419015683218096128,pt,everyone,2014-01-03T08:01:38.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",19188950,Florida fun #worried http://someurl,417013682460438528,417013682460438528,pt,everyone,2013-12-28T19:26:24.000Z,#worried,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",120507710,Asfalto carioca.. #NaCl #worried @ Barra da Tijuca http://someurl,416553922581770241,416553922581770241,pt,everyone,2013-12-27T12:59:29.000Z,#worried,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",529051008,Tento ficar na minha...mas problemas abalam minha xtrutura e eu n sei fingir. #Worried,416088944393355264,416088944393355264,pt,everyone,2013-12-26T06:11:49.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1273226412,"Para a tua saúde, para de fumar tantos cigarros por dia #worried",413453442254790656,413453442254790656,pt,everyone,2013-12-18T23:39:16.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",322101128,ainda por cima mandou uma mensagem meia seca #worried,411277814571094016,411277814571094016,pt,everyone,2013-12-12T23:34:06.000Z,#worried,,,
Foursquare,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",37864753,:( #worried (@ Clinica veterinaria Dr. Najar) http://someurl,410864110507941888,410864110507941888,pt,everyone,2013-12-11T20:10:12.000Z,#worried,"{'place_id': '6eb95eddb81a6b4b', 'coordinates': {'type': 'Point', 'coordinates': [-86.83221895, 21.16213705]}}",,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1582241192,Susti o no susti. Ser o no ser? :( #worried,410838146645893120,410838146645893120,pt,everyone,2013-12-11T18:27:01.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",904722408,@someuser  como é que ta o tempo por esses lados? #worried #about #you,410791436435484672,410791436435484672,pt,everyone,2013-12-11T15:21:25.000Z,#worried,,,1940865799
Tumblr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",129508118,"Photo: Eu Rio da cara do perigo, hahaha #worried #toface #or #linking #likes #and #ready http://someurl",410149155257208832,410149155257208832,pt,everyone,2013-12-09T20:49:13.000Z,#worried,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",129508118,"Eu Rio da cara do perigo,  hahaha #worried #toface #or #linking #likes #and #ready http://someurl",410149145547374592,410149145547374592,pt,everyone,2013-12-09T20:49:11.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1102574190,Hahahaha oh man!| #Worried#For#Nun,409799887455526912,409799887455526912,tl,everyone,2013-12-08T21:41:21.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",904722408,@someuser calma princesa...que é que tens? :c #im #worried #about #you,409301512934793216,409300775832403968,pt,everyone,2013-12-07T12:40:59.000Z,#worried,,"[{'type': 'replied_to', 'id': '409300775832403968'}]",175862350
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",296970809,@someuser de que... #worried,409010299497218048,408996767636537346,fr,everyone,2013-12-06T17:23:49.000Z,#worried,,"[{'type': 'replied_to', 'id': '408996767636537346'}]",212822376
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",202355864,@someuser hahahaha oh no...... #worried,407521027884089344,407518707737718784,tl,everyone,2013-12-02T14:45:59.000Z,#worried,,"[{'type': 'replied_to', 'id': '407520758986846208'}]",204897549
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1676592180,"@someuser um comboio descarrilou em NY, para já á 4 mortos e 40 feridos, e pelo que me disseram o nosso wesley tá em NY :s #worried",407188714989711360,407184486778957824,pt,everyone,2013-12-01T16:45:29.000Z,#worried,,"[{'type': 'replied_to', 'id': '407188407212081152'}]",212902622
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",773515375,Feliz Domingo. #Worried,407160943924084736,407160943924084736,pt,everyone,2013-12-01T14:55:08.000Z,#worried,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",281715286,Boa noite ;) #goodnight #oldpic #tired #stressed #sleepy #hungry #worried #proudofmybaby #inlove http://someurl,405824557086691328,405824557086691328,pt,everyone,2013-11-27T22:24:48.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",50858340,"Não curto reggae, mas como não curtir o que essa Tess canta? Suuuuuuper fofo e dançante ♥ mas não sei se vende #worried #VoiceTop8",405145599537725440,405145599537725440,pt,everyone,2013-11-26T01:26:52.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1408954117,Não me atura? Nossa como eu estou #worried,404779944435126272,404779944435126272,pt,everyone,2013-11-25T01:13:53.000Z,#worried,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",51590477,os meus sonhos passaram do nível ridículo para o assustador/alarmante... #worried,404580249859813376,404580249859813376,pt,everyone,2013-11-24T12:00:22.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1436461376,O meu humor muda em segundos #worried,404312823410356224,404312823410356224,pt,everyone,2013-11-23T18:17:43.000Z,#worried,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",367845457,"como é que vou mandar uma mensagem para o facebook para o joão manzarra, da maneira que ele veja? xD #worried",404257920856358913,404257920856358913,pt,everyone,2013-11-23T14:39:33.000Z,#worried,,,
Twitter for BlackBerry®,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",273231986,Aiaiaiaiaiaiai #IntegradorDeHistoria #SuerteParaMi #UltimoObligatorio #Worried,403878247835787264,403878247835787264,hu,everyone,2013-11-22T13:30:52.000Z,#worried,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",74621209,"a chuva tá perfeita pra dormir, e eu devo ser a única acordada nessa cidade que não tá curtindo esse momento lindo :/ #worried #sleep #night",403741179415887872,403741179415887872,pt,everyone,2013-11-22T04:26:12.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",71395279,o branco do meu olho só não está branco #worried,403640441603510272,403640441603510272,pt,everyone,2013-11-21T21:45:55.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",598270235,Não sei o que é que se anda a passar comigo mas eu marco golos no andebol e grito SWAG ON ME #worried,402884573052149760,402884573052149760,pt,everyone,2013-11-19T19:42:22.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",776828923,Volver a empezar #worried,401794351103086592,401794351103086592,es,everyone,2013-11-16T19:30:12.000Z,#worried,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",71364565,O meu Nino está doente :(| #Sad #Worried,401344279660228608,401344279660228608,pt,everyone,2013-11-15T13:41:47.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",154706993,“@someuser New. Sunday at midnight. http://someurl ... Está tan depresivo... #worried,399180708817932289,399156070142472193,pt,everyone,2013-11-09T14:24:32.000Z,#worried,,"[{'type': 'replied_to', 'id': '399156070142472193'}]",27260086
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1947729780,"amanha ficha d gramatica d port, disseram q era dificil :( alguem quer trocar cmg ?? #sad #asking #worried",398510662621491201,398510662621491201,pt,everyone,2013-11-07T18:02:00.000Z,#worried,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",135562938,¿Crecer o madurar? 4 faces #macbook #Apple #PhotoBooth #face #worried #sad #happy #feliç http://someurl,398224802798116864,398224802798116864,pt,everyone,2013-11-06T23:06:06.000Z,#worried,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",185920752,Apareceeeeeeeeee !!! @someuser #Worried,397854924366573568,397854924366573568,pt,everyone,2013-11-05T22:36:20.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",617203683,Estou a ter o pior Deja Vu de toda a minha vida #Worried #Scared,397062910196727808,397062910196727808,pt,everyone,2013-11-03T18:09:09.000Z,#worried,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",417094984,Gente a minha vó vai passar 2 semanas em Atlanta sozinha!!!! #worried,396775077842542592,396775077842542592,pt,everyone,2013-11-02T23:05:24.000Z,#worried,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",64258358,Cai-me tanto cabelo no banho até começo a achar que vou ficar careca #worried,396585673630965760,396585673630965760,pt,everyone,2013-11-02T10:32:47.000Z,#worried,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1627583084,Algo ta xtranho....mo wpp fcou n silencio....cel parou d vibrar :/ #worrieD,394926646777487360,394926646777487360,pt,everyone,2013-10-28T20:40:24.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",46535850,Ai meu @someuser  #worried,394604597248942080,394604597248942080,pt,everyone,2013-10-27T23:20:42.000Z,#worried,{'place_id': '76392fa31079d236'},,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1947729780,pff stora faca o teste d geog facilll :( #worried,393479640569753600,393479640569753600,pt,everyone,2013-10-24T20:50:31.000Z,#worried,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2149383155,@someuser epa tem que ser xP #worried,393324004955922432,393323487223644160,es,everyone,2013-10-24T10:32:05.000Z,#worried,,"[{'type': 'replied_to', 'id': '393323487223644160'}]",1972236504
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",563361078,devia ser crise alguem terminar uma conversa com uma sms perturbadora #worried,393104336261111809,393104336261111809,pt,everyone,2013-10-23T19:59:11.000Z,#worried,,,
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",573503354,@someuser praise da LERD. #worried,392381292081586177,392378952175849472,pt,everyone,2013-10-21T20:06:04.000Z,#worried,,"[{'type': 'replied_to', 'id': '392379060611211265'}]",55832218
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",114228910,Felicidade exalando de saber que os projetos estão atrasados :( #bored #upset #serious #worried... http://someurl,390900476520452096,390900476520452096,pt,everyone,2013-10-17T18:01:50.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",79057662,Ai Jesus! #worried,390834952365158401,390834952365158401,pt,everyone,2013-10-17T13:41:28.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",217072609,Odeio quando me dizem que estão com maus pressentimentos!!!! #Worried,390547609019879424,390547609019879424,pt,everyone,2013-10-16T18:39:40.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1576369849,@someuser Não sei se aguento sem ti aqui! #Worried,388761798280638464,388761399134273536,pt,everyone,2013-10-11T20:23:30.000Z,#worried,,"[{'type': 'replied_to', 'id': '388761399134273536'}]",1168454666
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",103563753,@someuser ain JESUS.... Onde esse menino meu vai? #worried,388747691288961024,388747382277427200,pt,everyone,2013-10-11T19:27:26.000Z,#worried,,"[{'type': 'replied_to', 'id': '388747382277427200'}]",171718863
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1915727622,mana dia?? #worried,388470756205539328,388470756205539328,pt,everyone,2013-10-11T01:07:00.000Z,#worried,"{'place_id': '1713917c836613eb', 'coordinates': {'type': 'Point', 'coordinates': [100.3457064, 5.3631677]}}",,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",910237134,Oh meu deus! Tenho um trabalho para entregar amanhã e não está feito #Worried,385826117342334976,385826117342334976,pt,everyone,2013-10-03T17:58:09.000Z,#worried,{'place_id': '5f718c59e5653e4f'},,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1039503703,As vezes só precisamos de um tempo.. #confused #worried #precisando #daquele #abraço #wanting #you... http://someurl,385046125365186560,385046125365186560,pt,everyone,2013-10-01T14:18:44.000Z,#worried,,,
Tumblr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",25955726,Photo: Ijs. #worried #snapped #communication #whereyouat #thoughtabouttaggingyou... http://someurl,384478916574187520,384478916574187520,pt,everyone,2013-09-30T00:44:51.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",542025751,vou fazer algumas mudanças aqui no perfil e dps estudar pra prova de matematica #worried,383368652575105025,383368652575105025,pt,everyone,2013-09-26T23:13:04.000Z,#worried,,,
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1309122463,Gente mas necia!! Ash!! :@ :( :s #worried,382347648487153664,382347648487153664,pt,everyone,2013-09-24T03:35:57.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",370442390,@someuser Então sys? Whats up??? #worried,382268505619304448,382251685307224064,pt,everyone,2013-09-23T22:21:28.000Z,#worried,,"[{'type': 'replied_to', 'id': '382251685307224064'}]",956196642
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",303172259,Parece que terei de visitar um #Cardiologista. #worried :-!,382189524396548096,382189524396548096,pt,everyone,2013-09-23T17:07:38.000Z,#worried,,,
Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1713763495,será que é rotura ou uma lesão normal? #Worried,381187548758171648,381187548758171648,pt,everyone,2013-09-20T22:46:08.000Z,#worried,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",201948562,Cabeça querendo parar de funcionar... #worried,380343178408497152,380343178408497152,pt,everyone,2013-09-18T14:50:54.000Z,#worried,"{'place_id': 'f0e55b3f11b41899', 'coordinates': {'type': 'Point', 'coordinates': [-47.7736678, -21.2087722]}}",,
Twitter for Nokia S40,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1686756452,"Acabei de beber 1,5L de água! Será que estou bem? #whocares #worried",380036998977052672,380036998977052672,pt,everyone,2013-09-17T18:34:15.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1675794913,Preocupada ......#worried,379664571931189248,379664571931189248,es,everyone,2013-09-16T17:54:22.000Z,#worried,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",295824581,@someuser hoe ist meu?| #worried,379563697368473600,379516656311361536,pt,everyone,2013-09-16T11:13:32.000Z,#worried,,"[{'type': 'replied_to', 'id': '379563583275040768'}]",437606891
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",508816367,È intanto @someuser ancora dorme. Troppo paracetamolo? #worried,379160395367579649,379160395367579649,it,everyone,2013-09-15T08:30:57.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",90022232,Santa Claus #worried #parenting #Parenthood,378563724724154368,378563724724154368,pt,everyone,2013-09-13T17:00:00.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",157961486,A @someuser parou de falar comigo! Será que ela já está em casa? Fico preocupada :( #Worried #Sad #Baby #MyGirl,378335106613932032,378335106613932032,pt,everyone,2013-09-13T01:51:33.000Z,#worried,"{'place_id': '68e019afec7d0ba5', 'coordinates': {'type': 'Point', 'coordinates': [-46.69346821, -23.51079068]}}",,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",635707228,Sem noticias da bê desde cedo #worried,378260560221306880,378260560221306880,pt,everyone,2013-09-12T20:55:19.000Z,#worried,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",199863519,Quarto dia sentindo dores na perna. #worried,377888692251398144,377888692251398144,pt,everyone,2013-09-11T20:17:39.000Z,#worried,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",923338777,#instanight # libertalia #cLaVie  #turfu #nigga #worried #about #nothin #hinnnn http://someurl,377533783840686081,377533783840686081,es,everyone,2013-09-10T20:47:22.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",333174606,Que me sucede? #worried #queesesto,377275453687353345,377275453687353345,pt,everyone,2013-09-10T03:40:52.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",308542875,Aterrorizada!!!!! 😱 #worried,377214960612671488,377214960612671488,eu,everyone,2013-09-09T23:40:29.000Z,#worried,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",16941621,ACHO que a @someuser enfartou com o último episódio de Breaking Bad O_o A menina sumiu x__x #Worried,377140182090133504,377140182090133504,pt,everyone,2013-09-09T18:43:20.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",617203683,Tenho o jantar de aniversário da minha irmã de dia 27 para dia 28 e ainda não sei o que vou levar vestido #Worried,376469664055840768,376469664055840768,pt,everyone,2013-09-07T22:18:57.000Z,#worried,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",105845483,"Dando uma olhada ao instagram das celebridades angolanas, noto como muitas delas têm grandes problemas com os erros ortográficos! #worried",376024747538386944,376024747538386944,pt,everyone,2013-09-06T16:51:00.000Z,#worried,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",743883457,Ainda não li o sms dela #worried,375918410753773568,375918410753773568,pt,everyone,2013-09-06T09:48:28.000Z,#worried,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",106467362,O Sá vai fazer testes para ver se passa de ano só espero q ele consiga #Worried,374302254117163009,374302254117163009,pt,everyone,2013-09-01T22:46:26.000Z,#worried,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",743883457,@someuser apaz o que te fizeram? #worried,373178683869364224,373178441383702529,pt,everyone,2013-08-29T20:21:46.000Z,#worried,,"[{'type': 'replied_to', 'id': '373178441383702529'}]",801308521
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",95713659,Olá frio! #goodnight #worried #eyers #instinctive #instinctwith  #instagood #photooftheday #sleep... http://someurl,372892121466171392,372892121466171392,pt,everyone,2013-08-29T01:23:04.000Z,#worried,,,
