lang,created_at,public_metrics,reply_settings,text,id,author_id,conversation_id,source,search_query,geo,referenced_tweets,in_reply_to_user_id
zh,2016-12-11T04:22:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,多謝盧天龍| #生日禮物 #vsco #vscocam #happy #happybirthday #hkig #doremifacat http://someurl,807802712863559682,130894280,807802712863559682,Instagram,#happy,,,
zh,2016-12-11T03:57:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,每年的例行公事...拔蘿蔔 ☀️| #happy #happiness #kids #children #baby #family #love #cute #funny #拔蘿蔔 #美濃 #hot #hotday #radish #radishes #sunny #sunnyday http://someurl,807796490005463041,2966092512,807796490005463041,Twitter for iPhone,#happy,,,
zh,2016-12-11T03:09:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,喜欢这种玩着玩着就把工作做好了的感觉，无比开心满足✌️#girls #party #guangzhou #happy #Chinese #winter #smile #trip #travel... http://someurl,807784420660875264,9342422,807784420660875264,Instagram,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [113.44007647, 23.45525116]}, 'place_id': '00059b04495a7e37'}",,
zh,2016-12-11T02:30:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,原住民慶典真歡樂啊| #happy | #celebrate | #funny @ 武陵布古拉夫 http://someurl,807774420852940800,799836619972849664,807774420852940800,Instagram,#happy,,,
zh,2016-12-11T01:01:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,*Dormoo* iPhone7珍珠手機殼 蘋果7矽膠保護套 愛心支架掛繩外殼皮套 http://someurl #happy,807752053908905985,796339704576606208,807752053908905985,Twitter Web Client,#happy,,,
zh,2016-12-10T23:05:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,*Dormoo*三星Note3氣壓殼 矽膠透明全包保護套 Samsung安全氣囊防摔軟殼 http://someurl #happy,807722919002411008,796339704576606208,807722919002411008,Twitter Web Client,#happy,,,
zh,2016-12-10T23:04:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,*Dormoo*三星A8(2016)氣壓殼 矽膠透明全包保護套 Samsung安全氣囊防摔軟殼 http://someurl #happy,807722697933262848,796339704576606208,807722697933262848,Twitter Web Client,#happy,,,
zh,2016-12-10T21:54:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,*Dormoo* iPhone5/5S/SE復古照相機手機殼掛繩脖 防摔矽膠手機套 http://someurl #happy,807704977170804736,796339704576606208,807704977170804736,Twitter Web Client,#happy,,,
zh,2016-12-10T21:53:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,*DORMOO* OPPO R7S金屬防摔手機殼 OPPO R7S保護殼 http://someurl #happy,807704929372491776,796339704576606208,807704929372491776,Twitter Web Client,#happy,,,
zh,2016-12-10T21:01:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,*DORMOO*OPPO R7金屬防摔手機殼 OPPO R7保護殼 http://someurl #happy,807691774583898112,796339704576606208,807691774583898112,Twitter Web Client,#happy,,,
zh,2016-12-10T20:59:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,*DORMOO* OPPO A53金屬防摔手機殼 OPPO A53保護殼 http://someurl #happy,807691310450606080,796339704576606208,807691310450606080,Twitter Web Client,#happy,,,
zh,2016-12-10T17:49:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,*DORMOO* 華爲榮耀7i 金屬防摔手機殼 Huawei Honor7i 保護殼 http://someurl #happy,807643479526371328,796339704576606208,807643479526371328,Twitter Web Client,#happy,,,
zh,2016-12-10T15:44:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,冬天就是要這味| 薑母鴨😋😋| | #161210 #Happy #Funny #Dinner #Winter #Weekend #William http://someurl,807612031884898306,3040876165,807612031884898306,Instagram,#happy,,,
zh,2016-12-10T14:48:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,*DORMOO* 華爲麥芒4 金屬防摔手機殼 Huawei麥芒4保護殼 http://someurl #happy,807597983353012224,796339704576606208,807597983353012224,Twitter Web Client,#happy,,,
zh,2016-12-10T14:48:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,*Dormoo* OPPO R7/R7t/R7c/R7Plus/R7S復古照相機防摔矽膠手機殼 http://someurl #happy,807597761344327682,796339704576606208,807597761344327682,Twitter Web Client,#happy,,,
zh,2016-12-10T13:33:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,感謝老公買給我的可愛聖誕麵包。😊😊😊| #happy  #couple #love #lovedécodé #bread #hongkong #sweet #love #christmasdecorations... http://someurl,807578877199577088,2914502442,807578877199577088,Facebook,#happy,,,
zh,2016-12-10T13:28:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,今日出席了朋友的婚禮，很是開心的。祝一對新人永遠幸福甜蜜！❤💑❤#hongkong #wedding #ceremony #sweet #life #happy #friends #church #saturday... http://someurl,807577680770166788,2914502442,807577680770166788,Facebook,#happy,,,
zh,2016-12-10T12:51:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,好久不見的寶💕| 到耶誕城給我反悔| 不想去看了🙄🙄| 姪女最大只好取消😂😂😂| | #161210 #Happy #Longtimenosee #Nicec #Sweetbaby #Weekend... http://someurl,807568452747526145,3040876165,807568452747526145,Instagram,#happy,,,
zh,2016-12-10T12:37:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,• I have a big big family! 全员出动!  •| #big #bigfamily #behbehfamily #family #happy... http://someurl,807564866454028289,196027931,807564866454028289,Instagram,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [99.85, 6.31667]}, 'place_id': '6f8620f1f84ec087'}",,
zh,2016-12-10T12:29:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,像小孩子一樣興奮👶🏻#i #nofliter #me #sky #happy #cloud #smile #afternoon #cloudy #instagood #instahappy... http://someurl,807562920234250240,2834014219,807562920234250240,Instagram,#happy,,,
zh,2016-12-10T05:37:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,哈哈，花5元中100 #lottery #wib #happy #gamble @ 壹起咖啡 廈門禾祥西店 http://someurl,807459316898754560,752027603603591168,807459316898754560,Instagram,#happy,,,
zh,2016-12-10T02:38:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,期待明天好天氣| | #我最愛的沙律| #life #allaboutricardolsw #belief #happy #love #salad #lookingforward #picnic http://someurl,807414106575638528,910875823,807414106575638528,Instagram,#happy,,,
zh,2016-12-10T01:46:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,虎妹與我的時光！#real #love #虎妹 #cute #happy #thisislife #reallove #goodtime #goodday #cat #catlove #pat... http://someurl,807401112638631936,3079381387,807401112638631936,Instagram,#happy,,,
zh,2016-12-10T01:22:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,生命其實很簡單，只是我們誇張了😊 #girl #throwback #smile #happy http://someurl,807394964900630529,373779227,807394964900630529,Instagram,#happy,,,
zh,2016-12-09T18:22:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"真的好久不見了～～～看到妳們真的很開心～聚在一起真好～～～😀😀😀#longtimenosee #friends #happy #drink @ Hsinchu, Taiwan http://someurl",807289237011886081,555271978,807289237011886081,Instagram,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [120.983, 24.8167]}, 'place_id': '0071f14054b91099'}",,
zh,2016-12-09T17:53:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Welcome 兩位公主🙊| ,| ,| ,| ,| ,| | #happy #happytimes #princess #pettygirls #baby #nice #wonderful #Hk... http://someurl",807282066970832896,565643880,807282066970832896,Instagram,#happy,,,
zh,2016-12-09T15:42:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#gift #china #lovely #happy #friday #excited 老闆中国旅遊买回來的手信，太捧了！ http://someurl,807249184034127872,176789761,807249184034127872,Instagram,#happy,,,
zh,2016-12-09T15:38:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,我倆的戰利品❤️即興晚餐| 我終於捨得換銀包🙄🖖🏻| 喜歡 #長銀包 ☺️| #happy #girls #smile #미소 #친구 #sister #friend #閨蜜 #dinner... http://someurl,807248037781401600,488328531,807248037781401600,Instagram,#happy,,,
zh,2016-12-09T14:23:35.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,[161209 推特更新2] BoAkwon:#Happy 😘❤️👏🙏 http://someurl,807229209949196288,83969579,807229209949196288,Facebook,#happy,,,
zh,2016-12-09T13:54:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,【宝ig更新】#Happy #开心 #愉快 #高兴 😘❤️👏🙏 #宝儿#权宝儿#BoA#BoAKwon#보아#권보아 http://someurl,807221781102739456,170003895,807221781102739456,Instagram,#happy,,,
zh,2016-12-09T12:11:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,自戀一下😍😍| 總算是人樣了😂😂| Hair cut | | #161209 #Happy #Likeperson #Haircut #Manson #Doubletree #TGIF #William http://someurl,807195849155493888,3040876165,807195849155493888,Instagram,#happy,,,
zh,2016-12-09T10:37:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,今日個🌅黃昏真係特別靚😎| #dusk #pattaya #happy #beautiful #photoshoot #photography #daily #hashtags #iphone... http://someurl,807172336692539392,104482329,807172336692539392,Instagram,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [100.88309303, 12.9542281]}, 'place_id': '0048e76260eee101'}",,
zh,2016-12-09T10:20:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,打卡熱門景點| #cool #funny #followme #happy #day #cafe #dinner #likeforlike #iphone7plus  | #早午餐 #朝聖 #食記... http://someurl,807168005247565825,2367920372,807168005247565825,Instagram,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [120.97698333, 24.80942215]}, 'place_id': '0071f14054b91099'}",,
zh,2016-12-09T03:34:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,哼！谁怕谁啊？！😆😆😆| 《叫我男神》每逢周五9:30pm| Astro AEC 301 & 306 HD 让你尖叫连连😱😱😱| | #tvshow #callmehandsome #ilovemylife #happy... http://someurl,807065837748228097,97705545,807065837748228097,Facebook,#happy,,,
zh,2016-12-09T01:43:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,你們最近都不理我粉絲團耶！傷心死了💔#selfie #tflers #cute #cutegirl #photooftheday #beauty #smile #me #happy #life... http://someurl,807037977302011904,537066426,807037977302011904,Instagram,#happy,,,
zh,2016-12-09T01:43:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,浴缸超大！衛浴設備也好新又好有質感🙂 #selfie #tflers #cute #cutegirl #photooftheday #beauty #smile #me #happy... http://someurl,807037877255372800,537066426,807037877255372800,Instagram,#happy,,,
zh,2016-12-09T01:41:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,每月來住外面飯店一次，能換換心情😊 #selfie #tflers #cute #cutegirl #photooftheday #beauty #smile #me #happy #life... http://someurl,807037534249373696,537066426,807037534249373696,Instagram,#happy,,,
zh,2016-12-09T01:41:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,浴室洗手台這區超像小豪宅啊😘😘 喜歡～| #selfie #tflers #cute #cutegirl #photooftheday #beauty #smile #me #happy... http://someurl,807037350417231872,537066426,807037350417231872,Instagram,#happy,,,
zh,2016-12-09T01:40:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,有大浴缸可以兩人泡澡🛀#selfie #tflers #cute #cutegirl #photooftheday #beauty #smile #me #happy #life... http://someurl,807037179021185026,537066426,807037179021185026,Instagram,#happy,,,
zh,2016-12-09T01:40:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,房間很有設計感，又新又美！#selfie #tflers #cute #cutegirl #photooftheday #beauty #smile #me #happy #life... http://someurl,807037092836573185,537066426,807037092836573185,Instagram,#happy,,,
zh,2016-12-08T16:59:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,早上與晚上之女神學堂| 由朝到晚都係扮靚十分之開心呀| 相中既你期待下次再見到你喔| 你見到依張相，你想黎學堂一同參與可以inbox/ pm 我| #makeup #tutorial #happy... http://someurl,806906025752281088,714904770914332672,806906025752281088,Instagram,#happy,,,
zh,2016-12-08T16:16:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#淘寶 #taobao| 當你收到貨物很滿意的時候| 那一瞬間已注定要立即再敗家了😂| 說好的儲錢呢⋯?| #buy #happy #gogogo #money #byebye #cry #great... http://someurl,806895341438124032,1731141380,806895341438124032,Instagram,#happy,,,
zh,2016-12-08T05:17:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,人生如戏，戏如人生......| 电影《大手牵小手》今日全马院线催泪上映～记得与我分享你的观后感哦😉谢谢支持🙏😘| | #newmovie #showmeyourlove #cinema #happy #ilovemylife... http://someurl,806729313093500932,97705545,806729313093500932,Facebook,#happy,,,
zh,2016-12-08T05:17:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,人生如戏，戏如人生......| 电影《大手牵小手》今日全马院线催泪上映～记得与我分享你的观后感哦😉谢谢支持🙏😘| | #newmovie #showmeyourlove #cinema #happy... http://someurl,806729295095660544,97705545,806729295095660544,Instagram,#happy,,,
zh,2016-12-08T01:52:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Care less, and you wont be so stressed.| 少在乎一点，就不会这么纠结了。| #love #care #share #Enjoy #happy #sunshine http://someurl",806677885524250624,747286391734755332,806677885524250624,Twitter Web Client,#happy,,,
zh,2016-12-07T19:50:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,開波啦| | #其實邊隊贏無所謂| #最緊要有場好波睇| #life #allaboutricardolsw #belief #football #wish #happy #sleepy http://someurl,806586617875992577,910875823,806586617875992577,Instagram,#happy,,,
zh,2016-12-07T18:18:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,打呼ing 的大寶😍| | #개 #멍멍이 #강아지 | #Working #MyJob #job | #Enjoy #Enjoylife | #Happy #Happiness | #Life... http://someurl,806563603759382528,228275828,806563603759382528,Instagram,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [121.60858, 25.06296]}, 'place_id': '00180402799fed03'}",,
zh,2016-12-07T17:36:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,20161207-出閘啦🏇🏆 #happy valley #happywednesday #horseracing #longines #HKIR2016 @ Happy Valley... http://someurl,806553006800011276,442615273,806553006800011276,Instagram,#happy,,,
zh,2016-12-07T15:38:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,覺得開心| #followforfollow #happy #adidasoriginals #nmdxr1 #korea #our #love @ Amanti Hotel Seoul http://someurl,806523241518997505,4548603505,806523241518997505,Instagram,#happy,,,
zh,2016-12-07T14:23:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,偶爾玩一下開心很簡單。😜| #toys #happy http://someurl,806504332547850240,70710179,806504332547850240,Instagram,#happy,,,
zh,2016-12-07T12:02:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#B612 #出糧日| 上班的日常😆| 今天是兩位小乖乖的讀書日😎🤘🏼| 出糧日豪嘿皮🤗| #work #happy #selfie #record #fun #bunny #eat #cold... http://someurl,806468892185001984,1731141380,806468892185001984,Instagram,#happy,,,
zh,2016-12-07T11:20:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,個境🌅OK啦👌🏻😊| #pattaya #thailand #happy #beautiful #photoshoot #photography #daily #hashtags #iphone... http://someurl,806458323050504192,104482329,806458323050504192,Instagram,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [100.88309303, 12.9542281]}, 'place_id': '0048e76260eee101'}",,
zh,2016-12-07T11:12:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,經過3個鐘✈️ | 再加上兩個鐘嘅🚕程......| 我......終於到啦😧| | #airport #pattaya #thailand #happy #beautiful #photoshoot... http://someurl,806456248983924736,104482329,806456248983924736,Instagram,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [100.88309303, 12.9542281]}, 'place_id': '0048e76260eee101'}",,
zh,2016-12-07T10:40:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,bro...你会拍video吗？😝😝| #tadomhill #banting #companytrip #camp #happy... http://someurl,806448339042664448,431807755,806448339042664448,Instagram,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [101.62891833, 2.810005]}, 'place_id': '06dd5ca2332ece34'}",,
zh,2016-12-07T09:33:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,有人請的東西都好喝😋😋😋| | #161207 #Happy #Cold #Starbuck #Coffee #Winter #School #William @ Chang Gung... http://someurl,806431426845388800,3040876165,806431426845388800,Instagram,#happy,,,
zh,2016-12-07T08:56:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,我今晚出發咯～| 還有沒匯款的今天匯款喔～| 還接單～| #korea #holiday #shopping #shoes #happy #gdragon http://someurl,806422131588218880,1081976648,806422131588218880,Instagram,#happy,,,
zh,2016-12-07T08:46:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"#True #Love: deliveroo_hk, #happy #birthday! @ SOGO Hong Kong (香港崇光百貨) http://someurl",806419688167047168,2268201194,806419688167047168,Instagram,#happy,,,
zh,2016-12-07T01:45:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,虽然我不爱花，但这花很美 😍😍🌹 #merry #christmas #& #happy #new #year http://someurl,806313634456621056,1555086541,806313634456621056,Instagram,#happy,,,
zh,2016-12-06T14:53:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,探班探班 | 小驚喜🍰🍰| 第一組到工作室的客人| 真的很厚臉皮 | 硬要到人家工作室看看 | 姐姐人好好還讓我們進去拍照 | #happy http://someurl,806149693054930944,1478517212,806149693054930944,Instagram,#happy,,,
zh,2016-12-06T14:09:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#HAPPY🎉 #birthday 🎂 #tomy| #可口可樂#身體健康 http://someurl,806138376206348288,787972666556690432,806138376206348288,Instagram,#happy,,,
zh,2016-12-06T13:51:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#錢嘉欣 和 Gloria，| 妳們都是屬於舞台的！💪🏻💪🏻| 2016.12.6 今晚好看😍| #sosweet #happy #tim少 會沒事的| 因為大哥會墮入煒哥條愛河！🎉 @ 八號花園 http://someurl,806133932966035456,788734193702359041,806133932966035456,Instagram,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [114.16647201, 22.45227113]}, 'place_id': '019786d912eb5475'}",,
zh,2016-12-05T23:34:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#20161206| #HAPPY🎉| #🎂 Birthday| #to me| #在HBD的這個月| #能夠聽到新曲| #想要#收到| #某人#專輯#是禮物喔！ http://someurl,805918249619718144,787972666556690432,805918249619718144,Instagram,#happy,,,
zh,2016-12-05T15:57:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,觀山牧區| | #riclswtravelbook #bearlovestravel #trip #travel #Taiwan #Taichung #happy #enjoy... http://someurl,805803300868263936,910875823,805803300868263936,Instagram,#happy,,,
zh,2016-12-05T14:55:02.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 1}",everyone,[翻譯 / Trans] #高興 😚 / #happy 😚 http://someurl http://someurl,805787570948841472,636673232,805787570948841472,TweetDeck,#happy,,,
zh,2016-12-05T14:54:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,🎄NO.2 #merrychristmas #tree #happy @ 上海漕河泾开发区 http://someurl,805787486517600256,275154538,805787486517600256,Instagram,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [121.39948685, 31.16600548]}, 'place_id': '01a20da949498784'}",,
zh,2016-12-05T10:50:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,✋🏻🎡我要搭乘我要搭乘。| | #life #instagood #instadaily #enjoy #wheels #love #pink #happy #good #sky @someuser http://someurl,805726010566201344,150729632,805726010566201344,Instagram,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [120.329175, 22.58118523]}, 'place_id': '00dcc81a0ec32f15'}",,
zh,2016-12-05T04:43:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,pancadariateamX : #cenasdavida #cohab2 #happy @ 首都经济贸易大学 http://someurl (via Twi... http://someurl http://someurl,805633656844877825,770250593256480769,805633656844877825,IFTTT,#happy,,,
zh,2016-12-05T02:14:34.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,*DORMOO* iPhone6Plus/6SPlus手機殼 金屬防摔邊框手機套 矽膠保護殼 http://someurl #happy,805596192511885312,796339704576606208,805596192511885312,Twitter Web Client,#happy,,,
zh,2016-12-05T02:14:13.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,*DORMOO*小米3 金屬防摔手機殼 Mi3保護殼 http://someurl #happy,805596104892919808,796339704576606208,805596104892919808,Twitter Web Client,#happy,,,
zh,2016-12-05T01:22:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,*Dormoo*華碩Zenfone 2 Laser ZE550KL(5.5寸)輪胎紋支架手機殼 ASUS保護套防摔外殼 http://someurl #happy,805583016445628416,796339704576606208,805583016445628416,Twitter Web Client,#happy,,,
zh,2016-12-05T00:58:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,老爺大壽| | #life #allaboutricardolsw #belief #birthday #love #happy #sweet #funny http://someurl,805576999011905537,910875823,805576999011905537,Instagram,#happy,,,
zh,2016-12-05T00:29:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,*Dormoo*華碩ZenFone 2 Laser (ZE601KL)6寸輪胎紋支架手機殼 ASUS手機套保護套防摔外殼 http://someurl #happy,805569689111830529,796339704576606208,805569689111830529,Twitter Web Client,#happy,,,
zh,2016-12-04T23:35:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,*DORMOO* vivo XPlay5 金屬防摔手機殼 vivo XPlay5 保護殼 http://someurl #happy,805556082122727424,796339704576606208,805556082122727424,Twitter Web Client,#happy,,,
zh,2016-12-04T23:35:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,*Dormoo* iPhone5/5S/SE 萌寵手機殼軟殼 舔屏巴哥犬 八哥犬 TPU保護殼 http://someurl #happy,805556051168751616,796339704576606208,805556051168751616,Twitter Web Client,#happy,,,
zh,2016-12-04T23:12:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,就算周公一直来找我下棋但我都忍着了 终于从殿军爬至季军 感恩😊 #starpop #game #happy http://someurl,805550337352310784,152899687,805550337352310784,Twitter for Android,#happy,,,
zh,2016-12-04T22:25:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,*DORMOO* 華碩ZenFone3 ZE520KL(5.2寸)二合一支架手機殼 ASUS ZE520KL保護套 http://someurl #happy,805538462916935680,796339704576606208,805538462916935680,Twitter Web Client,#happy,,,
zh,2016-12-04T22:24:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,*DORMOO*小米4c/4i金屬防摔手機殼 小米4c/4i保護殼 http://someurl #happy,805538251423387648,796339704576606208,805538251423387648,Twitter Web Client,#happy,,,
zh,2016-12-04T21:24:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,*DORMOO*Samsung A8金屬防摔手機殼 三星A8保護殼 http://someurl #happy,805523205754482688,796339704576606208,805523205754482688,Twitter Web Client,#happy,,,
zh,2016-12-04T17:05:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,拖了一禮拜、感冒終於好啦🎉 #happy #cake #sweet #instasweet #strawberry #復活 http://someurl,805458028837347330,255823533,805458028837347330,Instagram,#happy,,,
zh,2016-12-04T14:32:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,All about 意境| 東坪洲千層糕 #rocks #hiking #nice #trip #happy #fun #lost #hkg #bff #sky@someuser #laugh... http://someurl,805419531304714241,21430281,805419531304714241,Instagram,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [114.43055556, 22.54333333]}, 'place_id': '019786d912eb5475'}",,
zh,2016-12-04T13:35:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,I believe I can fly | 東坪洲千層糕 #rocks #hiking #nice #trip #happy #fun #lost #hkg #bff #sky@someuser http://someurl,805405120221429761,21430281,805405120221429761,Instagram,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [114.43055556, 22.54333333]}, 'place_id': '019786d912eb5475'}",,
