public_metrics,created_at,id,text,reply_settings,conversation_id,source,author_id,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-09-29T15:22:39.000Z,516609004802306048,Aik to parhnay betho to sath he pen pencil gum ho jatay hain. #bachpanSa #annoyed #irritation,everyone,516609004802306048,Twitter for Android,823373496,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-09-22T08:27:45.000Z,513967877318533120,Velaphi...#Annoyed,everyone,513967877318533120,Twitter for BlackBerry®,1392486822,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-09-20T16:23:17.000Z,513362771962896384,Kuchhh nahi hai karne koòo #annoyed,everyone,513362771962896384,Twitter for Android,2502002738,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 3, 'like_count': 4, 'quote_count': 0}",2014-09-16T11:57:57.000Z,511846448271343616,Agar ek baar aur uss Buddhe ne mwko taunt maari Whatsap ko le k.. Maarungi Usko 👊| #Annoyed 😣😡,everyone,511846448271343616,Twitter for Android,1533219116,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-08-28T06:29:25.000Z,504878400410877953,Tang aake maine to bolna hi chhod diya #Annoyed 😠 😡 🙅,everyone,504878400410877953,Twitter for Android,834907656,hi,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [74.8420199, 29.5271874]}, 'place_id': '4f64b30fb4b38075'}",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-08-25T09:06:34.000Z,503830783438487552,Ufff ye garmi aur uapar se sardard lagta hai kisi bosdhi ne colddrink me daru mila ke pila di ho mujhe...gussa bahut aa raha hai :( #annoyed,everyone,503830783438487552,Twitter Web Client,299805196,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-08-25T05:33:17.000Z,503777108561129472,Ladkiya dimag kharab karne ki machine hoti hai.😐😝:D #annoyed #fact,everyone,503777108561129472,Windows Phone,53882773,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-08-19T06:38:11.000Z,501619115421749249,kuch acha nhi lagta jub koi ghalat parking kr k apki gari ko block kar deta hai #stupid #parking #annoyed,everyone,501619115421749249,Twitter for Android,2500550041,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-08-18T06:49:52.000Z,501259667821981697,Yar batting karna bhul gai ho. #PakvSL #annoyed,everyone,501259667821981697,Twitter for Android,1151481769,hi,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [73.0777034, 33.7229523]}, 'place_id': '00cc0d5640394308'}",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-08-10T16:18:46.000Z,498503733810958337,Bhook kyun lag jati hai? #annoyed,everyone,498503733810958337,Twitter Web Client,630527551,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-08-09T18:05:56.000Z,498168313592025088,@someuser @someuser India ka kuch nahin ho sakta....#ANNOYED,everyone,498157136002555904,Twitter Web Client,2542890079,hi,#annoyed,,"[{'type': 'replied_to', 'id': '498167825572175873'}]",2428467918
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-08-09T11:35:36.000Z,498070085764784128,#SANGA to chala gya ab baki b jaldi dafa ho jaein..........!!| #Annoyed | | #YS,everyone,498070085764784128,Twitter Web Client,1434742040,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-08-06T10:55:33.000Z,496972842211500032,KaBhI aPnA bHi dIn aAYEgA......| | #aNnOyEd,everyone,496972842211500032,Facebook,2273021431,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-08-04T19:23:09.000Z,496375807926087680,is manhus khi mai saal mai dus mahinay to flu phela hua hota hai -_- #annoyed #sick #tired,everyone,496375807926087680,Mobile Web (M2),2428832720,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-08-03T17:49:01.000Z,495989728986951681,"(Aata majhi satakli, mala raag yetoy) this tune irritates the Shit outta me!! #Annoyed",everyone,495989728986951681,Twitter for Android,795547292,hi,#annoyed,,,
"{'retweet_count': 3, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",2014-08-02T19:46:26.000Z,495656890769362944,Line aur pathar dekh k mara karo logon -_- | #Annoyed,everyone,495656890769362944,Mobile Web (M2),2322129238,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-08-01T20:57:05.000Z,495312283312992256,"Pindi boyzez farz samajh kar Jinnah park ja rahe hai, bhai easy ho hai #annoyed #EidMubarak #Pakistan",everyone,495312283312992256,Twitter for Android,1151481769,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-07-31T18:49:52.000Z,494917881704902658,Aaj saare customers dimag ka dhai bana rahe hain. #annoyed,everyone,494917881704902658,Twitter for iPad,394381558,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-07-31T02:21:34.000Z,494669166381498370,@someuser  waise bhi ajkal k lardkon mein tapard nai hai..huh !#annoyed,everyone,494667807829663746,Twitter for Android,126101802,hi,#annoyed,,"[{'type': 'replied_to', 'id': '494668771886264320'}]",131452372
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-07-27T19:06:41.000Z,493472560538214401,"Signal pe to kharey ho nahi sakte , GAZA ke liye kharey honge  #annoyed",everyone,493472560538214401,Twitter Web Client,159740969,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-07-24T16:36:22.000Z,492347568609697792,#candycrush ki request bhejane walo aur koi kam nhi hai kya ....  #annoyed,everyone,492347568609697792,Twitter for Android,1430162022,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-07-23T19:22:52.000Z,492027082893836288,EK Number ka Badtameez hai !!! #annoyed,everyone,492027082893836288,TweetDeck,127010026,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-07-21T16:07:25.000Z,491253120412811265,Rishtay pe rishta ; rishtay pe rishta arey bhai tang aa gaye hun mai mujhay abhi shaadi nahi karne samaj mai nahi aata :/ #annoyed,everyone,491253120412811265,Twitter Web App,1624191428,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-07-21T07:28:34.000Z,491122545525927936,Antee bantee shantee jisne bhi candy crush ki request bheji uski maa........... | #chutiyaap #annoyed #candycrush,everyone,491122545525927936,Twitter for Android,2518541508,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-07-17T19:57:22.000Z,489861437406203905,“@someuser Itni rat ko kisi janwar ko bhi neend se utha kar khana khelao wo bhi na khaye ..| | #annoyed #RamadanProblems”| | Bitching **,everyone,489860577553297410,Twitter for iPhone,501111709,hi,#annoyed,,"[{'type': 'replied_to', 'id': '489860577553297410'}]",780468348
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-07-16T18:35:01.000Z,489478326051172352,Kuch rishtedaar itne zeher tareen kyu hote hain!!! #angry #annoyed,everyone,489478326051172352,Twitter for iPhone,851166684,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-07-14T20:34:57.000Z,488783731180580864,yawr mjhy bhi koi spree day ! #annoyed,everyone,488783731180580864,Twitter Web Client,2619116966,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2014-07-12T13:46:15.000Z,487956105197146113,Aaj tou Wapda waloun ne hud kar di :@ | Baar baar light ja rahi.. ups bhi ab tou work nahi kar raha.. -_- #annoyed #angry,everyone,487956105197146113,Twitter for Android,1457060101,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-07-09T13:50:46.000Z,486870074578313216,Kawo nay shor macha kar damagh kharaab kiya hua hai | #annoyed,everyone,486870074578313216,Twitter for Android,380536016,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-07-05T17:39:55.000Z,485478192799432704,Wse bht hi koi fazool match hua hai #MCCvROW.. #Annoyed 😒,everyone,485478192799432704,Twitter Web Client,1967627004,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-07-03T16:16:03.000Z,484732309187211265,Marzi to Darzi ki hoti hai #Annoyed | #EidSeason #Nakhrey #Pakistan,everyone,484732309187211265,Twitter Web Client,1098359227,hi,#annoyed,,,
"{'retweet_count': 1, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2014-07-02T08:25:37.000Z,484251535761604610,Kis manhoos ki nazar lag gae hay.. soya hi naheen jata -_- #annoyed,everyone,484251535761604610,Twitter for Android,1729574047,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-29T16:23:13.000Z,483284565096955904,Shuuuttt uuppppp #annoyed,everyone,483284565096955904,Twitter for iPhone,211982494,hi,#annoyed,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-06-29T16:22:18.000Z,483284331570294784,Aajkl to . Follow Karne pr bhi aise aise  DM aane lag gye #annoyed @someuser @someuser http://someurl,everyone,483284331570294784,Twitter for Android Tablets,2185781914,hi,#annoyed,,,
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2014-06-24T10:38:15.000Z,481385810252410881,aaj ka taapmaan garam hai #Annoyed,everyone,481385810252410881,Twitter Web Client,1263807925,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-22T11:48:10.000Z,480678629051883520,Jis room main mera nephew ho wahan sona toh door ki bat Coma ka patient bhi uth jaye :| #Annoyed,everyone,480678629051883520,Twitter for iPhone,1103486022,hi,#annoyed,,,
"{'retweet_count': 5, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2014-06-20T12:21:19.000Z,479962196701892608,#HindiEmpowerment के नाम पर हिंदी का बलात्कार हो रहा है आज ! #annoyed,everyone,479962196701892608,Twitter Web Client,178014508,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-19T18:34:41.000Z,479693770435227648,Agr #ENG #GER #ESP #PRT etc k sath flag a saqta hey to #PAK k sath keu ni...!!| | #Annoyed| | #YS,everyone,479693770435227648,Twitter for Android,1434742040,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2014-06-19T13:51:38.000Z,479622535257272320,Saadiya guzar jaeingi magr muje Tag kiye hue post pe comments ana khatm nai hongy.| #FB #Annoyed,everyone,479622535257272320,Mobile Web (M2),1106315726,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-06-18T17:38:28.000Z,479317234284634112,Main jab bhi traffic ka challan bharta hon woh phir ajatey hain merey pass.. #annoyed,everyone,479317234284634112,Twitter for iPhone,20168921,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-14T21:20:38.000Z,477923593817317376,Keef momken 2nam w 7walai nas moz3ejeh? :D any advice? -.- #anajawwal_bzu #annoyed #meh,everyone,477923593817317376,Twitter Web Client,452901042,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-11T23:29:34.000Z,476868874508718080,Banda koi be kaam kare lekin restaurant me NOOOO Never #Tired #annoyed,everyone,476868874508718080,Twitter for iPhone,2429131617,hi,#annoyed,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-11T19:36:00.000Z,476810098656825344,Yeh train kab aayegi #annoyed,everyone,476810098656825344,Twitter for Android,473638007,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-08T13:42:21.000Z,475633933275918337,Kaansi ruk nahi rahi :( #annoyed,everyone,475633933275918337,Twitter for iPhone,2429131617,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-06-07T20:48:29.000Z,475378788239278084,@someuser टट्टे फ्राई हो गये इस गर्मी में मगर  IRCTC पे ट्रेन का रिजर्वेशन न मिला। #annoyed 😬,everyone,475354978672861185,Twitter for Android,2518541508,hi,#annoyed,,"[{'type': 'replied_to', 'id': '475354978672861185'}]",1008694135
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-06-07T00:38:30.000Z,475074283023380480,Yar kaansi ne to jeena haram kar dia hai #annoyed #sadlife,everyone,475074283023380480,Twitter for iPhone,2429131617,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-05T06:20:44.000Z,474435633117536257,Yar banda naheen to bandi he bhej do bhai mujhay sirf apna net kam kerta hoa chahea -_- #annoyed#,everyone,474435633117536257,Twitter for Windows Phone,1729574047,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-04T08:03:19.000Z,474099060937195521,Kuch bhi! #annoyed,everyone,474099060937195521,Twitter for Android,82017687,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-04T01:49:37.000Z,474005015846080512,#sleepy #confused #sad #annoyed ye sab ek hi raat main hona tha huh.,everyone,474005015846080512,Twitter for iPhone,2429131617,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-06-03T15:45:42.000Z,473853037576859648,Kuttay ne #BBC bannd kardya! #Annoyed,everyone,473853037576859648,Twitter Web App,374577424,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-03T10:40:10.000Z,473776147877363712,Ajj hi hona tha #annoyed,everyone,473776147877363712,Twitter for Android,82543845,hi,#annoyed,,,
"{'retweet_count': 1, 'reply_count': 2, 'like_count': 5, 'quote_count': 0}",2014-06-02T00:50:09.000Z,473265276067135488,Ghare aun da aahi panga ! Svere svere uthaata ! #annoyed!,everyone,473265276067135488,Twitter for iPhone,2164359157,hi,#annoyed,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2014-05-31T22:23:03.000Z,472865871476830208,"Dear Twitter, | Hum loog andhay nahi hain jo profile page pe itna bara font hojata hai :o| #Annoyed",everyone,472865871476830208,Twitter Web Client,780972727,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-30T12:42:07.000Z,472357287244214272,"Assholes asking me to name hoes with big boobs  #fuckers 😤 Respect gayi bhaad mein.~Hum toh chutiye hain, chutiye rahenge. Argh. #annoyed",everyone,472357287244214272,Twitter for Windows Phone,1887230653,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-05-29T15:22:22.000Z,472035225024090112,Freak again new version mera some days ago little change hua tha yeh kya chakkar hai ye bar bar change kyu hota hai #annoyed @someuser,everyone,472033774348156928,Mobile Web (M2),1175962135,hi,#annoyed,,"[{'type': 'replied_to', 'id': '472034853135720449'}]",409675478
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-29T04:30:08.000Z,471871086297350144,Yaar ye 1D waalo ko shaant karao koi #annoyed,everyone,471871086297350144,Mobile Web (M2),1394497903,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-26T17:59:33.000Z,470987620172853248,"Waise ye kon lord sahab thai jinka existing public se guzara nahi ho raha tha, jinki khatir #metrobus banai ja rahi hai #annoyed citizen",everyone,470987620172853248,Twitter for  Android,1151481769,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2014-05-26T14:39:27.000Z,470937260549214208,Yo pari wala program haru kati mann parne ho iniharu lai..channel change garna ni dinnan!! #brothers #annoyed -_-,everyone,470937260549214208,Mobile Web (M2),1131138426,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-25T04:30:13.000Z,470421553835163648,@someuser - Yav film remake idhu?? | #annoyed,everyone,470416207925891073,Mobile Web (M2),183106426,hi,#annoyed,,"[{'type': 'replied_to', 'id': '470416207925891073'}]",475895171
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-24T23:42:45.000Z,470349214019768320,Game hi kelna parega or kuch to hai nahi karne ko #Annoyed,everyone,470349214019768320,Twitter for iPhone,2429131617,hi,#annoyed,,,
"{'retweet_count': 1, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2014-05-19T09:22:32.000Z,468320792514535425,साला कोई bachelors को apartment नहीं देना चाहता | | I wonder इनके बच्चे बाहर नहीं जाते रहने ! | | #Annoyed,everyone,468320792514535425,Twitter for iPhone,125939453,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-05-14T06:07:05.000Z,466459666458095617,#Computer nahi chal raha :@ #Annoyed!,everyone,466459666458095617,Mobile Web (M2),1376386650,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-12T13:32:19.000Z,465846935862398976,@someuser add ka paisa waste hua..us par @someuser ne pani pani kar diya..#annoyed,everyone,465846425775927296,TweetDeck,510016686,hi,#annoyed,,"[{'type': 'replied_to', 'id': '465846425775927296'}]",361660311
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-07T19:53:39.000Z,464130964134707200,"Farewell nai hua, Jaan ka azaab ban gaya hai #gradevents14 #Annoyed",everyone,464130964134707200,Twitter Web Client,58165235,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-04T18:22:30.000Z,463020860517785600,Uttar Pradesh Bijli Vibhag Kripya karke loadshedding kum kare n tang na kare #Annoyed #SummerKiller #Hot,everyone,463020860517785600,Mobile Web (M2),141239620,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-05-02T19:59:03.000Z,462320384738869249,Jab jaldi Sonay ko leto to Nend nahi ati #annoyed,everyone,462320384738869249,Twitter for Android,273467935,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-01T20:04:22.000Z,461959334256078848,kanpur jana ae.. :(| vencho me kuch ni janta| | #AdDy :( #annoyed,everyone,461959334256078848,Facebook,511718842,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2014-05-01T11:32:55.000Z,461830622152241153,ye kia batmeezi hai?? ye Lal Baig pepsi ki Ad mein kia kr ra hai.?? #annoyed 😡😡,everyone,461830622152241153,Twitter for iPhone,1609081164,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-30T16:01:48.000Z,461535899629518848,Biggest failure of this #IPL7 is ki kartik ka abhi tak shadi nehi hua! #AirtelAd  #annoyed,everyone,461535899629518848,Twitter for Android,149862414,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-04-30T05:29:06.000Z,461376677961293824,#Pakistan ka kiaa bane ga ?????????? #ThatMomentWhen  #annoyed,everyone,461376677961293824,Twitter for  Android,2470188957,hi,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [74.26625, 31.44840717]}, 'place_id': '64a07f675a8a699a'}",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-26T07:22:24.000Z,459955639197106176,Estoryahee KO !!!!| | #boang #annoyed!!!!,everyone,459955639197106176,Facebook,1340021448,hi,#annoyed,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-26T06:38:26.000Z,459944573469732864,बाबा रामदेव राजनीति ही कर लेते तो अच्छा था वैसे भी दिन रात बात तो राजनीति की ही कर रहें है आज कल | #annoyed,everyone,459944573469732864,Twitter Web Client,178014508,hi,#annoyed,{'place_id': '5ef832bb704339b0'},,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-25T17:20:59.000Z,459743887624396800,"2,4 din se mere #twitter ko koi takleef hogie hai. Laptop aur PC pe sahi chal hi nahi raha. Sirf Mobile pe theek chalta hai. :-@ #Annoyed",everyone,459743887624396800,Mobile Web,357122224,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-25T03:09:49.000Z,459529686213591040,Tero bhau aajkal khub badhiracha yaad rakh!!!sadhai baaal saal ko kuraa nagar naramrari dukha pauchas!!!#annoyed,everyone,459529686213591040,Facebook,401911638,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-21T13:43:55.000Z,458239709890621440,Power cut! Aur maango vote phir dekho.. #Annoyed,everyone,458239709890621440,Twitter for  Android,181446435,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-21T11:41:04.000Z,458208793898123264,Kamre main moth aajaye toh aisa lagta hai maut aagayi ho :| :(| #scared #annoyed,everyone,458208793898123264,Mobile Web (M2),68377756,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-21T11:01:51.000Z,458198925179375617,"ट्विट्टर ना हुआ कुरुक्षेत्र हो गया , साला भीष्म पितामह बन के अपनी दो अब यहाँ #annoyed",everyone,458198925179375617,Twitter Web Client,178014508,hi,#annoyed,{'place_id': '5ef832bb704339b0'},,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-16T22:10:43.000Z,456555313626230784,Android upstart ki maa ka bhosda #annoyed,everyone,456555313626230784,Twitter for Android,46333764,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-14T08:09:08.000Z,455618743100801024,Yho bawo phupha lam lafezeka kukho labhuti @ the front gate #annoyed,everyone,455618743100801024,Twitter for BlackBerry®,1269877092,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-04-12T16:07:28.000Z,455014346569969665,Koi himesh reshamiya ko samjaao yr..acting sikhao.. #superstar  #annoyed,everyone,455014346569969665,Twitter for BlackBerry®,145879160,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-04-08T17:21:51.000Z,453583515150319616,RT@someuser Aaj network main bahut locha hai...#annoyed,everyone,453583515150319616,Twitter for Android,124400045,hi,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [72.9324776, 19.1575127]}, 'place_id': 'b850c1bfd38f30e0'}",,
"{'retweet_count': 2, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",2014-04-08T17:18:46.000Z,453582736666537984,Aaj network main bahut locha hai...#annoyed,everyone,453582736666537984,Twitter for iPhone,546647555,hi,#annoyed,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-04-07T14:12:02.000Z,453173355701497856,"श्रीलंका वालों को मुलायम का चुनावी सीडी दे देना चाहिए , मर जायेंगे माथा पिट कर लेकिन समझ नहीं आयेगा उन्हें #annoyed",everyone,453173355701497856,Twitter Web Client,178014508,hi,#annoyed,{'place_id': '5ef832bb704339b0'},,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-06T17:49:24.000Z,452865669055279104,iBhais ke aage been baja ri hu mein #annoyed,everyone,452865669055279104,Twitter for Android,2375059152,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2014-04-06T16:25:59.000Z,452844680254742528,Aaj kuchh tutega mere hath se >_< #Annoyed,everyone,452844680254742528,Twitter for  Android,381420126,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-04-06T16:24:48.000Z,452844378776539136,#Irritated #Annoyed #KyaYaar Mood kharab ho ra #T20 #IndvSL #wt20final,everyone,452844378776539136,Twitter for Android,1136315708,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-05T15:36:35.000Z,452469858228109312,Shaadiyon mein jootey including chappal churaane ki rasam toh theek hai..| ye masjidon mein kaun le aaya..#annoyed,everyone,452469858228109312,Twitter Web Client,44323501,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-04-03T03:20:14.000Z,451559775487004672,समाचार के लिये चैनल घुमा दीजिए। अब चुपचाप काम कीजिए अपना क्योंकि समाचार कम निबंध ज्यादा ज्यादा पढते है सब चैनल वाले। #annoyed,everyone,451559775487004672,Twitter for Windows Phone,178014508,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-02T02:54:51.000Z,451191000246255616,FM पर गाने कम ही सुनाए जाते हैं । विग्यापन सुनाकर मुड खराब कर देते हैं सब ! #annoyed,everyone,451191000246255616,Twitter for Windows Phone,178014508,hi,#annoyed,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-03-29T18:04:01.000Z,449970245260677120,रीमिक्स ने अच्छे खासे गाने की ऐसी तैसी कर दिया #annoyed,everyone,449970245260677120,Twitter Web Client,178014508,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-28T15:19:11.000Z,449566377133617152,Aaj dil se logon ko gaali di. Phir bhi dil chahta hai ki aur du. #Annoyed,everyone,449566377133617152,TweetCaster for Android,539435230,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-28T13:50:47.000Z,449544130843406336,harey krishna hare krishna krishna krishna harey harey.. harey rama harey rama rama rama harey harey.. continuous 1 hr bhajan #annoyed,everyone,449544130843406336,Mobile Web (M2),1266569761,hi,#annoyed,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-28T08:34:42.000Z,449464585431822336,@someuser Humari khushi k dushman! :3 #ANNOYED,everyone,449464585431822336,Twitter Web Client,1582932955,hi,#annoyed,,,2186389052
