reply_settings,public_metrics,source,author_id,text,created_at,id,conversation_id,lang,search_query,referenced_tweets,in_reply_to_user_id,geo
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,154605837,@someuser zomaar HAHAHAHAHA #disappointed #lawl #ironhanka,2013-11-06T20:53:42.000Z,398191484685807616,398190862284636160,nl,#disappointed,"[{'type': 'replied_to', 'id': '398191229915385856'}]",142985545,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Hootsuite,12677702,@someuser Ongelooflijk! Nu doen jullie het opnieuw... #badpress #calimero #disappointed  http://someurl /@someuser,2013-11-06T15:42:29.000Z,398113165139267584,398107605366628353,nl,#disappointed,"[{'type': 'replied_to', 'id': '398107605366628353'}]",14233933,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,426440875,RT @someuser Geen IDEE vir wie om nou in 2014 te stem nie!SO teleurgesteld in @someuser @someuser wat ek altyd vurig ondersteun het! #dis...,2013-11-06T15:12:50.000Z,398105704089010176,398105704089010176,nl,#disappointed,"[{'type': 'retweeted', 'id': '398101280625004544'}]",,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,36452613,Geen IDEE vir wie om nou in 2014 te stem nie!SO teleurgesteld in @someuser @someuser wat ek altyd vurig ondersteun het! #disappointed #EEA,2013-11-06T14:55:16.000Z,398101280625004544,398101280625004544,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,385847612,Neem ik een Schamper op school en wordt hij gepikt. Schamper is een gratis boekje. #ironic #disappointed,2013-11-05T21:19:26.000Z,397835573148520448,397835573148520448,nl,#disappointed,,,"{'place_id': '67687709552688fe', 'coordinates': {'type': 'Point', 'coordinates': [3.72557669, 51.03425167]}}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,716608569,JY het my nou net bewys dat jy nes die res is.....!!!** #disappointed,2013-11-05T17:28:08.000Z,397777361464471552,397777361464471552,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Websites,423364505,Ze zullen gedacht hebben: hoe gaan we de antipolitiek nog meer voeden! http://someurl #Fail #Europe #disappointed,2013-11-04T11:12:13.000Z,397320373126955010,397320373126955010,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,152702419,Jesus moose Roethlisberger.  #disappointed,2013-11-04T00:42:53.000Z,397161996883623937,397161996883623937,nl,#disappointed,,,"{'place_id': '0d39e8bde2c2cb6b', 'coordinates': {'type': 'Point', 'coordinates': [-73.6773644, 40.998076]}}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,611860242,Eminem lipsyncing on snl. #disappointed,2013-11-03T04:40:04.000Z,396859299420708865,396859299420708865,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,21197434,@someuser ga jij niet? #disappointed,2013-10-31T07:01:25.000Z,395807705077932032,395799269070106624,nl,#disappointed,"[{'type': 'replied_to', 'id': '395803221903818752'}]",30199087,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,512213914,Brenden... #disappointed #IdolsSA,2013-10-27T16:20:00.000Z,394498727786086400,394498727786086400,nl,#disappointed,,,"{'place_id': '150e1ec07e4e2fca', 'coordinates': {'type': 'Point', 'coordinates': [25.66547, -25.889]}}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,472156471,Heb vandaag een donkere dag...| | Wat zijn er fucking slechte mensen op deze planeet... #disappointed,2013-10-27T15:26:10.000Z,394485177541734400,394485177541734400,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,70605997,"@someuser intussen het 4de go 1000 live toestel. Betaalde voor live services, inmiddels al 2 maanden geen service. #help #disappointed",2013-10-27T08:12:43.000Z,394376099653632000,394376099653632000,nl,#disappointed,,113659154,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1735486454,@someuser damnit ek het gedink jys cooler as dit om net op dit te judge #disappointed,2013-10-26T19:27:10.000Z,394183439991447552,394165162749730816,nl,#disappointed,"[{'type': 'replied_to', 'id': '394182588002492416'}]",636969662,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,709342523,Was mentaal klaar om medaille te pakken maar het lichaam wou gewoon niet mee vandaag... VERDOMME!!!  #Badday #disappointed,2013-10-26T14:53:24.000Z,394114543468937216,394114543468937216,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,757782097,@someuser je zei dat we tegen Zagreb weer op jullie in konden zetten maar ben mooi 50 euro kwijt man #thanks #disappointed ..,2013-10-24T21:49:47.000Z,393494555426684929,393494555426684929,nl,#disappointed,,279966754,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetDeck,250136485,#Trauma veroorzaakt identiteitsstoornis #disappointed http://someurl,2013-10-24T11:35:07.000Z,393339869360947200,393339869360947200,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,381563585,Lays chips met ribbetjes smaak smaakt niet naar ribbetjes #disappointed,2013-10-23T14:21:35.000Z,393019374577016832,393019374577016832,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,382814253,"@someuser is die enigste rede hoekom ek vandag stats tut toe is, en dan daag hy nie eers op nie? #Disappointed",2013-10-23T12:31:01.000Z,392991550042828801,392991550042828801,nl,#disappointed,,257369943,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,215677042,"@someuser  @someuser bij #johnmayer @someuser = Zitten Is Geen Goede Optie DOM, Erik. #disappointed http://someurl",2013-10-22T20:44:06.000Z,392753249365020672,392753249365020672,nl,#disappointed,,15530141,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,28765731,@someuser hoekom laat weet jy my nie? #disappointed,2013-10-22T11:47:22.000Z,392618176460365824,392615326086885376,nl,#disappointed,"[{'type': 'replied_to', 'id': '392615326086885376'}]",1676197322,
everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,1430966384,Moest kik geen sms sturen zouk u vant heel et weekend nie horen #disappointed,2013-10-20T09:34:09.000Z,391859874168307712,391859874168307712,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1368969492,#journalist13 geen minister lieten. #disappointed #tranenmettuiten #huilenmetdepetop #wijwilleningridlietenindezebrastraat,2013-10-18T14:28:57.000Z,391209288213217280,391209288213217280,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",MetroTwit,202094844,@someuser zelfs al is het Javascript  tsk tsk #disappointed,2013-10-16T06:57:37.000Z,390370929752408064,390219048253784064,nl,#disappointed,"[{'type': 'replied_to', 'id': '390219048253784064'}]",266795814,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android,415917987,Fukken shit!!!!!!! #Disappointed,2013-10-16T02:27:30.000Z,390302953439244288,390302953439244288,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,270023454,Zelfs vriendinnen zijn de grootste backstabbers..bahbah    #disappointed,2013-10-10T21:59:55.000Z,388423675407781888,388423675407781888,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,468617771,"@someuser en dan verschieten dat busreizigers gefrustreerd raken van het openbaar vervoer? Wel, hier heb je nog eentje bij! #disappointed",2013-10-09T20:18:24.000Z,388035741533872128,388035741533872128,nl,#disappointed,,32851079,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,281673409,En zo eindigt er weer een dag... Anders dan ik zou willen.. #disappointed,2013-10-08T23:13:58.000Z,387717537213198336,387717537213198336,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,1924944824,bamseeel !!! ah momken ...... #disappointed,2013-10-08T01:49:45.000Z,387394350621024256,387394350621024256,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,555252263,"Moet toch echt aan mijn kinderliedjes repertoire werken,neefje enigszins teleurgesteld gaan slapen met slaap kindje slaap #disappointed",2013-10-07T17:58:27.000Z,387275745888059392,387275745888059392,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,1271698044,Ghar k #Sher bahar #Dher ...!! #Disappointed :/ :/ #RR vs #MI :/ :/ @someuser @someuser @someuser @someuser,2013-10-06T16:07:14.000Z,386885369368543232,386885369368543232,nl,#disappointed,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,544480018,RT @someuser @someuser @someuser hahahaha! Ek weet nie wat aangaan met Suid-afrikaaners wat ander lande ondersteun nie #disappoin...,2013-10-05T18:27:56.000Z,386558388416839680,386558388416839680,nl,#disappointed,"[{'type': 'retweeted', 'id': '386555042872180736'}]",,
everyone,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,1001192522,@someuser @someuser hahahaha! Ek weet nie wat aangaan met Suid-afrikaaners wat ander lande ondersteun nie #disappointed,2013-10-05T18:14:38.000Z,386555042872180736,386538288146030592,nl,#disappointed,"[{'type': 'replied_to', 'id': '386551997937500160'}]",544480018,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,1621291488,@someuser oe oe !! Nee kyk as my ou mAter nie eers weet watter sPan ek ondersteun nie #disappointed,2013-10-05T17:58:55.000Z,386551086594940928,386538288146030592,nl,#disappointed,"[{'type': 'replied_to', 'id': '386550641575096321'}]",544480018,
everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1031361680,RT @someuser Jammer dat personen waarvan je het niet had verwacht je toch zo kunnen teleurstellen #disappointed,2013-10-05T11:17:16.000Z,386450008062853120,386450008062853120,nl,#disappointed,"[{'type': 'retweeted', 'id': '385508076658630656'}]",,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,87255922,@someuser als ik nou wat actiever was op twitter had ik het kunnen weten dus.... #disappointed #iddhetzelfdeliedje 😡,2013-10-05T08:45:19.000Z,386411768962355200,385489544570994688,nl,#disappointed,"[{'type': 'replied_to', 'id': '385489544570994688'}]",92007501,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,442421394,@someuser @someuser pfft and no plans to visit me?? #disappointed #jokes,2013-10-04T22:57:16.000Z,386263779404574720,386250542734774272,nl,#disappointed,"[{'type': 'replied_to', 'id': '386250542734774272'}]",471700936,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,265557504,Slapen als dat gaat lukken #disappointed,2013-10-04T21:17:52.000Z,386238764194209792,386238764194209792,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,210092180,Iemand bij @someuser Breda had geen zin om mn eten een beetje redelijk te maken? #sadness #disappointed http://someurl,2013-10-04T20:00:11.000Z,386219217030500352,386219217030500352,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Twitter for Mac,68201120,Merk net dat er geen wedstrijden meer zijn en ik dus mijn doelstellingen voor dit seizoen niet meer kan halen. #disappointed,2013-10-04T10:00:59.000Z,386068421148168192,386068421148168192,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,1288340688,My gevoelens is nie iets waarmee j kan speel nie. Sê my reguit hoe dt is van die begin af...#disappointed,2013-10-03T11:57:08.000Z,385735264167280640,385735264167280640,nl,#disappointed,,,
everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,722518688,Jammer dat personen waarvan je het niet had verwacht je toch zo kunnen teleurstellen #disappointed,2013-10-02T20:54:22.000Z,385508076658630656,385508076658630656,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,362520943,#disappointed el emt7an fadelo esbo3 wel mafrood azaker #IGCSE #instabored #L4L #F4F http://someurl,2013-10-02T14:33:32.000Z,385412238502547456,385412238502547456,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1313214276,Nog minimum 2 weken wachten voor #hyperdunk2013 te BESTELLEN by #Nike !!!!  #disappointed,2013-10-02T12:30:38.000Z,385381307825811456,385381307825811456,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,602081092,@someuser pffft! ! What a waste!  #disappointed,2013-09-30T21:50:46.000Z,384797494498304000,384779351512055808,nl,#disappointed,"[{'type': 'replied_to', 'id': '384779351512055808'}]",41592225,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,194922371,Ammekaar en elke keer @someuser #disappointed,2013-09-27T23:50:19.000Z,383740417831104512,383740417831104512,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,440289319,@someuser En niet eens eentje aan mij! #disappointed,2013-09-26T17:04:28.000Z,383275892824236032,383268643502817281,nl,#disappointed,"[{'type': 'replied_to', 'id': '383268643502817281'}]",216094764,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1591792706,@someuser Ek wens nataniel of gordon ramsay wil bietjie in selcourt se checkers of spings dorp se checkers inkopies doen #disappointed,2013-09-25T06:19:40.000Z,382751235952365568,382751235952365568,nl,#disappointed,,128548538,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,252178486,"so shit, mensen kunnen onverwacht heel vies zijn, had ik van jou zo wat als laatst verwacht.. #disappointed",2013-09-23T20:58:14.000Z,382247559122923520,382247559122923520,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,358367753,Utd zeg #disappointed,2013-09-22T16:29:19.000Z,381817495612829696,381817495612829696,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,32620010,@someuser Ill be sure to do  | That. BBM vo iOS zou vndg uitkomen en wegens server problems is het re-scheduled.. #disappointed,2013-09-22T06:29:01.000Z,381666423573327872,381663451862798336,nl,#disappointed,"[{'type': 'replied_to', 'id': '381665560276508672'}]",397007609,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,183270200,Om te verslaap vir oefening is moontlik die kakste gevoel ooit. So erg afgepis #Disappointed #negative #cantdeal #swimmerslife,2013-09-19T07:05:12.000Z,380588366724866048,380588366724866048,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,36127315,Ios7 is naff #disappointed,2013-09-18T23:21:30.000Z,380471674514452480,380471674514452480,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,51813565,Bij deze gefeliciteerd @someuser FC #Barcelona 3 - 0 #Ajax. Te triest voor woorden. #Disappointed #BarAja #ChampionsLeague,2013-09-18T20:11:17.000Z,380423802825736193,380423802825736193,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,952451790,Logica=zoek! 3 weken terug was Iphone in reparatie... Nu 3w.  later is hij pas toegekomen bij reparatie? huh? #service #disappointed @someuser,2013-09-18T12:23:39.000Z,380306118909513728,380306118909513728,nl,#disappointed,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,85280490,RT @someuser Ik volg (precies) 200 blogs maar toch is mn Tumblr dashboard niet oneindig #disappointed,2013-09-16T21:27:21.000Z,379718170115715072,379718170115715072,nl,#disappointed,"[{'type': 'retweeted', 'id': '379718074942779392'}]",,
everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,120412800,Ik volg (precies) 200 blogs maar toch is mn Tumblr dashboard niet oneindig #disappointed,2013-09-16T21:26:58.000Z,379718074942779392,379718074942779392,nl,#disappointed,,,
everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,251636726,En dan praat je gewoon lekker niet meer tegen me!| Helemaal top!| #friendsorwhat| #disappointed,2013-09-14T16:04:40.000Z,378912188834258944,378912188834258944,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tweetbot for iOS,17668042,@someuser In goa??? #disappointed re Hegde,2013-09-12T16:41:15.000Z,378196619302154241,378196230565679104,nl,#disappointed,"[{'type': 'replied_to', 'id': '378196230565679104'}]",248798357,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,1230870372,#MasterChef.... Pfffffffttttt!!!!  Wat n klug. Leandri het dit 1000 keer meer verdien. #Disappointed !!,2013-09-11T19:03:12.000Z,377869955498520577,377869955498520577,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,155579881,@someuser je weet mn nummer toch uit het hoofd? Zo niet #Disappointed,2013-09-10T16:05:33.000Z,377462860584321024,377455300183621632,nl,#disappointed,"[{'type': 'replied_to', 'id': '377455300183621632'}]",396722729,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,372843747,even alle stress weg gaan zingen . #confused #disappointed #broken .,2013-09-10T14:01:41.000Z,377431688995176448,377431688995176448,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,312029931,"Ek onthou ekt op n tyd n vriendin gehaad, haar naam was @someuser Ek wonder wat maak sy in haar lewe.. #longtimenosee #disappointed",2013-09-10T08:18:43.000Z,377345376485122048,377345376485122048,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1183533416,@someuser no sneijder huh? #disappointed,2013-09-09T22:21:29.000Z,377195079795888129,377173107150045184,nl,#disappointed,"[{'type': 'replied_to', 'id': '377173107150045184'}]",105297123,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,216429622,"De politiek en coruptie hebben gewonnen, de sport verloren.. #squash #Disappointed  :(",2013-09-08T15:47:42.000Z,376733590488621056,376733590488621056,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,1006101241,n vriend soos dt isi di moeite werd ni #disappointed,2013-09-06T22:51:48.000Z,376115546527649792,376115546527649792,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,115017941,Van u familie moet ge het hebben #disappointed,2013-09-05T19:05:01.000Z,375696085312094208,375696085312094208,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,183270200,"Haat die gevoel as jy nie op iemand kan staatmaak nie eenn di beste is, as jy dink dat dit volgende keer anders gan wees. #Disappointed #FML",2013-09-05T11:19:04.000Z,375578824844800000,375578824844800000,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,294103526,"Als diezelfde experts constructies opzetten, zorg dan dat je zelf nog het bos door de bomen ziet! #Disappointed  #Angry #Time4Change",2013-09-04T11:49:02.000Z,375223976953647104,375223976953647104,nl,#disappointed,,,"{'place_id': 'e36bd8ebc31b92db', 'coordinates': {'type': 'Point', 'coordinates': [3.63433831, 50.95906239]}}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,404016755,eerste Glee-aflevering die niet eindigt met een lied??? #WHUT #Glee #disappointed,2013-09-03T22:22:04.000Z,375020899214192640,375020899214192640,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,49988955,"Die acteurs die Ana Steele en Christian Grey gaan spelen in de verfilming van Fifty Shades, zijn echt geen Ana & Christian :( #disappointed",2013-09-03T17:18:48.000Z,374944581089259520,374944581089259520,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,25370857,"Heenvlucht met @someuser 1,5 uur vertraagd. Terugvlucht is ook al bijna 12 uur later.  Klasse! Volgend jaar gewoon weer @someuser  #Disappointed",2013-08-31T07:48:45.000Z,373713958487588864,373713958487588864,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1357180369,"Oh, ik ben zoooo teleurgesteld. Terug naar af #disappointed",2013-08-30T22:37:18.000Z,373575180838535168,373575180838535168,nl,#disappointed,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RoundTeam,1694880434,"RT @someuser Echt wat een Calimero tegenstanders zeg. Geen Europese uitwedstrijdjes meer tot aan januari, dat is zeker. #PSV #loting...",2013-08-30T12:09:51.000Z,373417278576283648,373417278576283648,nl,#disappointed,"[{'type': 'retweeted', 'id': '373415317407817728'}]",,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,271423078,"Echt wat een Calimero tegenstanders zeg. Geen Europese uitwedstrijdjes meer tot aan januari, dat is zeker. #PSV #loting #disappointed",2013-08-30T12:02:04.000Z,373415317407817728,373415317407817728,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,333859329,Zomervakantie is voorbij #Disappointed,2013-08-25T19:44:46.000Z,371719822734004225,371719822734004225,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,366274756,"“@someuser Kim Kardashian got waaayy too fat.. #disappointed” serieus , ze heeft net een kind gehad he",2013-08-24T16:13:43.000Z,371304321214066688,371279484726415361,nl,#disappointed,"[{'type': 'replied_to', 'id': '371279484726415361'}]",103234502,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,357830294,n Paar maande terug het nie gedink dit sal so wees soos dit nou is nie. Ek het nie gedink dit sal OOIT so wees nie! #Disappointed #Seer,2013-08-22T20:24:13.000Z,370642586635345920,370642586635345920,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,40092880,En ik maar denken dat @someuser de Belgische matchen op @someuser ook zou streamen... Niet dus. #disappointed #ehc2013 #BelGer,2013-08-22T16:07:48.000Z,370578058178494464,370578058178494464,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,515573505,2013 was niet mijn tennisjaar. Geen enkele (halve) finale bereikt. #tennis #toernooien #clubkampioenschappen #disappointed,2013-08-21T21:18:10.000Z,370293775391653889,370293775391653889,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,416218145,@someuser Pfft! #Disappointed,2013-08-15T21:40:14.000Z,368125003558318081,368122841620680705,nl,#disappointed,"[{'type': 'replied_to', 'id': '368123966189477888'}]",1664840508,
everyone,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,507186714,RT @someuser aant wachten op iets wat niet gaat komen #disappointed,2013-08-14T21:28:33.000Z,367759673170350080,367759673170350080,nl,#disappointed,"[{'type': 'retweeted', 'id': '367740173158977536'}]",,
everyone,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,941981748,aant wachten op iets wat niet gaat komen #disappointed,2013-08-14T20:11:04.000Z,367740173158977536,367740173158977536,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,307805495,@someuser jy weet dit...  Wens daar was meer posts though. #disappointed #YouNeedToPostMore,2013-08-14T09:39:13.000Z,367581164472893440,367578806619738112,nl,#disappointed,"[{'type': 'replied_to', 'id': '367578806619738112'}]",532258346,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,562121378,Wonder hoekom doen mens moeite?? #Disappointed #Annoyed,2013-08-12T20:38:48.000Z,367022378003337216,367022378003337216,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,281596973,@someuser Helaas niet van de brug afgesprongen #Disappointed,2013-08-12T11:24:45.000Z,366882944830291968,366882944830291968,nl,#disappointed,,142346402,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,381836027,Tiger Woods.....😐 #disappointed,2013-08-10T16:33:19.000Z,366235825517768704,366235825517768704,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Windows Phone,168012616,Alan listens to SWS.. #Disappointed #Bff,2013-08-10T01:06:20.000Z,366002542997540864,366002542997540864,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,313999519,"@someuser Mr. Leijten je zit mij gewoon vol te negeren. #disappointed #samuelfollowspree please give me that one followback, cmon.",2013-08-09T16:54:41.000Z,365878814779256832,365878814779256832,nl,#disappointed,,105859515,
