created_at,text,geo,lang,source,id,reply_settings,author_id,conversation_id,public_metrics,search_query,referenced_tweets,in_reply_to_user_id
2016-10-11T01:22:02.000Z,Mi javed es hermoso. O no drarominace ? #happy #wonderful #Instagram #BuenosDias #cute #selfie... http://someurl,,es,Instagram,785651642079248384,everyone,198716868,785651642079248384,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
2016-10-10T22:54:57.000Z,#gfvip che televoto #WONDERFUL   | | Per chi voterete?,,it,Twitter for Android,785614625022832640,everyone,732866282,785614625022832640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#wonderful,,
2016-10-10T22:24:27.000Z,#tren #ecuador #sierra #andes #amazing #beautiful #wonderful Anímate a recorrer nuestro país!! #ecuadorturistico http://someurl,,es,Facebook,785606948922155009,everyone,176531308,785606948922155009,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-10T17:26:19.000Z,@someuser Largo Argentina #surprised #wonderful http://someurl,,es,Twitter for Android,785531924106383360,everyone,783914385987239938,785531924106383360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,22637050
2016-10-10T17:09:34.000Z,"Viajaporlibre: Ops, vehículo encallado #dubaporlibre #awesome #desert #dubai #look #love #tourism #instagood #turismo #wonderful #... ...",,es,IFTTT,785527709325725696,everyone,113663470,785527709325725696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-10T17:03:43.000Z,"Ops, vehículo encallado #dubaporlibre #awesome #desert #dubai #look #love #tourism #instagood #turismo #wonderful #... http://someurl",,es,IFTTT,785526234608435200,everyone,586667158,785526234608435200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-10T15:07:33.000Z,Como és Bela!  🤗 ❤| As are Beautiful! | #love #happy #littlegirl #wonderful #beautiful  #funny... http://someurl,,es,Instagram,785497000254984192,everyone,223617983,785497000254984192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-09T18:51:34.000Z,Entrega de 150 mil árboles  #goodmorning #happy #wonderful #Instagram #BuenosDias #cute #selfie... http://someurl,,es,Instagram,785190987282976768,everyone,344090870,785190987282976768,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
2016-10-09T18:42:41.000Z,Hermosa vista 🌅🌅 #Lima #Perú #Wonderful http://someurl by #montse469 via @someuser,,es,Linkis: turn sharing into growth,785188754994724865,everyone,44641208,785188754994724865,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
2016-10-09T18:16:35.000Z,Hermosa vista 🌅🌅 #Lima #Perú #Wonderful http://someurl by #dcxvi616 via @someuser,,es,Linkis: turn sharing into growth,785182183170404352,everyone,1427457823,785182183170404352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-09T11:29:01.000Z,Lira! #wonderful #DStvLive,,sv,Facebook,785079617237446656,everyone,854509526,785079617237446656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-08T19:15:59.000Z,Ay... Córdoba ♥️🙏🏼| •| •| •| #cordoba #restaurante #restaurant #bonito #wonderful #decoracion... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-4.78976625, 37.888559]}, 'place_id': '4ecb58704564d392'}",es,Instagram,784834743795851264,everyone,220384227,784834743795851264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-08T18:46:55.000Z,Al otro lado del ruido| #sendadeloso #palencia #silence #wonderful #cows #country #rural... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-4.52137585, 42.87137655]}, 'place_id': 'd441ba3a450f4571'}",es,Instagram,784827429378486272,everyone,196170106,784827429378486272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-08T04:46:58.000Z,Se armó!  #antioqueño #yachau #adiós #love #wife #friends #wonderful #Princess #tu @someuser http://someurl,,es,Instagram,784616049748697090,everyone,583042443,784616049748697090,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-07T22:47:09.000Z,📹 #madrid #RealMadridvines #nigth #wonderful #birthday @someuser #marbs #Dubai #marbs Mami me hago... http://someurl,,es,Tumblr,784525501452980226,everyone,2775372171,784525501452980226,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-07T21:48:34.000Z,Los 20 destinos más alucinantes del mundo. What a #wonderful #world| http://someurl,,es,Twitter Web Client,784510755429285896,everyone,471224582,784510755429285896,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
2016-10-07T17:22:56.000Z,Seguici su INSTAGRAM: Corriere Turismo| MERAVIGLIOSA VENEZIA| #venezia #veneziaromantica #meraviglia  #wonderful... http://someurl,,it,Facebook,784443908151443456,everyone,179587404,784443908151443456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-07T16:37:14.000Z,Permita-se| #amazing #me #eulacro #ezatamenthy #wonderful #instalike #instaboy #daumasegurada... http://someurl,,es,Instagram,784432405826240512,everyone,3377539157,784432405826240512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-07T12:02:01.000Z,Positano #italy #wonderful @someuser http://someurl,,es,Instagram,784363144466620416,everyone,2220920676,784363144466620416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-07T06:40:14.000Z,Resultado completo y final... #WONDERFUL.,,es,Twitter for Android,784282168641978368,everyone,170134844,784282168641978368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-07T05:24:48.000Z,La palabra de la noche! | #Wonderful ! 😂😂😂,,es,Twitter for Android,784263182382534656,everyone,182659640,784263182382534656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-07T02:41:14.000Z,Quiero caminar de tu mano.. Lo q m resta de camino| Hasta que estemos muy viejitos..| #Wonderful,,es,Mobile Web (M2),784222021790097408,everyone,756607426460315649,784222021790097408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-07T01:46:04.000Z,@someuser Heeeeey! 🎉🎊 Congrats Andy! Gracias por representar a tu gente con honor y humildad. Youre #wonderful. Que Dios te bendiga.,,es,Twitter for Android,784208139482570752,everyone,2803046204,784199225919832064,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#wonderful,"[{'type': 'replied_to', 'id': '784199225919832064'}]",370226119
2016-10-06T21:55:05.000Z,"Cuando piensas que @someuser no puede escribir peor, se supera.  #Drama #DramaQueen #Perfect #Wonderful",,es,Twitter Web Client,784150008920678400,everyone,279515606,784150008920678400,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
2016-10-06T14:40:40.000Z,Quando lavori prima che il sole sorga ❤ #sunrise #wonderful #unbelievable #followthesun #nexus6p... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [12.24891422, 45.70604797]}, 'place_id': '001cfc8b4f42f9f7'}",it,Instagram,784040684655374336,everyone,541072038,784040684655374336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-06T14:19:27.000Z,Urbanismo social es la cercanía con nuestra gente  #goodmorning #happy #wonderful #Instagram... http://someurl,,es,Instagram,784035343175675904,everyone,344090870,784035343175675904,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#wonderful,,
2016-10-06T05:45:37.000Z,La perfección en una foto! #ChrisPine #wonderful  #beautiful #BabyBlueEyes #Kirk #StarTrekBEYOND... http://someurl,,es,Instagram,783906032531738625,everyone,348047223,783906032531738625,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
2016-10-05T21:06:03.000Z,Como esa vez que @someuser cantó Livin la vida loca con los 9 loquillos de @someuser #wonderful #awesome #extremeCover #CrossOver,,es,Twitter Web Client,783775281924354049,everyone,69431981,783775281924354049,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-05T19:50:45.000Z,Gatos Hermanos. 🐱🐈| #little #cats #cat #kitty #kitten #kittylove #kittycat #artistic #wonderful #amazing #art http://someurl,,es,IFTTT,783756331366875137,everyone,176848993,783756331366875137,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-05T09:38:13.000Z,#Wonderful #China | 5N/6D #Tour #Package @ $775 Per Person http://someurl,,fr,Pinterest,783602182826459136,everyone,3167020662,783602182826459136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
2016-10-05T04:09:57.000Z,@someuser @someuser @someuser #What a #fun #wonderful #person #she #is in #real #life as #well! Adore #her!,{'place_id': '59612bd882018c51'},es,Twitter Web Client,783519570854305793,everyone,42004367,777204470706864129,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,"[{'type': 'replied_to', 'id': '777204470706864129'}]",15613458
2016-10-05T02:12:59.000Z,Como me hubiera gustado estar ahi para ver este espectáculo en mi Cali Bella. #Wonderful http://someurl,,es,Twitter for Android,783490136449359873,everyone,146637197,783490136449359873,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#wonderful,,
2016-10-04T22:23:50.000Z,#Friends👍Tomas👍@someuser @someuser @someuser @someuser @someuser @someuser @someuser @someuser @someuser @someuser😇 http://someurl,,lt,Twitter Web Client,783432467193618432,everyone,2992512774,780668302054006784,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#wonderful,"[{'type': 'replied_to', 'id': '783413192718442497'}]",3305445513
2016-10-04T21:32:07.000Z,⬆ Cuando el wrestling abraza la serie B y se supera hasta llegar a serie Z. #WONDERFUL,{'place_id': '387b00909c2e7031'},es,Twitter Web Client,783419452872388612,everyone,527633518,783404115397316608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,"[{'type': 'replied_to', 'id': '783404115397316608'}]",527633518
2016-10-04T14:53:08.000Z,El #Hotel #Rural @someuser te hará disfrutar como un niño! #Alcaucín #Axarquía #Málaga #Amazing #Turismo #peaceful #wonderful http://someurl,,es,Twitter Web Client,783319045412126720,everyone,740847138192695296,783319045412126720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-04T09:48:48.000Z,Cuando estornudas y te sale una flema más grande que tu mano #maravilloso #wonderful #sodalicious,,es,Twitter Web Client,783242456099917824,everyone,733178988,783242456099917824,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#wonderful,,
2016-10-03T16:27:00.000Z,Homenaje en la Escuela Diego de Mazariegos #goodmorning #happy #wonderful #Instagram #BuenosDias... http://someurl,,es,Instagram,782980280726462464,everyone,344090870,782980280726462464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
2016-10-03T16:13:10.000Z,Genial esta maravilla de museo ! #relax #paris #francia #wonderful #great #amigos #europe2016... http://someurl,,es,Instagram,782976798871150592,everyone,90432272,782976798871150592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-03T16:10:52.000Z,Momentos de paseo por el museo de luvre ! #me #thebest #thebest #great #wonderful #francia... http://someurl,,es,Instagram,782976218069098496,everyone,90432272,782976218069098496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-03T16:08:44.000Z,La bella París ! #pfw #europe2016 #vacaviones #thebest #me #wonderful #great #amigos #thebest... http://someurl,,es,Instagram,782975681072357376,everyone,90432272,782975681072357376,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-03T16:03:19.000Z,Ya caminando por esta linda ciudad ! #paris #france #wonderful #thebest #wonderful #great... http://someurl,,es,Instagram,782974318254915584,everyone,90432272,782974318254915584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-03T14:31:35.000Z,Linda noche frío rico 🇫🇷😘🇫🇷 #europe2016 #paris #amigos #france #wonderful #wow #great... http://someurl,,es,Instagram,782951234386952192,everyone,90432272,782951234386952192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-03T13:56:39.000Z,Lucidez ! #lovecats #cats_of_instagram #wonderful http://someurl,,es,Instagram,782942443713007616,everyone,430020561,782942443713007616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-03T13:37:06.000Z,October ❤| #halloween #october #witch #witchcraft #wicca #wonderful http://someurl,,es,Linkis: turn sharing into growth,782937522510958592,everyone,374989661,782937522510958592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-02T20:46:29.000Z,Sobran las palabras... 🏰 #Sunday #Sunset #Alhambra #Monument #Granada #Spain #Wonderful http://someurl,,es,Twitter for iPhone,782683192016994308,everyone,137299447,782683192016994308,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-02T16:01:56.000Z,🇫🇷🇫🇷Me encanta este hotel ! 🇫🇷🇫🇷 #relax #europa2016 #amigos #amigos #me #europe #wonderful... http://someurl,,es,Instagram,782611583612645376,everyone,90432272,782611583612645376,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-02T15:57:08.000Z,"Que lindo es París ! #familia #wonderful #me #thebest #amigos #europa2016 #relax @ Paris, France http://someurl",,es,Instagram,782610376949194758,everyone,90432272,782610376949194758,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-02T15:47:10.000Z,Aún en El Segundo pisó De la Torre Eiffel París ! #thebest #europe #vacaciones #relax #wonderful... http://someurl,,es,Instagram,782607868855975936,everyone,90432272,782607868855975936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-02T15:43:54.000Z,"Ciudad del amor ❤️! #paris #me #wonderful #relax #vacaciones #europe #thebest @ Paris, France http://someurl",,es,Instagram,782607046659145729,everyone,90432272,782607046659145729,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-02T15:36:25.000Z,Que bella tarde ! 🇫🇷🇫🇷 #Francia #familia #europe #vacaciones #amigos #wonderful #trip #thebest... http://someurl,,fr,Instagram,782605163135655936,everyone,90432272,782605163135655936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-02T15:28:04.000Z,Aquí en la Eiffel Tower ! #paris #france #francia #relax #frio #great #wonderful #familia... http://someurl,,es,Instagram,782603059687981056,everyone,90432272,782603059687981056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-01T20:28:27.000Z,Tarde de tragos en lacimarestaurant ! #margaritaazul #Licor #wonderful #great #amazing #delicius... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-66.86666667, 10.53333333]}, 'place_id': '01c93e351e3122fb'}",ca,Instagram,782316265406889986,everyone,130876182,782316265406889986,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-01T18:36:01.000Z,Excelente! Crean #wereable para personas diabéticas como un páncreas artificial| #tecnology #wonderful #panama #pty | http://someurl,,es,Twitter for Android,782287973089964033,everyone,317108805,782287973089964033,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
2016-10-01T17:48:12.000Z,Petite escapade 😍😍| | #sanjuandegaztelugatxe #paisvaco #spain #bilbao #wonderful #sea #goodday... http://someurl,,es,Instagram,782275939254333441,everyone,109332313,782275939254333441,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-01T13:32:27.000Z,1de octubre y bañarse en la playa es...| | #wonderful http://someurl,,es,Twitter for Android,782211575935541248,everyone,134087628,782211575935541248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-10-01T05:49:32.000Z,@someuser #wonderful Amor tierno y maravilloso 💑💘💏👫 @someuser  Gracias por compartirlo Panchi  #Foreverinlove http://someurl,,es,Twitter for Android,782095078563024896,everyone,93339301,782095078563024896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",#wonderful,,523507681
2016-10-01T00:25:12.000Z,#FaceOffFriday| | #Wolfchild - #Amiga vs #Genesis - Ancient Temple| | Amiga:| | http://someurl| | #vgm #MartinIveson #90s #Wonderful,,es,Hootsuite,782013458866987008,everyone,1732680216,782013458866987008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-30T23:25:03.000Z,#Wuaynapichu 🌿| #wonderful #cusco #instamoment @ Montaña Wuaynapichu http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-72.5457716, -13.15663267]}, 'place_id': '006bc80645c12258'}",es,Instagram,781998323947466752,everyone,104356471,781998323947466752,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
2016-09-30T22:29:00.000Z,Que bella la basílica de noche ! #sagradafamilia #wonderful #great #amigos #barcelona #españa... http://someurl,,es,Instagram,781984216670146562,everyone,90432272,781984216670146562,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
2016-09-30T20:37:30.000Z,#Gorgeous! Dear🌹#Friend🌹Marcos🌹@someuser @someuser @someuser @someuser #wonderful 2CU💓#Friends👍#Friendship #doubles #Joy👍💓🙏😇 http://someurl,,es,Twitter Web Client,781956158944710657,everyone,2992512774,781920697505415169,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#wonderful,"[{'type': 'replied_to', 'id': '781925771791204353'}]",2896024025
2016-09-30T16:44:38.000Z,Melo el Tiki| | #Tiki #Totem #illustration #Jungle #tropical #caribbean #beach #wonderful #place... http://someurl,,in,Instagram,781897553461805056,everyone,774031750146195456,781897553461805056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-30T15:45:01.000Z,Naturaleza a otro nivel| | #Nature| | #páramo #Colombia #wonderful #beatifull #nature #naturaleza... http://someurl,,es,Instagram,781882552722284544,everyone,396948519,781882552722284544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-30T15:43:49.000Z,Que vista al mar Mediterráneo! #increible #wonderful #great #amigos #thebest #europe #trip... http://someurl,,es,Instagram,781882248622645248,everyone,90432272,781882248622645248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-30T15:39:29.000Z,La Sagrada Familia ! #barcelona #europe #me #wonderful #great #trip #thebest http://someurl,,ca,Instagram,781881159357702144,everyone,90432272,781881159357702144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-30T06:21:15.000Z,Si necesitas una cuna para tus gemelos ¡¡@someuser tiene tu solución!! ¡Mira la cuna #Wonderful gemelar!¡ Y puedes poner foto de tus bebés! http://someurl,,es,Twitter for Android,781740673695412224,everyone,334906372,781740673695412224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-30T06:14:24.000Z,"Si necesitas una cuna para tus gemelos, ¡¡micuna tiene tu solución! ! ¡Mira la cuna #Wonderful gemelar!¡ Y hasta... http://someurl",,es,Facebook,781738950419505152,everyone,334906372,781738950419505152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-29T23:42:46.000Z,Festejando el cumpleaños de Vanessa ! #familia #amigos #thebest #wonderful #great #amigos #me... http://someurl,,es,Instagram,781640392005578752,everyone,90432272,781640392005578752,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-29T22:06:24.000Z,Llegamos a la meta 8mdp ✔️ #godinez #atwork #disfrutando #selfie #wonderful #diamond #lips... http://someurl,,es,Instagram,781616142733434881,everyone,343057535,781616142733434881,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-29T21:25:36.000Z,#PhotoDuJour : A chacun son tour !| | #picoftheday  #Photography #Photographie #Photogrid #Photographer #AmazingCaptures #amazing #wonderful http://someurl,,fr,Hootsuite,781605871847636992,everyone,1002485143,781605871847636992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-29T19:20:41.000Z,Mi niño simpre chic Julian ! #wonderful #great #tbt #amigos #thebest #great #españa #barcelona... http://someurl,,es,Instagram,781574437850214400,everyone,90432272,781574437850214400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-29T18:23:10.000Z,Amo esta ciudad Barcelona 🇪🇸🇪🇸! #me #barcelona #wonderful #great #amigos #familia #wonderful #me... http://someurl,,es,Instagram,781559962195689472,everyone,90432272,781559962195689472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-29T16:17:43.000Z,Fascinante.... Saludos !!   #Earth #Space #Wonderful http://someurl,,es,Twitter Web Client,781528391480545281,everyone,360876579,781528391480545281,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,"[{'type': 'quoted', 'id': '781527459812421632'}]",
2016-09-29T15:41:29.000Z,by Adán Medrano @someuser | #TalkingAbout @someusern| #wonderful http://someurl,,es,Twitter Web Client,781519272111640576,everyone,727805154762854400,781519272111640576,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#wonderful,"[{'type': 'quoted', 'id': '781517497912754176'}]",
2016-09-29T13:59:19.000Z,El amor de Dios es grande.| #love #bigger #God is #good #awesome #wonderful http://someurl,,es,Instagram,781493564534460417,everyone,556248342,781493564534460417,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-29T13:27:46.000Z,Maravilloso el día ! #me #wonderful #amigos #familia #thebest #españa #amigos #barcelona @ Playa... http://someurl,,es,Instagram,781485622594789376,everyone,90432272,781485622594789376,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-29T13:24:45.000Z,Espectacular 😘😘 #españa #barcelona #wonderful #amigos #familia #thebest #mar #mediterraneo @someuser http://someurl,,es,Instagram,781484864864485382,everyone,90432272,781484864864485382,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-29T13:12:38.000Z,"Un día maravilloso en Barcelona, playa, sol , arena ! #europe #thebest #barcelona #wonderful... http://someurl",,es,Instagram,781481815290896384,everyone,90432272,781481815290896384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-29T12:11:49.000Z,#tbt con mi hermosa #violeta en algún lugar de este #maravilloso #wonderful   #planet uno de... http://someurl,,es,Instagram,781466509130465280,everyone,325181543,781466509130465280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
2016-09-29T06:48:42.000Z,Hoy te mereces un abrazo tan fuerte que te rompa todos los miedos #Wonderful #WonderfulThursday,,es,Twitter for Android,781385194947346432,everyone,2740835853,781385194947346432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#wonderful,,
2016-09-28T20:48:13.000Z,Contra Luz. Cuando el fondo es el protagonista.  #Wonderful #naples #mar #beachnaples #florida #Photographer #casual http://someurl,,es,Hootsuite,781234079555543040,everyone,2683238275,781234079555543040,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-28T13:30:50.000Z,#Dato #informático del día http://someurl| #inventostecnologicos #mouse #videoconferencia #panamá #pty #507 #cibercultura #wonderful http://someurl,,es,Hootsuite,781124008825741313,everyone,317108805,781124008825741313,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
2016-09-28T13:26:05.000Z,Gracias 365 días de caminar todos los días #goodmorning #happy #wonderful #Instagram #BuenosDias... http://someurl,,es,Instagram,781122812983607296,everyone,344090870,781122812983607296,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
2016-09-28T12:10:44.000Z,He salido corriendo de mi casa con los cordones de las zapatillas sin atar para luego tener que esperar al bus #genial #wonderful,,es,Twitter for iPhone,781103848219959297,everyone,315928506,781103848219959297,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",#wonderful,,
2016-09-28T05:25:01.000Z,#ElizabethMC #Mujeres #Maravillosas  |  #Wonderful #women @ Bogota Norte http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-74.02991723, 4.7608915]}, 'place_id': '01fde51e65075aeb'}",es,Instagram,781001748634865664,everyone,285360506,781001748634865664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-27T16:20:13.000Z,Un poco alto para mí 😂😂! #thebest #londoneye #great #amigos #wonderful #europe #euphoria #trip... http://someurl,,es,Instagram,780804246887424000,everyone,90432272,780804246887424000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-27T16:18:40.000Z,"Wow genial esta vista ! #me #fierce #wonderful #amigos #great #londoneye #thebest @ London,... http://someurl",,es,Instagram,780803857341440001,everyone,90432272,780803857341440001,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-27T16:16:22.000Z,La otra parte de la ciudad ! #londres #thebest #great #wonderful #amigos #amigos #wonderful... http://someurl,,es,Instagram,780803278523207680,everyone,90432272,780803278523207680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-27T16:14:23.000Z,De paseo por las alturas jejeje ! #londoneye #nice #me #me #amigos #wonderful #great #thebest... http://someurl,,es,Instagram,780802776221753344,everyone,90432272,780802776221753344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
2016-09-27T16:12:42.000Z,Ame esta ciudad ! #london #loveit #thebest #europe #wonderful #amigos #familia #me #nice http://someurl,,es,Instagram,780802353343660032,everyone,90432272,780802353343660032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
